generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,183,21.0,"70.000000,14.000000,0.000000,0.000000",70.0,0.0,70.0,21.0,84.0
100,10187,28.75,"36.000000,8.000000,10.000000,61.000000",36.0,8.0,61.0,28.75,115.0
200,20184,35.5,"36.000000,52.000000,28.000000,26.000000",26.0,26.0,52.0,35.5,142.0
300,30183,37.5,"13.000000,43.000000,41.000000,53.000000",13.0,13.0,53.0,37.5,150.0
400,40131,33.5,"52.000000,0.000000,41.000000,41.000000",52.0,0.0,52.0,33.5,134.0
500,50124,36.0,"0.000000,25.000000,85.000000,34.000000",34.0,0.0,85.0,36.0,144.0
600,60197,33.0,"0.000000,1.000000,53.000000,78.000000",53.0,0.0,78.0,33.0,132.0
700,70156,37.5,"26.000000,32.000000,45.000000,47.000000",47.0,26.0,47.0,37.5,150.0
800,80101,36.25,"41.000000,25.000000,38.000000,41.000000",38.0,25.0,41.0,36.25,145.0
900,90187,34.75,"45.000000,0.000000,39.000000,55.000000",45.0,0.0,55.0,34.75,139.0
1000,100151,34.25,"54.000000,30.000000,53.000000,0.000000",54.0,0.0,54.0,34.25,137.0
1100,110176,36.5,"39.000000,27.000000,18.000000,62.000000",62.0,18.0,62.0,36.5,146.0
1200,120116,33.5,"55.000000,14.000000,36.000000,29.000000",29.0,14.0,55.0,33.5,134.0
1300,130186,36.75,"0.000000,64.000000,57.000000,26.000000",64.0,0.0,64.0,36.75,147.0
1400,140154,36.5,"0.000000,32.000000,44.000000,70.000000",32.0,0.0,70.0,36.5,146.0
1500,150162,37.5,"17.000000,64.000000,35.000000,34.000000",64.0,17.0,64.0,37.5,150.0
1600,160198,36.0,"18.000000,63.000000,33.000000,30.000000",63.0,18.0,63.0,36.0,144.0
1700,170149,35.5,"53.000000,31.000000,31.000000,27.000000",31.0,27.0,53.0,35.5,142.0
1800,180151,24.5,"98.000000,0.000000,0.000000,0.000000",98.0,0.0,98.0,24.5,98.0
1900,190186,35.75,"29.000000,34.000000,37.000000,43.000000",34.0,29.0,43.0,35.75,143.0
2000,200162,32.25,"0.000000,48.000000,35.000000,46.000000",48.0,0.0,48.0,32.25,129.0
2100,210116,35.75,"29.000000,27.000000,27.000000,60.000000",60.0,27.0,60.0,35.75,143.0
2200,220102,35.75,"25.000000,51.000000,0.000000,67.000000",51.0,0.0,67.0,35.75,143.0
2300,230108,33.5,"0.000000,45.000000,54.000000,35.000000",35.0,0.0,54.0,33.5,134.0
2400,240145,36.25,"0.000000,46.000000,54.000000,45.000000",54.0,0.0,54.0,36.25,145.0
2500,250176,35.75,"21.000000,40.000000,44.000000,38.000000",38.0,21.0,44.0,35.75,143.0
2600,260178,35.25,"51.000000,54.000000,0.000000,36.000000",54.0,0.0,54.0,35.25,141.0
2700,270132,32.25,"48.000000,0.000000,0.000000,81.000000",81.0,0.0,81.0,32.25,129.0
2800,280193,35.75,"36.000000,0.000000,43.000000,64.000000",43.0,0.0,64.0,35.75,143.0
2900,290105,32.0,"0.000000,0.000000,62.000000,66.000000",62.0,0.0,66.0,32.0,128.0
3000,300166,36.0,"44.000000,53.000000,13.000000,34.000000",53.0,13.0,53.0,36.0,144.0
3100,310189,35.25,"64.000000,0.000000,31.000000,46.000000",31.0,0.0,64.0,35.25,141.0
3200,320111,35.75,"43.000000,65.000000,0.000000,35.000000",43.0,0.0,65.0,35.75,143.0
3300,330120,37.0,"61.000000,22.000000,24.000000,41.000000",41.0,22.0,61.0,37.0,148.0
3400,340168,37.5,"19.000000,48.000000,39.000000,44.000000",44.0,19.0,48.0,37.5,150.0
3500,350180,35.0,"29.000000,0.000000,61.000000,50.000000",50.0,0.0,61.0,35.0,140.0
3600,360110,33.5,"0.000000,79.000000,55.000000,0.000000",79.0,0.0,79.0,33.5,134.0
3700,370190,33.0,"0.000000,82.000000,50.000000,0.000000",82.0,0.0,82.0,33.0,132.0
3800,380129,22.75,"0.000000,0.000000,91.000000,0.000000",91.0,0.0,91.0,22.75,91.0
3900,390180,36.5,"61.000000,50.000000,0.000000,35.000000",35.0,0.0,61.0,36.5,146.0
4000,400124,35.0,"40.000000,47.000000,0.000000,53.000000",53.0,0.0,53.0,35.0,140.0
4100,410111,36.5,"42.000000,22.000000,29.000000,53.000000",42.0,22.0,53.0,36.5,146.0
4200,420186,33.25,"46.000000,53.000000,0.000000,34.000000",53.0,0.0,53.0,33.25,133.0
4300,430157,34.25,"45.000000,41.000000,51.000000,0.000000",51.0,0.0,51.0,34.25,137.0
4400,440117,31.75,"68.000000,14.000000,45.000000,0.000000",45.0,0.0,68.0,31.75,127.0
4500,450123,31.5,"24.000000,69.000000,0.000000,33.000000",24.0,0.0,69.0,31.5,126.0
4600,460177,35.0,"0.000000,49.000000,36.000000,55.000000",36.0,0.0,55.0,35.0,140.0
4700,470177,34.0,"29.000000,33.000000,38.000000,36.000000",38.0,29.0,38.0,34.0,136.0
4800,480171,34.75,"67.000000,36.000000,0.000000,36.000000",67.0,0.0,67.0,34.75,139.0
