generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,186,65.0,"53.000000,18.000000,65.000000,0.000000",65.0,0.0,65.0,34.0,136.0
100,10138,134.0,"134.000000,6.000000,0.000000,0.000000",134.0,0.0,134.0,35.0,140.0
200,20161,107.0,"0.000000,2.000000,16.000000,107.000000",107.0,0.0,107.0,31.25,125.0
300,30154,49.0,"12.000000,29.000000,35.000000,49.000000",49.0,12.0,49.0,31.25,125.0
400,40136,88.0,"0.000000,39.000000,88.000000,15.000000",88.0,0.0,88.0,35.5,142.0
500,50118,58.0,"0.000000,58.000000,37.000000,25.000000",58.0,0.0,58.0,30.0,120.0
600,60177,61.0,"0.000000,35.000000,61.000000,29.000000",61.0,0.0,61.0,31.25,125.0
700,70112,94.0,"0.000000,2.000000,94.000000,0.000000",94.0,0.0,94.0,24.0,96.0
800,80115,64.0,"64.000000,2.000000,31.000000,46.000000",64.0,2.0,64.0,35.75,143.0
900,90135,73.0,"31.000000,2.000000,8.000000,73.000000",73.0,2.0,73.0,28.5,114.0
1000,100155,81.0,"81.000000,0.000000,59.000000,0.000000",81.0,0.0,81.0,35.0,140.0
1100,110163,129.0,"129.000000,0.000000,0.000000,1.000000",129.0,0.0,129.0,32.5,130.0
1200,120102,65.0,"9.000000,0.000000,51.000000,65.000000",65.0,0.0,65.0,31.25,125.0
1300,130111,109.0,"10.000000,0.000000,109.000000,4.000000",109.0,0.0,109.0,30.75,123.0
1400,140159,51.0,"22.000000,10.000000,51.000000,48.000000",51.0,10.0,51.0,32.75,131.0
1500,150117,56.0,"16.000000,5.000000,42.000000,56.000000",56.0,5.0,56.0,29.75,119.0
1600,160193,71.0,"11.000000,0.000000,71.000000,32.000000",71.0,0.0,71.0,28.5,114.0
1700,170128,57.0,"57.000000,29.000000,0.000000,46.000000",57.0,0.0,57.0,33.0,132.0
1800,180155,61.0,"0.000000,61.000000,17.000000,42.000000",61.0,0.0,61.0,30.0,120.0
1900,190103,98.0,"1.000000,40.000000,0.000000,98.000000",98.0,0.0,98.0,34.75,139.0
2000,200114,74.0,"24.000000,74.000000,0.000000,39.000000",74.0,0.0,74.0,34.25,137.0
2100,210161,65.0,"16.000000,65.000000,1.000000,43.000000",65.0,1.0,65.0,31.25,125.0
2200,220197,67.0,"31.000000,67.000000,37.000000,2.000000",67.0,2.0,67.0,34.25,137.0
2300,230139,116.0,"0.000000,116.000000,0.000000,25.000000",116.0,0.0,116.0,35.25,141.0
2400,240194,52.0,"26.000000,40.000000,24.000000,52.000000",52.0,24.0,52.0,35.5,142.0
2500,250117,65.0,"65.000000,64.000000,8.000000,10.000000",65.0,8.0,65.0,36.75,147.0
2600,260151,50.0,"50.000000,40.000000,8.000000,49.000000",50.0,8.0,50.0,36.75,147.0
2700,270180,62.0,"62.000000,29.000000,0.000000,35.000000",62.0,0.0,62.0,31.5,126.0
2800,280193,94.0,"94.000000,20.000000,0.000000,33.000000",94.0,0.0,94.0,36.75,147.0
2900,290194,94.0,"94.000000,14.000000,3.000000,20.000000",94.0,3.0,94.0,32.75,131.0
3000,300100,66.0,"60.000000,66.000000,1.000000,14.000000",66.0,1.0,66.0,35.25,141.0
3100,310114,95.0,"33.000000,1.000000,0.000000,95.000000",95.0,0.0,95.0,32.25,129.0
3200,320133,49.0,"43.000000,49.000000,0.000000,25.000000",49.0,0.0,49.0,29.25,117.0
3300,330142,71.0,"71.000000,45.000000,5.000000,23.000000",71.0,5.0,71.0,36.0,144.0
3400,340180,70.0,"70.000000,58.000000,3.000000,11.000000",70.0,3.0,70.0,35.5,142.0
3500,350155,94.0,"46.000000,94.000000,1.000000,1.000000",94.0,1.0,94.0,35.5,142.0
3600,360136,79.0,"79.000000,24.000000,10.000000,33.000000",79.0,10.0,79.0,36.5,146.0
3700,370134,64.0,"40.000000,43.000000,0.000000,64.000000",64.0,0.0,64.0,36.75,147.0
3800,380100,53.0,"42.000000,53.000000,0.000000,48.000000",53.0,0.0,53.0,35.75,143.0
3900,390157,69.0,"38.000000,69.000000,0.000000,41.000000",69.0,0.0,69.0,37.0,148.0
4000,400199,97.0,"97.000000,32.000000,5.000000,11.000000",97.0,5.0,97.0,36.25,145.0
4100,410159,70.0,"70.000000,29.000000,0.000000,38.000000",70.0,0.0,70.0,34.25,137.0
4200,420164,127.0,"127.000000,6.000000,0.000000,4.000000",127.0,0.0,127.0,34.25,137.0
4300,430145,60.0,"38.000000,60.000000,3.000000,38.000000",60.0,3.0,60.0,34.75,139.0
4400,440138,91.0,"91.000000,51.000000,0.000000,1.000000",91.0,0.0,91.0,35.75,143.0
4500,450128,130.0,"130.000000,20.000000,0.000000,0.000000",130.0,0.0,130.0,37.5,150.0
4600,460131,66.0,"66.000000,47.000000,0.000000,30.000000",66.0,0.0,66.0,35.75,143.0
4700,470189,101.0,"101.000000,21.000000,0.000000,15.000000",101.0,0.0,101.0,34.25,137.0
4800,480105,77.0,"77.000000,14.000000,0.000000,39.000000",77.0,0.0,77.0,32.5,130.0
