generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,144,36.75,"47.000000,40.000000,29.000000,31.000000",36.75,29.0,47.0,36.75,147.0
100,10172,37.75,"28.000000,23.000000,32.000000,68.000000",37.75,23.0,68.0,37.75,151.0
200,20125,35.0,"22.000000,41.000000,45.000000,32.000000",35.0,22.0,45.0,35.0,140.0
300,30188,36.25,"48.000000,34.000000,29.000000,34.000000",36.25,29.0,48.0,36.25,145.0
400,40138,37.0,"43.000000,35.000000,25.000000,45.000000",37.0,25.0,45.0,37.0,148.0
500,50126,34.75,"40.000000,28.000000,38.000000,33.000000",34.75,28.0,40.0,34.75,139.0
600,60108,37.0,"28.000000,42.000000,26.000000,52.000000",37.0,26.0,52.0,37.0,148.0
700,70148,37.0,"33.000000,36.000000,42.000000,37.000000",37.0,33.0,42.0,37.0,148.0
800,80129,36.75,"36.000000,58.000000,22.000000,31.000000",36.75,22.0,58.0,36.75,147.0
900,90113,36.75,"43.000000,30.000000,36.000000,38.000000",36.75,30.0,43.0,36.75,147.0
1000,100131,36.25,"31.000000,42.000000,44.000000,28.000000",36.25,28.0,44.0,36.25,145.0
1100,110100,36.75,"33.000000,38.000000,32.000000,44.000000",36.75,32.0,44.0,36.75,147.0
1200,120150,36.75,"55.000000,39.000000,26.000000,27.000000",36.75,26.0,55.0,36.75,147.0
1300,130194,36.0,"31.000000,30.000000,41.000000,42.000000",36.0,30.0,42.0,36.0,144.0
1400,140158,36.5,"37.000000,38.000000,32.000000,39.000000",36.5,32.0,39.0,36.5,146.0
1500,150169,36.0,"21.000000,35.000000,43.000000,45.000000",36.0,21.0,45.0,36.0,144.0
1600,160120,32.75,"47.000000,13.000000,34.000000,37.000000",32.75,13.0,47.0,32.75,131.0
1700,170145,37.0,"29.000000,38.000000,39.000000,42.000000",37.0,29.0,42.0,37.0,148.0
1800,180119,34.75,"25.000000,19.000000,44.000000,51.000000",34.75,19.0,51.0,34.75,139.0
1900,190139,37.0,"19.000000,57.000000,28.000000,44.000000",37.0,19.0,57.0,37.0,148.0
2000,200180,35.25,"40.000000,38.000000,33.000000,30.000000",35.25,30.0,40.0,35.25,141.0
2100,210180,35.75,"36.000000,33.000000,42.000000,32.000000",35.75,32.0,42.0,35.75,143.0
2200,220137,36.25,"39.000000,29.000000,39.000000,38.000000",36.25,29.0,39.0,36.25,145.0
2300,230145,36.25,"37.000000,28.000000,53.000000,27.000000",36.25,27.0,53.0,36.25,145.0
2400,240102,35.5,"49.000000,36.000000,23.000000,34.000000",35.5,23.0,49.0,35.5,142.0
2500,250180,37.25,"38.000000,36.000000,38.000000,37.000000",37.25,36.0,38.0,37.25,149.0
2600,260143,36.5,"27.000000,30.000000,32.000000,57.000000",36.5,27.0,57.0,36.5,146.0
2700,270144,35.0,"47.000000,24.000000,46.000000,23.000000",35.0,23.0,47.0,35.0,140.0
2800,280169,37.0,"56.000000,35.000000,24.000000,33.000000",37.0,24.0,56.0,37.0,148.0
2900,290122,33.0,"31.000000,37.000000,47.000000,17.000000",33.0,17.0,47.0,33.0,132.0
3000,300141,33.5,"38.000000,38.000000,22.000000,36.000000",33.5,22.0,38.0,33.5,134.0
3100,310151,36.5,"38.000000,39.000000,39.000000,30.000000",36.5,30.0,39.0,36.5,146.0
3200,320163,37.5,"28.000000,41.000000,38.000000,43.000000",37.5,28.0,43.0,37.5,150.0
3300,330145,35.25,"52.000000,40.000000,18.000000,31.000000",35.25,18.0,52.0,35.25,141.0
3400,340150,35.75,"38.000000,28.000000,39.000000,38.000000",35.75,28.0,39.0,35.75,143.0
3500,350175,35.5,"30.000000,28.000000,43.000000,41.000000",35.5,28.0,43.0,35.5,142.0
3600,360123,34.75,"45.000000,24.000000,36.000000,34.000000",34.75,24.0,45.0,34.75,139.0
3700,370193,37.0,"45.000000,39.000000,30.000000,34.000000",37.0,30.0,45.0,37.0,148.0
3800,380108,37.5,"33.000000,50.000000,23.000000,44.000000",37.5,23.0,50.0,37.5,150.0
3900,390101,35.75,"36.000000,51.000000,25.000000,31.000000",35.75,25.0,51.0,35.75,143.0
4000,400125,37.25,"41.000000,49.000000,40.000000,19.000000",37.25,19.0,49.0,37.25,149.0
4100,410178,36.25,"31.000000,39.000000,55.000000,20.000000",36.25,20.0,55.0,36.25,145.0
4200,420185,37.0,"41.000000,33.000000,51.000000,23.000000",37.0,23.0,51.0,37.0,148.0
4300,430189,37.5,"38.000000,36.000000,44.000000,32.000000",37.5,32.0,44.0,37.5,150.0
4400,440124,36.75,"18.000000,51.000000,45.000000,33.000000",36.75,18.0,51.0,36.75,147.0
4500,450142,37.0,"43.000000,40.000000,40.000000,25.000000",37.0,25.0,43.0,37.0,148.0
4600,460193,36.5,"40.000000,30.000000,40.000000,36.000000",36.5,30.0,40.0,36.5,146.0
4700,470199,36.5,"37.000000,41.000000,36.000000,32.000000",36.5,32.0,41.0,36.5,146.0
4800,480191,37.25,"45.000000,32.000000,31.000000,41.000000",37.25,31.0,45.0,37.25,149.0
