generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,104,34.75,"25.000000,40.000000,39.000000,35.000000",34.75,25.0,40.0,34.75,139.0
100,10147,35.0,"26.000000,35.000000,43.000000,36.000000",35.0,26.0,43.0,35.0,140.0
200,20181,35.5,"40.000000,30.000000,53.000000,19.000000",35.5,19.0,53.0,35.5,142.0
300,30123,37.0,"21.000000,38.000000,32.000000,57.000000",37.0,21.0,57.0,37.0,148.0
400,40144,36.25,"37.000000,26.000000,43.000000,39.000000",36.25,26.0,43.0,36.25,145.0
500,50103,36.75,"48.000000,22.000000,35.000000,42.000000",36.75,22.0,48.0,36.75,147.0
600,60137,34.5,"31.000000,25.000000,37.000000,45.000000",34.5,25.0,45.0,34.5,138.0
700,70181,36.5,"40.000000,30.000000,48.000000,28.000000",36.5,28.0,48.0,36.5,146.0
800,80179,34.0,"38.000000,37.000000,44.000000,17.000000",34.0,17.0,44.0,34.0,136.0
900,90163,36.0,"34.000000,41.000000,48.000000,21.000000",36.0,21.0,48.0,36.0,144.0
1000,100198,36.25,"18.000000,40.000000,38.000000,49.000000",36.25,18.0,49.0,36.25,145.0
1100,110138,37.5,"32.000000,33.000000,45.000000,40.000000",37.5,32.0,45.0,37.5,150.0
1200,120154,36.75,"29.000000,45.000000,33.000000,40.000000",36.75,29.0,45.0,36.75,147.0
1300,130142,36.0,"33.000000,23.000000,46.000000,42.000000",36.0,23.0,46.0,36.0,144.0
1400,140181,36.25,"37.000000,28.000000,44.000000,36.000000",36.25,28.0,44.0,36.25,145.0
1500,150199,36.75,"32.000000,46.000000,35.000000,34.000000",36.75,32.0,46.0,36.75,147.0
1600,160104,37.25,"30.000000,45.000000,30.000000,44.000000",37.25,30.0,45.0,37.25,149.0
1700,170146,37.25,"31.000000,43.000000,31.000000,44.000000",37.25,31.0,44.0,37.25,149.0
1800,180148,36.75,"47.000000,29.000000,34.000000,37.000000",36.75,29.0,47.0,36.75,147.0
1900,190160,36.0,"38.000000,34.000000,39.000000,33.000000",36.0,33.0,39.0,36.0,144.0
2000,200169,36.0,"38.000000,30.000000,43.000000,33.000000",36.0,30.0,43.0,36.0,144.0
2100,210172,37.0,"31.000000,35.000000,37.000000,45.000000",37.0,31.0,45.0,37.0,148.0
2200,220146,37.25,"49.000000,22.000000,27.000000,51.000000",37.25,22.0,51.0,37.25,149.0
2300,230157,36.5,"37.000000,35.000000,42.000000,32.000000",36.5,32.0,42.0,36.5,146.0
2400,240188,35.0,"33.000000,39.000000,43.000000,25.000000",35.0,25.0,43.0,35.0,140.0
2500,250131,36.5,"47.000000,41.000000,19.000000,39.000000",36.5,19.0,47.0,36.5,146.0
2600,260196,35.5,"26.000000,38.000000,49.000000,29.000000",35.5,26.0,49.0,35.5,142.0
2700,270177,36.75,"19.000000,27.000000,46.000000,55.000000",36.75,19.0,55.0,36.75,147.0
2800,280125,36.0,"47.000000,21.000000,33.000000,43.000000",36.0,21.0,47.0,36.0,144.0
2900,290113,37.5,"41.000000,21.000000,44.000000,44.000000",37.5,21.0,44.0,37.5,150.0
3000,300176,37.0,"45.000000,21.000000,49.000000,33.000000",37.0,21.0,49.0,37.0,148.0
3100,310175,36.5,"23.000000,38.000000,41.000000,44.000000",36.5,23.0,44.0,36.5,146.0
3200,320181,36.5,"48.000000,43.000000,27.000000,28.000000",36.5,27.0,48.0,36.5,146.0
3300,330197,36.75,"30.000000,44.000000,24.000000,49.000000",36.75,24.0,49.0,36.75,147.0
3400,340106,36.0,"52.000000,43.000000,25.000000,24.000000",36.0,24.0,52.0,36.0,144.0
3500,350161,38.0,"31.000000,37.000000,45.000000,39.000000",38.0,31.0,45.0,38.0,152.0
3600,360117,36.75,"31.000000,43.000000,34.000000,39.000000",36.75,31.0,43.0,36.75,147.0
3700,370104,34.5,"42.000000,27.000000,40.000000,29.000000",34.5,27.0,42.0,34.5,138.0
3800,380187,34.25,"33.000000,51.000000,31.000000,22.000000",34.25,22.0,51.0,34.25,137.0
3900,390164,35.75,"29.000000,51.000000,34.000000,29.000000",35.75,29.0,51.0,35.75,143.0
4000,400159,35.25,"29.000000,49.000000,42.000000,21.000000",35.25,21.0,49.0,35.25,141.0
4100,410147,37.25,"28.000000,39.000000,31.000000,51.000000",37.25,28.0,51.0,37.25,149.0
4200,420182,35.25,"42.000000,49.000000,33.000000,17.000000",35.25,17.0,49.0,35.25,141.0
4300,430169,36.75,"51.000000,49.000000,22.000000,25.000000",36.75,22.0,51.0,36.75,147.0
4400,440135,36.75,"27.000000,38.000000,47.000000,35.000000",36.75,27.0,47.0,36.75,147.0
4500,450192,37.0,"31.000000,30.000000,49.000000,38.000000",37.0,30.0,49.0,37.0,148.0
4600,460169,36.75,"29.000000,41.000000,27.000000,50.000000",36.75,27.0,50.0,36.75,147.0
4700,470159,38.5,"37.000000,43.000000,49.000000,25.000000",38.5,25.0,49.0,38.5,154.0
4800,470159,38.5,"37.000000,43.000000,49.000000,25.000000",38.5,25.0,49.0,38.5,154.0
