generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,104,41.0,"41.000000,37.000000,36.000000,35.000000",41.0,35.0,41.0,37.25,149.0
100,10194,90.0,"51.000000,0.000000,0.000000,90.000000",90.0,0.0,90.0,35.25,141.0
200,20164,76.0,"0.000000,56.000000,76.000000,0.000000",76.0,0.0,76.0,33.0,132.0
300,30199,53.0,"23.000000,40.000000,30.000000,53.000000",53.0,23.0,53.0,36.5,146.0
400,40139,51.0,"22.000000,51.000000,29.000000,46.000000",51.0,22.0,51.0,37.0,148.0
500,50153,58.0,"38.000000,0.000000,43.000000,58.000000",58.0,0.0,58.0,34.75,139.0
600,60145,50.0,"50.000000,0.000000,43.000000,44.000000",50.0,0.0,50.0,34.25,137.0
700,70171,90.0,"0.000000,46.000000,90.000000,0.000000",90.0,0.0,90.0,34.0,136.0
800,80127,57.0,"43.000000,57.000000,0.000000,41.000000",57.0,0.0,57.0,35.25,141.0
900,90194,47.0,"30.000000,38.000000,32.000000,47.000000",47.0,30.0,47.0,36.75,147.0
1000,100146,67.0,"67.000000,67.000000,0.000000,0.000000",67.0,0.0,67.0,33.5,134.0
1100,110135,49.0,"47.000000,0.000000,41.000000,49.000000",49.0,0.0,49.0,34.25,137.0
1200,120111,47.0,"29.000000,47.000000,37.000000,34.000000",47.0,29.0,47.0,36.75,147.0
1300,130180,52.0,"0.000000,52.000000,41.000000,26.000000",52.0,0.0,52.0,29.75,119.0
1400,140142,65.0,"51.000000,0.000000,27.000000,65.000000",65.0,0.0,65.0,35.75,143.0
1500,150132,52.0,"52.000000,43.000000,0.000000,44.000000",52.0,0.0,52.0,34.75,139.0
1600,160160,60.0,"31.000000,37.000000,19.000000,60.000000",60.0,19.0,60.0,36.75,147.0
1700,170191,56.0,"53.000000,56.000000,33.000000,0.000000",56.0,0.0,56.0,35.5,142.0
1800,180117,59.0,"0.000000,45.000000,59.000000,31.000000",59.0,0.0,59.0,33.75,135.0
1900,190182,60.0,"30.000000,28.000000,34.000000,60.000000",60.0,28.0,60.0,38.0,152.0
2000,200177,42.0,"35.000000,42.000000,29.000000,35.000000",42.0,29.0,42.0,35.25,141.0
2100,210136,68.0,"37.000000,40.000000,0.000000,68.000000",68.0,0.0,68.0,36.25,145.0
2200,220138,52.0,"52.000000,46.000000,49.000000,0.000000",52.0,0.0,52.0,36.75,147.0
2300,230149,57.0,"32.000000,32.000000,28.000000,57.000000",57.0,28.0,57.0,37.25,149.0
2400,240192,44.0,"44.000000,34.000000,37.000000,34.000000",44.0,34.0,44.0,37.25,149.0
2500,250169,66.0,"28.000000,0.000000,53.000000,66.000000",66.0,0.0,66.0,36.75,147.0
2600,260145,46.0,"46.000000,36.000000,29.000000,40.000000",46.0,29.0,46.0,37.75,151.0
2700,270126,47.0,"24.000000,47.000000,47.000000,27.000000",47.0,24.0,47.0,36.25,145.0
2800,280123,69.0,"69.000000,0.000000,49.000000,0.000000",69.0,0.0,69.0,29.5,118.0
2900,290113,57.0,"46.000000,47.000000,0.000000,57.000000",57.0,0.0,57.0,37.5,150.0
3000,300116,52.0,"52.000000,46.000000,0.000000,45.000000",52.0,0.0,52.0,35.75,143.0
3100,310156,52.0,"0.000000,45.000000,44.000000,52.000000",52.0,0.0,52.0,35.25,141.0
3200,320155,68.0,"0.000000,39.000000,68.000000,36.000000",68.0,0.0,68.0,35.75,143.0
3300,330136,44.0,"25.000000,44.000000,36.000000,42.000000",44.0,25.0,44.0,36.75,147.0
3400,340130,54.0,"37.000000,54.000000,38.000000,12.000000",54.0,12.0,54.0,35.25,141.0
3500,350199,53.0,"28.000000,40.000000,22.000000,53.000000",53.0,22.0,53.0,35.75,143.0
3600,360167,49.0,"46.000000,0.000000,43.000000,49.000000",49.0,0.0,49.0,34.5,138.0
3700,370141,86.0,"51.000000,0.000000,0.000000,86.000000",86.0,0.0,86.0,34.25,137.0
3800,380144,87.0,"87.000000,0.000000,0.000000,39.000000",87.0,0.0,87.0,31.5,126.0
3900,390131,54.0,"32.000000,27.000000,54.000000,27.000000",54.0,27.0,54.0,35.0,140.0
4000,400107,55.0,"55.000000,0.000000,33.000000,44.000000",55.0,0.0,55.0,33.0,132.0
4100,410170,48.0,"40.000000,32.000000,48.000000,26.000000",48.0,26.0,48.0,36.5,146.0
4200,420148,88.0,"51.000000,0.000000,88.000000,0.000000",88.0,0.0,88.0,34.75,139.0
4300,430164,80.0,"0.000000,0.000000,0.000000,80.000000",80.0,0.0,80.0,20.0,80.0
4400,440158,50.0,"9.000000,48.000000,22.000000,50.000000",50.0,9.0,50.0,32.25,129.0
4500,450181,71.0,"0.000000,0.000000,28.000000,71.000000",71.0,0.0,71.0,24.75,99.0
4600,460197,51.0,"32.000000,41.000000,51.000000,22.000000",51.0,22.0,51.0,36.5,146.0
4700,470124,57.0,"47.000000,30.000000,57.000000,0.000000",57.0,0.0,57.0,33.5,134.0
4800,480138,49.0,"49.000000,0.000000,0.000000,0.000000",49.0,0.0,49.0,12.25,49.0
