generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,194,0.0,"0.000000,0.000000,30.000000,0.000000",0.0,0.0,30.0,7.5,30.0
100,10147,30.0,"32.000000,30.000000,30.000000,57.000000",32.0,30.0,57.0,37.25,149.0
200,20166,21.0,"44.000000,46.000000,21.000000,30.000000",46.0,21.0,46.0,35.25,141.0
300,30188,22.0,"48.000000,28.000000,22.000000,51.000000",51.0,22.0,51.0,37.25,149.0
400,40159,19.0,"51.000000,19.000000,47.000000,26.000000",51.0,19.0,51.0,35.75,143.0
500,50128,27.0,"32.000000,47.000000,39.000000,27.000000",27.0,27.0,47.0,36.25,145.0
600,60125,26.0,"35.000000,52.000000,26.000000,31.000000",26.0,26.0,52.0,36.0,144.0
700,70100,27.0,"30.000000,45.000000,48.000000,27.000000",27.0,27.0,48.0,37.5,150.0
800,80178,30.0,"38.000000,34.000000,35.000000,30.000000",34.0,30.0,38.0,34.25,137.0
900,90199,15.0,"59.000000,15.000000,40.000000,30.000000",59.0,15.0,59.0,36.0,144.0
1000,100196,26.0,"51.000000,26.000000,28.000000,34.000000",34.0,26.0,51.0,34.75,139.0
1100,110160,22.0,"28.000000,22.000000,41.000000,57.000000",57.0,22.0,57.0,37.0,148.0
1200,120175,26.0,"33.000000,26.000000,36.000000,47.000000",33.0,26.0,47.0,35.5,142.0
1300,130152,28.0,"28.000000,36.000000,51.000000,29.000000",29.0,28.0,51.0,36.0,144.0
1400,140164,26.0,"26.000000,31.000000,33.000000,50.000000",50.0,26.0,50.0,35.0,140.0
1500,150169,31.0,"35.000000,47.000000,33.000000,31.000000",33.0,31.0,47.0,36.5,146.0
1600,160182,31.0,"34.000000,31.000000,35.000000,44.000000",31.0,31.0,44.0,36.0,144.0
1700,170146,31.0,"34.000000,31.000000,40.000000,35.000000",31.0,31.0,40.0,35.0,140.0
1800,180109,28.0,"28.000000,40.000000,45.000000,29.000000",45.0,28.0,45.0,35.5,142.0
1900,190111,34.0,"40.000000,39.000000,36.000000,34.000000",40.0,34.0,40.0,37.25,149.0
2000,200126,20.0,"40.000000,48.000000,20.000000,29.000000",48.0,20.0,48.0,34.25,137.0
2100,210108,27.0,"27.000000,32.000000,40.000000,29.000000",29.0,27.0,40.0,32.0,128.0
2200,220108,27.0,"27.000000,37.000000,42.000000,35.000000",35.0,27.0,42.0,35.25,141.0
2300,230135,21.0,"38.000000,40.000000,21.000000,25.000000",38.0,21.0,40.0,31.0,124.0
2400,240198,24.0,"43.000000,31.000000,31.000000,24.000000",31.0,24.0,43.0,32.25,129.0
2500,250144,24.0,"58.000000,24.000000,30.000000,28.000000",28.0,24.0,58.0,35.0,140.0
2600,260198,23.0,"39.000000,23.000000,32.000000,42.000000",23.0,23.0,42.0,34.0,136.0
2700,270188,26.0,"28.000000,40.000000,39.000000,26.000000",26.0,26.0,40.0,33.25,133.0
2800,280169,23.0,"42.000000,23.000000,27.000000,38.000000",27.0,23.0,42.0,32.5,130.0
2900,290110,26.0,"40.000000,35.000000,26.000000,35.000000",35.0,26.0,40.0,34.0,136.0
3000,300123,26.0,"26.000000,29.000000,31.000000,32.000000",26.0,26.0,32.0,29.5,118.0
3100,310149,26.0,"28.000000,26.000000,42.000000,31.000000",42.0,26.0,42.0,31.75,127.0
3200,320138,26.0,"32.000000,36.000000,33.000000,26.000000",36.0,26.0,36.0,31.75,127.0
3300,330197,21.0,"28.000000,21.000000,52.000000,24.000000",52.0,21.0,52.0,31.25,125.0
3400,340157,10.0,"10.000000,21.000000,54.000000,33.000000",54.0,10.0,54.0,29.5,118.0
3500,350114,20.0,"20.000000,40.000000,39.000000,29.000000",40.0,20.0,40.0,32.0,128.0
3600,360110,20.0,"24.000000,26.000000,20.000000,38.000000",26.0,20.0,38.0,27.0,108.0
3700,370125,26.0,"48.000000,39.000000,27.000000,26.000000",27.0,26.0,48.0,35.0,140.0
3800,380168,23.0,"39.000000,34.000000,23.000000,39.000000",39.0,23.0,39.0,33.75,135.0
3900,390177,29.0,"54.000000,29.000000,34.000000,31.000000",34.0,29.0,54.0,37.0,148.0
4000,400136,29.0,"36.000000,37.000000,29.000000,32.000000",32.0,29.0,37.0,33.5,134.0
4100,410130,20.0,"35.000000,34.000000,54.000000,20.000000",34.0,20.0,54.0,35.75,143.0
4200,420140,28.0,"35.000000,37.000000,39.000000,28.000000",28.0,28.0,39.0,34.75,139.0
4300,430160,26.0,"33.000000,42.000000,31.000000,26.000000",26.0,26.0,42.0,33.0,132.0
4400,440163,25.0,"27.000000,35.000000,25.000000,47.000000",27.0,25.0,47.0,33.5,134.0
4500,450145,26.0,"35.000000,40.000000,30.000000,26.000000",30.0,26.0,40.0,32.75,131.0
4600,460139,26.0,"43.000000,26.000000,29.000000,39.000000",43.0,26.0,43.0,34.25,137.0
4700,470129,25.0,"35.000000,35.000000,25.000000,35.000000",25.0,25.0,35.0,32.5,130.0
4800,480124,28.0,"42.000000,30.000000,34.000000,28.000000",28.0,28.0,42.0,33.5,134.0
