generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,184,28.5,"32.000000,16.000000,36.000000,30.000000",28.5,16.0,36.0,28.5,114.0
100,10152,37.0,"51.000000,40.000000,24.000000,33.000000",37.0,24.0,51.0,37.0,148.0
200,20110,36.75,"35.000000,22.000000,43.000000,47.000000",36.75,22.0,47.0,36.75,147.0
300,30162,36.25,"29.000000,39.000000,42.000000,35.000000",36.25,29.0,42.0,36.25,145.0
400,40138,36.5,"30.000000,48.000000,37.000000,31.000000",36.5,30.0,48.0,36.5,146.0
500,50113,36.5,"15.000000,59.000000,27.000000,45.000000",36.5,15.0,59.0,36.5,146.0
600,60120,34.75,"40.000000,55.000000,15.000000,29.000000",34.75,15.0,55.0,34.75,139.0
700,70111,36.5,"39.000000,21.000000,44.000000,42.000000",36.5,21.0,44.0,36.5,146.0
800,80180,36.5,"26.000000,47.000000,32.000000,41.000000",36.5,26.0,47.0,36.5,146.0
900,90111,38.0,"33.000000,32.000000,39.000000,48.000000",38.0,32.0,48.0,38.0,152.0
1000,100192,37.0,"41.000000,35.000000,35.000000,37.000000",37.0,35.0,41.0,37.0,148.0
1100,110114,36.75,"41.000000,36.000000,25.000000,45.000000",36.75,25.0,45.0,36.75,147.0
1200,120131,35.25,"34.000000,36.000000,39.000000,32.000000",35.25,32.0,39.0,35.25,141.0
1300,130123,36.75,"28.000000,37.000000,48.000000,34.000000",36.75,28.0,48.0,36.75,147.0
1400,140111,35.75,"35.000000,28.000000,38.000000,42.000000",35.75,28.0,42.0,35.75,143.0
1500,150131,38.0,"57.000000,23.000000,34.000000,38.000000",38.0,23.0,57.0,38.0,152.0
1600,160117,36.25,"35.000000,29.000000,45.000000,36.000000",36.25,29.0,45.0,36.25,145.0
1700,170130,36.75,"51.000000,35.000000,35.000000,26.000000",36.75,26.0,51.0,36.75,147.0
1800,180187,36.25,"47.000000,12.000000,55.000000,31.000000",36.25,12.0,55.0,36.25,145.0
1900,190111,36.5,"41.000000,32.000000,25.000000,48.000000",36.5,25.0,48.0,36.5,146.0
2000,200155,37.25,"35.000000,56.000000,21.000000,37.000000",37.25,21.0,56.0,37.25,149.0
2100,210163,36.5,"45.000000,29.000000,34.000000,38.000000",36.5,29.0,45.0,36.5,146.0
2200,220168,37.0,"35.000000,39.000000,48.000000,26.000000",37.0,26.0,48.0,37.0,148.0
2300,230135,37.0,"39.000000,45.000000,35.000000,29.000000",37.0,29.0,45.0,37.0,148.0
2400,240139,37.75,"43.000000,45.000000,22.000000,41.000000",37.75,22.0,45.0,37.75,151.0
2500,250146,36.25,"36.000000,38.000000,40.000000,31.000000",36.25,31.0,40.0,36.25,145.0
2600,260124,36.0,"35.000000,55.000000,28.000000,26.000000",36.0,26.0,55.0,36.0,144.0
2700,270118,37.25,"27.000000,43.000000,44.000000,35.000000",37.25,27.0,44.0,37.25,149.0
2800,280194,36.75,"50.000000,42.000000,31.000000,24.000000",36.75,24.0,50.0,36.75,147.0
2900,290112,37.25,"26.000000,31.000000,35.000000,57.000000",37.25,26.0,57.0,37.25,149.0
3000,300158,37.5,"50.000000,27.000000,26.000000,47.000000",37.5,26.0,50.0,37.5,150.0
3100,310122,35.75,"38.000000,44.000000,29.000000,32.000000",35.75,29.0,44.0,35.75,143.0
3200,320127,37.25,"19.000000,42.000000,38.000000,50.000000",37.25,19.0,50.0,37.25,149.0
3300,330107,37.25,"31.000000,42.000000,46.000000,30.000000",37.25,30.0,46.0,37.25,149.0
3400,340158,37.0,"44.000000,37.000000,32.000000,35.000000",37.0,32.0,44.0,37.0,148.0
3500,350132,36.75,"15.000000,26.000000,68.000000,38.000000",36.75,15.0,68.0,36.75,147.0
3600,360138,36.75,"40.000000,36.000000,36.000000,35.000000",36.75,35.0,40.0,36.75,147.0
3700,370160,36.25,"43.000000,25.000000,31.000000,46.000000",36.25,25.0,46.0,36.25,145.0
3800,380122,37.25,"33.000000,39.000000,38.000000,39.000000",37.25,33.0,39.0,37.25,149.0
3900,390127,36.25,"37.000000,39.000000,25.000000,44.000000",36.25,25.0,44.0,36.25,145.0
4000,400169,37.5,"27.000000,38.000000,58.000000,27.000000",37.5,27.0,58.0,37.5,150.0
4100,410182,35.5,"25.000000,33.000000,45.000000,39.000000",35.5,25.0,45.0,35.5,142.0
4200,420107,37.25,"35.000000,36.000000,47.000000,31.000000",37.25,31.0,47.0,37.25,149.0
4300,430105,36.75,"37.000000,36.000000,30.000000,44.000000",36.75,30.0,44.0,36.75,147.0
4400,440154,36.25,"40.000000,38.000000,40.000000,27.000000",36.25,27.0,40.0,36.25,145.0
4500,450100,36.5,"35.000000,33.000000,46.000000,32.000000",36.5,32.0,46.0,36.5,146.0
4600,460136,37.75,"41.000000,56.000000,30.000000,24.000000",37.75,24.0,56.0,37.75,151.0
4700,470100,35.5,"19.000000,39.000000,32.000000,52.000000",35.5,19.0,52.0,35.5,142.0
4800,470100,35.5,"19.000000,39.000000,32.000000,52.000000",35.5,19.0,52.0,35.5,142.0
