generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,185,36.25,"42.000000,26.000000,44.000000,33.000000",36.25,26.0,44.0,36.25,145.0
100,10174,36.5,"38.000000,25.000000,45.000000,38.000000",36.5,25.0,45.0,36.5,146.0
200,20123,36.5,"28.000000,37.000000,47.000000,34.000000",36.5,28.0,47.0,36.5,146.0
300,30100,34.25,"35.000000,28.000000,46.000000,28.000000",34.25,28.0,46.0,34.25,137.0
400,40114,36.0,"50.000000,40.000000,27.000000,27.000000",36.0,27.0,50.0,36.0,144.0
500,50177,37.0,"34.000000,42.000000,34.000000,38.000000",37.0,34.0,42.0,37.0,148.0
600,60149,37.25,"25.000000,36.000000,62.000000,26.000000",37.25,25.0,62.0,37.25,149.0
700,70199,35.5,"37.000000,30.000000,30.000000,45.000000",35.5,30.0,45.0,35.5,142.0
800,80161,35.25,"44.000000,32.000000,32.000000,33.000000",35.25,32.0,44.0,35.25,141.0
900,90138,36.75,"39.000000,32.000000,25.000000,51.000000",36.75,25.0,51.0,36.75,147.0
1000,100184,34.75,"28.000000,60.000000,20.000000,31.000000",34.75,20.0,60.0,34.75,139.0
1100,110160,35.75,"37.000000,39.000000,27.000000,40.000000",35.75,27.0,40.0,35.75,143.0
1200,120198,37.0,"32.000000,41.000000,29.000000,46.000000",37.0,29.0,46.0,37.0,148.0
1300,130142,37.0,"46.000000,42.000000,37.000000,23.000000",37.0,23.0,46.0,37.0,148.0
1400,140193,37.0,"28.000000,59.000000,30.000000,31.000000",37.0,28.0,59.0,37.0,148.0
1500,150141,35.25,"36.000000,42.000000,30.000000,33.000000",35.25,30.0,42.0,35.25,141.0
1600,160143,37.0,"20.000000,43.000000,26.000000,59.000000",37.0,20.0,59.0,37.0,148.0
1700,170184,36.75,"34.000000,38.000000,39.000000,36.000000",36.75,34.0,39.0,36.75,147.0
1800,180186,37.5,"43.000000,30.000000,36.000000,41.000000",37.5,30.0,43.0,37.5,150.0
1900,190169,34.0,"33.000000,46.000000,21.000000,36.000000",34.0,21.0,46.0,34.0,136.0
2000,200129,36.75,"34.000000,30.000000,47.000000,36.000000",36.75,30.0,47.0,36.75,147.0
2100,210199,36.75,"28.000000,40.000000,50.000000,29.000000",36.75,28.0,50.0,36.75,147.0
2200,220149,37.25,"39.000000,42.000000,57.000000,11.000000",37.25,11.0,57.0,37.25,149.0
2300,230190,36.5,"28.000000,39.000000,33.000000,46.000000",36.5,28.0,46.0,36.5,146.0
2400,240149,37.75,"37.000000,48.000000,35.000000,31.000000",37.75,31.0,48.0,37.75,151.0
2500,250139,36.25,"32.000000,30.000000,47.000000,36.000000",36.25,30.0,47.0,36.25,145.0
2600,260123,36.0,"52.000000,23.000000,37.000000,32.000000",36.0,23.0,52.0,36.0,144.0
2700,270140,37.25,"51.000000,20.000000,28.000000,50.000000",37.25,20.0,51.0,37.25,149.0
2800,280162,35.75,"37.000000,34.000000,53.000000,19.000000",35.75,19.0,53.0,35.75,143.0
2900,290162,38.0,"35.000000,37.000000,35.000000,45.000000",38.0,35.0,45.0,38.0,152.0
3000,300107,37.0,"27.000000,43.000000,44.000000,34.000000",37.0,27.0,44.0,37.0,148.0
3100,310124,37.0,"44.000000,42.000000,44.000000,18.000000",37.0,18.0,44.0,37.0,148.0
3200,320152,36.0,"48.000000,16.000000,38.000000,42.000000",36.0,16.0,48.0,36.0,144.0
3300,330158,36.25,"35.000000,22.000000,48.000000,40.000000",36.25,22.0,48.0,36.25,145.0
3400,340165,36.25,"60.000000,37.000000,26.000000,22.000000",36.25,22.0,60.0,36.25,145.0
3500,350124,36.25,"26.000000,20.000000,60.000000,39.000000",36.25,20.0,60.0,36.25,145.0
3600,360101,35.0,"33.000000,40.000000,40.000000,27.000000",35.0,27.0,40.0,35.0,140.0
3700,370157,36.75,"35.000000,42.000000,36.000000,34.000000",36.75,34.0,42.0,36.75,147.0
3800,380140,35.25,"34.000000,49.000000,26.000000,32.000000",35.25,26.0,49.0,35.25,141.0
3900,390140,34.5,"31.000000,26.000000,40.000000,41.000000",34.5,26.0,41.0,34.5,138.0
4000,400182,35.75,"45.000000,33.000000,40.000000,25.000000",35.75,25.0,45.0,35.75,143.0
4100,410192,37.0,"22.000000,39.000000,41.000000,46.000000",37.0,22.0,46.0,37.0,148.0
4200,420159,37.75,"27.000000,43.000000,37.000000,44.000000",37.75,27.0,44.0,37.75,151.0
4300,430193,37.5,"28.000000,33.000000,44.000000,45.000000",37.5,28.0,45.0,37.5,150.0
4400,440169,34.25,"31.000000,24.000000,38.000000,44.000000",34.25,24.0,44.0,34.25,137.0
4500,450133,36.75,"53.000000,23.000000,42.000000,29.000000",36.75,23.0,53.0,36.75,147.0
4600,460144,38.0,"49.000000,60.000000,27.000000,16.000000",38.0,16.0,60.0,38.0,152.0
4700,470118,36.5,"40.000000,45.000000,29.000000,32.000000",36.5,29.0,45.0,36.5,146.0
4800,470118,36.5,"40.000000,45.000000,29.000000,32.000000",36.5,29.0,45.0,36.5,146.0
