generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,184,65.0,"65.000000,11.000000,15.000000,31.000000",65.0,11.0,65.0,30.5,122.0
100,10103,55.0,"51.000000,0.000000,55.000000,7.000000",55.0,0.0,55.0,28.25,113.0
200,20106,70.0,"15.000000,20.000000,70.000000,31.000000",70.0,15.0,70.0,34.0,136.0
300,30165,66.0,"0.000000,5.000000,66.000000,51.000000",66.0,0.0,66.0,30.5,122.0
400,40136,37.0,"35.000000,22.000000,20.000000,37.000000",37.0,20.0,37.0,28.5,114.0
500,50180,68.0,"0.000000,0.000000,11.000000,68.000000",68.0,0.0,68.0,19.75,79.0
600,60183,72.0,"72.000000,12.000000,0.000000,0.000000",72.0,0.0,72.0,21.0,84.0
700,70107,93.0,"0.000000,0.000000,6.000000,93.000000",93.0,0.0,93.0,24.75,99.0
800,80185,90.0,"1.000000,18.000000,90.000000,31.000000",90.0,1.0,90.0,35.0,140.0
900,90154,91.0,"0.000000,0.000000,91.000000,6.000000",91.0,0.0,91.0,24.25,97.0
1000,100108,75.0,"75.000000,0.000000,0.000000,2.000000",75.0,0.0,75.0,19.25,77.0
1100,110155,96.0,"96.000000,5.000000,0.000000,0.000000",96.0,0.0,96.0,25.25,101.0
1200,120180,35.0,"35.000000,13.000000,20.000000,9.000000",35.0,9.0,35.0,19.25,77.0
1300,130168,89.0,"89.000000,0.000000,38.000000,16.000000",89.0,0.0,89.0,35.75,143.0
1400,140149,110.0,"1.000000,5.000000,18.000000,110.000000",110.0,1.0,110.0,33.5,134.0
1500,150194,44.0,"0.000000,16.000000,0.000000,44.000000",44.0,0.0,44.0,15.0,60.0
1600,160185,78.0,"0.000000,0.000000,78.000000,38.000000",78.0,0.0,78.0,29.0,116.0
1700,170196,114.0,"0.000000,114.000000,1.000000,0.000000",114.0,0.0,114.0,28.75,115.0
1800,180164,69.0,"69.000000,0.000000,25.000000,46.000000",69.0,0.0,69.0,35.0,140.0
1900,190183,50.0,"50.000000,34.000000,0.000000,43.000000",50.0,0.0,50.0,31.75,127.0
2000,200174,59.0,"59.000000,0.000000,0.000000,29.000000",59.0,0.0,59.0,22.0,88.0
2100,210192,48.0,"25.000000,21.000000,40.000000,48.000000",48.0,21.0,48.0,33.5,134.0
2200,220167,82.0,"43.000000,19.000000,1.000000,82.000000",82.0,1.0,82.0,36.25,145.0
2300,230118,64.0,"0.000000,0.000000,27.000000,64.000000",64.0,0.0,64.0,22.75,91.0
2400,240180,33.0,"33.000000,17.000000,20.000000,31.000000",33.0,17.0,33.0,25.25,101.0
2500,250193,72.0,"72.000000,13.000000,0.000000,0.000000",72.0,0.0,72.0,21.25,85.0
2600,260176,88.0,"6.000000,0.000000,0.000000,88.000000",88.0,0.0,88.0,23.5,94.0
2700,270191,137.0,"1.000000,137.000000,0.000000,0.000000",137.0,0.0,137.0,34.5,138.0
2800,280192,74.0,"0.000000,0.000000,74.000000,59.000000",74.0,0.0,74.0,33.25,133.0
2900,290169,85.0,"0.000000,85.000000,33.000000,0.000000",85.0,0.0,85.0,29.5,118.0
3000,300134,80.0,"0.000000,0.000000,80.000000,4.000000",80.0,0.0,80.0,21.0,84.0
3100,310158,86.0,"17.000000,45.000000,0.000000,86.000000",86.0,0.0,86.0,37.0,148.0
3200,320133,122.0,"0.000000,122.000000,0.000000,8.000000",122.0,0.0,122.0,32.5,130.0
3300,330126,92.0,"40.000000,92.000000,10.000000,0.000000",92.0,0.0,92.0,35.5,142.0
3400,340160,58.0,"58.000000,40.000000,21.000000,27.000000",58.0,21.0,58.0,36.5,146.0
3500,350179,134.0,"0.000000,134.000000,10.000000,0.000000",134.0,0.0,134.0,36.0,144.0
3600,360107,88.0,"14.000000,0.000000,88.000000,35.000000",88.0,0.0,88.0,34.25,137.0
3700,370169,88.0,"0.000000,12.000000,0.000000,88.000000",88.0,0.0,88.0,25.0,100.0
3800,380145,91.0,"18.000000,31.000000,0.000000,91.000000",91.0,0.0,91.0,35.0,140.0
3900,390155,109.0,"0.000000,0.000000,21.000000,109.000000",109.0,0.0,109.0,32.5,130.0
4000,400194,88.0,"0.000000,9.000000,88.000000,0.000000",88.0,0.0,88.0,24.25,97.0
4100,410178,96.0,"0.000000,0.000000,39.000000,96.000000",96.0,0.0,96.0,33.75,135.0
4200,420185,135.0,"0.000000,1.000000,135.000000,0.000000",135.0,0.0,135.0,34.0,136.0
4300,430140,88.0,"0.000000,0.000000,88.000000,41.000000",88.0,0.0,88.0,32.25,129.0
4400,440115,40.0,"7.000000,13.000000,40.000000,28.000000",40.0,7.0,40.0,22.0,88.0
4500,450120,61.0,"25.000000,9.000000,9.000000,61.000000",61.0,9.0,61.0,26.0,104.0
4600,460154,52.0,"52.000000,0.000000,31.000000,25.000000",52.0,0.0,52.0,27.0,108.0
4700,470154,113.0,"2.000000,113.000000,4.000000,16.000000",113.0,2.0,113.0,33.75,135.0
4800,470154,113.0,"2.000000,113.000000,4.000000,16.000000",113.0,2.0,113.0,33.75,135.0
