generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,154,35.25,"38.000000,32.000000,26.000000,45.000000",35.25,26.0,45.0,35.25,141.0
100,10165,37.25,"48.000000,28.000000,44.000000,29.000000",37.25,28.0,48.0,37.25,149.0
200,20188,36.75,"32.000000,40.000000,37.000000,38.000000",36.75,32.0,40.0,36.75,147.0
300,30191,34.25,"39.000000,29.000000,36.000000,33.000000",34.25,29.0,39.0,34.25,137.0
400,40181,37.5,"31.000000,49.000000,34.000000,36.000000",37.5,31.0,49.0,37.5,150.0
500,50121,36.75,"38.000000,38.000000,40.000000,31.000000",36.75,31.0,40.0,36.75,147.0
600,60170,34.0,"18.000000,23.000000,47.000000,48.000000",34.0,18.0,48.0,34.0,136.0
700,70152,36.5,"26.000000,43.000000,42.000000,35.000000",36.5,26.0,43.0,36.5,146.0
800,80115,35.25,"47.000000,24.000000,45.000000,25.000000",35.25,24.0,47.0,35.25,141.0
900,90183,34.75,"44.000000,34.000000,33.000000,28.000000",34.75,28.0,44.0,34.75,139.0
1000,100144,35.25,"25.000000,32.000000,42.000000,42.000000",35.25,25.0,42.0,35.25,141.0
1100,110184,36.25,"38.000000,46.000000,41.000000,20.000000",36.25,20.0,46.0,36.25,145.0
1200,120150,33.0,"38.000000,28.000000,24.000000,42.000000",33.0,24.0,42.0,33.0,132.0
1300,130167,37.25,"35.000000,34.000000,36.000000,44.000000",37.25,34.0,44.0,37.25,149.0
1400,140175,36.75,"30.000000,27.000000,43.000000,47.000000",36.75,27.0,47.0,36.75,147.0
1500,150178,35.25,"44.000000,33.000000,24.000000,40.000000",35.25,24.0,44.0,35.25,141.0
1600,160136,35.25,"23.000000,40.000000,39.000000,39.000000",35.25,23.0,40.0,35.25,141.0
1700,170107,36.5,"38.000000,49.000000,21.000000,38.000000",36.5,21.0,49.0,36.5,146.0
1800,180129,36.5,"43.000000,45.000000,29.000000,29.000000",36.5,29.0,45.0,36.5,146.0
1900,190113,36.25,"41.000000,18.000000,55.000000,31.000000",36.25,18.0,55.0,36.25,145.0
2000,200119,33.75,"42.000000,22.000000,49.000000,22.000000",33.75,22.0,49.0,33.75,135.0
2100,210136,24.25,"26.000000,14.000000,28.000000,29.000000",24.25,14.0,29.0,24.25,97.0
2200,220196,35.75,"37.000000,22.000000,45.000000,39.000000",35.75,22.0,45.0,35.75,143.0
2300,230134,36.25,"42.000000,33.000000,39.000000,31.000000",36.25,31.0,42.0,36.25,145.0
2400,240197,36.25,"39.000000,50.000000,14.000000,42.000000",36.25,14.0,50.0,36.25,145.0
2500,250148,37.75,"33.000000,24.000000,45.000000,49.000000",37.75,24.0,49.0,37.75,151.0
2600,260196,35.5,"42.000000,18.000000,53.000000,29.000000",35.5,18.0,53.0,35.5,142.0
2700,270164,36.0,"39.000000,32.000000,39.000000,34.000000",36.0,32.0,39.0,36.0,144.0
2800,280190,36.25,"48.000000,23.000000,34.000000,40.000000",36.25,23.0,48.0,36.25,145.0
2900,290131,36.5,"40.000000,32.000000,37.000000,37.000000",36.5,32.0,40.0,36.5,146.0
3000,300176,38.0,"36.000000,38.000000,38.000000,40.000000",38.0,36.0,40.0,38.0,152.0
3100,310103,30.0,"29.000000,30.000000,30.000000,31.000000",30.0,29.0,31.0,30.0,120.0
3200,320130,37.0,"40.000000,36.000000,35.000000,37.000000",37.0,35.0,40.0,37.0,148.0
3300,330146,35.0,"38.000000,31.000000,39.000000,32.000000",35.0,31.0,39.0,35.0,140.0
3400,340105,32.75,"31.000000,31.000000,37.000000,32.000000",32.75,31.0,37.0,32.75,131.0
3500,350125,37.0,"40.000000,35.000000,36.000000,37.000000",37.0,35.0,40.0,37.0,148.0
3600,360139,35.0,"36.000000,35.000000,35.000000,34.000000",35.0,34.0,36.0,35.0,140.0
3700,370128,37.25,"40.000000,38.000000,37.000000,34.000000",37.25,34.0,40.0,37.25,149.0
3800,380192,37.25,"41.000000,35.000000,38.000000,35.000000",37.25,35.0,41.0,37.25,149.0
3900,390176,35.5,"37.000000,38.000000,36.000000,31.000000",35.5,31.0,38.0,35.5,142.0
4000,400155,37.25,"39.000000,37.000000,38.000000,35.000000",37.25,35.0,39.0,37.25,149.0
4100,410101,37.0,"42.000000,34.000000,39.000000,33.000000",37.0,33.0,42.0,37.0,148.0
4200,420164,37.75,"40.000000,39.000000,36.000000,36.000000",37.75,36.0,40.0,37.75,151.0
4300,430100,36.5,"39.000000,46.000000,45.000000,16.000000",36.5,16.0,46.0,36.5,146.0
4400,440195,36.5,"33.000000,32.000000,42.000000,39.000000",36.5,32.0,42.0,36.5,146.0
4500,450183,37.0,"35.000000,29.000000,28.000000,56.000000",37.0,28.0,56.0,37.0,148.0
4600,460137,37.75,"29.000000,26.000000,45.000000,51.000000",37.75,26.0,51.0,37.75,151.0
4700,470153,37.25,"22.000000,40.000000,36.000000,51.000000",37.25,22.0,51.0,37.25,149.0
4800,470153,37.25,"22.000000,40.000000,36.000000,51.000000",37.25,22.0,51.0,37.25,149.0
