generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,103,36.25,"42.000000,39.000000,36.000000,28.000000",36.25,28.0,42.0,36.25,145.0
100,10126,36.0,"43.000000,28.000000,29.000000,44.000000",36.0,28.0,44.0,36.0,144.0
200,20173,35.75,"43.000000,39.000000,23.000000,38.000000",35.75,23.0,43.0,35.75,143.0
300,30111,35.5,"35.000000,33.000000,33.000000,41.000000",35.5,33.0,41.0,35.5,142.0
400,40145,37.25,"42.000000,41.000000,26.000000,40.000000",37.25,26.0,42.0,37.25,149.0
500,50100,37.0,"35.000000,23.000000,41.000000,49.000000",37.0,23.0,49.0,37.0,148.0
600,60126,37.25,"40.000000,32.000000,35.000000,42.000000",37.25,32.0,42.0,37.25,149.0
700,70125,37.0,"22.000000,49.000000,47.000000,30.000000",37.0,22.0,49.0,37.0,148.0
800,80191,36.25,"34.000000,35.000000,28.000000,48.000000",36.25,28.0,48.0,36.25,145.0
900,90137,37.75,"29.000000,47.000000,44.000000,31.000000",37.75,29.0,47.0,37.75,151.0
1000,100106,37.0,"23.000000,51.000000,30.000000,44.000000",37.0,23.0,51.0,37.0,148.0
1100,110143,35.75,"46.000000,32.000000,29.000000,36.000000",35.75,29.0,46.0,35.75,143.0
1200,120109,36.0,"28.000000,46.000000,32.000000,38.000000",36.0,28.0,46.0,36.0,144.0
1300,130173,36.25,"39.000000,44.000000,30.000000,32.000000",36.25,30.0,44.0,36.25,145.0
1400,140158,37.5,"42.000000,42.000000,38.000000,28.000000",37.5,28.0,42.0,37.5,150.0
1500,150118,37.0,"39.000000,39.000000,41.000000,29.000000",37.0,29.0,41.0,37.0,148.0
1600,160161,34.75,"45.000000,31.000000,33.000000,30.000000",34.75,30.0,45.0,34.75,139.0
1700,170184,37.0,"40.000000,28.000000,38.000000,42.000000",37.0,28.0,42.0,37.0,148.0
1800,180188,35.25,"16.000000,29.000000,57.000000,39.000000",35.25,16.0,57.0,35.25,141.0
1900,190130,35.25,"27.000000,28.000000,47.000000,39.000000",35.25,27.0,47.0,35.25,141.0
2000,200110,33.5,"22.000000,54.000000,34.000000,24.000000",33.5,22.0,54.0,33.5,134.0
2100,210167,36.5,"23.000000,41.000000,29.000000,53.000000",36.5,23.0,53.0,36.5,146.0
2200,220143,35.5,"54.000000,25.000000,31.000000,32.000000",35.5,25.0,54.0,35.5,142.0
2300,230131,33.25,"34.000000,49.000000,28.000000,22.000000",33.25,22.0,49.0,33.25,133.0
2400,240196,37.0,"33.000000,43.000000,23.000000,49.000000",37.0,23.0,49.0,37.0,148.0
2500,250188,36.25,"32.000000,46.000000,44.000000,23.000000",36.25,23.0,46.0,36.25,145.0
2600,260182,36.5,"36.000000,33.000000,40.000000,37.000000",36.5,33.0,40.0,36.5,146.0
2700,270155,37.0,"16.000000,53.000000,34.000000,45.000000",37.0,16.0,53.0,37.0,148.0
2800,280169,36.5,"25.000000,37.000000,41.000000,43.000000",36.5,25.0,43.0,36.5,146.0
2900,290141,37.5,"27.000000,47.000000,48.000000,28.000000",37.5,27.0,48.0,37.5,150.0
3000,300188,36.5,"45.000000,36.000000,24.000000,41.000000",36.5,24.0,45.0,36.5,146.0
3100,310110,37.25,"47.000000,27.000000,23.000000,52.000000",37.25,23.0,52.0,37.25,149.0
3200,320180,36.5,"28.000000,45.000000,46.000000,27.000000",36.5,27.0,46.0,36.5,146.0
3300,330195,36.25,"37.000000,37.000000,49.000000,22.000000",36.25,22.0,49.0,36.25,145.0
3400,340150,36.25,"27.000000,44.000000,30.000000,44.000000",36.25,27.0,44.0,36.25,145.0
3500,350194,36.0,"47.000000,34.000000,40.000000,23.000000",36.0,23.0,47.0,36.0,144.0
3600,360100,36.75,"51.000000,40.000000,28.000000,28.000000",36.75,28.0,51.0,36.75,147.0
3700,370187,37.0,"54.000000,24.000000,43.000000,27.000000",37.0,24.0,54.0,37.0,148.0
3800,380148,36.75,"30.000000,41.000000,46.000000,30.000000",36.75,30.0,46.0,36.75,147.0
3900,390117,37.5,"19.000000,35.000000,56.000000,40.000000",37.5,19.0,56.0,37.5,150.0
4000,400172,36.5,"37.000000,42.000000,44.000000,23.000000",36.5,23.0,44.0,36.5,146.0
4100,410180,29.5,"34.000000,28.000000,37.000000,19.000000",29.5,19.0,37.0,29.5,118.0
4200,420132,37.5,"46.000000,37.000000,27.000000,40.000000",37.5,27.0,46.0,37.5,150.0
4300,430102,37.25,"39.000000,42.000000,30.000000,38.000000",37.25,30.0,42.0,37.25,149.0
4400,440134,35.75,"31.000000,29.000000,41.000000,42.000000",35.75,29.0,42.0,35.75,143.0
4500,450100,37.5,"38.000000,36.000000,43.000000,33.000000",37.5,33.0,43.0,37.5,150.0
4600,460198,36.25,"40.000000,36.000000,32.000000,37.000000",36.25,32.0,40.0,36.25,145.0
4700,470133,36.75,"34.000000,35.000000,39.000000,39.000000",36.75,34.0,39.0,36.75,147.0
4800,470133,36.75,"34.000000,35.000000,39.000000,39.000000",36.75,34.0,39.0,36.75,147.0
