generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,109,28.0,"41.000000,1.000000,31.000000,39.000000",28.0,1.0,41.0,28.0,112.0
100,10177,36.25,"45.000000,41.000000,38.000000,21.000000",36.25,21.0,45.0,36.25,145.0
200,20156,36.75,"33.000000,29.000000,27.000000,58.000000",36.75,27.0,58.0,36.75,147.0
300,30164,35.25,"38.000000,29.000000,41.000000,33.000000",35.25,29.0,41.0,35.25,141.0
400,40194,35.75,"39.000000,43.000000,34.000000,27.000000",35.75,27.0,43.0,35.75,143.0
500,50136,38.5,"53.000000,36.000000,31.000000,34.000000",38.5,31.0,53.0,38.5,154.0
600,60196,37.25,"46.000000,22.000000,39.000000,42.000000",37.25,22.0,46.0,37.25,149.0
700,70144,35.75,"25.000000,44.000000,43.000000,31.000000",35.75,25.0,44.0,35.75,143.0
800,80164,36.75,"45.000000,27.000000,34.000000,41.000000",36.75,27.0,45.0,36.75,147.0
900,90152,37.0,"39.000000,36.000000,22.000000,51.000000",37.0,22.0,51.0,37.0,148.0
1000,100181,35.5,"18.000000,51.000000,34.000000,39.000000",35.5,18.0,51.0,35.5,142.0
1100,110158,37.25,"34.000000,32.000000,36.000000,47.000000",37.25,32.0,47.0,37.25,149.0
1200,120102,37.0,"48.000000,36.000000,28.000000,36.000000",37.0,28.0,48.0,37.0,148.0
1300,130187,36.75,"43.000000,24.000000,32.000000,48.000000",36.75,24.0,48.0,36.75,147.0
1400,140177,36.75,"28.000000,26.000000,53.000000,40.000000",36.75,26.0,53.0,36.75,147.0
1500,150190,36.75,"35.000000,23.000000,51.000000,38.000000",36.75,23.0,51.0,36.75,147.0
1600,160116,37.25,"53.000000,47.000000,29.000000,20.000000",37.25,20.0,53.0,37.25,149.0
1700,170154,35.75,"37.000000,36.000000,38.000000,32.000000",35.75,32.0,38.0,35.75,143.0
1800,180177,37.25,"39.000000,52.000000,29.000000,29.000000",37.25,29.0,52.0,37.25,149.0
1900,190120,37.0,"42.000000,46.000000,20.000000,40.000000",37.0,20.0,46.0,37.0,148.0
2000,200183,37.0,"38.000000,30.000000,52.000000,28.000000",37.0,28.0,52.0,37.0,148.0
2100,210120,37.0,"34.000000,34.000000,29.000000,51.000000",37.0,29.0,51.0,37.0,148.0
2200,220137,36.75,"49.000000,37.000000,27.000000,34.000000",36.75,27.0,49.0,36.75,147.0
2300,230168,35.25,"50.000000,28.000000,34.000000,29.000000",35.25,28.0,50.0,35.25,141.0
2400,240184,37.0,"31.000000,45.000000,42.000000,30.000000",37.0,30.0,45.0,37.0,148.0
2500,250167,37.0,"41.000000,43.000000,35.000000,29.000000",37.0,29.0,43.0,37.0,148.0
2600,260162,36.0,"55.000000,28.000000,36.000000,25.000000",36.0,25.0,55.0,36.0,144.0
2700,270154,36.75,"42.000000,22.000000,51.000000,32.000000",36.75,22.0,51.0,36.75,147.0
2800,280194,37.0,"39.000000,40.000000,46.000000,23.000000",37.0,23.0,46.0,37.0,148.0
2900,290143,35.5,"30.000000,28.000000,48.000000,36.000000",35.5,28.0,48.0,35.5,142.0
3000,300198,37.5,"64.000000,25.000000,29.000000,32.000000",37.5,25.0,64.0,37.5,150.0
3100,310178,36.75,"40.000000,29.000000,43.000000,35.000000",36.75,29.0,43.0,36.75,147.0
3200,320174,36.25,"43.000000,25.000000,40.000000,37.000000",36.25,25.0,43.0,36.25,145.0
3300,330168,37.25,"34.000000,32.000000,42.000000,41.000000",37.25,32.0,42.0,37.25,149.0
3400,340153,37.5,"45.000000,49.000000,22.000000,34.000000",37.5,22.0,49.0,37.5,150.0
3500,350178,36.75,"31.000000,35.000000,49.000000,32.000000",36.75,31.0,49.0,36.75,147.0
3600,360107,36.5,"39.000000,29.000000,36.000000,42.000000",36.5,29.0,42.0,36.5,146.0
3700,370196,36.25,"32.000000,54.000000,35.000000,24.000000",36.25,24.0,54.0,36.25,145.0
3800,380191,36.0,"31.000000,40.000000,42.000000,31.000000",36.0,31.0,42.0,36.0,144.0
3900,390187,35.75,"24.000000,42.000000,52.000000,25.000000",35.75,24.0,52.0,35.75,143.0
4000,400172,37.0,"39.000000,41.000000,37.000000,31.000000",37.0,31.0,41.0,37.0,148.0
4100,410104,36.5,"33.000000,41.000000,21.000000,51.000000",36.5,21.0,51.0,36.5,146.0
4200,420199,37.5,"30.000000,42.000000,42.000000,36.000000",37.5,30.0,42.0,37.5,150.0
4300,430141,36.75,"42.000000,30.000000,35.000000,40.000000",36.75,30.0,42.0,36.75,147.0
4400,440128,37.5,"36.000000,22.000000,49.000000,43.000000",37.5,22.0,49.0,37.5,150.0
4500,450160,36.75,"18.000000,24.000000,41.000000,64.000000",36.75,18.0,64.0,36.75,147.0
4600,460151,36.25,"45.000000,31.000000,22.000000,47.000000",36.25,22.0,47.0,36.25,145.0
4700,470193,39.0,"54.000000,28.000000,27.000000,47.000000",39.0,27.0,54.0,39.0,156.0
4800,470193,39.0,"54.000000,28.000000,27.000000,47.000000",39.0,27.0,54.0,39.0,156.0
