generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,100,36.75,"38.000000,30.000000,36.000000,43.000000",36.75,30.0,43.0,36.75,147.0
100,10118,37.75,"32.000000,36.000000,39.000000,44.000000",37.75,32.0,44.0,37.75,151.0
200,20134,36.75,"49.000000,36.000000,27.000000,35.000000",36.75,27.0,49.0,36.75,147.0
300,30146,36.5,"30.000000,45.000000,39.000000,32.000000",36.5,30.0,45.0,36.5,146.0
400,40121,37.0,"48.000000,31.000000,43.000000,26.000000",37.0,26.0,48.0,37.0,148.0
500,50152,34.25,"51.000000,23.000000,38.000000,25.000000",34.25,23.0,51.0,34.25,137.0
600,60140,26.75,"51.000000,25.000000,20.000000,11.000000",26.75,11.0,51.0,26.75,107.0
700,70130,35.75,"62.000000,17.000000,34.000000,30.000000",35.75,17.0,62.0,35.75,143.0
800,80192,37.0,"27.000000,23.000000,40.000000,58.000000",37.0,23.0,58.0,37.0,148.0
900,90156,36.75,"23.000000,52.000000,46.000000,26.000000",36.75,23.0,52.0,36.75,147.0
1000,100131,37.25,"51.000000,34.000000,29.000000,35.000000",37.25,29.0,51.0,37.25,149.0
1100,110150,36.25,"32.000000,49.000000,30.000000,34.000000",36.25,30.0,49.0,36.25,145.0
1200,120114,36.75,"47.000000,40.000000,31.000000,29.000000",36.75,29.0,47.0,36.75,147.0
1300,130110,35.75,"49.000000,28.000000,29.000000,37.000000",35.75,28.0,49.0,35.75,143.0
1400,140181,36.5,"47.000000,35.000000,29.000000,35.000000",36.5,29.0,47.0,36.5,146.0
1500,150112,37.25,"43.000000,37.000000,36.000000,33.000000",37.25,33.0,43.0,37.25,149.0
1600,160186,36.5,"25.000000,53.000000,26.000000,42.000000",36.5,25.0,53.0,36.5,146.0
1700,170111,35.5,"43.000000,34.000000,30.000000,35.000000",35.5,30.0,43.0,35.5,142.0
1800,180180,37.0,"37.000000,36.000000,34.000000,41.000000",37.0,34.0,41.0,37.0,148.0
1900,190176,37.5,"21.000000,57.000000,32.000000,40.000000",37.5,21.0,57.0,37.5,150.0
2000,200116,37.0,"53.000000,32.000000,28.000000,35.000000",37.0,28.0,53.0,37.0,148.0
2100,210132,37.0,"50.000000,37.000000,30.000000,31.000000",37.0,30.0,50.0,37.0,148.0
2200,220109,37.0,"27.000000,35.000000,30.000000,56.000000",37.0,27.0,56.0,37.0,148.0
2300,230100,36.75,"38.000000,17.000000,44.000000,48.000000",36.75,17.0,48.0,36.75,147.0
2400,240174,37.0,"36.000000,46.000000,31.000000,35.000000",37.0,31.0,46.0,37.0,148.0
2500,250130,37.5,"36.000000,32.000000,25.000000,57.000000",37.5,25.0,57.0,37.5,150.0
2600,260136,36.75,"46.000000,36.000000,30.000000,35.000000",36.75,30.0,46.0,36.75,147.0
2700,270169,37.0,"26.000000,50.000000,38.000000,34.000000",37.0,26.0,50.0,37.0,148.0
2800,280181,36.25,"46.000000,30.000000,36.000000,33.000000",36.25,30.0,46.0,36.25,145.0
2900,290180,37.75,"34.000000,30.000000,52.000000,35.000000",37.75,30.0,52.0,37.75,151.0
3000,300127,37.5,"33.000000,43.000000,27.000000,47.000000",37.5,27.0,47.0,37.5,150.0
3100,310181,35.5,"43.000000,29.000000,31.000000,39.000000",35.5,29.0,43.0,35.5,142.0
3200,320147,36.25,"36.000000,33.000000,31.000000,45.000000",36.25,31.0,45.0,36.25,145.0
3300,330112,38.0,"44.000000,40.000000,29.000000,39.000000",38.0,29.0,44.0,38.0,152.0
3400,340119,35.75,"35.000000,40.000000,39.000000,29.000000",35.75,29.0,40.0,35.75,143.0
3500,350116,36.5,"27.000000,26.000000,46.000000,47.000000",36.5,26.0,47.0,36.5,146.0
3600,360152,37.75,"23.000000,47.000000,45.000000,36.000000",37.75,23.0,47.0,37.75,151.0
3700,370165,37.25,"32.000000,29.000000,42.000000,46.000000",37.25,29.0,46.0,37.25,149.0
3800,380167,36.5,"27.000000,38.000000,29.000000,52.000000",36.5,27.0,52.0,36.5,146.0
3900,390144,37.75,"39.000000,36.000000,55.000000,21.000000",37.75,21.0,55.0,37.75,151.0
4000,400143,35.75,"31.000000,24.000000,46.000000,42.000000",35.75,24.0,46.0,35.75,143.0
4100,410144,36.5,"23.000000,44.000000,35.000000,44.000000",36.5,23.0,44.0,36.5,146.0
4200,420179,35.0,"30.000000,30.000000,34.000000,46.000000",35.0,30.0,46.0,35.0,140.0
4300,430176,36.5,"30.000000,40.000000,52.000000,24.000000",36.5,24.0,52.0,36.5,146.0
4400,440167,35.5,"22.000000,35.000000,37.000000,48.000000",35.5,22.0,48.0,35.5,142.0
4500,450142,36.25,"42.000000,22.000000,29.000000,52.000000",36.25,22.0,52.0,36.25,145.0
4600,460134,37.25,"46.000000,28.000000,28.000000,47.000000",37.25,28.0,47.0,37.25,149.0
4700,470163,37.25,"38.000000,26.000000,33.000000,52.000000",37.25,26.0,52.0,37.25,149.0
4800,480127,36.75,"49.000000,38.000000,24.000000,36.000000",36.75,24.0,49.0,36.75,147.0
