generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,111,0.0,"0.000000,0.000000,0.000000,11.000000",0.0,0.0,11.0,2.75,11.0
100,10150,24.0,"24.000000,39.000000,50.000000,29.000000",39.0,24.0,50.0,35.5,142.0
200,20109,24.0,"24.000000,45.000000,31.000000,38.000000",31.0,24.0,45.0,34.5,138.0
300,30123,21.0,"41.000000,29.000000,45.000000,21.000000",41.0,21.0,45.0,34.0,136.0
400,40132,16.0,"55.000000,28.000000,16.000000,25.000000",25.0,16.0,55.0,31.0,124.0
500,50136,17.0,"34.000000,42.000000,17.000000,21.000000",21.0,17.0,42.0,28.5,114.0
600,60166,26.0,"37.000000,26.000000,46.000000,28.000000",26.0,26.0,46.0,34.25,137.0
700,70131,19.0,"19.000000,42.000000,32.000000,26.000000",19.0,19.0,42.0,29.75,119.0
800,80143,18.0,"18.000000,26.000000,53.000000,24.000000",18.0,18.0,53.0,30.25,121.0
900,90110,17.0,"17.000000,37.000000,34.000000,36.000000",37.0,17.0,37.0,31.0,124.0
1000,100112,21.0,"24.000000,21.000000,31.000000,31.000000",31.0,21.0,31.0,26.75,107.0
1100,110130,17.0,"38.000000,25.000000,17.000000,35.000000",25.0,17.0,38.0,28.75,115.0
1200,120129,29.0,"39.000000,35.000000,29.000000,32.000000",29.0,29.0,39.0,33.75,135.0
1300,130128,24.0,"24.000000,32.000000,31.000000,31.000000",31.0,24.0,32.0,29.5,118.0
1400,140164,18.0,"28.000000,29.000000,18.000000,54.000000",54.0,18.0,54.0,32.25,129.0
1500,150108,26.0,"32.000000,30.000000,26.000000,47.000000",47.0,26.0,47.0,33.75,135.0
1600,160144,22.0,"48.000000,49.000000,24.000000,22.000000",22.0,22.0,49.0,35.75,143.0
1700,170111,32.0,"33.000000,32.000000,38.000000,35.000000",33.0,32.0,38.0,34.5,138.0
1800,180112,25.0,"44.000000,25.000000,34.000000,33.000000",33.0,25.0,44.0,34.0,136.0
1900,190108,26.0,"39.000000,26.000000,26.000000,39.000000",39.0,26.0,39.0,32.5,130.0
2000,200198,24.0,"45.000000,34.000000,30.000000,24.000000",34.0,24.0,45.0,33.25,133.0
2100,210156,17.0,"17.000000,20.000000,32.000000,41.000000",41.0,17.0,41.0,27.5,110.0
2200,220194,21.0,"21.000000,25.000000,40.000000,27.000000",25.0,21.0,40.0,28.25,113.0
2300,230173,17.0,"21.000000,17.000000,24.000000,27.000000",24.0,17.0,27.0,22.25,89.0
2400,240135,20.0,"32.000000,20.000000,25.000000,37.000000",32.0,20.0,37.0,28.5,114.0
2500,250174,23.0,"26.000000,33.000000,27.000000,23.000000",33.0,23.0,33.0,27.25,109.0
2600,260118,15.0,"39.000000,15.000000,26.000000,20.000000",15.0,15.0,39.0,25.0,100.0
2700,270194,23.0,"23.000000,40.000000,31.000000,46.000000",40.0,23.0,46.0,35.0,140.0
2800,280182,18.0,"18.000000,42.000000,31.000000,22.000000",42.0,18.0,42.0,28.25,113.0
2900,290118,26.0,"30.000000,27.000000,26.000000,35.000000",27.0,26.0,35.0,29.5,118.0
3000,300121,24.0,"24.000000,33.000000,26.000000,30.000000",26.0,24.0,33.0,28.25,113.0
3100,310126,21.0,"35.000000,29.000000,45.000000,21.000000",29.0,21.0,45.0,32.5,130.0
3200,320161,27.0,"30.000000,29.000000,27.000000,44.000000",27.0,27.0,44.0,32.5,130.0
3300,330174,26.0,"27.000000,42.000000,43.000000,26.000000",42.0,26.0,43.0,34.5,138.0
3400,340150,26.0,"47.000000,26.000000,39.000000,31.000000",26.0,26.0,47.0,35.75,143.0
3500,350114,26.0,"26.000000,29.000000,47.000000,36.000000",29.0,26.0,47.0,34.5,138.0
3600,360104,17.0,"37.000000,40.000000,27.000000,17.000000",17.0,17.0,40.0,30.25,121.0
3700,370153,22.0,"34.000000,54.000000,24.000000,22.000000",24.0,22.0,54.0,33.5,134.0
3800,380161,22.0,"47.000000,32.000000,22.000000,45.000000",22.0,22.0,47.0,36.5,146.0
3900,390144,19.0,"49.000000,35.000000,19.000000,39.000000",39.0,19.0,49.0,35.5,142.0
4000,400184,24.0,"24.000000,26.000000,50.000000,35.000000",35.0,24.0,50.0,33.75,135.0
4100,410114,19.0,"23.000000,23.000000,19.000000,35.000000",23.0,19.0,35.0,25.0,100.0
4200,420147,22.0,"31.000000,27.000000,22.000000,37.000000",31.0,22.0,37.0,29.25,117.0
4300,430197,22.0,"41.000000,40.000000,32.000000,22.000000",32.0,22.0,41.0,33.75,135.0
4400,440194,11.0,"11.000000,21.000000,58.000000,41.000000",21.0,11.0,58.0,32.75,131.0
4500,450104,31.0,"35.000000,35.000000,31.000000,33.000000",33.0,31.0,35.0,33.5,134.0
4600,460188,33.0,"40.000000,33.000000,37.000000,35.000000",35.0,33.0,40.0,36.25,145.0
4700,470199,22.0,"51.000000,35.000000,24.000000,22.000000",51.0,22.0,51.0,33.0,132.0
4800,480141,28.0,"41.000000,39.000000,28.000000,32.000000",28.0,28.0,41.0,35.0,140.0
