generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,188,9.0,"27.000000,9.000000,21.000000,36.000000",36.0,9.0,36.0,23.25,93.0
100,10131,28.0,"41.000000,31.000000,28.000000,31.000000",41.0,28.0,41.0,32.75,131.0
200,20110,17.0,"17.000000,30.000000,64.000000,26.000000",30.0,17.0,64.0,34.25,137.0
300,30116,25.0,"36.000000,36.000000,38.000000,25.000000",25.0,25.0,38.0,33.75,135.0
400,40132,26.0,"26.000000,27.000000,34.000000,48.000000",48.0,26.0,48.0,33.75,135.0
500,50197,11.0,"38.000000,11.000000,59.000000,32.000000",59.0,11.0,59.0,35.0,140.0
600,60140,22.0,"22.000000,24.000000,55.000000,43.000000",43.0,22.0,55.0,36.0,144.0
700,70108,24.0,"24.000000,27.000000,51.000000,26.000000",26.0,24.0,51.0,32.0,128.0
800,80183,24.0,"47.000000,34.000000,35.000000,24.000000",47.0,24.0,47.0,35.0,140.0
900,90152,24.0,"32.000000,24.000000,32.000000,33.000000",33.0,24.0,33.0,30.25,121.0
1000,100134,28.0,"28.000000,34.000000,36.000000,36.000000",34.0,28.0,36.0,33.5,134.0
1100,110120,12.0,"39.000000,12.000000,32.000000,43.000000",43.0,12.0,43.0,31.5,126.0
1200,120125,15.0,"38.000000,15.000000,37.000000,31.000000",37.0,15.0,38.0,30.25,121.0
1300,130174,24.0,"28.000000,35.000000,36.000000,24.000000",35.0,24.0,36.0,30.75,123.0
1400,140158,23.0,"38.000000,23.000000,39.000000,25.000000",23.0,23.0,39.0,31.25,125.0
1500,150138,19.0,"19.000000,34.000000,43.000000,53.000000",34.0,19.0,53.0,37.25,149.0
1600,160192,16.0,"16.000000,37.000000,32.000000,32.000000",32.0,16.0,37.0,29.25,117.0
1700,170152,23.0,"23.000000,35.000000,32.000000,36.000000",36.0,23.0,36.0,31.5,126.0
1800,180172,18.0,"33.000000,19.000000,18.000000,39.000000",39.0,18.0,39.0,27.25,109.0
1900,190103,25.0,"29.000000,40.000000,25.000000,41.000000",29.0,25.0,41.0,33.75,135.0
2000,200110,27.0,"27.000000,35.000000,35.000000,38.000000",35.0,27.0,38.0,33.75,135.0
2100,210135,22.0,"30.000000,56.000000,35.000000,22.000000",30.0,22.0,56.0,35.75,143.0
2200,220164,29.0,"32.000000,45.000000,29.000000,32.000000",32.0,29.0,45.0,34.5,138.0
2300,230187,26.0,"26.000000,43.000000,46.000000,28.000000",26.0,26.0,46.0,35.75,143.0
2400,240105,29.0,"44.000000,29.000000,31.000000,31.000000",31.0,29.0,44.0,33.75,135.0
2500,250111,24.0,"41.000000,28.000000,24.000000,37.000000",41.0,24.0,41.0,32.5,130.0
2600,260112,21.0,"47.000000,24.000000,21.000000,37.000000",37.0,21.0,47.0,32.25,129.0
2700,270157,30.0,"36.000000,31.000000,41.000000,30.000000",41.0,30.0,41.0,34.5,138.0
2800,280160,22.0,"27.000000,22.000000,50.000000,41.000000",41.0,22.0,50.0,35.0,140.0
2900,290154,22.0,"34.000000,36.000000,27.000000,22.000000",36.0,22.0,36.0,29.75,119.0
3000,300156,19.0,"25.000000,19.000000,47.000000,46.000000",46.0,19.0,47.0,34.25,137.0
3100,310105,25.0,"35.000000,30.000000,25.000000,49.000000",25.0,25.0,49.0,34.75,139.0
3200,320142,22.0,"22.000000,36.000000,40.000000,30.000000",36.0,22.0,40.0,32.0,128.0
3300,330113,25.0,"29.000000,37.000000,25.000000,44.000000",25.0,25.0,44.0,33.75,135.0
3400,340191,29.0,"29.000000,37.000000,30.000000,42.000000",29.0,29.0,42.0,34.5,138.0
3500,350188,19.0,"49.000000,32.000000,19.000000,38.000000",38.0,19.0,49.0,34.5,138.0
3600,360191,26.0,"31.000000,42.000000,31.000000,26.000000",31.0,26.0,42.0,32.5,130.0
3700,370145,16.0,"16.000000,45.000000,44.000000,31.000000",44.0,16.0,45.0,34.0,136.0
3800,380176,31.0,"36.000000,37.000000,34.000000,31.000000",31.0,31.0,37.0,34.5,138.0
3900,390164,23.0,"23.000000,30.000000,57.000000,36.000000",36.0,23.0,57.0,36.5,146.0
4000,400131,31.0,"31.000000,31.000000,45.000000,35.000000",31.0,31.0,45.0,35.5,142.0
4100,410139,22.0,"29.000000,57.000000,27.000000,22.000000",29.0,22.0,57.0,33.75,135.0
4200,420166,19.0,"19.000000,55.000000,29.000000,33.000000",55.0,19.0,55.0,34.0,136.0
4300,430128,17.0,"17.000000,53.000000,38.000000,33.000000",33.0,17.0,53.0,35.25,141.0
4400,440151,18.0,"21.000000,18.000000,43.000000,42.000000",21.0,18.0,43.0,31.0,124.0
4500,450165,26.0,"26.000000,45.000000,28.000000,43.000000",28.0,26.0,45.0,35.5,142.0
4600,460116,28.0,"49.000000,38.000000,28.000000,30.000000",30.0,28.0,49.0,36.25,145.0
4700,470134,16.0,"16.000000,34.000000,32.000000,57.000000",34.0,16.0,57.0,34.75,139.0
4800,480129,18.0,"33.000000,36.000000,31.000000,18.000000",31.0,18.0,36.0,29.5,118.0
