generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,148,66.0,"66.000000,3.000000,0.000000,44.000000",44.0,0.0,66.0,28.25,113.0
100,10155,70.0,"57.000000,70.000000,0.000000,0.000000",57.0,0.0,70.0,31.75,127.0
200,20125,79.0,"0.000000,0.000000,79.000000,46.000000",79.0,0.0,79.0,31.25,125.0
300,30189,75.0,"0.000000,28.000000,75.000000,32.000000",75.0,0.0,75.0,33.75,135.0
400,40159,107.0,"107.000000,0.000000,0.000000,0.000000",107.0,0.0,107.0,26.75,107.0
500,50149,86.0,"0.000000,0.000000,86.000000,0.000000",86.0,0.0,86.0,21.5,86.0
600,60132,98.0,"0.000000,0.000000,0.000000,98.000000",98.0,0.0,98.0,24.5,98.0
700,70121,77.0,"0.000000,77.000000,52.000000,0.000000",52.0,0.0,77.0,32.25,129.0
800,80197,51.0,"51.000000,28.000000,47.000000,0.000000",47.0,0.0,51.0,31.5,126.0
900,90152,72.0,"0.000000,0.000000,72.000000,47.000000",47.0,0.0,72.0,29.75,119.0
1000,100178,52.0,"0.000000,42.000000,52.000000,52.000000",42.0,0.0,52.0,36.5,146.0
1100,110106,61.0,"51.000000,61.000000,0.000000,28.000000",61.0,0.0,61.0,35.0,140.0
1200,120178,85.0,"33.000000,85.000000,0.000000,0.000000",85.0,0.0,85.0,29.5,118.0
1300,130161,43.0,"36.000000,27.000000,36.000000,43.000000",36.0,27.0,43.0,35.5,142.0
1400,140165,69.0,"22.000000,0.000000,69.000000,45.000000",69.0,0.0,69.0,34.0,136.0
1500,150177,58.0,"0.000000,58.000000,49.000000,39.000000",49.0,0.0,58.0,36.5,146.0
1600,160185,64.0,"37.000000,0.000000,64.000000,43.000000",64.0,0.0,64.0,36.0,144.0
1700,170185,99.0,"0.000000,0.000000,99.000000,0.000000",99.0,0.0,99.0,24.75,99.0
1800,180106,68.0,"68.000000,66.000000,0.000000,0.000000",66.0,0.0,68.0,33.5,134.0
1900,190121,57.0,"0.000000,32.000000,53.000000,57.000000",53.0,0.0,57.0,35.5,142.0
2000,200122,76.0,"0.000000,41.000000,76.000000,0.000000",41.0,0.0,76.0,29.25,117.0
2100,210147,75.0,"75.000000,51.000000,0.000000,0.000000",75.0,0.0,75.0,31.5,126.0
2200,220126,53.0,"0.000000,53.000000,44.000000,48.000000",53.0,0.0,53.0,36.25,145.0
2300,230138,69.0,"37.000000,69.000000,26.000000,0.000000",69.0,0.0,69.0,33.0,132.0
2400,240196,67.0,"0.000000,37.000000,13.000000,67.000000",67.0,0.0,67.0,29.25,117.0
2500,250150,61.0,"35.000000,61.000000,0.000000,43.000000",61.0,0.0,61.0,34.75,139.0
2600,260165,110.0,"0.000000,0.000000,110.000000,0.000000",110.0,0.0,110.0,27.5,110.0
2700,270198,51.0,"43.000000,51.000000,0.000000,42.000000",51.0,0.0,51.0,34.0,136.0
2800,280147,100.0,"100.000000,0.000000,0.000000,0.000000",100.0,0.0,100.0,25.0,100.0
2900,290180,108.0,"0.000000,0.000000,0.000000,108.000000",108.0,0.0,108.0,27.0,108.0
3000,300148,87.0,"0.000000,0.000000,45.000000,87.000000",87.0,0.0,87.0,33.0,132.0
3100,310147,73.0,"47.000000,73.000000,25.000000,0.000000",47.0,0.0,73.0,36.25,145.0
3200,320184,66.0,"52.000000,22.000000,0.000000,66.000000",66.0,0.0,66.0,35.0,140.0
3300,330144,48.0,"33.000000,28.000000,43.000000,48.000000",48.0,28.0,48.0,38.0,152.0
3400,340112,69.0,"45.000000,0.000000,69.000000,21.000000",21.0,0.0,69.0,33.75,135.0
3500,350113,89.0,"89.000000,0.000000,55.000000,0.000000",55.0,0.0,89.0,36.0,144.0
3600,360114,56.0,"53.000000,56.000000,0.000000,34.000000",56.0,0.0,56.0,35.75,143.0
3700,370127,92.0,"92.000000,0.000000,0.000000,0.000000",92.0,0.0,92.0,23.0,92.0
3800,380141,49.0,"25.000000,49.000000,39.000000,32.000000",39.0,25.0,49.0,36.25,145.0
3900,390197,85.0,"0.000000,0.000000,85.000000,53.000000",85.0,0.0,85.0,34.5,138.0
4000,400154,80.0,"80.000000,58.000000,0.000000,0.000000",58.0,0.0,80.0,34.5,138.0
4100,410125,59.0,"0.000000,59.000000,47.000000,39.000000",47.0,0.0,59.0,36.25,145.0
4200,420136,74.0,"0.000000,0.000000,74.000000,58.000000",58.0,0.0,74.0,33.0,132.0
4300,430147,58.0,"58.000000,20.000000,38.000000,22.000000",58.0,20.0,58.0,34.5,138.0
4400,440141,84.0,"12.000000,0.000000,84.000000,10.000000",84.0,0.0,84.0,26.5,106.0
4500,450142,73.0,"0.000000,73.000000,57.000000,0.000000",73.0,0.0,73.0,32.5,130.0
4600,460126,67.0,"67.000000,50.000000,0.000000,0.000000",50.0,0.0,67.0,29.25,117.0
4700,470159,56.0,"49.000000,56.000000,0.000000,38.000000",49.0,0.0,56.0,35.75,143.0
4800,470159,56.0,"49.000000,56.000000,0.000000,38.000000",49.0,0.0,56.0,35.75,143.0
