generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,185,50.0,"0.000000,49.000000,50.000000,39.000000",50.0,0.0,50.0,34.5,138.0
100,10104,57.0,"23.000000,59.000000,11.000000,57.000000",57.0,11.0,59.0,37.5,150.0
200,20163,52.0,"52.000000,36.000000,51.000000,11.000000",52.0,11.0,52.0,37.5,150.0
300,30187,64.0,"64.000000,2.000000,21.000000,66.000000",64.0,2.0,66.0,38.25,153.0
400,40148,61.0,"39.000000,50.000000,0.000000,61.000000",61.0,0.0,61.0,37.5,150.0
500,50136,38.0,"54.000000,32.000000,25.000000,38.000000",38.0,25.0,54.0,37.25,149.0
600,60193,35.0,"44.000000,21.000000,35.000000,47.000000",35.0,21.0,47.0,36.75,147.0
700,70122,55.0,"5.000000,55.000000,69.000000,16.000000",55.0,5.0,69.0,36.25,145.0
800,80103,41.0,"41.000000,29.000000,51.000000,28.000000",41.0,28.0,51.0,37.25,149.0
900,90166,55.0,"33.000000,55.000000,26.000000,34.000000",55.0,26.0,55.0,37.0,148.0
1000,100167,40.0,"40.000000,44.000000,13.000000,51.000000",40.0,13.0,51.0,37.0,148.0
1100,110107,49.0,"49.000000,43.000000,27.000000,29.000000",49.0,27.0,49.0,37.0,148.0
1200,120136,48.0,"46.000000,25.000000,30.000000,48.000000",48.0,25.0,48.0,37.25,149.0
1300,130157,58.0,"16.000000,9.000000,58.000000,63.000000",58.0,9.0,63.0,36.5,146.0
1400,140127,51.0,"51.000000,30.000000,38.000000,29.000000",51.0,29.0,51.0,37.0,148.0
1500,150179,74.0,"74.000000,59.000000,13.000000,3.000000",74.0,3.0,74.0,37.25,149.0
1600,160137,62.0,"17.000000,35.000000,62.000000,31.000000",62.0,17.0,62.0,36.25,145.0
1700,170153,43.0,"41.000000,17.000000,43.000000,49.000000",43.0,17.0,49.0,37.5,150.0
1800,180169,26.0,"42.000000,37.000000,26.000000,43.000000",26.0,26.0,43.0,37.0,148.0
1900,190176,35.0,"49.000000,50.000000,19.000000,35.000000",35.0,19.0,50.0,38.25,153.0
2000,200151,30.0,"30.000000,23.000000,51.000000,42.000000",30.0,23.0,51.0,36.5,146.0
2100,210143,44.0,"44.000000,26.000000,50.000000,29.000000",44.0,26.0,50.0,37.25,149.0
2200,220142,42.0,"39.000000,42.000000,46.000000,20.000000",42.0,20.0,46.0,36.75,147.0
2300,230148,44.0,"30.000000,38.000000,39.000000,44.000000",44.0,30.0,44.0,37.75,151.0
2400,240102,50.0,"11.000000,50.000000,42.000000,47.000000",50.0,11.0,50.0,37.5,150.0
2500,250104,38.0,"42.000000,24.000000,42.000000,38.000000",38.0,24.0,42.0,36.5,146.0
2600,260186,36.0,"52.000000,36.000000,23.000000,38.000000",36.0,23.0,52.0,37.25,149.0
2700,270153,42.0,"20.000000,43.000000,42.000000,43.000000",42.0,20.0,43.0,37.0,148.0
2800,280132,62.0,"43.000000,0.000000,42.000000,62.000000",62.0,0.0,62.0,36.75,147.0
2900,290111,28.0,"28.000000,50.000000,42.000000,27.000000",28.0,27.0,50.0,36.75,147.0
3000,300185,44.0,"30.000000,40.000000,44.000000,35.000000",44.0,30.0,44.0,37.25,149.0
3100,310100,39.0,"61.000000,0.000000,42.000000,39.000000",39.0,0.0,61.0,35.5,142.0
3200,320145,36.0,"45.000000,37.000000,36.000000,37.000000",36.0,36.0,45.0,38.75,155.0
3300,330179,88.0,"88.000000,0.000000,0.000000,60.000000",88.0,0.0,88.0,37.0,148.0
3400,340112,36.0,"41.000000,30.000000,44.000000,36.000000",36.0,30.0,44.0,37.75,151.0
3500,350139,46.0,"46.000000,34.000000,40.000000,26.000000",46.0,26.0,46.0,36.5,146.0
3600,360127,38.0,"38.000000,46.000000,34.000000,31.000000",38.0,31.0,46.0,37.25,149.0
3700,370115,41.0,"41.000000,36.000000,34.000000,40.000000",41.0,34.0,41.0,37.75,151.0
3800,380109,45.0,"24.000000,26.000000,45.000000,51.000000",45.0,24.0,51.0,36.5,146.0
3900,390116,48.0,"1.000000,49.000000,50.000000,48.000000",48.0,1.0,50.0,37.0,148.0
4000,400103,34.0,"34.000000,47.000000,27.000000,38.000000",34.0,27.0,47.0,36.5,146.0
4100,410134,61.0,"0.000000,61.000000,86.000000,5.000000",61.0,0.0,86.0,38.0,152.0
4200,420141,58.0,"41.000000,45.000000,58.000000,7.000000",58.0,7.0,58.0,37.75,151.0
4300,430126,60.0,"36.000000,60.000000,49.000000,0.000000",60.0,0.0,60.0,36.25,145.0
4400,440167,124.0,"124.000000,0.000000,1.000000,0.000000",124.0,0.0,124.0,31.25,125.0
4500,450164,40.0,"31.000000,49.000000,33.000000,40.000000",40.0,31.0,49.0,38.25,153.0
4600,460110,51.0,"28.000000,51.000000,20.000000,52.000000",51.0,20.0,52.0,37.75,151.0
4700,470138,48.0,"35.000000,48.000000,28.000000,40.000000",48.0,28.0,48.0,37.75,151.0
4800,480160,35.0,"59.000000,21.000000,38.000000,35.000000",35.0,21.0,59.0,38.25,153.0
