generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,115,79.0,"79.000000,15.000000,1.000000,34.000000",79.0,1.0,79.0,32.25,129.0
100,10170,52.0,"21.000000,52.000000,41.000000,31.000000",52.0,21.0,52.0,36.25,145.0
200,20113,38.0,"35.000000,24.000000,38.000000,51.000000",38.0,24.0,51.0,37.0,148.0
300,30103,40.0,"40.000000,26.000000,44.000000,37.000000",40.0,26.0,44.0,36.75,147.0
400,40131,81.0,"81.000000,11.000000,39.000000,14.000000",81.0,11.0,81.0,36.25,145.0
500,50183,42.0,"42.000000,30.000000,33.000000,46.000000",42.0,30.0,46.0,37.75,151.0
600,60137,38.0,"47.000000,45.000000,38.000000,19.000000",38.0,19.0,47.0,37.25,149.0
700,70100,28.0,"35.000000,44.000000,37.000000,28.000000",28.0,28.0,44.0,36.0,144.0
800,80188,44.0,"50.000000,5.000000,46.000000,44.000000",44.0,5.0,50.0,36.25,145.0
900,90156,62.0,"49.000000,32.000000,0.000000,62.000000",62.0,0.0,62.0,35.75,143.0
1000,100124,31.0,"55.000000,10.000000,50.000000,31.000000",31.0,10.0,55.0,36.5,146.0
1100,110152,25.0,"17.000000,49.000000,41.000000,25.000000",25.0,17.0,49.0,33.0,132.0
1200,120141,46.0,"37.000000,35.000000,46.000000,24.000000",46.0,24.0,46.0,35.5,142.0
1300,130152,64.0,"20.000000,14.000000,47.000000,64.000000",64.0,14.0,64.0,36.25,145.0
1400,140177,34.0,"19.000000,65.000000,34.000000,27.000000",34.0,19.0,65.0,36.25,145.0
1500,150121,49.0,"21.000000,29.000000,49.000000,49.000000",49.0,21.0,49.0,37.0,148.0
1600,160139,36.0,"36.000000,41.000000,36.000000,33.000000",36.0,33.0,41.0,36.5,146.0
1700,170133,38.0,"62.000000,0.000000,38.000000,29.000000",38.0,0.0,62.0,32.25,129.0
1800,180142,32.0,"39.000000,32.000000,22.000000,51.000000",32.0,22.0,51.0,36.0,144.0
1900,190104,55.0,"9.000000,55.000000,32.000000,55.000000",55.0,9.0,55.0,37.75,151.0
2000,200188,45.0,"20.000000,32.000000,50.000000,45.000000",45.0,20.0,50.0,36.75,147.0
2100,210168,29.0,"1.000000,24.000000,20.000000,29.000000",29.0,1.0,29.0,18.5,74.0
2200,220125,39.0,"29.000000,30.000000,39.000000,45.000000",39.0,29.0,45.0,35.75,143.0
2300,230130,42.0,"30.000000,42.000000,43.000000,35.000000",42.0,30.0,43.0,37.5,150.0
2400,240188,33.0,"40.000000,38.000000,32.000000,33.000000",33.0,32.0,40.0,35.75,143.0
2500,250175,31.0,"31.000000,39.000000,9.000000,42.000000",31.0,9.0,42.0,30.25,121.0
2600,260111,25.0,"25.000000,23.000000,46.000000,33.000000",25.0,23.0,46.0,31.75,127.0
2700,270182,30.0,"33.000000,30.000000,52.000000,33.000000",30.0,30.0,52.0,37.0,148.0
2800,280175,46.0,"46.000000,21.000000,58.000000,25.000000",46.0,21.0,58.0,37.5,150.0
2900,290136,48.0,"20.000000,33.000000,48.000000,48.000000",48.0,20.0,48.0,37.25,149.0
3000,300161,55.0,"17.000000,50.000000,55.000000,25.000000",55.0,17.0,55.0,36.75,147.0
3100,310174,60.0,"38.000000,60.000000,7.000000,41.000000",60.0,7.0,60.0,36.5,146.0
3200,320191,35.0,"35.000000,25.000000,37.000000,47.000000",35.0,25.0,47.0,36.0,144.0
3300,330132,56.0,"41.000000,49.000000,3.000000,56.000000",56.0,3.0,56.0,37.25,149.0
3400,340166,48.0,"34.000000,48.000000,38.000000,31.000000",48.0,31.0,48.0,37.75,151.0
3500,350174,95.0,"10.000000,95.000000,1.000000,43.000000",95.0,1.0,95.0,37.25,149.0
3600,360189,44.0,"46.000000,20.000000,44.000000,38.000000",44.0,20.0,46.0,37.0,148.0
3700,370153,64.0,"5.000000,30.000000,64.000000,41.000000",64.0,5.0,64.0,35.0,140.0
3800,380162,37.0,"30.000000,37.000000,43.000000,42.000000",37.0,30.0,43.0,38.0,152.0
3900,390168,35.0,"40.000000,40.000000,34.000000,35.000000",35.0,34.0,40.0,37.25,149.0
4000,400130,61.0,"60.000000,61.000000,3.000000,23.000000",61.0,3.0,61.0,36.75,147.0
4100,410164,56.0,"40.000000,26.000000,26.000000,56.000000",56.0,26.0,56.0,37.0,148.0
4200,420130,55.0,"38.000000,55.000000,51.000000,8.000000",55.0,8.0,55.0,38.0,152.0
4300,430112,50.0,"16.000000,65.000000,13.000000,50.000000",50.0,13.0,65.0,36.0,144.0
4400,440158,45.0,"6.000000,45.000000,66.000000,36.000000",45.0,6.0,66.0,38.25,153.0
4500,450167,36.0,"36.000000,25.000000,37.000000,48.000000",36.0,25.0,48.0,36.5,146.0
4600,460145,52.0,"42.000000,26.000000,52.000000,30.000000",52.0,26.0,52.0,37.5,150.0
4700,470122,33.0,"29.000000,33.000000,46.000000,38.000000",33.0,29.0,46.0,36.5,146.0
4800,480199,38.0,"38.000000,33.000000,45.000000,31.000000",38.0,31.0,45.0,36.75,147.0
