t,x0,y0,d0,e0,a0,b0,x1,y1,d1,e1,a1,b1,x2,y2,d2,e2,a2,b2,x3,y3,d3,e3,a3,b3
0,1,2,2,1,3,0,13,1,3,0,3,1,14,13,0,1,3,1,2,14,1,1,3,1
1,1,2,1,1,1,1,12,1,3,0,3,1,14,13,3,1,1,2,3,14,1,2,3,0
2,2,2,1,2,3,1,11,1,3,1,3,1,13,13,3,2,3,2,3,14,0,2,1,1
3,3,2,1,3,3,2,10,1,3,2,3,1,12,13,3,3,3,1,3,13,0,2,3,2
4,4,2,1,3,3,0,9,1,3,3,3,1,11,13,3,3,3,1,3,13,3,2,1,2
5,5,2,1,4,3,1,8,1,3,4,3,1,10,13,3,4,3,1,3,13,2,2,1,2
6,6,2,1,5,3,1,8,1,2,4,1,0,9,13,3,5,3,2,3,14,2,2,3,2
7,7,2,1,5,3,1,8,2,2,5,3,1,8,13,3,6,3,1,3,14,2,2,3,1
8,8,2,1,5,3,0,8,3,2,5,3,1,8,13,2,6,1,0,3,14,2,2,3,2
9,9,2,1,6,3,1,8,3,1,5,1,1,8,14,2,6,3,1,3,14,2,2,3,1
10,10,2,1,7,3,1,9,3,1,5,3,1,8,14,2,6,3,2,3,14,2,2,3,1
11,11,2,1,7,3,0,10,3,1,6,3,1,8,14,2,6,3,1,3,14,2,2,3,0
12,12,2,1,8,3,1,11,3,1,6,3,2,8,14,2,6,3,1,3,14,2,2,3,1
13,13,2,1,8,3,1,12,3,1,7,3,1,8,14,2,6,3,2,3,14,1,2,1,1
14,14,2,1,8,3,1,13,3,1,8,3,1,8,14,2,6,3,1,4,14,1,3,3,1
15,14,2,1,8,3,0,14,3,1,9,3,1,8,14,2,6,3,2,5,14,1,4,3,2
16,14,2,1,8,3,1,14,3,1,9,3,1,8,14,2,6,3,1,6,14,1,5,3,1
17,14,2,1,8,3,1,14,3,1,9,3,1,8,14,2,6,3,1,7,14,1,6,3,2
18,14,2,1,8,3,0,14,3,1,9,3,0,8,14,2,6,3,1,7,14,1,6,3,1
19,14,2,1,8,3,0,14,3,1,9,3,1,8,14,2,6,3,2,7,14,1,6,3,2
20,14,2,1,8,3,1,14,3,1,9,3,0,8,14,2,6,3,2,7,14,1,6,3,2
21,14,2,1,8,3,1,14,3,1,9,3,0,8,14,2,6,3,1,7,14,0,6,1,2
22,14,2,0,8,1,0,14,3,0,9,1,2,8,14,2,6,3,1,7,13,0,7,3,2
23,14,1,0,8,3,1,14,2,0,9,3,0,8,14,1,6,1,1,7,12,0,8,3,2
24,14,1,0,8,3,0,14,2,0,9,3,0,9,14,1,7,3,1,7,11,0,9,3,2
25,14,1,0,8,3,2,14,2,0,9,3,1,10,14,1,8,3,2,7,10,0,10,3,1
26,14,1,0,8,3,1,14,2,0,9,3,1,11,14,1,9,3,2,7,10,3,10,1,1
27,14,1,0,8,3,0,14,2,0,9,3,1,12,14,1,10,3,1,6,10,3,11,3,1
28,14,1,0,8,3,0,14,2,3,9,1,0,13,14,1,11,3,0,6,10,2,11,1,1
29,14,1,0,8,3,1,13,2,3,9,3,1,14,14,1,11,3,2,6,11,2,12,3,1
30,14,1,0,8,3,0,12,2,3,9,3,1,14,14,1,11,3,2,6,12,2,12,3,1
31,14,1,3,8,1,0,11,2,3,9,3,2,14,14,1,11,3,0,6,13,2,13,3,0
32,13,1,3,8,3,1,10,2,3,9,3,1,14,14,1,11,3,1,6,14,2,13,3,2
33,12,1,3,8,3,0,9,2,3,9,3,0,14,14,1,11,3,2,6,14,2,13,3,1
34,11,1,3,8,3,0,8,2,3,9,3,0,14,14,1,11,3,2,6,14,2,13,3,0
35,10,1,3,8,3,1,7,2,3,9,3,1,14,14,1,11,3,0,6,14,2,13,3,1
36,9,1,3,8,3,0,6,2,3,9,3,1,14,14,1,11,3,1,6,14,1,13,1,0
37,8,1,3,8,3,1,5,2,3,9,3,0,14,14,1,11,3,1,7,14,1,13,3,1
38,7,1,3,9,3,0,5,2,2,9,1,1,14,14,1,11,3,1,7,14,0,13,1,1
39,7,1,2,9,1,1,5,3,2,10,3,2,14,14,1,11,3,0,7,13,0,13,3,1
40,7,2,2,9,3,1,5,4,2,11,3,2,14,14,1,11,3,2,7,12,0,13,3,1
41,7,3,2,10,3,1,5,5,2,12,3,0,14,14,1,11,3,1,7,11,0,13,3,2
42,7,4,2,10,3,1,5,6,2,13,3,0,14,14,1,11,3,1,7,10,0,13,3,2
43,7,5,2,11,3,0,5,7,2,14,3,1,14,14,1,11,3,0,7,9,0,14,3,1
44,7,6,2,12,3,0,5,8,2,14,3,0,14,14,1,11,3,1,7,8,0,14,3,0
45,7,7,2,13,3,1,5,9,2,14,3,1,14,14,1,11,3,1,7,8,3,14,1,2
46,7,8,2,13,3,1,5,10,2,15,3,1,14,14,1,11,3,1,6,8,3,14,3,2
47,7,9,2,13,3,1,5,11,2,16,3,2,14,14,1,11,3,1,5,8,3,14,3,2
48,7,10,2,13,3,1,5,12,2,17,3,0,14,14,1,11,3,0,4,8,3,15,3,0
49,7,11,2,13,3,1,5,13,2,18,3,2,14,14,1,11,3,1,3,8,3,16,3,1
50,7,12,2,13,3,1,5,14,2,18,3,2,14,14,1,11,3,1,3,8,2,16,1,1
51,7,13,2,13,3,1,5,14,2,18,3,2,14,14,1,11,3,2,3,9,2,17,3,0
52,7,14,2,13,3,0,5,14,2,18,3,1,14,14,1,11,3,1,3,10,2,18,3,2
53,7,14,2,13,3,1,5,14,2,18,3,0,14,14,1,11,3,1,3,11,2,18,3,1
54,7,14,2,13,3,2,5,14,2,18,3,2,14,14,1,11,3,2,3,12,2,19,3,0
