t,x0,y0,d0,e0,a0,b0,x1,y1,d1,e1,a1,b1,x2,y2,d2,e2,a2,b2,x3,y3,d3,e3,a3,b3
0,1,2,2,1,3,0,14,1,0,0,2,0,14,13,0,1,3,0,2,14,1,1,3,0
1,1,3,2,1,3,0,14,1,3,0,1,0,14,12,0,2,3,0,2,14,2,1,2,0
2,1,3,3,1,2,0,14,1,2,0,1,0,14,11,0,3,3,0,2,14,2,1,3,0
3,1,3,3,1,3,0,14,1,2,0,0,0,14,10,0,4,3,0,2,14,2,1,3,0
4,1,3,3,1,3,0,14,1,1,0,1,0,14,9,0,5,3,0,2,14,2,1,3,0
5,1,3,0,1,2,0,14,1,0,0,1,0,14,8,0,6,3,0,2,14,3,1,2,0
6,1,2,0,1,3,0,14,1,3,0,1,0,14,7,0,6,3,0,2,14,0,1,2,0
7,1,1,0,1,3,0,14,1,2,0,1,0,14,6,0,7,3,0,2,13,0,2,3,0
8,1,1,0,1,3,0,14,1,1,0,1,0,14,6,1,7,2,0,2,13,1,2,2,0
9,1,1,0,1,3,0,14,1,0,0,1,0,14,6,1,7,3,0,2,13,2,2,2,0
10,1,1,0,1,3,0,14,1,3,0,1,0,14,6,1,7,3,0,2,13,3,2,2,0
11,1,1,0,1,3,0,14,1,2,0,1,0,14,6,1,7,3,0,1,13,3,3,3,0
12,1,1,0,1,3,0,14,1,1,0,1,0,14,6,1,7,3,0,1,13,3,3,3,0
13,1,1,0,1,3,0,14,1,1,0,0,0,14,6,2,7,2,0,1,13,3,3,3,0
14,1,1,0,1,3,0,14,1,0,0,1,0,14,6,3,7,2,0,1,13,3,3,3,0
15,1,1,0,1,3,0,14,1,3,0,1,0,13,6,3,8,3,0,1,13,3,3,3,0
16,1,1,0,1,3,0,14,1,2,0,1,0,12,6,3,8,3,0,1,13,3,3,3,0
17,1,1,0,1,3,0,14,1,1,0,1,0,12,6,0,8,2,0,1,13,3,3,3,0
18,1,1,0,1,3,0,14,1,0,0,1,0,12,6,1,8,2,0,1,13,0,3,2,0
19,1,1,0,1,3,0,14,1,0,0,0,0,13,6,1,8,3,0,1,12,0,4,3,0
20,1,1,0,1,3,0,14,1,3,0,1,0,14,6,1,8,3,0,1,11,0,4,3,0
21,1,1,0,1,3,0,14,1,2,0,1,0,14,6,1,8,3,0,1,11,1,4,2,0
22,1,1,1,1,2,0,14,1,1,0,1,0,14,6,1,8,3,0,2,11,1,4,3,0
23,2,1,1,2,3,0,14,1,0,0,1,0,14,6,1,8,3,0,2,11,2,4,2,0
24,2,1,2,2,2,0,14,1,3,0,1,0,14,6,2,8,2,0,2,12,2,5,3,0
25,2,2,2,3,3,0,14,1,2,0,1,0,14,7,2,8,3,0,2,13,2,5,3,0
26,2,3,2,4,3,0,14,1,1,0,1,0,14,8,2,8,3,0,2,14,2,5,3,0
27,2,4,2,4,3,0,14,1,0,0,1,0,14,9,2,8,3,0,2,14,2,5,3,0
28,2,4,3,4,2,0,14,1,0,0,0,0,14,10,2,8,3,0,2,14,3,5,2,0
29,2,4,0,4,2,0,14,1,3,0,1,0,14,11,2,8,3,0,1,14,3,5,3,0
30,2,3,0,4,3,0,14,1,3,0,0,0,14,11,3,8,2,0,1,14,3,5,3,0
31,2,2,0,4,3,0,14,1,2,0,1,0,13,11,3,9,3,0,1,14,0,5,2,0
32,2,1,0,4,3,0,14,1,1,0,1,0,13,11,0,9,2,0,1,13,0,5,3,0
33,2,1,0,4,3,0,14,1,0,0,1,0,13,10,0,10,3,0,1,12,0,5,3,0
34,2,1,0,4,3,0,14,1,3,0,1,0,13,9,0,11,3,0,1,11,0,5,3,0
35,2,1,1,4,2,0,14,1,2,0,1,0,13,8,0,11,3,0,1,10,0,6,3,0
36,2,1,2,4,2,0,14,1,1,0,1,0,13,7,0,12,3,0,1,9,0,6,3,0
37,2,2,2,4,3,0,14,1,0,0,1,0,13,6,0,12,3,0,1,8,0,6,3,0
38,2,3,2,4,3,0,14,1,3,0,1,0,13,5,0,13,3,0,1,7,0,7,3,0
39,2,4,2,4,3,0,14,1,2,0,1,0,13,4,0,14,3,0,1,7,1,7,2,0
40,2,4,3,4,2,0,14,1,1,0,1,0,13,4,1,14,2,0,2,7,1,8,3,0
41,1,4,3,4,3,0,14,1,0,0,1,0,14,4,1,15,3,0,3,7,1,9,3,0
42,1,4,3,4,3,0,14,1,3,0,1,0,14,4,2,15,2,0,4,7,1,10,3,0
43,1,4,3,4,3,0,14,1,2,0,1,0,14,5,2,15,3,0,5,7,1,10,3,0
44,1,4,3,4,3,0,14,1,1,0,1,0,14,6,2,15,3,0,6,7,1,11,3,0
45,1,4,0,4,2,0,14,1,0,0,1,0,14,6,3,15,2,0,7,7,1,12,3,0
46,1,3,0,4,3,0,14,1,3,0,1,0,13,6,3,15,3,0,8,7,1,12,3,0
47,1,2,0,4,3,0,14,1,2,0,1,0,12,6,3,15,3,0,9,7,1,13,3,0
48,1,1,0,4,3,0,14,1,1,0,1,0,11,6,3,16,3,0,10,7,1,14,3,0
49,1,1,0,4,3,0,14,1,1,0,0,0,10,6,3,17,3,0,10,7,2,14,2,0
50,1,1,0,4,3,0,14,1,0,0,1,0,10,6,0,17,2,0,10,8,2,15,3,0
51,1,1,0,4,3,0,14,1,3,0,1,0,10,5,0,17,3,0,10,9,2,16,3,0
52,1,1,0,4,3,0,14,1,2,0,1,0,10,4,0,17,3,0,10,10,2,17,3,0
53,1,1,0,4,3,0,14,1,1,0,1,0,10,3,0,18,3,0,10,11,2,18,3,0
54,1,1,0,4,3,0,14,1,0,0,1,0,10,2,0,19,3,0,10,12,2,19,3,0
55,1,1,1,4,2,0,14,1,0,0,0,0,10,1,0,20,3,0,10,13,2,19,3,0
56,2,1,1,4,3,0,14,1,3,0,1,0,10,1,0,20,3,0,10,14,2,20,3,0
57,2,1,2,4,2,0,14,1,2,0,1,0,10,1,0,20,3,0,10,14,2,20,3,0
58,2,2,2,4,3,0,14,1,2,0,0,0,10,1,0,20,3,0,10,14,2,20,3,0
59,2,3,2,4,3,0,14,1,1,0,1,0,10,1,0,20,3,0,10,14,2,20,3,0
60,2,4,2,4,3,0,14,1,0,0,1,0,10,1,0,20,3,0,10,14,3,20,2,0
61,2,4,3,4,2,0,14,1,0,0,0,0,10,1,0,20,3,0,9,14,3,20,3,0
62,1,4,3,4,3,0,14,1,3,0,1,0,10,1,0,20,3,0,8,14,3,20,3,0
63,1,4,0,4,2,0,14,1,2,0,1,0,10,1,1,20,2,0,7,14,3,21,3,0
64,1,4,1,4,2,0,14,1,1,0,1,0,11,1,1,20,3,0,7,14,0,21,2,0
65,2,4,1,4,3,0,14,1,1,0,0,0,11,1,2,20,2,0,7,13,0,22,3,0
66,3,4,1,5,3,0,14,1,0,0,1,0,11,2,2,21,3,0,7,12,0,23,3,0
67,4,4,1,6,3,0,14,1,3,0,1,0,11,3,2,21,3,0,7,11,0,24,3,0
68,5,4,1,7,3,0,14,1,2,0,1,0,11,4,2,22,3,0,7,11,1,24,2,0
69,6,4,1,8,3,0,14,1,1,0,1,0,11,5,2,23,3,0,8,11,1,25,3,0
70,7,4,1,9,3,0,14,1,0,0,1,0,11,5,3,23,2,0,9,11,1,26,3,0
71,7,4,2,9,2,0,14,1,3,0,1,0,10,5,3,23,3,0,10,11,1,26,3,0
72,7,5,2,10,3,0,14,1,2,0,1,0,9,5,3,24,3,0,11,11,1,26,3,0
73,7,6,2,10,3,0,14,1,1,0,1,0,8,5,3,24,3,0,12,11,1,26,3,0
74,7,7,2,10,3,0,14,1,1,0,0,0,7,5,3,24,3,0,13,11,1,26,3,0
75,7,8,2,10,3,0,14,1,0,0,1,0,6,5,3,25,3,0,13,11,2,26,2,0
76,7,9,2,11,3,0,14,1,3,0,1,0,5,5,3,25,3,0,13,11,3,26,2,0
77,7,9,3,11,2,0,14,1,2,0,1,0,5,5,0,25,2,0,13,11,0,26,2,0
78,7,9,0,11,2,0,14,1,1,0,1,0,5,5,1,25,2,0,13,11,1,26,2,0
79,7,8,0,11,3,0,14,1,1,0,0,0,6,5,1,25,3,0,13,11,2,26,2,0
80,7,7,0,11,3,0,14,1,0,0,1,0,7,5,1,25,3,0,13,12,2,26,3,0
81,7,6,0,11,3,0,14,1,3,0,1,0,7,5,2,25,2,0,13,12,3,26,2,0
82,7,6,1,11,2,0,14,1,2,0,1,0,7,5,3,25,2,0,12,12,3,26,3,0
83,7,6,2,11,2,0,14,1,2,0,0,0,7,5,0,25,2,0,11,12,3,27,3,0
84,7,7,2,11,3,0,14,1,1,0,1,0,7,4,0,25,3,0,10,12,3,27,3,0
85,7,8,2,11,3,0,14,1,0,0,1,0,7,3,0,25,3,0,10,12,0,27,2,0
