t,x0,y0,d0,e0,a0,b0,x1,y1,d1,e1,a1,b1,x2,y2,d2,e2,a2,b2,x3,y3,d3,e3,a3,b3
0,1,2,2,1,3,1,14,1,0,0,2,0,14,13,0,1,3,1,1,14,2,0,2,0
1,1,2,3,1,2,1,14,1,1,0,2,0,14,13,0,1,0,0,1,14,3,0,2,0
2,1,2,3,1,0,0,14,1,2,0,2,1,14,13,1,1,2,1,1,14,0,0,2,0
3,1,2,3,1,3,0,14,2,2,0,3,0,14,13,1,1,3,1,1,13,0,1,3,1
4,1,2,0,1,2,0,14,2,1,0,1,1,14,13,2,1,2,0,1,12,0,1,3,1
5,1,1,0,1,3,1,14,2,1,0,3,1,14,14,2,1,3,0,1,12,1,1,2,0
6,1,1,1,1,2,0,14,2,2,0,2,0,14,14,2,1,3,1,1,12,0,1,1,0
7,1,1,2,1,2,0,14,2,2,0,0,1,14,14,2,1,3,1,1,12,1,1,2,1
8,1,1,3,1,2,0,14,2,3,0,2,0,14,14,3,1,2,1,2,12,1,2,3,0
9,1,1,3,1,0,0,14,2,3,0,0,0,13,14,3,1,3,0,3,12,1,3,3,1
10,1,1,3,1,3,1,13,2,3,1,3,1,12,14,3,2,3,1,4,12,1,4,3,0
11,1,1,3,1,0,1,13,2,3,1,0,0,11,14,3,3,3,0,5,12,1,4,3,0
12,1,1,2,1,1,0,12,2,3,1,3,1,10,14,3,4,3,0,6,12,1,5,3,1
13,1,2,2,1,3,0,11,2,3,2,3,1,9,14,3,5,3,1,7,12,1,6,3,0
14,1,2,1,1,1,0,11,2,3,2,0,0,8,14,3,5,3,1,7,12,2,6,2,1
15,1,2,2,1,2,1,11,2,0,2,2,1,8,14,0,5,2,1,7,12,1,6,1,1
16,1,3,2,2,3,1,11,2,1,2,2,1,8,14,1,5,2,1,7,12,2,6,2,0
17,1,4,2,3,3,1,12,2,1,2,3,1,9,14,1,5,3,0,7,12,2,6,0,0
18,1,4,1,3,1,1,13,2,1,2,3,1,9,14,1,5,0,0,7,12,3,6,2,0
19,1,4,2,3,2,0,13,2,2,2,2,0,9,14,2,5,2,0,7,12,0,6,2,1
20,1,4,1,3,1,1,13,3,2,3,3,1,9,14,3,5,2,1,7,12,3,6,1,0
21,1,4,1,3,0,1,13,4,2,4,3,0,9,14,0,5,2,1,7,12,0,6,2,0
22,2,4,1,4,3,0,13,5,2,5,3,0,9,13,0,5,3,0,7,12,3,6,1,0
23,3,4,1,4,3,1,13,5,3,5,2,0,9,12,0,6,3,1,6,12,3,6,3,1
24,3,4,0,4,1,0,12,5,3,6,3,1,9,12,1,6,2,1,5,12,3,6,3,1
25,3,4,3,4,1,0,12,5,0,6,2,0,9,12,0,6,1,1,5,12,2,6,1,0
26,2,4,3,4,3,0,12,5,0,6,0,1,9,12,1,6,2,0,5,12,3,6,2,1
27,1,4,3,4,3,0,12,5,3,6,1,1,10,12,1,7,3,1,5,12,0,6,2,1
28,1,4,3,4,3,1,11,5,3,7,3,1,10,12,0,7,1,1,5,11,0,7,3,0
29,1,4,0,4,2,1,10,5,3,8,3,1,10,11,0,8,3,0,5,11,3,7,1,1
30,1,4,1,4,2,0,10,5,3,8,0,0,10,10,0,9,3,0,4,11,3,8,3,1
31,2,4,1,4,3,0,10,5,2,8,1,0,10,9,0,10,3,1,4,11,0,8,2,0
32,2,4,2,4,2,0,10,6,2,9,3,0,10,9,1,10,2,0,4,11,3,8,1,0
33,2,5,2,5,3,0,10,6,3,9,2,0,11,9,1,11,3,1,4,11,0,8,2,0
34,2,5,1,5,1,0,9,6,3,9,3,0,11,9,2,11,2,1,4,10,0,9,3,1
35,3,5,1,6,3,0,8,6,3,10,3,0,11,10,2,11,3,0,4,10,1,9,2,0
36,3,5,2,6,2,0,7,6,3,10,3,0,11,11,2,12,3,0,4,10,2,9,2,0
37,3,5,2,6,0,0,6,6,3,11,3,1,11,12,2,13,3,1,4,10,3,9,2,0
38,3,5,3,6,2,1,5,6,3,11,3,1,11,12,1,13,1,0,3,10,3,10,3,0
39,3,5,2,6,1,1,5,6,0,11,2,1,11,12,2,13,2,1,3,10,0,10,2,1
40,3,6,2,7,3,1,5,6,1,11,2,0,11,12,2,13,0,1,3,9,0,11,3,0
41,3,6,3,7,2,0,5,6,2,11,2,1,11,12,3,13,2,0,3,9,1,11,2,1
42,2,6,3,7,3,1,5,6,1,11,1,1,11,12,0,13,2,0,4,9,1,12,3,1
43,1,6,3,7,3,1,6,6,1,11,3,1,11,12,1,13,2,1,4,9,1,12,0,0
44,1,6,3,7,0,1,7,6,1,11,3,1,11,12,2,13,2,0,4,9,0,12,1,0
45,1,6,3,7,3,0,7,6,2,11,2,0,11,12,3,13,2,1,4,9,1,12,2,1
46,1,6,0,7,2,1,7,7,2,12,3,0,10,12,3,13,3,0,4,9,2,12,2,1
47,1,6,1,7,2,0,7,7,3,12,2,0,10,12,0,13,2,0,4,9,3,12,2,1
48,1,6,2,7,2,1,7,7,3,12,0,0,10,12,0,13,0,1,4,9,3,12,0,1
49,1,7,2,7,3,1,7,7,0,12,2,0,10,12,0,13,0,0,4,9,0,12,2,1
50,1,8,2,8,3,1,7,6,0,12,3,1,10,11,0,13,3,1,4,9,0,12,0,0
51,1,9,2,9,3,0,7,5,0,13,3,0,10,10,0,13,3,1,4,8,0,12,3,0
52,1,9,2,9,0,0,7,5,1,13,2,1,10,10,1,13,2,1,4,7,0,13,3,0
53,1,10,2,10,3,1,7,5,1,13,0,1,11,10,1,13,3,0,4,7,1,13,2,1
54,1,10,3,10,2,1,7,5,1,13,0,0,11,10,2,13,2,1,5,7,1,13,3,0
