t,x0,y0,d0,e0,a0,b0,x1,y1,d1,e1,a1,b1,x2,y2,d2,e2,a2,b2,x3,y3,d3,e3,a3,b3
0,1,2,2,1,3,0,14,1,3,0,0,0,14,14,3,0,1,0,2,14,1,1,3,0
1,1,2,1,1,1,0,13,1,3,1,3,0,13,14,3,0,3,0,2,14,0,1,1,0
2,1,2,0,1,1,0,13,1,0,1,2,0,13,14,3,0,0,0,2,14,3,1,1,0
3,1,2,3,1,1,0,13,1,0,1,0,0,13,14,2,0,1,0,2,14,2,1,1,0
4,1,2,0,1,2,0,13,1,3,1,1,0,13,14,2,0,0,0,2,14,3,1,2,0
5,1,2,3,1,1,0,13,1,3,1,0,0,13,14,1,0,1,0,2,14,3,1,0,0
6,1,2,2,1,1,0,13,1,0,1,2,0,14,14,1,0,3,0,1,14,3,1,3,0
7,1,3,2,1,3,0,13,1,0,1,3,0,14,14,1,0,0,0,1,14,2,1,1,0
8,1,4,2,1,3,0,13,1,0,1,3,0,14,14,1,0,3,0,1,14,2,1,3,0
9,1,4,3,1,2,0,13,1,3,1,1,0,14,14,1,0,3,0,1,14,1,1,1,0
10,1,4,3,1,3,0,13,1,2,1,1,0,14,14,2,0,2,0,2,14,1,1,3,0
11,1,4,0,1,2,0,13,2,2,2,3,0,14,14,1,0,1,0,2,14,2,1,2,0
12,1,4,3,1,1,0,13,3,2,3,3,0,14,14,1,0,3,0,2,14,2,1,3,0
13,1,4,3,1,3,0,13,4,2,3,3,0,14,14,1,0,3,0,2,14,2,1,3,0
14,1,4,0,1,2,0,13,4,2,3,0,0,14,14,2,0,2,0,2,14,2,1,3,0
15,1,4,3,1,1,0,13,4,1,3,1,0,14,14,2,0,3,0,2,14,2,1,0,0
16,1,4,2,1,1,0,13,4,0,3,1,0,14,14,1,0,1,0,2,14,2,1,0,0
17,1,4,1,1,1,0,13,4,3,3,1,0,14,14,1,0,3,0,2,14,1,1,1,0
18,2,4,1,2,3,0,13,4,2,3,1,0,14,14,0,0,1,0,2,14,0,1,1,0
19,2,4,1,2,0,0,13,5,2,4,3,0,14,13,0,1,3,0,2,14,0,1,0,0
20,2,4,2,2,2,0,13,5,1,4,1,0,14,13,0,1,0,0,2,14,1,1,2,0
21,2,4,1,2,1,0,13,5,1,4,0,0,14,13,3,1,1,0,2,14,0,1,1,0
22,2,4,0,2,1,0,13,5,0,4,1,0,14,13,0,1,2,0,2,14,1,1,2,0
23,2,4,3,2,1,0,13,4,0,4,3,0,14,12,0,2,3,0,3,14,1,2,3,0
24,1,4,3,2,3,0,13,3,0,4,3,0,14,11,0,3,3,0,3,14,1,2,0,0
25,1,4,3,2,3,0,13,3,3,4,1,0,14,10,0,3,3,0,4,14,1,3,3,0
26,1,4,0,2,2,0,12,3,3,5,3,0,14,10,3,3,1,0,4,14,1,3,0,0
27,1,4,3,2,1,0,12,3,2,5,1,0,13,10,3,4,3,0,4,14,0,3,1,0
28,1,4,3,2,3,0,12,3,1,5,1,0,13,10,0,4,2,0,4,14,3,3,1,0
29,1,4,0,2,2,0,13,3,1,5,3,0,13,10,0,4,0,0,3,14,3,3,3,0
30,1,3,0,2,3,0,13,3,2,5,2,0,13,9,0,5,3,0,3,14,2,3,1,0
31,1,2,0,2,3,0,13,3,1,5,1,0,13,9,0,5,0,0,3,14,2,3,3,0
32,1,1,0,2,3,0,13,3,1,5,0,0,13,8,0,6,3,0,3,14,1,3,1,0
33,1,1,1,2,2,0,14,3,1,6,3,0,13,8,3,6,1,0,4,14,1,3,3,0
34,2,1,1,3,3,0,14,3,1,6,0,0,13,8,2,6,1,0,4,14,0,3,1,0
35,3,1,1,4,3,0,14,3,1,6,0,0,13,9,2,6,3,0,4,13,0,4,3,0
36,3,1,0,4,1,0,14,3,1,6,0,0,13,10,2,6,3,0,4,13,3,4,1,0
37,3,1,3,4,1,0,14,3,0,6,1,0,13,10,1,6,1,0,3,13,3,5,3,0
38,3,1,2,4,1,0,14,2,0,6,3,0,14,10,1,6,3,0,3,13,2,5,1,0
39,3,2,2,5,3,0,14,1,0,6,3,0,14,10,2,6,2,0,3,13,1,5,1,0
