t,x0,y0,d0,e0,a0,b0,x1,y1,d1,e1,a1,b1,x2,y2,d2,e2,a2,b2,x3,y3,d3,e3,a3,b3
0,1,2,2,1,3,0,13,1,3,1,3,0,14,13,0,1,3,0,1,14,2,0,2,0
1,1,3,2,2,3,0,13,1,0,1,2,0,14,12,0,2,3,0,1,14,2,0,3,0
2,1,4,2,2,3,0,13,1,1,1,2,0,14,11,0,3,3,0,1,14,2,0,3,0
3,1,5,2,2,3,0,13,1,2,1,2,0,14,10,0,4,3,0,1,14,3,0,2,0
4,1,6,2,3,3,0,13,1,3,1,2,0,14,9,0,5,3,0,1,14,3,0,3,0
5,1,6,3,3,2,0,12,1,3,2,3,0,14,9,1,5,2,0,1,14,0,0,2,0
6,1,6,0,3,2,0,11,1,3,3,3,0,14,9,2,5,2,0,1,14,1,0,2,0
7,1,6,1,3,2,0,10,1,3,4,3,0,14,10,2,5,3,0,2,14,1,1,3,0
8,2,6,1,4,3,0,9,1,3,5,3,0,14,11,2,5,3,0,3,14,1,2,3,0
9,3,6,1,5,3,0,9,1,0,5,2,0,14,12,2,5,3,0,3,14,2,2,2,0
10,4,6,1,6,3,0,9,1,0,5,3,0,14,12,3,5,2,0,3,14,3,2,2,0
11,5,6,1,7,3,0,9,1,1,5,2,0,14,12,0,5,2,0,3,14,0,2,2,0
12,6,6,1,8,3,0,10,1,1,5,3,0,14,11,0,5,3,0,3,14,1,2,2,0
13,7,6,1,8,3,0,11,1,1,5,3,0,14,11,1,5,2,0,4,14,1,2,3,0
14,8,6,1,9,3,0,12,1,1,5,3,0,14,11,1,5,3,0,4,14,2,2,2,0
15,9,6,1,10,3,0,13,1,1,5,3,0,14,11,2,5,2,0,4,14,2,2,3,0
16,10,6,1,11,3,0,14,1,1,5,3,0,14,12,2,5,3,0,4,14,2,2,3,0
17,11,6,1,12,3,0,14,1,1,5,3,0,14,13,2,5,3,0,4,14,3,2,2,0
18,12,6,1,13,3,0,14,1,1,5,3,0,14,14,2,5,3,0,3,14,3,2,3,0
19,13,6,1,14,3,0,14,1,2,5,2,0,14,14,2,5,3,0,3,14,0,2,2,0
20,13,6,2,14,2,0,14,2,2,5,3,0,14,14,2,5,3,0,3,13,0,3,3,0
21,13,7,2,15,3,0,14,3,2,5,3,0,14,14,2,5,3,0,3,13,1,3,2,0
22,13,8,2,16,3,0,14,4,2,6,3,0,14,14,2,5,3,0,3,13,2,3,2,0
23,13,9,2,17,3,0,14,5,2,7,3,0,14,14,2,5,3,0,3,14,2,3,3,0
24,13,9,3,17,2,0,14,6,2,7,3,0,14,14,2,5,3,0,3,14,2,3,3,0
25,12,9,3,18,3,0,14,7,2,7,3,0,14,14,2,5,3,0,3,14,3,3,2,0
26,12,9,0,18,2,0,14,8,2,8,3,0,14,14,2,5,3,0,2,14,3,3,3,0
27,12,8,0,19,3,0,14,9,2,8,3,0,14,14,2,5,3,0,1,14,3,3,3,0
28,12,7,0,19,3,0,14,10,2,8,3,0,14,14,2,5,3,0,1,14,3,3,3,0
29,12,6,0,19,3,0,14,11,2,8,3,0,14,14,2,5,3,0,1,14,3,3,3,0
30,12,6,1,19,2,0,14,12,2,8,3,0,14,14,2,5,3,0,1,14,3,3,3,0
31,13,6,1,19,3,0,14,13,2,8,3,0,14,14,2,5,3,0,1,14,0,3,2,0
32,14,6,1,19,3,0,14,13,2,8,3,0,14,14,2,5,3,0,1,13,0,4,3,0
33,14,6,1,19,3,0,14,13,2,8,3,0,14,14,2,5,3,0,1,13,1,4,2,0
34,14,6,1,19,3,0,14,13,2,8,3,0,14,14,2,5,3,0,2,13,1,5,3,0
35,14,6,2,19,2,0,14,13,2,8,3,0,14,14,2,5,3,0,3,13,1,5,3,0
