t,x0,y0,d0,e0,a0,b0,x1,y1,d1,e1,a1,b1,x2,y2,d2,e2,a2,b2,x3,y3,d3,e3,a3,b3
0,1,1,3,0,2,0,13,1,3,1,3,1,14,13,0,0,3,1,1,14,0,0,1,0
1,1,1,0,0,2,1,13,1,2,1,1,0,14,13,3,0,1,1,1,14,1,0,2,0
2,1,1,0,0,0,1,13,1,3,1,2,1,14,13,2,0,1,0,1,14,1,0,0,0
3,1,1,0,0,3,0,13,1,3,1,0,0,14,14,2,0,3,1,2,14,1,0,3,1
4,1,1,0,0,3,1,12,1,3,2,3,1,14,14,2,0,3,1,2,14,0,0,1,0
5,1,1,0,0,3,1,11,1,3,2,3,0,14,14,2,0,3,0,2,13,0,1,3,1
6,1,1,1,0,2,0,10,1,3,2,3,0,14,14,2,0,3,0,2,13,3,1,1,0
7,2,1,1,1,3,0,9,1,3,3,3,0,14,14,1,0,1,1,2,13,2,1,1,1
8,2,1,2,1,2,1,8,1,3,4,3,0,14,14,1,0,0,0,2,14,2,1,3,0
9,2,1,1,1,1,1,8,1,0,4,2,0,14,14,2,0,2,0,2,14,2,1,3,1
10,3,1,1,2,3,0,8,1,0,4,3,0,14,14,2,0,3,1,2,14,3,1,2,1
11,4,1,1,2,3,1,8,1,0,4,3,1,14,14,2,0,0,0,1,14,3,1,3,0
12,5,1,1,3,3,1,8,1,0,4,3,0,14,14,2,0,3,0,1,14,3,1,3,0
13,6,1,1,4,3,1,8,1,1,4,2,1,14,14,2,0,0,1,1,14,2,1,1,1
14,7,1,1,5,3,0,9,1,1,4,3,0,14,14,1,0,1,0,1,14,2,1,3,1
15,7,1,0,5,1,1,10,1,1,4,3,1,14,14,1,0,0,1,1,14,2,1,3,1
16,7,1,0,5,3,1,10,1,1,4,0,0,14,14,1,0,3,1,1,14,2,1,3,0
17,7,1,0,5,3,0,11,1,1,4,3,1,14,14,2,0,2,1,1,14,2,1,3,1
18,7,1,0,5,3,1,11,1,2,4,2,0,14,14,3,0,2,1,1,14,2,1,3,0
19,7,1,1,5,2,0,11,1,3,4,2,1,13,14,3,1,3,1,1,14,2,1,3,1
20,8,1,1,5,3,1,10,1,3,4,3,0,13,14,3,1,0,0,1,14,1,1,1,0
21,9,1,1,5,3,0,10,1,3,4,3,0,12,14,3,2,3,0,2,14,1,1,3,0
22,9,1,1,5,3,1,10,1,3,4,3,0,11,14,3,3,3,1,2,14,0,1,1,1
23,9,1,0,5,1,1,10,1,3,4,3,0,11,14,0,3,2,0,2,14,1,1,2,0
24,9,1,0,5,3,1,10,1,3,4,3,1,11,14,3,3,1,1,3,14,1,2,3,1
25,9,1,0,5,3,0,10,1,2,4,1,0,11,14,0,3,2,1,4,14,1,3,3,0
26,9,1,0,5,3,1,10,2,2,5,3,1,11,14,1,3,2,1,4,14,2,3,2,0
27,9,1,0,5,3,0,10,3,2,6,3,0,11,14,0,3,1,1,4,14,2,3,3,1
28,9,1,0,5,3,0,10,3,1,6,1,1,11,13,0,3,3,1,4,14,1,3,1,1
29,9,1,1,5,2,0,10,3,0,6,1,1,11,12,0,3,3,0,4,14,2,3,2,1
30,9,1,0,5,1,0,10,2,0,6,3,1,11,11,0,3,3,0,4,14,2,3,3,1
31,9,1,0,5,3,1,10,1,0,6,3,0,11,10,0,4,3,1,4,14,2,3,3,1
32,9,1,0,5,3,0,10,1,0,6,3,1,11,9,0,5,3,1,4,14,2,3,3,1
33,9,1,3,5,1,0,10,1,1,6,2,1,11,8,0,5,3,1,4,14,2,3,3,1
34,9,1,2,5,1,0,11,1,1,6,3,0,11,8,3,5,1,0,4,14,1,3,1,1
35,9,1,3,5,2,0,12,1,1,6,3,0,11,8,2,5,1,0,4,14,2,3,2,0
36,8,1,3,5,3,0,12,1,2,6,2,1,11,9,2,5,3,0,4,14,2,3,3,0
37,7,1,3,5,3,0,12,2,2,7,3,1,11,10,2,5,3,0,4,14,3,3,2,1
38,7,1,0,5,2,0,12,2,1,7,1,1,11,10,1,5,1,0,3,14,3,3,3,1
39,7,1,0,5,3,1,13,2,1,8,3,0,12,10,1,6,3,0,3,14,0,3,2,0
40,7,1,0,5,3,0,14,2,1,9,3,0,13,10,1,7,3,0,3,14,3,3,1,0
41,7,1,3,5,1,0,14,2,1,9,3,1,14,10,1,7,3,1,3,14,0,3,2,0
42,6,1,3,5,3,0,14,2,1,9,3,1,14,10,1,7,3,1,3,13,0,4,3,0
43,5,1,3,5,3,1,14,2,1,9,0,0,14,10,1,7,3,1,3,12,0,4,3,1
44,4,1,3,5,3,0,14,2,0,9,1,0,14,10,1,7,3,1,3,12,0,4,0,0
45,3,1,3,5,3,0,14,1,0,9,3,1,14,10,1,7,3,1,3,12,1,4,2,0
46,2,1,3,5,3,0,14,1,3,9,1,0,14,10,1,7,3,0,4,12,1,5,3,1
47,1,1,3,5,3,1,13,1,3,9,3,0,14,10,0,7,1,0,5,12,1,6,3,1
48,1,1,3,5,3,0,12,1,3,9,3,0,14,9,0,8,3,1,6,12,1,6,3,0
49,1,1,2,5,1,0,12,1,2,9,1,0,14,9,0,8,0,0,6,12,2,6,2,1
50,1,1,1,5,1,1,12,2,2,9,3,0,14,8,0,8,3,1,6,12,3,6,2,0
51,2,1,1,5,3,0,12,2,3,9,2,1,14,7,0,9,3,0,6,12,3,6,0,0
