t,x0,y0,d0,e0,a0,b0,x1,y1,d1,e1,a1,b1,x2,y2,d2,e2,a2,b2,x3,y3,d3,e3,a3,b3
0,1,2,2,1,3,1,13,1,3,1,3,1,14,13,0,1,3,1,2,14,1,1,3,1
1,1,2,2,1,0,1,13,1,2,1,1,1,14,13,0,1,0,1,2,14,0,1,1,1
2,1,3,2,2,3,0,13,2,2,2,3,0,14,13,1,1,2,0,2,14,1,1,2,0
3,1,3,1,2,1,1,13,2,1,2,1,1,14,13,0,1,1,1,2,14,0,1,1,1
4,2,3,1,3,3,0,14,2,1,3,3,0,14,13,1,1,2,0,2,13,0,2,3,0
5,2,3,0,3,1,1,14,2,1,3,0,1,14,13,0,1,1,1,2,13,3,2,1,1
6,2,3,1,3,2,0,14,2,1,3,3,0,14,12,0,2,3,0,2,13,0,2,2,0
7,2,3,0,3,1,1,14,2,0,3,1,1,14,12,3,2,1,1,2,13,3,2,1,1
8,2,2,0,4,3,0,14,1,0,3,3,0,13,12,3,2,3,0,1,13,3,3,3,0
9,2,2,3,4,1,1,14,1,3,3,1,1,13,12,2,2,1,1,1,13,2,3,1,1
10,1,2,3,4,3,0,13,1,3,3,3,0,13,13,2,2,3,0,1,14,2,3,3,0
11,1,2,3,4,0,1,13,1,2,3,1,1,13,13,1,2,1,1,1,14,1,3,1,1
12,1,2,3,4,3,0,13,2,2,3,3,0,14,13,1,2,3,0,2,14,1,3,3,0
13,1,2,2,4,1,1,13,2,2,3,0,1,14,13,1,2,0,1,2,14,0,3,1,1
14,1,3,2,4,3,0,13,3,2,4,3,0,14,13,1,2,3,0,2,14,1,3,2,0
15,1,3,2,4,0,1,13,3,1,4,1,1,14,13,1,2,0,1,2,14,0,3,1,1
16,1,4,2,4,3,0,14,3,1,5,3,0,14,13,1,2,3,0,2,14,1,3,2,0
17,1,4,1,4,1,1,14,3,0,5,1,1,14,13,0,2,1,1,2,14,0,3,1,1
18,2,4,1,5,3,0,14,2,0,5,3,0,14,12,0,2,3,0,2,13,0,3,3,0
19,2,4,0,5,1,1,14,2,3,5,1,1,14,12,3,2,1,1,2,13,3,3,1,1
20,2,4,1,5,2,0,13,2,3,5,3,0,14,12,0,2,2,0,1,13,3,3,3,0
21,2,4,0,5,1,1,13,2,2,5,1,1,14,12,0,2,0,1,1,13,2,3,1,1
22,2,3,0,5,3,0,13,3,2,5,3,0,14,12,1,2,2,0,1,14,2,3,3,0
23,2,3,3,5,1,1,13,3,2,5,0,1,14,12,0,2,1,1,1,14,1,3,1,1
24,1,3,3,5,3,0,13,4,2,6,3,0,14,11,0,2,3,0,2,14,1,3,3,0
25,1,3,2,5,1,1,13,4,1,6,1,1,14,11,3,2,1,1,2,14,0,3,1,1
26,1,4,2,5,3,0,13,4,2,6,2,0,13,11,3,3,3,0,2,14,1,3,2,0
27,1,4,1,5,1,1,13,4,1,6,1,1,13,11,2,3,1,1,2,14,0,3,1,1
28,2,4,1,5,3,0,14,4,1,7,3,0,13,11,3,3,2,0,2,13,0,3,3,0
29,2,4,0,5,1,1,14,4,0,7,1,1,13,11,3,3,0,1,2,13,3,3,1,1
30,2,4,1,5,2,0,14,3,0,7,3,0,12,11,3,4,3,0,2,13,0,3,2,0
31,2,4,0,5,1,1,14,3,3,7,1,1,12,11,2,4,1,1,2,13,3,3,1,1
32,2,4,1,5,2,0,14,3,0,7,2,0,12,12,2,4,3,0,1,13,3,3,3,0
33,2,4,0,5,1,1,14,3,3,7,1,1,12,12,1,4,1,1,1,13,2,3,1,1
34,2,3,0,5,3,0,14,3,0,7,2,0,13,12,1,4,3,0,1,14,2,3,3,0
35,2,3,0,5,0,1,14,3,3,7,1,1,13,12,0,4,1,1,1,14,1,3,1,1
36,2,2,0,5,3,0,13,3,3,7,3,0,13,11,0,4,3,0,1,14,2,3,2,0
