t,x0,y0,d0,e0,a0,b0,x1,y1,d1,e1,a1,b1,x2,y2,d2,e2,a2,b2,x3,y3,d3,e3,a3,b3
0,1,1,3,0,2,2,14,1,0,0,2,1,14,14,1,0,2,1,1,14,2,0,2,2
1,1,1,3,0,3,1,14,1,0,0,3,2,14,14,1,0,3,1,1,14,2,0,3,1
2,1,1,3,0,3,1,14,1,0,0,3,1,14,14,1,0,3,1,1,14,2,0,3,0
3,1,1,3,0,3,0,14,1,0,0,3,2,14,14,1,0,3,1,1,14,2,0,3,1
4,1,1,3,0,3,0,14,1,0,0,3,2,14,14,1,0,3,1,1,14,2,0,3,1
5,1,1,3,0,3,2,14,1,0,0,3,1,14,14,1,0,3,0,1,14,2,0,3,2
6,1,1,3,0,3,2,14,1,0,0,3,2,14,14,1,0,3,1,1,14,2,0,3,2
7,1,1,3,0,3,0,14,1,0,0,3,1,14,14,1,0,3,1,1,14,2,0,3,0
8,1,1,3,0,3,1,14,1,0,0,3,2,14,14,1,0,3,0,1,14,2,0,3,1
9,1,1,3,0,3,1,14,1,0,0,3,1,14,14,1,0,3,0,1,14,2,0,3,1
10,1,1,3,0,3,0,14,1,0,0,3,0,14,14,1,0,3,1,1,14,2,0,3,2
11,1,1,0,0,2,1,14,1,1,0,2,1,14,14,2,0,2,1,1,14,3,0,2,1
12,1,1,0,0,3,1,14,1,1,0,3,2,14,14,2,0,3,1,1,14,3,0,3,1
13,1,1,0,0,3,2,14,1,1,0,3,0,14,14,2,0,3,1,1,14,3,0,3,2
14,1,1,1,0,2,1,14,1,2,0,2,0,14,14,3,0,2,1,1,14,0,0,2,0
15,1,1,2,0,2,1,14,1,3,0,2,0,14,14,0,0,2,1,1,14,1,0,2,2
16,1,1,3,0,2,1,14,1,0,0,2,1,14,14,1,0,2,1,1,14,2,0,2,1
17,1,1,3,0,3,1,14,1,0,0,3,2,14,14,1,0,3,0,1,14,2,0,3,2
18,1,1,3,0,3,1,14,1,0,0,3,0,14,14,1,0,3,0,1,14,2,0,3,2
19,1,1,0,0,2,2,14,1,1,0,2,2,14,14,2,0,2,2,1,14,3,0,2,1
20,1,1,0,0,3,2,14,1,1,0,3,1,14,14,2,0,3,0,1,14,3,0,3,1
21,1,1,0,0,3,2,14,1,1,0,3,1,14,14,2,0,3,2,1,14,3,0,3,0
22,1,1,0,0,3,0,14,1,1,0,3,1,14,14,2,0,3,1,1,14,3,0,3,0
23,1,1,0,0,3,0,14,1,1,0,3,2,14,14,2,0,3,0,1,14,3,0,3,0
24,1,1,0,0,3,0,14,1,1,0,3,2,14,14,2,0,3,2,1,14,3,0,3,2
25,1,1,0,0,3,1,14,1,1,0,3,2,14,14,2,0,3,1,1,14,3,0,3,1
26,1,1,0,0,3,2,14,1,1,0,3,1,14,14,2,0,3,0,1,14,3,0,3,0
27,1,1,0,0,3,1,14,1,1,0,3,0,14,14,2,0,3,0,1,14,3,0,3,2
28,1,1,1,0,2,1,14,1,2,0,2,0,14,14,3,0,2,1,1,14,0,0,2,0
29,1,1,2,0,2,1,14,1,3,0,2,1,14,14,0,0,2,1,1,14,1,0,2,1
30,1,2,2,1,3,1,13,1,3,1,3,1,14,13,0,1,3,2,2,14,1,0,3,2
31,1,3,2,2,3,1,12,1,3,2,3,1,14,12,0,2,3,0,3,14,1,1,3,1
32,1,4,2,2,3,1,11,1,3,3,3,1,14,11,0,3,3,0,4,14,1,2,3,1
33,1,5,2,3,3,1,10,1,3,4,3,1,14,10,0,3,3,2,5,14,1,2,3,2
34,1,6,2,4,3,1,9,1,3,5,3,1,14,9,0,4,3,2,6,14,1,2,3,1
35,1,7,2,5,3,1,8,1,3,6,3,2,14,8,0,4,3,0,7,14,1,2,3,1
36,1,8,2,5,3,1,7,1,3,7,3,1,14,7,0,5,3,1,8,14,1,2,3,1
37,1,9,2,6,3,2,6,1,3,8,3,0,14,6,0,6,3,1,9,14,1,3,3,1
38,1,9,3,6,2,1,6,1,0,8,2,2,14,6,1,6,2,1,9,14,2,3,2,0
39,1,9,3,6,3,1,6,1,0,8,3,1,14,6,1,6,3,1,9,14,2,3,3,2
40,1,9,3,6,3,1,6,1,0,8,3,1,14,6,1,6,3,1,9,14,2,3,3,2
41,1,9,3,6,3,2,6,1,0,8,3,1,14,6,1,6,3,1,9,14,2,3,3,0
42,1,9,3,6,3,2,6,1,0,8,3,1,14,6,1,6,3,1,9,14,2,3,3,1
43,1,9,3,6,3,0,6,1,0,8,3,1,14,6,1,6,3,1,9,14,2,3,3,0
44,1,9,3,6,3,1,6,1,0,8,3,1,14,6,1,6,3,1,9,14,2,3,3,2
45,1,9,3,6,3,1,6,1,0,8,3,1,14,6,1,6,3,1,9,14,2,3,3,1
