t,x0,y0,d0,e0,a0,b0,x1,y1,d1,e1,a1,b1,x2,y2,d2,e2,a2,b2,x3,y3,d3,e3,a3,b3
0,1,2,2,1,3,0,13,1,3,0,3,0,14,13,0,1,3,0,2,14,1,1,3,0
1,1,3,2,1,3,0,12,1,3,1,3,0,14,12,0,2,3,0,3,14,1,2,3,0
2,1,3,3,1,2,0,11,1,3,2,3,0,14,11,0,3,3,0,4,14,1,3,3,0
3,1,3,2,1,1,-1,10,1,3,2,3,0,14,10,0,4,3,0,5,14,1,3,3,0
4,1,3,1,1,1,-1,9,1,3,3,3,0,14,10,1,4,2,0,6,14,1,3,3,0
5,1,3,0,1,1,-1,9,1,0,3,2,0,14,10,0,4,1,-1,7,14,1,3,3,0
6,1,3,3,1,1,0,9,1,3,3,1,0,14,10,3,4,1,0,7,14,1,3,7,1
7,1,3,2,1,1,-1,8,1,3,3,3,0,13,10,3,4,3,0,7,14,1,3,5,1
8,1,3,1,1,1,-1,7,1,3,4,3,0,12,10,3,5,3,0,7,14,1,3,5,1
9,1,3,0,1,1,-1,6,1,3,5,3,0,11,10,3,6,3,0,7,14,1,3,5,1
10,1,3,0,1,0,-1,5,1,3,6,3,0,10,10,3,7,3,0,7,14,1,3,5,1
11,1,3,3,1,1,-1,4,1,3,7,3,0,9,10,3,8,3,0,7,14,1,3,5,1
12,1,3,2,1,1,-2,4,1,0,7,2,0,8,10,3,9,3,0,7,14,1,3,5,1
13,1,3,1,1,1,-2,4,1,3,7,1,-1,7,10,3,10,3,0,7,14,1,3,5,1
14,1,3,0,1,1,-2,4,1,2,7,1,-1,6,10,3,10,3,0,7,14,1,3,5,1
15,1,3,3,1,1,-2,4,1,1,7,1,-1,5,10,3,11,3,0,7,14,1,3,5,1
16,1,3,2,1,1,-3,4,1,1,7,0,-1,4,10,3,12,3,0,7,14,1,3,5,1
17,1,3,1,1,1,-3,4,1,0,7,1,-1,3,10,3,13,3,0,7,14,1,3,5,1
