t,x0,y0,d0,e0,a0,b0,x1,y1,d1,e1,a1,b1,x2,y2,d2,e2,a2,b2,x3,y3,d3,e3,a3,b3
0,1,2,2,1,3,0,13,1,3,0,3,0,14,13,0,0,3,0,2,14,1,0,3,0
1,1,2,1,1,1,0,13,1,2,0,1,0,14,12,0,1,3,0,3,14,1,1,3,0
2,2,2,1,2,3,0,13,2,2,1,3,0,14,11,0,1,3,0,3,14,0,1,1,0
3,3,2,1,3,3,0,13,3,2,2,3,0,14,10,0,2,3,0,3,13,0,1,3,0
4,4,2,1,4,3,0,13,4,2,2,3,0,14,9,0,3,3,0,3,12,0,2,3,0
5,5,2,1,5,3,0,13,5,2,3,3,0,14,8,0,4,3,0,3,11,0,3,3,0
6,6,2,1,6,3,0,13,6,2,4,3,0,14,7,0,5,3,0,3,10,0,3,3,0
7,7,2,1,6,3,0,13,6,1,4,1,0,14,7,3,5,1,0,3,9,0,4,3,0
8,8,2,1,6,3,0,14,6,1,4,3,0,13,7,3,5,3,0,3,8,0,5,3,0
9,9,2,1,7,3,0,14,6,1,4,3,0,13,7,2,5,1,0,3,7,0,6,3,0
10,9,2,0,7,1,0,14,6,1,4,3,0,13,8,2,6,3,0,3,6,0,6,3,0
11,9,1,0,8,3,0,14,6,1,4,3,0,13,9,2,6,3,0,3,5,0,7,3,0
12,9,1,0,8,3,0,14,6,1,4,3,0,13,10,2,6,3,0,3,4,0,8,3,0
13,9,1,0,8,3,0,14,6,1,4,3,0,13,11,2,7,3,0,3,3,0,8,3,0
14,9,1,3,8,1,0,14,6,1,4,3,0,13,12,2,8,3,0,3,2,0,8,3,0
15,8,1,3,9,3,0,14,6,0,4,1,0,13,13,2,9,3,0,3,1,0,9,3,0
16,7,1,3,10,3,0,14,5,0,5,3,0,13,14,2,10,3,0,3,1,0,9,3,0
17,6,1,3,11,3,0,14,4,0,6,3,0,13,14,1,10,1,0,3,1,3,9,1,0
