t,x0,y0,d0,e0,a0,b0,x1,y1,d1,e1,a1,b1,x2,y2,d2,e2,a2,b2,x3,y3,d3,e3,a3,b3
0,1,2,2,1,3,0,14,1,2,0,1,0,14,14,1,0,2,0,1,14,0,0,1,0
1,1,2,1,1,1,0,14,2,2,1,3,0,14,14,1,0,3,0,1,14,1,0,2,0
2,2,2,1,1,3,0,14,3,2,2,3,0,14,14,1,0,3,0,1,14,0,0,1,0
3,2,2,0,1,1,0,14,4,2,2,3,0,14,14,1,0,3,0,1,13,0,0,3,0
4,2,1,0,2,3,0,14,5,2,3,3,0,14,14,0,0,1,0,1,13,3,0,1,0
5,2,1,0,2,3,0,14,6,2,4,3,0,14,14,1,0,2,0,1,13,3,0,3,0
6,2,1,0,2,3,0,14,7,2,4,3,0,14,14,0,0,1,0,1,13,3,0,3,0
7,2,1,0,2,3,0,14,8,2,5,3,0,14,14,3,0,1,0,1,13,3,0,3,0
8,2,1,3,2,1,0,14,9,2,6,3,0,14,14,2,0,1,0,1,13,3,0,3,0
9,1,1,3,2,3,0,14,9,1,6,1,0,14,14,2,0,3,0,1,13,3,0,3,0
10,1,1,3,2,3,0,14,9,0,6,1,0,14,14,2,0,3,0,1,13,3,0,3,0
11,1,1,3,2,0,0,14,9,3,6,1,0,14,14,2,0,3,0,1,13,2,0,1,0
12,1,1,2,2,1,0,14,9,2,6,1,0,14,14,2,0,3,0,1,14,2,0,3,0
13,1,2,2,2,3,0,14,9,1,6,1,0,14,14,2,0,3,0,1,14,2,0,3,0
14,1,3,2,3,3,0,14,9,1,6,3,0,14,14,2,0,3,0,1,14,2,0,3,0
15,1,4,2,4,3,0,14,9,1,6,3,0,14,14,2,0,3,0,1,14,1,0,1,0
16,1,5,2,5,3,0,14,9,0,6,1,0,14,14,2,0,3,0,1,14,1,0,0,0
17,1,6,2,6,3,0,14,8,0,6,3,0,14,14,1,0,1,0,1,14,0,0,1,0
18,1,7,2,7,3,0,14,7,0,6,3,0,14,14,1,0,3,0,1,14,3,0,1,0
19,1,7,3,7,2,0,14,6,0,6,3,0,14,14,0,0,1,0,1,14,0,0,2,0
20,1,7,3,7,3,0,14,5,0,6,3,0,14,13,0,1,3,0,1,13,0,0,3,0
21,1,7,2,7,1,0,14,4,0,6,3,0,14,12,0,2,3,0,1,13,3,0,1,0
22,1,8,2,8,3,0,14,4,3,6,1,0,14,11,0,3,3,0,1,13,3,0,3,0
23,1,8,1,8,1,0,14,4,0,6,2,0,14,10,0,4,3,0,1,13,2,0,1,0
24,2,8,1,8,3,0,14,3,0,6,3,0,14,10,3,4,1,0,1,13,3,0,2,0
25,3,8,1,9,3,0,14,3,3,6,1,0,13,10,3,5,3,0,1,13,3,0,3,0
26,4,8,1,9,3,0,13,3,3,7,3,0,13,10,2,5,1,0,1,13,3,0,3,0
27,4,8,0,9,1,0,13,3,2,7,1,0,13,11,2,6,3,0,1,13,2,0,1,0
28,4,7,0,10,3,0,13,4,2,8,3,0,13,11,2,6,0,0,1,13,1,0,1,0
29,4,6,0,11,3,0,13,4,1,8,1,0,13,11,1,6,1,0,2,13,1,1,3,0
30,4,5,0,12,3,0,13,4,2,8,2,0,14,11,1,6,3,0,3,13,1,2,3,0
31,4,5,3,12,1,0,13,4,3,8,2,0,14,11,2,6,2,0,4,13,1,3,3,0
32,3,5,3,13,3,0,12,4,3,9,3,0,14,11,3,6,2,0,5,13,1,4,3,0
33,2,5,3,14,3,0,12,4,2,9,1,0,14,11,0,6,2,0,6,13,1,5,3,0
34,1,5,3,14,3,0,12,4,1,9,1,0,14,10,0,6,3,0,6,13,0,5,1,0
35,1,5,3,14,3,0,13,4,1,9,3,0,14,9,0,6,3,0,6,13,3,5,1,0
36,1,5,3,14,3,0,13,4,2,9,2,0,14,8,0,6,3,0,5,13,3,5,3,0
37,1,5,3,14,3,0,13,4,1,9,1,0,14,8,1,6,2,0,4,13,3,5,3,0
38,1,5,3,14,3,0,13,4,2,9,2,0,14,8,0,6,1,0,3,13,3,5,3,0
39,1,5,3,14,0,0,13,4,2,9,0,0,14,8,3,6,1,0,3,13,2,5,1,0
40,1,5,3,14,3,0,13,5,2,9,3,0,13,8,3,7,3,0,3,13,3,5,2,0
41,1,5,3,14,3,0,13,6,2,9,3,0,12,8,3,8,3,0,2,13,3,5,3,0
42,1,5,3,14,0,0,13,6,1,9,1,0,12,8,0,8,2,0,2,13,3,5,0,0
