t,x0,y0,d0,e0,a0,b0,x1,y1,d1,e1,a1,b1,x2,y2,d2,e2,a2,b2,x3,y3,d3,e3,a3,b3
0,1,1,3,0,2,0,14,1,0,0,2,0,14,13,0,1,3,0,2,14,1,0,3,0
1,1,1,0,0,2,0,14,1,0,0,3,0,14,12,0,1,3,0,2,14,2,0,2,0
2,1,1,1,0,2,0,14,1,1,0,2,0,14,12,1,1,2,0,2,14,2,0,3,0
3,2,1,1,0,3,0,14,1,1,0,3,0,14,12,1,1,3,0,2,14,3,0,2,0
4,3,1,1,1,3,0,14,1,1,0,3,0,14,12,1,1,3,0,2,14,0,0,2,0
5,4,1,1,2,3,0,14,1,2,0,2,0,14,12,2,1,2,0,2,13,0,1,3,0
6,5,1,1,3,3,0,14,2,2,0,3,0,14,13,2,1,3,0,2,12,0,2,3,0
7,6,1,1,4,3,0,14,3,2,0,3,0,14,14,2,1,3,0,2,11,0,3,3,0
8,7,1,1,5,3,0,14,4,2,1,3,0,14,14,2,1,3,0,2,10,0,4,3,0
9,8,1,1,6,3,0,14,5,2,1,3,0,14,14,2,1,3,0,2,10,1,4,2,0
10,9,1,1,6,3,0,14,6,2,2,3,0,14,14,2,1,3,0,3,10,1,5,3,0
11,10,1,1,7,3,0,14,6,3,2,2,0,14,14,2,1,3,0,4,10,1,6,3,0
12,11,1,1,8,3,0,13,6,3,3,3,0,14,14,2,1,3,0,5,10,1,7,3,0
13,11,1,2,8,2,0,12,6,3,4,3,0,14,14,2,1,3,0,6,10,1,8,3,0
14,11,1,3,8,2,0,11,6,3,5,3,0,14,14,2,1,3,0,6,10,2,8,2,0
15,10,1,3,8,3,0,11,6,0,5,2,0,14,14,3,1,2,0,6,11,2,9,3,0
16,9,1,3,8,3,0,11,5,0,5,3,0,14,14,0,1,2,0,6,12,2,10,3,0
17,9,1,0,8,2,0,11,5,1,5,2,0,14,13,0,1,3,0,6,12,3,10,2,0
18,9,1,1,8,2,0,12,5,1,6,3,0,14,12,0,1,3,0,5,12,3,11,3,0
19,9,1,2,8,2,0,13,5,1,6,3,0,14,12,1,1,2,0,5,12,0,11,2,0
20,9,1,3,8,2,0,14,5,1,6,3,0,14,12,1,1,3,0,5,11,0,12,3,0
21,8,1,3,8,3,0,14,5,2,6,2,0,14,12,2,1,2,0,5,11,1,12,2,0
22,8,1,0,8,2,0,14,6,2,6,3,0,14,13,2,1,3,0,5,11,2,12,2,0
23,8,1,1,8,2,0,14,7,2,7,3,0,14,14,2,1,3,0,5,12,2,12,3,0
24,8,1,2,8,2,0,14,8,2,7,3,0,14,14,2,1,3,0,5,13,2,13,3,0
25,8,1,3,8,2,0,14,9,2,7,3,0,14,14,3,1,2,0,5,14,2,14,3,0
26,7,1,3,8,3,0,14,10,2,8,3,0,14,14,0,1,2,0,5,14,2,14,3,0
27,6,1,3,8,3,0,14,11,2,9,3,0,14,14,1,1,2,0,5,14,3,14,2,0
28,5,1,3,8,3,0,14,12,2,9,3,0,14,14,1,1,3,0,4,14,3,15,3,0
29,4,1,3,8,3,0,14,12,3,9,2,0,14,14,1,1,3,0,3,14,3,16,3,0
30,4,1,0,8,2,0,13,12,3,9,3,0,14,14,2,1,2,0,2,14,3,16,3,0
31,4,1,0,8,3,0,13,12,0,9,2,0,14,14,3,1,2,0,1,14,3,16,3,0
32,4,1,1,8,2,0,13,11,0,9,3,0,13,14,3,2,3,0,1,14,3,16,3,0
33,4,1,2,8,2,0,13,10,0,10,3,0,12,14,3,2,3,0,1,14,3,16,3,0
34,4,1,3,8,2,0,13,9,0,11,3,0,11,14,3,3,3,0,1,14,3,16,3,0
35,3,1,3,8,3,0,13,9,1,11,2,0,11,14,0,3,2,0,1,14,3,16,3,0
36,3,1,0,8,2,0,14,9,1,11,3,0,11,13,0,3,3,0,1,14,3,16,3,0
37,3,1,0,8,3,0,14,9,1,11,3,0,11,13,1,3,2,0,1,14,3,16,3,0
38,3,1,0,8,3,0,14,9,2,11,2,0,12,13,1,4,3,0,1,14,3,16,3,0
39,3,1,0,8,3,0,14,10,2,11,3,0,12,13,2,4,2,0,1,14,3,16,3,0
40,3,1,0,8,3,0,14,11,2,11,3,0,12,14,2,4,3,0,1,14,3,16,3,0
41,3,1,1,8,2,0,14,11,3,11,2,0,12,14,2,4,3,0,1,14,0,16,2,0
42,4,1,1,8,3,0,13,11,3,11,3,0,12,14,2,4,3,0,1,13,0,17,3,0
43,5,1,1,8,3,0,12,11,3,12,3,0,12,14,2,4,3,0,1,13,1,17,2,0
44,6,1,1,8,3,0,11,11,3,13,3,0,12,14,2,4,3,0,2,13,1,17,3,0
45,7,1,1,8,3,0,11,11,0,13,2,0,12,14,3,4,2,0,3,13,1,18,3,0
46,8,1,1,8,3,0,11,10,0,14,3,0,11,14,3,4,3,0,4,13,1,19,3,0
47,9,1,1,8,3,0,11,9,0,15,3,0,10,14,3,5,3,0,5,13,1,19,3,0
48,10,1,1,8,3,0,11,8,0,16,3,0,9,14,3,6,3,0,6,13,1,20,3,0
49,11,1,1,8,3,0,11,7,0,17,3,0,9,14,0,6,2,0,7,13,1,20,3,0
50,12,1,1,9,3,0,11,6,0,17,3,0,9,14,1,6,2,0,8,13,1,21,3,0
51,13,1,1,10,3,0,11,6,1,17,2,0,9,14,2,6,2,0,9,13,1,22,3,0
52,14,1,1,10,3,0,11,6,2,17,2,0,9,14,2,6,3,0,10,13,1,22,3,0
53,14,1,1,10,3,0,11,6,3,17,2,0,9,14,3,6,2,0,10,13,2,22,2,0
54,14,1,2,10,2,0,10,6,3,18,3,0,8,14,3,7,3,0,10,14,2,22,3,0
55,14,1,3,10,2,0,9,6,3,19,3,0,7,14,3,8,3,0,10,14,2,22,3,0
56,13,1,3,10,3,0,8,6,3,20,3,0,6,14,3,9,3,0,10,14,3,22,2,0
57,12,1,3,10,3,0,8,6,0,20,2,0,5,14,3,9,3,0,9,14,3,22,3,0
58,11,1,3,10,3,0,8,5,0,20,3,0,5,14,0,9,2,0,8,14,3,22,3,0
59,10,1,3,10,3,0,8,4,0,21,3,0,5,14,1,9,2,0,7,14,3,22,3,0
60,9,1,3,10,3,0,8,4,1,21,2,0,6,14,1,9,3,0,7,14,3,22,3,0
61,8,1,3,10,3,0,8,4,2,21,2,0,6,14,1,9,3,0,7,14,0,22,2,0
62,7,1,3,10,3,0,8,4,3,21,2,0,6,14,1,9,3,0,7,13,0,22,3,0
