t,x0,y0,d0,e0,a0,b0,x1,y1,d1,e1,a1,b1,x2,y2,d2,e2,a2,b2,x3,y3,d3,e3,a3,b3
0,1,1,3,0,2,0,13,1,3,1,3,0,14,13,0,1,3,0,2,14,1,1,3,0
1,1,1,3,0,3,0,12,1,3,2,3,0,14,13,1,1,2,0,2,14,2,1,2,0
2,1,1,0,0,2,0,12,1,0,2,2,0,14,13,1,1,3,0,2,14,2,1,3,0
3,1,1,0,0,3,0,12,1,1,2,2,0,14,13,1,1,3,0,2,14,3,1,2,0
4,1,1,0,0,3,0,13,1,1,2,3,0,14,13,2,1,2,0,2,14,0,1,2,0
5,1,1,1,0,2,0,13,1,2,2,2,0,14,14,2,1,3,0,2,14,1,1,2,0
6,1,1,2,0,2,0,13,1,3,2,2,0,14,14,3,1,2,0,3,14,1,2,3,0
7,1,2,2,1,3,0,13,1,0,2,2,0,13,14,3,1,3,0,4,14,1,2,3,0
8,1,2,3,1,2,0,13,1,1,2,2,0,12,14,3,1,3,0,4,14,2,2,2,0
9,1,2,3,1,3,0,14,1,1,2,3,0,11,14,3,2,3,0,4,14,3,2,2,0
10,1,2,3,1,3,0,14,1,2,2,2,0,10,14,3,3,3,0,3,14,3,2,3,0
11,1,2,3,1,3,0,14,1,3,2,2,0,9,14,3,3,3,0,2,14,3,2,3,0
12,1,2,0,1,2,0,14,1,0,2,2,0,8,14,3,4,3,0,1,14,3,2,3,0
13,1,2,1,1,2,0,14,1,0,2,3,0,7,14,3,5,3,0,1,14,3,2,3,0
14,2,2,1,1,3,0,14,1,0,2,3,0,6,14,3,6,3,0,1,14,0,2,2,0
15,2,2,2,1,2,0,14,1,0,2,3,0,5,14,3,7,3,0,1,14,1,2,2,0
16,2,3,2,2,3,0,14,1,1,2,2,0,5,14,0,7,2,0,2,14,1,2,3,0
17,2,3,3,2,2,0,14,1,1,2,3,0,5,14,1,7,2,0,2,14,2,2,2,0
18,1,3,3,3,3,0,14,1,1,2,3,0,6,14,1,7,3,0,2,14,2,2,3,0
19,1,3,3,3,3,0,14,1,2,2,2,0,7,14,1,7,3,0,2,14,3,2,2,0
20,1,3,3,3,3,0,14,1,3,2,2,0,7,14,2,7,2,0,1,14,3,2,3,0
21,1,3,0,3,2,0,13,1,3,2,3,0,7,14,2,7,3,0,1,14,0,2,2,0
22,1,3,1,3,2,0,13,1,0,2,2,0,7,14,3,7,2,0,1,13,0,2,3,0
23,2,3,1,3,3,0,13,1,1,2,2,0,7,14,0,7,2,0,1,12,0,3,3,0
24,2,3,2,3,2,0,13,1,2,2,2,0,7,13,0,8,3,0,1,11,0,4,3,0
25,2,4,2,4,3,0,13,1,3,2,2,0,7,13,1,8,2,0,1,11,1,4,2,0
26,2,4,3,4,2,0,12,1,3,2,3,0,8,13,1,9,3,0,2,11,1,5,3,0
27,2,4,0,4,2,0,11,1,3,3,3,0,9,13,1,10,3,0,3,11,1,6,3,0
28,2,4,1,4,2,0,10,1,3,4,3,0,9,13,2,10,2,0,4,11,1,7,3,0
29,3,4,1,5,3,0,9,1,3,5,3,0,9,13,3,10,2,0,5,11,1,8,3,0
30,3,4,2,5,2,0,8,1,3,6,3,0,8,13,3,10,3,0,5,11,2,8,2,0
31,3,4,3,5,2,0,7,1,3,7,3,0,8,13,0,10,2,0,5,12,2,9,3,0
32,2,4,3,5,3,0,7,1,0,7,2,0,8,13,1,10,2,0,5,13,2,9,3,0
33,1,4,3,6,3,0,7,1,0,7,3,0,8,13,2,10,2,0,5,14,2,9,3,0
34,1,4,0,6,2,0,7,1,1,7,2,0,8,13,3,10,2,0,5,14,2,9,3,0
35,1,3,0,6,3,0,7,1,2,7,2,0,7,13,3,10,3,0,5,14,3,9,2,0
36,1,3,1,6,2,0,7,2,2,8,3,0,7,13,0,10,2,0,4,14,3,9,3,0
37,2,3,1,6,3,0,7,3,2,8,3,0,7,13,1,10,2,0,3,14,3,9,3,0
