t,x0,y0,d0,e0,a0,b0,x1,y1,d1,e1,a1,b1,x2,y2,d2,e2,a2,b2,x3,y3,d3,e3,a3,b3
0,1,2,2,1,3,0,14,1,2,0,1,0,14,14,3,0,1,0,2,14,1,1,3,0
1,1,3,2,2,3,0,14,2,2,0,3,0,13,14,3,1,3,0,3,14,1,2,3,0
2,1,4,2,3,3,0,14,3,2,1,3,0,12,14,3,2,3,0,3,14,0,2,1,0
3,1,5,2,4,3,0,14,4,2,2,3,0,11,14,3,3,3,0,3,13,0,3,3,0
4,1,5,1,4,1,0,14,4,1,2,1,0,10,14,3,4,3,0,3,12,0,3,3,0
5,2,5,1,5,3,0,14,4,1,2,3,0,10,14,2,4,1,0,3,11,0,4,3,0
6,3,5,1,6,3,0,14,4,1,2,3,0,10,14,2,4,3,0,3,11,3,4,1,0
7,3,5,0,6,1,0,14,4,1,2,3,0,10,14,2,4,3,0,3,11,2,4,1,0
8,3,4,0,7,3,0,14,4,0,2,1,0,10,14,2,4,3,0,3,12,2,4,3,0
9,3,3,0,8,3,0,14,3,0,2,3,0,10,14,2,4,3,0,3,13,2,4,3,0
10,3,3,3,8,1,0,14,2,0,2,3,0,10,14,1,4,1,0,3,14,2,4,3,0
11,3,3,2,8,1,0,14,1,0,2,3,0,11,14,1,4,3,0,3,14,2,4,3,0
12,3,4,2,8,3,0,14,1,0,2,3,0,12,14,1,4,3,0,3,14,2,4,3,0
13,3,5,2,8,3,0,14,1,3,2,1,0,13,14,1,4,3,0,3,14,2,4,3,0
14,3,5,1,8,1,0,13,1,3,3,3,0,14,14,1,4,3,0,3,14,2,4,3,0
15,4,5,1,9,3,0,12,1,3,3,3,0,14,14,1,4,3,0,3,14,2,4,3,0
16,5,5,1,10,3,0,11,1,3,3,3,0,14,14,0,4,1,0,3,14,2,4,3,0
17,6,5,1,10,3,0,10,1,3,3,3,0,14,13,0,5,3,0,3,14,2,4,3,0
18,7,5,1,11,3,0,9,1,3,3,3,0,14,12,0,5,3,0,3,14,2,4,3,0
19,7,5,0,11,1,0,8,1,3,4,3,0,14,12,3,5,1,0,3,14,2,4,3,0
20,7,4,0,12,3,0,7,1,3,5,3,0,13,12,3,5,3,0,3,14,1,4,1,0
21,7,3,0,13,3,0,6,1,3,6,3,0,13,12,2,5,1,0,3,14,0,4,1,0
22,7,3,3,13,1,0,5,1,3,7,3,0,13,13,2,5,3,0,3,13,0,4,3,0
23,6,3,3,14,3,0,4,1,3,8,3,0,13,14,2,5,3,0,3,12,0,4,3,0
24,5,3,3,14,3,0,4,1,2,8,1,0,13,14,2,5,3,0,3,11,0,4,3,0
25,4,3,3,15,3,0,4,1,1,8,1,0,13,14,2,5,3,0,3,10,0,5,3,0
26,3,3,3,15,3,0,4,1,0,8,1,0,13,14,1,5,1,0,3,10,3,5,1,0
27,2,3,3,16,3,0,4,1,0,8,3,0,14,14,1,5,3,0,2,10,3,6,3,0
28,1,3,3,16,3,0,4,1,0,8,3,0,14,14,1,5,3,0,1,10,3,7,3,0
29,1,3,3,16,3,0,4,1,0,8,3,0,14,14,1,5,3,0,1,10,3,7,3,0
30,1,3,3,16,3,0,4,1,3,8,1,0,14,14,1,5,3,0,1,10,3,7,3,0
31,1,3,3,16,3,0,3,1,3,9,3,0,14,14,1,5,3,0,1,10,3,7,3,0
32,1,3,3,16,3,0,2,1,3,10,3,0,14,14,1,5,3,0,1,10,3,7,3,0
33,1,3,2,16,1,0,1,1,3,10,3,0,14,14,0,5,1,0,1,10,3,7,3,0
34,1,4,2,16,3,0,1,1,2,10,1,0,14,13,0,5,3,0,1,10,3,7,3,0
35,1,5,2,16,3,0,1,2,2,10,3,0,14,12,0,5,3,0,1,10,3,7,3,0
36,1,6,2,17,3,0,1,3,2,10,3,0,14,11,0,5,3,0,1,10,2,7,1,0
37,1,7,2,18,3,0,1,4,2,10,3,0,14,10,0,6,3,0,1,10,1,7,1,0
38,1,7,1,18,1,0,1,5,2,10,3,0,14,9,0,7,3,0,1,10,0,7,1,0
39,2,7,1,19,3,0,1,6,2,10,3,0,14,9,3,7,1,0,1,9,0,8,3,0
40,3,7,1,20,3,0,1,7,2,10,3,0,13,9,3,8,3,0,1,8,0,9,3,0
41,4,7,1,21,3,0,1,7,1,10,1,0,13,9,2,8,1,0,1,8,3,9,1,0
42,5,7,1,21,3,0,2,7,1,10,3,0,13,10,2,9,3,0,1,8,3,9,3,0
43,6,7,1,22,3,0,3,7,1,10,3,0,13,10,1,9,1,0,1,8,3,9,3,0
44,7,7,1,23,3,0,4,7,1,10,3,0,13,10,0,9,1,0,1,8,3,9,3,0
45,8,7,1,23,3,0,4,7,0,10,1,0,13,10,3,9,1,0,1,8,3,9,3,0
46,9,7,1,23,3,0,4,6,0,10,3,0,12,10,3,10,3,0,1,8,2,9,1,0
47,10,7,1,24,3,0,4,5,0,10,3,0,11,10,3,10,3,0,1,8,1,9,1,0
48,10,7,0,24,1,0,4,4,0,11,3,0,11,10,2,10,1,0,1,8,0,9,1,0
49,10,6,0,25,3,0,4,3,0,11,3,0,11,10,1,10,1,0,1,7,0,9,3,0
50,10,5,0,26,3,0,4,2,0,11,3,0,12,10,1,10,3,0,1,7,3,9,1,0
51,10,5,3,26,1,0,4,1,0,11,3,0,12,10,0,10,1,0,1,7,3,9,3,0
52,9,5,3,26,3,0,4,1,0,11,3,0,12,10,3,10,1,0,1,7,2,9,1,0
53,8,5,3,27,3,0,4,1,0,11,3,0,11,10,3,10,3,0,1,8,2,9,3,0
54,7,5,3,27,3,0,4,1,3,11,1,0,10,10,3,11,3,0,1,9,2,9,3,0
55,7,5,2,27,1,0,4,1,2,11,1,0,9,10,3,12,3,0,1,10,2,9,3,0
56,7,6,2,28,3,0,4,2,2,11,3,0,8,10,3,13,3,0,1,10,1,9,1,0
57,7,6,1,28,1,0,4,2,1,11,1,0,8,10,2,13,1,0,2,10,1,9,3,0
58,8,6,1,29,3,0,5,2,1,12,3,0,8,10,1,13,1,0,3,10,1,9,3,0
59,9,6,1,29,3,0,6,2,1,13,3,0,9,10,1,13,3,0,4,10,1,10,3,0
60,10,6,1,29,3,0,7,2,1,13,3,0,10,10,1,13,3,0,5,10,1,11,3,0
61,11,6,1,30,3,0,8,2,1,14,3,0,11,10,1,13,3,0,5,10,0,11,1,0
62,12,6,1,31,3,0,9,2,1,14,3,0,12,10,1,13,3,0,5,9,0,12,3,0
63,13,6,1,32,3,0,10,2,1,15,3,0,13,10,1,13,3,0,5,8,0,12,3,0
64,14,6,1,32,3,0,11,2,1,15,3,0,14,10,1,13,3,0,5,7,0,12,3,0
65,14,6,0,32,1,0,12,2,1,16,3,0,14,10,1,13,3,0,5,6,0,13,3,0
66,14,5,0,33,3,0,13,2,1,17,3,0,14,10,1,13,3,0,5,5,0,13,3,0
67,14,4,0,33,3,0,14,2,1,17,3,0,14,10,1,13,3,0,5,4,0,14,3,0
68,14,3,0,33,3,0,14,2,1,17,3,0,14,10,0,13,1,0,5,3,0,14,3,0
69,14,3,0,33,3,0,14,2,0,17,1,0,14,9,0,13,3,0,5,3,3,14,1,0
70,14,3,0,33,3,0,14,2,3,17,1,0,14,8,0,14,3,0,5,3,2,14,1,0
71,14,3,3,33,1,0,13,2,3,17,3,0,14,7,0,15,3,0,5,4,2,14,3,0
72,14,3,2,33,1,0,13,2,2,17,1,0,14,6,0,15,3,0,5,5,2,14,3,0
73,14,4,2,33,3,0,13,3,2,18,3,0,14,5,0,15,3,0,5,6,2,14,3,0
74,14,4,2,33,3,0,13,4,2,19,3,0,14,5,3,15,1,0,5,6,1,14,1,0
75,14,4,2,33,3,0,13,4,1,19,1,0,13,5,3,15,3,0,6,6,1,15,3,0
76,14,5,2,33,3,0,14,4,1,19,3,0,13,5,2,15,1,0,7,6,1,15,3,0
77,14,5,1,33,1,0,14,4,0,19,1,0,13,5,1,15,1,0,8,6,1,15,3,0
