t,x0,y0,d0,e0,a0,b0,x1,y1,d1,e1,a1,b1,x2,y2,d2,e2,a2,b2,x3,y3,d3,e3,a3,b3
0,1,2,2,1,3,0,14,1,0,0,2,0,14,13,0,1,3,0,2,14,1,1,3,0
1,1,3,2,2,3,0,14,1,1,0,2,0,14,12,0,2,3,0,3,14,1,2,3,0
2,1,4,2,3,3,0,14,1,1,0,3,0,14,11,0,3,3,0,4,14,1,3,3,0
3,1,5,2,4,3,0,14,1,1,0,3,0,14,10,0,4,3,0,5,14,1,4,3,0
4,1,6,2,5,3,0,14,1,1,0,3,0,14,10,1,4,2,0,6,14,1,5,3,0
5,1,7,2,6,3,0,14,1,1,0,3,0,14,10,1,4,3,0,7,14,1,6,3,0
6,1,8,2,7,3,0,14,1,2,0,2,0,14,10,1,4,3,0,7,14,2,6,2,0
7,1,9,2,8,3,0,14,1,3,0,2,0,14,10,1,4,3,0,7,14,3,6,2,0
8,1,10,2,9,3,0,13,1,3,1,3,0,14,10,2,4,2,0,6,14,3,6,3,0
9,1,11,2,9,3,0,12,1,3,2,3,0,14,11,2,4,3,0,6,14,0,6,2,0
10,1,12,2,10,3,0,12,1,0,2,2,0,14,12,2,4,3,0,6,14,1,6,2,0
11,1,13,2,11,3,0,12,1,1,2,2,0,14,12,3,4,2,0,7,14,1,6,3,0
12,1,14,2,11,3,0,13,1,1,2,3,0,13,12,3,4,3,0,8,14,1,6,3,0
13,1,14,3,11,2,0,14,1,1,2,3,0,12,12,3,5,3,0,9,14,1,6,3,0
14,1,14,3,11,3,0,14,1,1,2,3,0,11,12,3,5,3,0,10,14,1,7,3,0
15,1,14,3,11,3,0,14,1,1,2,3,0,10,12,3,6,3,0,11,14,1,8,3,0
16,1,14,3,11,3,0,14,1,1,2,3,0,10,12,0,6,2,0,12,14,1,9,3,0
17,1,14,3,11,3,0,14,1,2,2,2,0,10,12,1,6,2,0,13,14,1,10,3,0
18,1,14,3,11,3,0,14,2,2,3,3,0,10,12,2,6,2,0,13,14,2,10,2,0
19,1,14,3,11,3,0,14,2,3,3,2,0,10,13,2,6,3,0,13,14,2,10,3,0
20,1,14,3,11,3,0,13,2,3,3,3,0,10,13,3,6,2,0,13,14,2,10,3,0
21,1,14,3,11,3,0,12,2,3,3,3,0,9,13,3,7,3,0,13,14,2,10,3,0
22,1,14,3,11,3,0,11,2,3,4,3,0,9,13,0,7,2,0,13,14,2,10,3,0
23,1,14,3,11,3,0,10,2,3,5,3,0,9,12,0,8,3,0,13,14,3,10,2,0
24,1,14,3,11,3,0,9,2,3,5,3,0,9,11,0,9,3,0,13,14,0,10,2,0
25,1,14,3,11,3,0,8,2,3,5,3,0,9,10,0,10,3,0,13,13,0,11,3,0
26,1,14,0,11,2,0,7,2,3,6,3,0,9,9,0,11,3,0,13,12,0,11,3,0
27,1,13,0,11,3,0,6,2,3,7,3,0,9,8,0,12,3,0,13,12,1,11,2,0
28,1,13,1,11,2,0,6,2,0,7,2,0,9,7,0,12,3,0,14,12,1,11,3,0
29,2,13,1,11,3,0,6,2,1,7,2,0,9,6,0,13,3,0,14,12,1,11,3,0
30,3,13,1,12,3,0,6,2,2,7,2,0,9,5,0,14,3,0,14,12,1,11,3,0
31,4,13,1,13,3,0,6,3,2,7,3,0,9,4,0,15,3,0,14,12,2,11,2,0
32,5,13,1,14,3,0,6,3,3,7,2,0,9,4,1,15,2,0,14,13,2,11,3,0
33,6,13,1,15,3,0,5,3,3,8,3,0,9,4,2,15,2,0,14,13,3,11,2,0
34,7,13,1,16,3,0,4,3,3,8,3,0,9,5,2,15,3,0,13,13,3,11,3,0
35,8,13,1,17,3,0,3,3,3,9,3,0,9,6,2,15,3,0,12,13,3,12,3,0
36,9,13,1,17,3,0,2,3,3,10,3,0,9,6,3,15,2,0,11,13,3,12,3,0
37,10,13,1,17,3,0,1,3,3,10,3,0,8,6,3,16,3,0,11,13,3,12,3,0
38,10,13,1,17,3,0,1,3,3,10,3,0,7,6,3,17,3,0,11,13,0,12,2,0
39,10,13,1,17,3,0,1,3,3,10,3,0,6,6,3,17,3,0,11,12,0,12,3,0
40,11,13,1,17,3,0,1,3,3,10,3,0,6,6,0,17,2,0,11,12,1,12,2,0
41,12,13,1,17,3,0,1,3,3,10,3,0,6,6,1,17,2,0,12,12,1,12,3,0
42,13,13,1,17,3,0,1,3,0,10,2,0,7,6,1,17,3,0,13,12,1,12,3,0
43,14,13,1,17,3,0,1,2,0,10,3,0,8,6,1,17,3,0,14,12,1,12,3,0
44,14,13,2,17,2,0,1,1,0,10,3,0,9,6,1,17,3,0,14,12,1,12,3,0
45,14,14,2,17,3,0,1,1,0,10,3,0,10,6,1,18,3,0,14,12,1,12,3,0
46,14,14,2,17,3,0,1,1,0,10,3,0,11,6,1,18,3,0,14,12,1,12,3,0
47,14,14,2,17,3,0,1,1,1,10,2,0,12,6,1,19,3,0,14,12,1,12,3,0
48,14,14,2,17,3,0,2,1,1,11,3,0,13,6,1,20,3,0,14,12,1,12,3,0
49,14,14,3,17,2,0,3,1,1,11,3,0,14,6,1,20,3,0,14,12,1,12,3,0
50,13,14,3,17,3,0,4,1,1,12,3,0,14,6,1,20,3,0,14,12,1,12,3,0
51,12,14,3,17,3,0,5,1,1,12,3,0,14,6,1,20,3,0,14,12,1,12,3,0
52,11,14,3,17,3,0,6,1,1,12,3,0,14,6,1,20,3,0,14,12,2,12,2,0
53,11,14,0,17,2,0,7,1,1,13,3,0,14,6,1,20,3,0,14,13,2,12,3,0
54,11,13,0,17,3,0,8,1,1,14,3,0,14,6,2,20,2,0,14,13,3,12,2,0
55,11,13,1,17,2,0,9,1,1,15,3,0,14,6,3,20,2,0,14,13,0,12,2,0
56,11,13,2,17,2,0,10,1,1,15,3,0,13,6,3,20,3,0,14,12,0,12,3,0
57,11,14,2,17,3,0,11,1,1,16,3,0,13,6,0,20,2,0,14,11,0,12,3,0
58,11,14,2,17,3,0,12,1,1,16,3,0,13,5,0,21,3,0,14,10,0,12,3,0
59,11,14,2,17,3,0,12,1,2,16,2,0,13,4,0,22,3,0,14,10,1,12,2,0
60,11,14,2,17,3,0,12,2,2,16,3,0,13,4,1,22,2,0,14,10,2,12,2,0
61,11,14,2,17,3,0,12,3,2,17,3,0,14,4,1,22,3,0,14,11,2,12,3,0
62,11,14,2,17,3,0,12,3,3,17,2,0,14,4,2,22,2,0,14,11,3,12,2,0
63,11,14,2,17,3,0,11,3,3,18,3,0,14,4,3,22,2,0,13,11,3,12,3,0
64,11,14,2,17,3,0,10,3,3,19,3,0,14,4,0,22,2,0,12,11,3,12,3,0
