t,x0,y0,d0,e0,a0,b0,x1,y1,d1,e1,a1,b1,x2,y2,d2,e2,a2,b2,x3,y3,d3,e3,a3,b3
0,1,2,2,1,3,1,13,1,3,1,3,2,14,13,0,1,3,1,2,14,1,1,3,1
1,1,3,2,1,3,2,12,1,3,2,3,1,14,12,0,2,3,0,3,14,1,2,3,1
2,1,4,2,2,3,1,11,1,3,3,3,2,14,11,0,3,3,1,4,14,1,3,3,2
3,1,5,2,3,3,0,10,1,3,4,3,0,14,10,0,4,3,1,5,14,1,3,3,2
4,1,6,2,4,3,1,10,1,0,4,2,1,14,10,1,4,2,0,6,14,1,4,3,2
5,1,7,2,5,3,1,10,1,1,4,2,1,14,10,1,4,3,1,7,14,1,5,3,2
6,1,8,2,6,3,2,11,1,1,4,3,1,14,10,2,4,2,1,8,14,1,6,3,1
7,1,9,2,7,3,0,12,1,1,4,3,1,14,11,2,4,3,0,9,14,1,7,3,1
8,1,10,2,8,3,0,13,1,1,4,3,1,14,12,2,4,3,1,10,14,1,8,3,1
9,1,11,2,9,3,1,14,1,1,4,3,2,14,13,2,4,3,1,11,14,1,9,3,0
10,1,12,2,10,3,0,14,1,2,4,2,2,14,14,2,4,3,1,12,14,1,10,3,2
11,1,13,2,11,3,2,14,2,2,5,3,1,14,14,2,4,3,0,13,14,1,10,3,0
12,1,14,2,11,3,1,14,3,2,6,3,2,14,14,3,4,2,2,13,14,1,10,3,0
13,1,14,2,11,3,1,14,4,2,6,3,0,14,14,0,4,2,2,13,14,2,10,2,1
14,1,14,2,11,3,2,14,4,3,6,2,0,14,13,0,4,3,0,13,14,2,10,3,2
15,1,14,2,11,3,0,13,4,3,7,3,1,14,12,0,4,3,1,13,14,2,10,3,0
16,1,14,3,11,2,2,12,4,3,7,3,2,14,11,0,4,3,1,13,14,3,10,2,1
17,1,14,3,11,3,1,11,4,3,7,3,2,14,10,0,4,3,2,12,14,3,10,3,0
18,1,14,3,11,3,0,10,4,3,8,3,0,14,9,0,5,3,1,11,14,3,10,3,2
19,1,14,3,11,3,0,10,4,0,8,2,1,14,9,1,5,2,1,10,14,3,10,3,2
20,1,14,3,11,3,0,10,3,0,9,3,1,14,9,2,5,2,1,9,14,3,10,3,2
21,1,14,0,11,2,1,10,2,0,10,3,0,14,10,2,5,3,0,8,14,3,10,3,1
22,1,14,1,11,2,0,10,1,0,10,3,1,14,10,3,5,2,1,7,14,3,10,3,1
23,2,14,1,11,3,2,10,1,1,10,2,0,13,10,3,5,3,1,6,14,3,10,3,2
24,2,14,2,11,2,2,10,1,2,10,2,0,13,10,0,5,2,2,5,14,3,10,3,1
25,2,14,2,11,3,1,10,2,2,10,3,0,13,9,0,6,3,1,4,14,3,10,3,2
26,2,14,2,11,3,0,10,3,2,10,3,2,13,9,1,6,2,1,4,14,0,10,2,2
27,2,14,2,11,3,1,10,4,2,10,3,2,14,9,1,6,3,1,4,13,0,11,3,0
28,2,14,3,11,2,0,10,5,2,11,3,1,14,9,2,6,2,2,4,12,0,12,3,1
29,1,14,3,11,3,1,10,6,2,11,3,2,14,10,2,6,3,1,4,11,0,13,3,1
30,1,14,0,11,2,0,10,7,2,12,3,0,14,11,2,6,3,1,4,10,0,14,3,0
31,1,14,1,11,2,1,10,7,3,12,2,1,14,12,2,6,3,1,4,10,1,14,2,0
32,2,14,1,11,3,0,9,7,3,13,3,1,14,13,2,6,3,0,5,10,1,14,3,1
33,3,14,1,11,3,1,8,7,3,14,3,2,14,14,2,6,3,2,6,10,1,15,3,1
34,4,14,1,11,3,1,7,7,3,14,3,2,14,14,3,6,2,0,7,10,1,16,3,1
35,5,14,1,11,3,1,6,7,3,15,3,1,13,14,3,6,3,2,8,10,1,17,3,2
36,6,14,1,11,3,1,5,7,3,16,3,1,12,14,3,6,3,0,9,10,1,18,3,2
37,7,14,1,11,3,1,4,7,3,17,3,0,11,14,3,6,3,1,10,10,1,19,3,1
38,8,14,1,11,3,1,3,7,3,18,3,0,11,14,0,6,2,1,11,10,1,20,3,1
39,9,14,1,11,3,0,3,7,0,18,2,1,11,13,0,6,3,0,11,10,2,20,2,0
40,10,14,1,11,3,1,3,6,0,19,3,2,11,12,0,7,3,0,11,11,2,21,3,1
41,11,14,1,11,3,1,3,5,0,19,3,2,11,12,0,7,3,2,11,11,3,21,2,1
42,12,14,1,11,3,1,3,4,0,20,3,1,11,11,0,7,3,1,10,11,3,22,3,0
43,13,14,1,11,3,1,3,3,0,21,3,2,11,10,0,7,3,0,9,11,3,23,3,2
44,14,14,1,11,3,2,3,2,0,22,3,0,11,9,0,7,3,2,8,11,3,24,3,1
45,14,14,1,11,3,2,3,1,0,22,3,1,11,9,1,7,2,2,7,11,3,24,3,1
46,14,14,1,11,3,0,3,1,1,22,2,2,12,9,1,8,3,1,6,11,3,24,3,1
47,14,14,2,11,2,1,4,1,1,23,3,1,13,9,1,8,3,1,5,11,3,25,3,0
