t,x0,y0,d0,e0,a0,b0,x1,y1,d1,e1,a1,b1,x2,y2,d2,e2,a2,b2,x3,y3,d3,e3,a3,b3
0,1,1,2,0,0,0,14,1,2,0,1,0,14,14,1,0,2,0,1,14,0,0,1,0
1,1,2,2,0,3,0,14,1,2,0,0,0,14,14,2,0,2,0,1,14,1,0,2,0
2,1,2,3,0,2,0,14,2,2,1,3,0,14,14,1,0,1,0,1,14,2,0,2,0
3,1,2,0,0,2,0,14,3,2,2,3,0,14,14,0,0,1,0,1,14,2,0,3,0
4,1,2,0,0,0,0,14,3,3,2,2,0,14,13,0,1,3,0,1,14,3,0,2,0
5,1,2,1,0,2,0,14,3,0,2,2,0,14,12,0,1,3,0,1,14,3,0,3,0
6,2,2,1,1,3,0,14,3,3,2,1,0,14,12,1,1,2,0,1,14,3,0,3,0
7,3,2,1,2,3,0,13,3,3,3,3,0,14,12,2,1,2,0,1,14,3,0,3,0
8,3,2,2,2,2,0,12,3,3,4,3,0,14,12,3,1,2,0,1,14,2,0,1,0
9,3,3,2,3,3,0,12,3,0,4,2,0,13,12,3,2,3,0,1,14,2,0,3,0
10,3,3,1,3,1,0,12,3,0,4,0,0,13,12,2,2,1,0,1,14,2,0,3,0
11,3,3,2,3,2,0,12,3,0,4,0,0,13,13,2,2,3,0,1,14,2,0,3,0
12,3,4,2,4,3,0,12,3,1,4,2,0,13,14,2,3,3,0,1,14,2,0,3,0
13,3,4,3,4,2,0,12,3,2,4,2,0,13,14,2,3,3,0,1,14,3,0,2,0
14,3,4,0,4,2,0,12,3,3,4,2,0,13,14,2,3,3,0,1,14,0,0,2,0
15,3,3,0,4,3,0,12,3,3,4,0,0,13,14,2,3,3,0,1,14,3,0,1,0
16,3,2,0,4,3,0,12,3,0,4,2,0,13,14,2,3,3,0,1,14,3,0,3,0
17,3,2,1,4,2,0,12,3,1,4,2,0,13,14,1,3,1,0,1,14,3,0,0,0
18,4,2,1,4,3,0,12,3,2,4,2,0,14,14,1,3,3,0,1,14,3,0,3,0
19,4,2,1,4,0,0,12,3,3,4,2,0,14,14,1,3,3,0,1,14,0,0,2,0
20,4,2,1,4,0,0,12,3,0,4,2,0,14,14,2,3,2,0,1,13,0,0,3,0
21,5,2,1,5,3,0,12,2,0,5,3,0,14,14,2,3,0,0,1,13,1,0,2,0
22,5,2,2,5,2,0,12,2,1,5,2,0,14,14,2,3,3,0,2,13,1,1,3,0
23,5,2,2,5,0,0,12,2,0,5,1,0,14,14,3,3,2,0,3,13,1,2,3,0
24,5,2,1,5,1,0,12,1,0,5,3,0,13,14,3,3,3,0,4,13,1,2,3,0
25,5,2,2,5,2,0,12,1,0,5,3,0,12,14,3,3,3,0,4,13,2,2,2,0
26,5,2,3,5,2,0,12,1,1,5,2,0,12,14,0,3,2,0,4,13,3,2,2,0
27,4,2,3,5,3,0,13,1,1,6,3,0,12,13,0,4,3,0,3,13,3,2,3,0
28,4,2,0,5,2,0,13,1,2,6,2,0,12,12,0,4,3,0,3,13,2,2,1,0
29,4,2,0,5,0,0,13,2,2,7,3,0,12,12,0,4,0,0,3,14,2,3,3,0
30,4,1,0,6,3,0,13,3,2,7,3,0,12,12,1,4,2,0,3,14,3,3,2,0
31,4,1,0,6,3,0,13,3,3,7,2,0,12,12,2,4,2,0,3,14,2,3,1,0
32,4,1,3,6,1,0,13,3,0,7,2,0,12,12,3,4,2,0,3,14,2,3,3,0
33,4,1,0,6,2,0,13,2,0,7,3,0,12,12,0,4,2,0,3,14,2,3,0,0
34,4,1,0,6,3,0,13,2,0,7,0,0,12,11,0,5,3,0,3,14,1,3,1,0
35,4,1,1,6,2,0,13,2,1,7,2,0,12,11,1,5,2,0,4,14,1,4,3,0
36,5,1,1,7,3,0,13,2,2,7,2,0,12,11,0,5,1,0,4,14,2,4,2,0
37,6,1,1,8,3,0,13,3,2,7,3,0,12,11,1,5,2,0,4,14,3,4,2,0
38,7,1,1,8,3,0,13,4,2,8,3,0,12,11,2,5,2,0,3,14,3,4,3,0
39,8,1,1,8,3,0,13,4,3,8,2,0,12,11,2,5,0,0,3,14,3,4,0,0
40,8,1,0,8,1,0,13,4,2,8,1,0,12,12,2,5,3,0,2,14,3,5,3,0
41,8,1,1,8,2,0,13,5,2,9,3,0,12,13,2,5,3,0,2,14,3,5,0,0
42,8,1,2,8,2,0,13,5,1,9,1,0,12,14,2,5,3,0,2,14,2,5,1,0
43,8,2,2,8,3,0,14,5,1,10,3,0,12,14,2,5,3,0,2,14,1,5,1,0
44,8,2,2,8,0,0,14,5,2,10,2,0,12,14,3,5,2,0,2,14,2,5,2,0
45,8,3,2,9,3,0,14,5,3,10,2,0,12,14,0,5,2,0,2,14,2,5,3,0
46,8,3,2,9,0,0,14,5,3,10,0,0,12,14,0,5,0,0,2,14,1,5,1,0
47,8,4,2,10,3,0,13,5,3,10,3,0,12,14,1,5,2,0,3,14,1,5,3,0
48,8,4,3,10,2,0,13,5,0,10,2,0,12,14,1,5,0,0,3,14,2,5,2,0
49,8,4,3,10,0,0,13,4,0,10,3,0,12,14,2,5,2,0,3,14,1,5,1,0
50,8,4,0,10,2,0,13,3,0,10,3,0,12,14,2,5,3,0,4,14,1,5,3,0
51,8,4,1,10,2,0,13,2,0,10,3,0,12,14,2,5,0,0,4,14,2,5,2,0
52,8,4,1,10,0,0,13,2,1,10,2,0,12,14,2,5,3,0,4,14,1,5,1,0
53,9,4,1,10,3,0,14,2,1,10,3,0,12,14,3,5,2,0,4,14,1,5,0,0
54,9,4,0,10,1,0,14,2,2,10,2,0,11,14,3,6,3,0,4,14,2,5,2,0
55,9,4,1,10,2,0,14,2,1,10,1,0,11,14,0,6,2,0,4,14,3,5,2,0
56,10,4,1,11,3,0,14,2,1,10,3,0,11,14,1,6,2,0,4,14,2,5,1,0
57,10,4,1,11,0,0,14,2,0,10,1,0,11,14,2,6,2,0,4,14,3,5,2,0
58,11,4,1,11,3,0,14,2,0,10,0,0,11,14,2,6,0,0,4,14,2,5,1,0
59,11,4,2,11,2,0,14,2,1,10,2,0,11,14,3,6,2,0,4,14,3,5,2,0
60,11,5,2,12,3,0,14,2,1,10,3,0,11,14,0,6,2,0,4,14,0,5,2,0
61,11,5,3,12,2,0,14,2,1,10,3,0,11,14,1,6,2,0,4,14,1,5,2,0
62,10,5,3,13,3,0,14,2,1,10,3,0,11,14,2,6,2,0,4,14,2,5,2,0
63,9,5,3,14,3,0,14,2,1,10,3,0,11,14,2,6,3,0,4,14,2,5,3,0
64,9,5,0,14,2,0,14,2,1,10,3,0,11,14,2,6,3,0,4,14,2,5,3,0
65,9,5,0,14,0,0,14,2,2,10,2,0,11,14,2,6,3,0,4,14,3,5,2,0
66,9,4,0,14,3,0,14,3,2,10,3,0,11,14,1,6,1,0,4,14,2,5,1,0
67,9,3,0,15,3,0,14,4,2,11,3,0,12,14,1,6,3,0,4,14,2,5,0,0
68,9,3,3,15,1,0,14,4,3,11,2,0,12,14,2,6,2,0,4,14,2,5,3,0
69,8,3,3,15,3,0,14,4,3,11,0,0,12,14,3,6,2,0,4,14,2,5,3,0
70,7,3,3,16,3,0,14,4,0,11,2,0,12,14,0,6,2,0,4,14,3,5,2,0
71,7,3,0,16,2,0,14,4,1,11,2,0,12,14,1,6,2,0,3,14,3,5,3,0
72,7,3,0,16,0,0,14,4,0,11,1,0,12,14,0,6,1,0,2,14,3,5,3,0
73,7,3,1,16,2,0,14,4,1,11,2,0,12,14,1,6,2,0,1,14,3,5,3,0
74,7,3,2,16,2,0,14,4,2,11,2,0,13,14,1,6,3,0,1,14,0,5,2,0
75,7,4,2,17,3,0,14,4,2,11,0,0,13,14,2,6,2,0,1,14,1,5,2,0
76,7,4,3,17,2,0,14,4,3,11,2,0,13,14,1,6,1,0,2,14,1,5,3,0
77,7,4,0,17,2,0,14,4,0,11,2,0,13,14,2,6,2,0,2,14,2,5,2,0
78,7,4,1,17,2,0,14,3,0,11,3,0,13,14,3,6,2,0,2,14,2,5,3,0
79,8,4,1,17,3,0,14,2,0,11,3,0,13,14,3,6,0,0,2,14,2,5,3,0
80,8,4,2,17,2,0,14,1,0,11,3,0,13,14,0,6,2,0,2,14,3,5,2,0
81,8,4,2,17,0,0,14,1,0,11,3,0,13,13,0,6,3,0,2,14,3,5,0,0
82,8,4,3,17,2,0,14,1,1,11,2,0,13,12,0,6,3,0,1,14,3,5,3,0
83,8,4,0,17,2,0,14,1,1,11,3,0,13,12,0,6,0,0,1,14,3,5,0,0
84,8,4,3,17,1,0,14,1,0,11,1,0,13,12,1,6,2,0,1,14,2,5,1,0
85,8,4,3,17,0,0,14,1,0,11,3,0,14,12,1,6,3,0,1,14,2,5,3,0
86,8,4,2,17,1,0,14,1,1,11,2,0,14,12,2,6,2,0,1,14,2,5,0,0
87,8,4,3,17,2,0,14,1,1,11,3,0,14,12,3,6,2,0,1,14,3,5,2,0
88,8,4,0,17,2,0,14,1,0,11,1,0,14,12,3,6,0,0,1,14,0,5,2,0
89,8,4,1,17,2,0,14,1,1,11,2,0,14,12,2,6,1,0,1,14,1,5,2,0
90,8,4,2,17,2,0,14,1,2,11,2,0,14,13,2,6,3,0,2,14,1,5,3,0
91,8,4,3,17,2,0,14,2,2,11,3,0,14,13,3,6,2,0,3,14,1,5,3,0
92,8,4,2,17,1,0,14,2,1,11,1,0,13,13,3,6,3,0,4,14,1,5,3,0
93,8,4,3,17,2,0,14,2,1,11,3,0,13,13,0,6,2,0,4,14,2,5,2,0
94,8,4,2,17,1,0,14,2,0,11,1,0,13,12,0,6,3,0,4,14,2,5,3,0
95,8,4,3,17,2,0,14,2,1,11,2,0,13,12,0,6,0,0,4,14,2,5,3,0
96,7,4,3,17,3,0,14,2,1,11,3,0,13,12,1,6,2,0,4,14,1,5,1,0
97,6,4,3,17,3,0,14,2,1,11,0,0,13,12,2,6,2,0,5,14,1,6,3,0
98,5,4,3,17,3,0,14,2,1,11,0,0,13,13,2,6,3,0,5,14,2,6,2,0
99,4,4,3,18,3,0,14,2,2,11,2,0,13,14,2,6,3,0,5,14,2,6,0,0
100,4,4,3,18,0,0,14,2,2,11,0,0,13,14,3,6,2,0,5,14,3,6,2,0
101,3,4,3,18,3,0,14,2,3,11,2,0,13,14,0,6,2,0,4,14,3,6,3,0
102,3,4,0,18,2,0,14,2,2,11,1,0,13,14,1,6,2,0,4,14,0,6,2,0
103,3,4,1,18,2,0,14,2,3,11,2,0,13,14,2,6,2,0,4,14,1,6,2,0
104,4,4,1,18,3,0,14,2,0,11,2,0,13,14,2,6,3,0,4,14,2,6,2,0
105,4,4,2,18,2,0,14,1,0,11,3,0,13,14,3,6,2,0,4,14,2,6,3,0
106,4,5,2,19,3,0,14,1,0,11,3,0,12,14,3,6,3,0,4,14,3,6,2,0
107,4,5,1,19,1,0,14,1,0,11,3,0,12,14,0,6,2,0,4,14,3,6,0,0
108,5,5,1,20,3,0,14,1,0,11,3,0,12,13,0,6,3,0,4,14,0,6,2,0
109,5,5,2,20,2,0,14,1,0,11,3,0,12,12,0,6,3,0,4,14,3,6,1,0
110,5,5,2,20,0,0,14,1,0,11,3,0,12,11,0,6,3,0,3,14,3,6,3,0
111,5,5,3,20,2,0,14,1,0,11,0,0,12,11,1,6,2,0,2,14,3,6,3,0
112,5,5,0,20,2,0,14,1,3,11,1,0,13,11,1,7,3,0,1,14,3,6,3,0
113,5,5,0,20,0,0,13,1,3,11,3,0,13,11,2,7,2,0,1,14,0,6,2,0
114,5,5,3,20,1,0,13,1,3,11,0,0,13,11,1,7,1,0,1,14,1,6,2,0
115,5,5,0,20,2,0,13,1,0,11,2,0,13,11,0,7,1,0,1,14,2,6,2,0
116,5,5,1,20,2,0,13,1,0,11,0,0,13,10,0,8,3,0,1,14,1,6,1,0
117,6,5,1,21,3,0,13,1,0,11,3,0,13,10,1,8,2,0,1,14,2,6,2,0
118,7,5,1,22,3,0,13,1,0,11,0,0,13,10,1,8,0,0,1,14,2,6,0,0
119,7,5,0,22,1,0,13,1,1,11,2,0,13,10,2,8,2,0,1,14,3,6,2,0
120,7,4,0,22,3,0,14,1,1,11,3,0,13,10,2,8,0,0,1,14,3,6,0,0
121,7,4,0,22,0,0,14,1,1,11,3,0,13,11,2,8,3,0,1,14,2,6,1,0
122,7,3,0,22,3,0,14,1,1,11,0,0,13,12,2,8,3,0,1,14,2,6,0,0
123,7,2,0,23,3,0,14,1,0,11,1,0,13,12,3,8,2,0,1,14,2,6,0,0
124,7,2,1,23,2,0,14,1,0,11,3,0,13,12,3,8,0,0,1,14,2,6,3,0
125,7,2,2,23,2,0,14,1,0,11,3,0,13,12,0,8,2,0,1,14,1,6,1,0
126,7,2,2,23,0,0,14,1,1,11,2,0,13,11,0,8,3,0,2,14,1,6,3,0
127,7,2,2,23,0,0,14,1,2,11,2,0,13,10,0,8,3,0,2,14,0,6,1,0
128,7,3,2,23,3,0,14,1,3,11,2,0,13,10,3,8,1,0,2,13,0,6,3,0
129,7,3,3,23,2,0,14,1,0,11,2,0,12,10,3,9,3,0,2,13,3,6,1,0
130,7,3,2,23,1,0,14,1,0,11,0,0,12,10,2,9,1,0,2,13,2,6,1,0
131,7,3,3,23,2,0,14,1,0,11,3,0,12,10,3,9,2,0,2,13,3,6,2,0
132,7,3,2,23,1,0,14,1,3,11,1,0,12,10,0,9,2,0,2,13,0,6,2,0
