t,x0,y0,d0,e0,a0,b0,x1,y1,d1,e1,a1,b1,x2,y2,d2,e2,a2,b2,x3,y3,d3,e3,a3,b3
0,1,1,3,0,2,0,13,1,3,1,3,0,14,13,0,0,3,0,2,14,1,1,3,0
1,1,1,0,0,2,0,12,1,3,2,3,0,14,12,0,1,3,0,3,14,1,1,3,0
2,1,1,0,0,3,0,11,1,3,3,3,0,14,11,0,2,3,0,4,14,1,2,3,0
3,1,1,1,0,2,0,11,1,0,3,2,0,14,11,1,2,2,0,5,14,1,3,3,0
4,2,1,1,0,3,0,11,1,0,3,3,0,14,11,1,2,3,0,6,14,1,3,3,0
5,3,1,1,1,3,0,11,1,1,3,2,0,14,11,2,2,2,0,7,14,1,4,3,0
6,4,1,1,2,3,0,12,1,1,3,3,0,14,11,3,2,2,0,7,14,2,4,2,0
7,4,1,2,2,2,0,13,1,1,3,3,0,13,11,3,2,3,0,7,14,3,4,2,0
8,4,2,2,3,3,0,14,1,1,3,3,0,13,11,0,2,2,0,6,14,3,4,3,0
9,4,2,3,3,2,0,14,1,2,3,2,0,13,10,0,3,3,0,6,14,0,4,2,0
10,3,2,3,3,3,0,14,1,3,3,2,0,13,9,0,4,3,0,6,13,0,5,3,0
11,2,2,3,4,3,0,13,1,3,3,3,0,13,9,1,4,2,0,6,12,0,5,3,0
12,1,2,3,5,3,0,12,1,3,3,3,0,14,9,1,5,3,0,6,11,0,6,3,0
13,1,2,0,5,2,0,11,1,3,3,3,0,14,9,1,5,3,0,6,10,0,6,3,0
14,1,1,0,5,3,0,10,1,3,4,3,0,14,9,1,5,3,0,6,10,1,6,2,0
15,1,1,1,5,2,0,9,1,3,5,3,0,14,9,1,5,3,0,7,10,1,6,3,0
16,1,1,2,5,2,0,9,1,0,5,2,0,14,9,1,5,3,0,8,10,1,7,3,0
17,1,1,3,5,2,0,9,1,0,5,3,0,14,9,1,5,3,0,9,10,1,8,3,0
18,1,1,0,5,2,0,9,1,0,5,3,0,14,9,1,5,3,0,9,10,2,8,2,0
19,1,1,0,5,3,0,9,1,0,5,3,0,14,9,2,5,2,0,9,11,2,9,3,0
20,1,1,0,5,3,0,9,1,1,5,2,0,14,9,3,5,2,0,9,12,2,10,3,0
21,1,1,0,5,3,0,10,1,1,5,3,0,13,9,3,5,3,0,9,12,3,10,2,0
22,1,1,1,5,2,0,10,1,2,5,2,0,12,9,3,6,3,0,8,12,3,10,3,0
23,2,1,1,5,3,0,10,2,2,5,3,0,11,9,3,7,3,0,8,12,0,10,2,0
24,3,1,1,5,3,0,10,2,3,5,2,0,10,9,3,8,3,0,8,11,0,11,3,0
25,3,1,2,5,2,0,10,2,0,5,2,0,9,9,3,9,3,0,8,10,0,11,3,0
26,3,2,2,5,3,0,10,1,0,5,3,0,8,9,3,10,3,0,8,10,1,11,2,0
27,3,3,2,5,3,0,10,1,0,5,3,0,7,9,3,11,3,0,8,10,2,11,2,0
28,3,4,2,6,3,0,10,1,0,5,3,0,7,9,0,11,2,0,8,10,3,11,2,0
29,3,4,3,6,2,0,10,1,0,5,3,0,7,8,0,12,3,0,7,10,3,11,3,0
30,2,4,3,6,3,0,10,1,1,5,2,0,7,7,0,12,3,0,6,10,3,11,3,0
31,1,4,3,7,3,0,11,1,1,5,3,0,7,6,0,13,3,0,5,10,3,11,3,0
32,1,4,3,7,3,0,12,1,1,5,3,0,7,5,0,14,3,0,4,10,3,12,3,0
