t,x0,y0,d0,e0,a0,b0,x1,y1,d1,e1,a1,b1,x2,y2,d2,e2,a2,b2,x3,y3,d3,e3,a3,b3
0,1,2,2,1,3,0,13,1,3,1,3,0,14,13,0,1,3,0,2,14,1,1,3,0
1,1,3,2,1,3,0,13,1,0,1,2,0,14,12,0,1,3,0,3,14,1,2,3,0
2,1,4,2,2,3,0,13,1,0,1,3,0,14,11,0,2,3,0,4,14,1,3,3,0
3,1,5,2,3,3,0,13,1,0,1,3,0,14,10,0,3,3,0,5,14,1,4,3,0
4,1,5,3,3,2,0,13,1,0,1,3,0,14,9,0,4,3,0,6,14,1,5,3,0
5,1,5,3,3,3,0,13,1,1,1,2,0,14,8,0,5,3,0,7,14,1,6,3,0
6,1,5,3,3,3,0,14,1,1,1,3,0,14,7,0,5,3,0,8,14,1,7,3,0
7,1,5,0,3,2,0,14,1,1,1,3,0,14,6,0,6,3,0,9,14,1,8,3,0
8,1,4,0,3,3,0,14,1,1,1,3,0,14,5,0,7,3,0,10,14,1,9,3,0
9,1,3,0,3,3,0,14,1,1,1,3,0,14,4,0,8,3,0,10,14,2,9,2,0
10,1,2,0,3,3,0,14,1,1,1,3,0,14,3,0,8,3,0,10,14,2,9,3,0
11,1,1,0,3,3,0,14,1,1,1,3,0,14,2,0,9,3,0,10,14,2,9,3,0
12,1,1,0,3,3,0,14,1,1,1,3,0,14,2,0,9,3,0,10,14,2,9,3,0
13,1,1,0,3,3,0,14,1,1,1,3,0,14,2,0,9,3,0,10,14,2,9,3,0
14,1,1,0,3,3,0,14,1,1,1,3,0,14,2,0,9,3,0,10,14,3,9,2,0
15,1,1,0,3,3,0,14,1,1,1,3,0,14,2,0,9,3,0,9,14,3,9,3,0
16,1,1,0,3,3,0,14,1,1,1,3,0,14,2,0,9,3,0,8,14,3,9,3,0
17,1,1,0,3,3,0,14,1,1,1,3,0,14,2,0,9,3,0,7,14,3,9,3,0
18,1,1,0,3,3,0,14,1,1,1,3,0,14,2,0,9,3,0,6,14,3,9,3,0
19,1,1,0,3,3,0,14,1,1,1,3,0,14,2,0,9,3,0,5,14,3,9,3,0
20,1,1,0,3,3,0,14,1,1,1,3,0,14,2,0,9,3,0,4,14,3,9,3,0
21,1,1,0,3,3,0,14,1,1,1,3,0,14,2,0,9,3,0,3,14,3,9,3,0
22,1,1,0,3,3,0,14,1,1,1,3,0,14,2,0,9,3,0,2,14,3,9,3,0
23,1,1,0,3,3,0,14,1,1,1,3,0,14,2,0,9,3,0,1,14,3,9,3,0
24,1,1,0,3,3,0,14,1,1,1,3,0,14,2,0,9,3,0,1,14,3,9,3,0
25,1,1,0,3,3,0,14,1,1,1,3,0,14,2,0,9,3,0,1,14,3,9,3,0
26,1,1,0,3,3,0,14,1,1,1,3,0,14,2,0,9,3,0,1,14,0,9,2,0
27,1,1,1,3,2,0,14,1,1,1,3,0,14,2,1,9,2,0,1,13,0,10,3,0
28,2,1,1,4,3,0,14,1,1,1,3,0,14,2,1,9,3,0,1,13,1,10,2,0
29,3,1,1,5,3,0,14,1,1,1,3,0,14,2,1,9,3,0,2,13,1,11,3,0
30,4,1,1,6,3,0,14,1,1,1,3,0,14,2,1,9,3,0,3,13,1,12,3,0
31,5,1,1,7,3,0,14,1,1,1,3,0,14,2,2,9,2,0,3,13,2,12,2,0
32,6,1,1,8,3,0,14,1,1,1,3,0,14,3,2,9,3,0,3,14,2,12,3,0
33,7,1,1,9,3,0,14,1,1,1,3,0,14,4,2,9,3,0,3,14,2,12,3,0
34,8,1,1,10,3,0,14,1,1,1,3,0,14,5,2,9,3,0,3,14,2,12,3,0
35,9,1,1,11,3,0,14,1,1,1,3,0,14,6,2,9,3,0,3,14,2,12,3,0
36,9,1,2,11,2,0,14,1,1,1,3,0,14,7,2,9,3,0,3,14,2,12,3,0
37,9,1,3,11,2,0,14,1,1,1,3,0,14,8,2,9,3,0,3,14,2,12,3,0
38,8,1,3,11,3,0,14,1,1,1,3,0,14,8,3,9,2,0,3,14,2,12,3,0
39,7,1,3,11,3,0,14,1,1,1,3,0,14,8,0,9,2,0,3,14,2,12,3,0
40,6,1,3,11,3,0,14,1,1,1,3,0,14,7,0,9,3,0,3,14,2,12,3,0
41,5,1,3,11,3,0,14,1,2,1,2,0,14,6,0,9,3,0,3,14,2,12,3,0
42,5,1,0,11,2,0,14,2,2,1,3,0,14,5,0,9,3,0,3,14,2,12,3,0
43,5,1,0,11,3,0,14,3,2,1,3,0,14,4,0,9,3,0,3,14,2,12,3,0
44,5,1,0,11,3,0,14,3,2,1,3,0,14,4,0,9,3,0,3,14,2,12,3,0
45,5,1,0,11,3,0,14,3,2,1,3,0,14,4,0,9,3,0,3,14,3,12,2,0
46,5,1,1,11,2,0,14,3,2,1,3,0,14,4,0,9,3,0,2,14,3,12,3,0
47,6,1,1,11,3,0,14,3,2,1,3,0,14,4,0,9,3,0,1,14,3,12,3,0
48,7,1,1,11,3,0,14,3,2,1,3,0,14,4,1,9,2,0,1,14,0,12,2,0
49,8,1,1,11,3,0,14,3,2,1,3,0,14,4,1,9,3,0,1,13,0,12,3,0
50,9,1,1,11,3,0,14,3,2,1,3,0,14,4,1,9,3,0,1,12,0,13,3,0
51,10,1,1,12,3,0,14,3,2,1,3,0,14,4,1,9,3,0,1,11,0,13,3,0
52,11,1,1,13,3,0,14,3,3,1,2,0,14,4,1,9,3,0,1,10,0,14,3,0
53,12,1,1,14,3,0,13,3,3,2,3,0,14,4,1,9,3,0,1,10,1,14,2,0
54,13,1,1,14,3,0,13,3,0,2,2,0,14,4,1,9,3,0,2,10,1,15,3,0
55,14,1,1,14,3,0,13,3,1,2,2,0,14,4,1,9,3,0,3,10,1,16,3,0
56,14,1,1,14,3,0,14,3,1,2,3,0,14,4,1,9,3,0,4,10,1,17,3,0
57,14,1,1,14,3,0,14,3,1,2,3,0,14,4,1,9,3,0,5,10,1,18,3,0
58,14,1,1,14,3,0,14,3,1,2,3,0,14,4,1,9,3,0,6,10,1,19,3,0
59,14,1,1,14,3,0,14,3,2,2,2,0,14,4,1,9,3,0,7,10,1,19,3,0
60,14,1,1,14,3,0,14,3,2,2,3,0,14,4,2,9,2,0,7,10,2,19,2,0
61,14,1,1,14,3,0,14,3,2,2,3,0,14,5,2,9,3,0,7,11,2,20,3,0
62,14,1,1,14,3,0,14,3,3,2,2,0,14,6,2,9,3,0,7,12,2,21,3,0
63,14,1,1,14,3,0,13,3,3,2,3,0,14,7,2,9,3,0,7,13,2,21,3,0
64,14,1,2,14,2,0,12,3,3,2,3,0,14,8,2,9,3,0,7,14,2,21,3,0
65,14,2,2,14,3,0,11,3,3,3,3,0,14,9,2,9,3,0,7,14,2,21,3,0
66,14,3,2,14,3,0,10,3,3,4,3,0,14,10,2,9,3,0,7,14,2,21,3,0
67,14,4,2,14,3,0,9,3,3,5,3,0,14,11,2,9,3,0,7,14,2,21,3,0
68,14,5,2,14,3,0,8,3,3,5,3,0,14,12,2,9,3,0,7,14,2,21,3,0
69,14,6,2,14,3,0,7,3,3,5,3,0,14,13,2,9,3,0,7,14,2,21,3,0
70,14,7,2,14,3,0,6,3,3,5,3,0,14,14,2,9,3,0,7,14,2,21,3,0
71,14,8,2,14,3,0,5,3,3,5,3,0,14,14,2,9,3,0,7,14,2,21,3,0
72,14,9,2,14,3,0,4,3,3,5,3,0,14,14,2,9,3,0,7,14,2,21,3,0
73,14,10,2,14,3,0,3,3,3,6,3,0,14,14,3,9,2,0,7,14,2,21,3,0
74,14,11,2,14,3,0,2,3,3,7,3,0,13,14,3,10,3,0,7,14,3,21,2,0
75,14,12,2,14,3,0,1,3,3,7,3,0,12,14,3,10,3,0,6,14,3,21,3,0
76,14,13,2,14,3,0,1,3,3,7,3,0,11,14,3,11,3,0,5,14,3,21,3,0
77,14,14,2,14,3,0,1,3,3,7,3,0,10,14,3,11,3,0,4,14,3,21,3,0
78,14,14,2,14,3,0,1,3,3,7,3,0,9,14,3,11,3,0,3,14,3,21,3,0
79,14,14,2,14,3,0,1,3,3,7,3,0,8,14,3,11,3,0,2,14,3,21,3,0
80,14,14,3,14,2,0,1,3,3,7,3,0,8,14,0,11,2,0,1,14,3,21,3,0
81,13,14,3,14,3,0,1,3,3,7,3,0,8,13,0,12,3,0,1,14,3,21,3,0
82,12,14,3,14,3,0,1,3,0,7,2,0,8,13,1,12,2,0,1,14,3,21,3,0
83,12,14,0,14,2,0,1,2,0,7,3,0,9,13,1,13,3,0,1,14,3,21,3,0
