t,x0,y0,d0,e0,a0,b0,x1,y1,d1,e1,a1,b1,x2,y2,d2,e2,a2,b2,x3,y3,d3,e3,a3,b3
0,1,1,3,0,2,0,14,1,0,0,2,0,14,14,1,0,2,0,1,14,2,0,2,0
1,1,1,3,0,3,0,14,1,0,0,0,0,14,14,1,0,3,0,1,14,3,0,2,0
2,1,1,0,0,2,0,14,1,3,0,1,0,14,14,1,0,3,0,1,14,3,0,3,0
3,1,1,3,0,1,0,14,1,3,0,0,0,14,14,2,0,2,0,1,14,3,0,3,0
4,1,1,3,0,3,0,13,1,3,1,3,0,14,14,3,0,2,0,1,14,3,0,3,0
5,1,1,3,0,3,0,13,1,0,1,2,0,14,14,0,0,2,0,1,14,3,0,3,0
6,1,1,0,0,2,0,13,1,0,1,3,0,14,13,0,1,3,0,1,14,3,0,3,0
7,1,1,0,0,3,0,13,1,0,1,3,0,14,13,1,1,2,0,1,14,0,0,2,0
8,1,1,1,0,2,0,13,1,1,1,2,0,14,13,0,1,1,0,1,13,0,1,3,0
9,2,1,1,0,3,0,14,1,1,1,3,0,14,12,0,2,3,0,1,13,1,1,2,0
10,2,1,2,0,2,0,14,1,1,1,3,0,14,12,1,2,2,0,2,13,1,2,3,0
11,2,1,3,0,2,0,14,1,0,1,1,0,14,12,1,2,3,0,2,13,2,2,2,0
12,2,1,0,0,2,0,14,1,0,1,3,0,14,12,1,2,0,0,2,14,2,3,3,0
13,2,1,0,0,3,0,14,1,1,1,2,0,14,12,1,2,3,0,2,14,1,3,1,0
14,2,1,1,0,2,0,14,1,2,1,2,0,14,12,2,2,2,0,2,14,2,3,2,0
15,3,1,1,0,3,0,14,2,2,2,3,0,14,12,3,2,2,0,2,14,2,3,0,0
16,3,1,2,0,2,0,14,3,2,3,3,0,14,12,0,2,2,0,2,14,3,3,2,0
17,3,1,2,0,0,0,14,3,3,3,2,0,14,12,1,2,2,0,1,14,3,3,3,0
18,3,1,3,0,2,0,14,3,0,3,2,0,14,12,1,2,0,0,1,14,3,3,0,0
19,3,1,0,0,2,0,14,2,0,3,3,0,14,12,1,2,3,0,1,14,0,3,2,0
20,3,1,0,0,3,0,14,1,0,3,3,0,14,12,2,2,2,0,1,13,0,3,3,0
21,3,1,0,0,3,0,14,1,0,3,3,0,14,13,2,2,3,0,1,13,1,3,2,0
22,3,1,1,0,2,0,14,1,0,3,3,0,14,13,1,2,1,0,2,13,1,3,3,0
23,3,1,2,0,2,0,14,1,1,3,2,0,14,13,1,2,3,0,3,13,1,4,3,0
24,3,1,3,0,2,0,14,1,2,3,2,0,14,13,1,2,3,0,4,13,1,5,3,0
25,2,1,3,0,3,0,14,1,1,3,1,0,14,13,1,2,3,0,5,13,1,6,3,0
26,1,1,3,0,3,0,14,1,1,3,3,0,14,13,2,2,2,0,5,13,2,6,2,0
27,1,1,0,0,2,0,14,1,1,3,3,0,14,14,2,2,3,0,5,13,3,6,2,0
28,1,1,1,0,2,0,14,1,2,3,2,0,14,14,3,2,2,0,4,13,3,6,3,0
29,1,1,2,0,2,0,14,2,2,3,3,0,13,14,3,3,3,0,3,13,3,6,3,0
30,1,2,2,1,3,0,14,2,3,3,2,0,13,14,0,3,2,0,2,13,3,6,3,0
31,1,3,2,2,3,0,14,2,0,3,2,0,13,13,0,3,3,0,2,13,2,6,1,0
32,1,3,3,2,2,0,14,2,1,3,2,0,13,12,0,4,3,0,2,14,2,6,3,0
33,1,3,0,2,2,0,14,2,1,3,3,0,13,12,1,4,2,0,2,14,2,6,0,0
34,1,3,1,2,2,0,14,2,1,3,3,0,13,12,2,4,2,0,2,14,2,6,0,0
35,1,3,2,2,2,0,14,2,0,3,1,0,13,13,2,4,3,0,2,14,2,6,3,0
36,1,4,2,2,3,0,14,2,1,3,2,0,13,14,2,4,3,0,2,14,2,6,3,0
37,1,4,1,2,1,0,14,2,1,3,3,0,13,14,2,4,3,0,2,14,3,6,2,0
38,1,4,2,2,2,0,14,2,2,3,2,0,13,14,2,4,3,0,1,14,3,6,3,0
39,1,4,3,2,2,0,14,2,2,3,0,0,13,14,2,4,3,0,1,14,3,6,3,0
40,1,4,3,2,3,0,14,2,3,3,2,0,13,14,2,4,0,0,1,14,3,6,3,0
41,1,4,3,2,3,0,14,2,0,3,2,0,13,14,2,4,3,0,1,14,3,6,3,0
42,1,4,3,2,3,0,14,1,0,3,3,0,13,14,2,4,3,0,1,14,0,6,2,0
43,1,4,2,2,1,0,14,1,3,3,1,0,13,14,3,4,2,0,1,13,0,6,3,0
44,1,4,3,2,2,0,13,1,3,3,3,0,12,14,3,5,3,0,1,12,0,7,3,0
45,1,4,3,2,3,0,12,1,3,4,3,0,11,14,3,6,3,0,1,11,0,8,3,0
46,1,4,0,2,2,0,11,1,3,5,3,0,11,14,0,6,2,0,1,11,0,8,0,0
47,1,4,1,2,2,0,10,1,3,6,3,0,11,14,1,6,2,0,1,10,0,9,3,0
48,1,4,2,2,2,0,10,1,0,6,2,0,11,14,2,6,2,0,1,9,0,10,3,0
49,1,4,3,2,2,0,10,1,0,6,3,0,11,14,3,6,2,0,1,8,0,10,3,0
50,1,4,0,2,2,0,10,1,0,6,3,0,11,14,0,6,2,0,1,8,1,10,2,0
51,1,4,1,2,2,0,10,1,0,6,3,0,11,14,1,6,2,0,2,8,1,11,3,0
52,2,4,1,2,3,0,10,1,1,6,2,0,11,14,2,6,2,0,2,8,1,11,0,0
53,2,4,2,2,2,0,11,1,1,6,3,0,11,14,3,6,2,0,3,8,1,12,3,0
54,2,4,3,2,2,0,11,1,2,6,2,0,11,14,0,6,2,0,4,8,1,13,3,0
55,2,4,0,2,2,0,11,1,3,6,2,0,11,14,1,6,2,0,5,8,1,13,3,0
56,2,3,0,2,3,0,10,1,3,6,3,0,12,14,1,6,3,0,5,8,2,13,2,0
57,2,2,0,2,3,0,10,1,0,6,2,0,12,14,0,6,1,0,5,8,3,13,2,0
58,2,2,1,2,2,0,10,1,0,6,3,0,12,14,1,6,2,0,4,8,3,13,3,0
59,3,2,1,2,3,0,10,1,1,6,2,0,13,14,1,6,3,0,4,8,0,13,2,0
60,4,2,1,3,3,0,10,1,2,6,2,0,13,14,2,6,2,0,4,7,0,14,3,0
61,4,2,2,3,2,0,10,2,2,6,3,0,13,14,2,6,3,0,4,7,0,14,0,0
62,4,3,2,4,3,0,10,2,3,6,2,0,13,14,2,6,3,0,4,7,1,14,2,0
63,4,3,3,4,2,0,10,2,0,6,2,0,13,14,2,6,3,0,4,7,0,14,1,0
64,4,3,0,4,2,0,10,1,0,6,3,0,13,14,3,6,2,0,4,7,1,14,2,0
65,4,3,1,4,2,0,10,1,0,6,3,0,13,14,0,6,2,0,4,7,2,14,2,0
66,5,3,1,5,3,0,10,1,0,6,3,0,13,13,0,6,3,0,4,8,2,14,3,0
67,5,3,2,5,2,0,10,1,0,6,0,0,13,13,1,6,2,0,4,8,3,14,2,0
68,5,3,3,5,2,0,10,1,1,6,2,0,13,13,2,6,2,0,3,8,3,14,3,0
69,5,3,0,5,2,0,11,1,1,6,3,0,13,13,3,6,2,0,3,8,0,14,2,0
70,5,3,1,5,2,0,12,1,1,6,3,0,13,13,2,6,1,0,3,8,1,14,2,0
71,6,3,1,5,3,0,12,1,2,6,2,0,13,13,2,6,0,0,3,8,2,14,2,0
72,6,3,1,5,0,0,12,2,2,7,3,0,13,14,2,6,3,0,3,8,3,14,2,0
73,6,3,2,5,2,0,12,2,3,7,2,0,13,14,2,6,3,0,3,8,0,14,2,0
74,6,3,3,5,2,0,12,2,0,7,2,0,13,14,2,6,3,0,3,7,0,15,3,0
75,6,3,0,5,2,0,12,1,0,7,3,0,13,14,3,6,2,0,3,7,1,15,2,0
76,6,3,1,5,2,0,12,1,1,7,2,0,12,14,3,6,3,0,3,7,2,15,2,0
77,6,3,2,5,2,0,12,1,2,7,2,0,12,14,2,6,1,0,3,7,3,15,2,0
78,6,4,2,5,3,0,12,2,2,7,3,0,12,14,2,6,0,0,3,7,0,15,2,0
79,6,4,3,5,2,0,12,3,2,8,3,0,12,14,2,6,3,0,3,6,0,15,3,0
80,6,4,0,5,2,0,12,3,3,8,2,0,12,14,3,6,2,0,3,6,0,15,0,0
81,6,3,0,5,3,0,12,3,0,8,2,0,12,14,0,6,2,0,3,5,0,15,3,0
82,6,3,1,5,2,0,12,3,1,8,2,0,12,14,1,6,2,0,3,4,0,16,3,0
83,6,3,2,5,2,0,12,3,2,8,2,0,12,14,0,6,1,0,3,3,0,17,3,0
84,6,4,2,5,3,0,12,3,2,8,0,0,12,14,1,6,2,0,3,3,1,17,2,0
85,6,5,2,6,3,0,12,4,2,9,3,0,12,14,1,6,0,0,4,3,1,17,3,0
86,6,6,2,7,3,0,12,4,3,9,2,0,13,14,1,6,3,0,5,3,1,17,3,0
87,6,7,2,8,3,0,11,4,3,10,3,0,13,14,0,6,1,0,5,3,2,17,2,0
88,6,7,3,8,2,0,10,4,3,11,3,0,13,13,0,6,3,0,5,3,2,17,0,0
89,5,7,3,9,3,0,9,4,3,11,3,0,13,12,0,6,3,0,5,3,1,17,1,0
90,4,7,3,9,3,0,8,4,3,12,3,0,13,12,1,6,2,0,6,3,1,17,3,0
91,4,7,2,9,1,0,7,4,3,13,3,0,13,12,2,6,2,0,6,3,2,17,2,0
92,4,8,2,9,3,0,7,4,0,13,2,0,13,12,1,6,1,0,6,3,3,17,2,0
93,4,9,2,10,3,0,7,3,0,14,3,0,14,12,1,6,3,0,6,3,0,17,2,0
94,4,10,2,10,3,0,7,3,1,14,2,0,14,12,2,6,2,0,6,2,0,18,3,0
95,4,11,2,10,3,0,7,3,2,14,2,0,14,13,2,6,3,0,6,2,1,18,2,0
96,4,11,1,10,1,0,7,4,2,14,3,0,14,13,3,6,2,0,7,2,1,19,3,0
97,5,11,1,10,3,0,7,5,2,14,3,0,14,13,0,6,2,0,8,2,1,20,3,0
98,6,11,1,11,3,0,7,6,2,14,3,0,14,13,1,6,2,0,8,2,2,20,2,0
99,6,11,2,11,2,0,7,7,2,15,3,0,14,13,1,6,3,0,8,3,2,21,3,0
100,6,12,2,12,3,0,7,8,2,16,3,0,14,13,2,6,2,0,8,4,2,21,3,0
101,6,13,2,13,3,0,7,8,3,16,2,0,14,13,2,6,0,0,8,4,1,21,1,0
102,6,13,3,13,2,0,7,8,0,16,2,0,14,14,2,6,3,0,9,4,1,21,3,0
103,6,13,0,13,2,0,7,7,0,16,3,0,14,14,3,6,2,0,9,4,2,21,2,0
104,6,12,0,13,3,0,7,7,0,16,0,0,13,14,3,6,3,0,9,5,2,22,3,0
105,6,12,1,13,2,0,7,7,1,16,2,0,13,14,0,6,2,0,9,5,3,22,2,0
106,7,12,1,14,3,0,7,7,2,16,2,0,13,14,1,6,2,0,9,5,0,22,2,0
107,7,12,2,14,2,0,7,8,2,16,3,0,13,14,2,6,2,0,9,5,1,22,2,0
108,7,12,1,14,1,0,7,8,3,16,2,0,13,14,2,6,3,0,9,5,2,22,2,0
109,8,12,1,15,3,0,7,8,0,16,2,0,13,14,2,6,3,0,9,5,2,22,0,0
110,8,12,2,15,2,0,7,7,0,16,3,0,13,14,3,6,2,0,9,6,2,23,3,0
