generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,158,67.0,"0.000000,67.000000,16.000000,9.000000",67.0,0.0,67.0,23.0,92.0
100,10142,67.0,"21.000000,51.000000,67.000000,0.000000",51.0,0.0,67.0,34.75,139.0
200,20156,47.0,"47.000000,36.000000,43.000000,21.000000",21.0,21.0,47.0,36.75,147.0
300,30147,68.0,"48.000000,68.000000,26.000000,0.000000",48.0,0.0,68.0,35.5,142.0
400,40187,70.0,"57.000000,70.000000,0.000000,0.000000",57.0,0.0,70.0,31.75,127.0
500,50132,87.0,"0.000000,1.000000,0.000000,87.000000",87.0,0.0,87.0,22.0,88.0
600,60174,65.0,"0.000000,60.000000,8.000000,65.000000",60.0,0.0,65.0,33.25,133.0
700,70162,76.0,"0.000000,53.000000,0.000000,76.000000",53.0,0.0,76.0,32.25,129.0
800,80130,55.0,"36.000000,55.000000,0.000000,53.000000",55.0,0.0,55.0,36.0,144.0
900,90120,84.0,"0.000000,84.000000,0.000000,46.000000",46.0,0.0,84.0,32.5,130.0
1000,100168,83.0,"47.000000,0.000000,0.000000,83.000000",83.0,0.0,83.0,32.5,130.0
1100,110118,87.0,"0.000000,87.000000,0.000000,51.000000",87.0,0.0,87.0,34.5,138.0
1200,120167,102.0,"102.000000,0.000000,0.000000,0.000000",102.0,0.0,102.0,25.5,102.0
1300,130187,63.0,"62.000000,0.000000,63.000000,0.000000",62.0,0.0,63.0,31.25,125.0
1400,140169,95.0,"0.000000,95.000000,9.000000,0.000000",9.0,0.0,95.0,26.0,104.0
1500,150184,93.0,"0.000000,0.000000,0.000000,93.000000",93.0,0.0,93.0,23.25,93.0
1600,160107,83.0,"0.000000,83.000000,57.000000,0.000000",0.0,0.0,83.0,35.0,140.0
1700,170138,64.0,"0.000000,64.000000,36.000000,47.000000",64.0,0.0,64.0,36.75,147.0
1800,180190,45.0,"16.000000,40.000000,40.000000,45.000000",40.0,16.0,45.0,35.25,141.0
1900,190144,83.0,"52.000000,83.000000,0.000000,13.000000",13.0,0.0,83.0,37.0,148.0
2000,200159,70.0,"70.000000,0.000000,27.000000,39.000000",70.0,0.0,70.0,34.0,136.0
2100,210111,71.0,"61.000000,71.000000,0.000000,0.000000",61.0,0.0,71.0,33.0,132.0
2200,220150,63.0,"63.000000,16.000000,0.000000,58.000000",16.0,0.0,63.0,34.25,137.0
2300,230134,105.0,"0.000000,105.000000,0.000000,30.000000",105.0,0.0,105.0,33.75,135.0
2400,240101,55.0,"55.000000,40.000000,49.000000,0.000000",49.0,0.0,55.0,36.0,144.0
2500,250173,74.0,"67.000000,74.000000,0.000000,0.000000",0.0,0.0,74.0,35.25,141.0
2600,260154,74.0,"56.000000,74.000000,0.000000,0.000000",74.0,0.0,74.0,32.5,130.0
2700,270105,70.0,"36.000000,34.000000,70.000000,0.000000",70.0,0.0,70.0,35.0,140.0
2800,280195,106.0,"106.000000,0.000000,0.000000,0.000000",106.0,0.0,106.0,26.5,106.0
2900,290126,64.0,"64.000000,43.000000,0.000000,0.000000",43.0,0.0,64.0,26.75,107.0
3000,300153,59.0,"59.000000,0.000000,38.000000,48.000000",38.0,0.0,59.0,36.25,145.0
3100,310164,86.0,"41.000000,0.000000,0.000000,86.000000",86.0,0.0,86.0,31.75,127.0
3200,320151,56.0,"56.000000,34.000000,0.000000,38.000000",56.0,0.0,56.0,32.0,128.0
3300,330105,53.0,"0.000000,41.000000,53.000000,0.000000",53.0,0.0,53.0,23.5,94.0
3400,340156,83.0,"0.000000,0.000000,0.000000,83.000000",83.0,0.0,83.0,20.75,83.0
3500,350183,97.0,"97.000000,0.000000,0.000000,0.000000",97.0,0.0,97.0,24.25,97.0
3600,360159,67.0,"0.000000,0.000000,67.000000,0.000000",0.0,0.0,67.0,16.75,67.0
3700,370135,109.0,"109.000000,0.000000,0.000000,0.000000",109.0,0.0,109.0,27.25,109.0
3800,380124,55.0,"42.000000,0.000000,44.000000,55.000000",55.0,0.0,55.0,35.25,141.0
3900,390198,82.0,"9.000000,52.000000,0.000000,82.000000",52.0,0.0,82.0,35.75,143.0
4000,400170,45.0,"45.000000,30.000000,30.000000,40.000000",30.0,30.0,45.0,36.25,145.0
4100,410102,100.0,"0.000000,100.000000,0.000000,0.000000",100.0,0.0,100.0,25.0,100.0
4200,420106,69.0,"0.000000,10.000000,69.000000,0.000000",10.0,0.0,69.0,19.75,79.0
4300,430130,93.0,"9.000000,93.000000,18.000000,0.000000",93.0,0.0,93.0,30.0,120.0
4400,440139,107.0,"107.000000,6.000000,4.000000,0.000000",107.0,0.0,107.0,29.25,117.0
4500,450143,121.0,"121.000000,14.000000,0.000000,0.000000",121.0,0.0,121.0,33.75,135.0
4600,460144,138.0,"0.000000,0.000000,0.000000,138.000000",138.0,0.0,138.0,34.5,138.0
4700,470128,82.0,"61.000000,0.000000,0.000000,82.000000",82.0,0.0,82.0,35.75,143.0
4800,480167,70.0,"8.000000,21.000000,31.000000,70.000000",8.0,8.0,70.0,32.5,130.0
