generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,162,29.0,"30.000000,59.000000,29.000000,31.000000",29.0,29.0,59.0,37.25,149.0
100,10136,33.0,"38.000000,34.000000,42.000000,33.000000",33.0,33.0,42.0,36.75,147.0
200,20133,26.0,"38.000000,41.000000,26.000000,40.000000",26.0,26.0,41.0,36.25,145.0
300,30129,27.0,"45.000000,28.000000,43.000000,27.000000",27.0,27.0,45.0,35.75,143.0
400,40137,32.0,"32.000000,32.000000,43.000000,37.000000",32.0,32.0,43.0,36.0,144.0
500,50142,33.0,"34.000000,34.000000,37.000000,33.000000",33.0,33.0,37.0,34.5,138.0
600,60197,34.0,"37.000000,43.000000,36.000000,34.000000",34.0,34.0,43.0,37.5,150.0
700,70153,33.0,"40.000000,39.000000,33.000000,37.000000",33.0,33.0,40.0,37.25,149.0
800,80137,35.0,"35.000000,36.000000,37.000000,39.000000",35.0,35.0,39.0,36.75,147.0
900,90175,35.0,"37.000000,38.000000,38.000000,35.000000",35.0,35.0,38.0,37.0,148.0
1000,100107,34.0,"40.000000,34.000000,37.000000,38.000000",34.0,34.0,40.0,37.25,149.0
1100,110106,35.0,"35.000000,36.000000,38.000000,37.000000",35.0,35.0,38.0,36.5,146.0
1200,120138,34.0,"39.000000,41.000000,34.000000,35.000000",34.0,34.0,41.0,37.25,149.0
1300,130112,32.0,"39.000000,32.000000,40.000000,37.000000",32.0,32.0,40.0,37.0,148.0
1400,140144,35.0,"37.000000,35.000000,40.000000,38.000000",35.0,35.0,40.0,37.5,150.0
1500,150157,31.0,"32.000000,32.000000,31.000000,34.000000",31.0,31.0,34.0,32.25,129.0
1600,160100,34.0,"35.000000,40.000000,34.000000,38.000000",34.0,34.0,40.0,36.75,147.0
1700,170123,36.0,"37.000000,36.000000,38.000000,37.000000",36.0,36.0,38.0,37.0,148.0
1800,180180,35.0,"38.000000,36.000000,41.000000,35.000000",35.0,35.0,41.0,37.5,150.0
1900,190146,33.0,"39.000000,38.000000,33.000000,36.000000",33.0,33.0,39.0,36.5,146.0
2000,200130,35.0,"39.000000,35.000000,36.000000,35.000000",35.0,35.0,39.0,36.25,145.0
2100,210139,32.0,"43.000000,36.000000,40.000000,32.000000",32.0,32.0,43.0,37.75,151.0
2200,220146,30.0,"40.000000,37.000000,36.000000,30.000000",30.0,30.0,40.0,35.75,143.0
2300,230195,29.0,"37.000000,34.000000,29.000000,38.000000",29.0,29.0,38.0,34.5,138.0
2400,240100,33.0,"37.000000,33.000000,36.000000,41.000000",33.0,33.0,41.0,36.75,147.0
2500,250191,35.0,"35.000000,37.000000,37.000000,39.000000",35.0,35.0,39.0,37.0,148.0
2600,260114,32.0,"35.000000,32.000000,39.000000,38.000000",32.0,32.0,39.0,36.0,144.0
2700,270138,29.0,"36.000000,35.000000,29.000000,39.000000",29.0,29.0,39.0,34.75,139.0
2800,280146,36.0,"40.000000,37.000000,36.000000,39.000000",36.0,36.0,40.0,38.0,152.0
2900,290195,34.0,"34.000000,42.000000,39.000000,39.000000",34.0,34.0,42.0,38.5,154.0
3000,300109,30.0,"30.000000,40.000000,38.000000,37.000000",30.0,30.0,40.0,36.25,145.0
3100,310109,32.0,"32.000000,41.000000,33.000000,33.000000",32.0,32.0,41.0,34.75,139.0
3200,320117,33.0,"33.000000,35.000000,39.000000,37.000000",33.0,33.0,39.0,36.0,144.0
3300,330138,30.0,"30.000000,35.000000,40.000000,42.000000",30.0,30.0,42.0,36.75,147.0
3400,340161,32.0,"42.000000,32.000000,38.000000,32.000000",32.0,32.0,42.0,36.0,144.0
3500,350115,33.0,"33.000000,38.000000,34.000000,41.000000",33.0,33.0,41.0,36.5,146.0
3600,360153,32.0,"35.000000,40.000000,38.000000,32.000000",32.0,32.0,40.0,36.25,145.0
3700,370154,35.0,"38.000000,39.000000,35.000000,36.000000",35.0,35.0,39.0,37.0,148.0
3800,380158,34.0,"41.000000,37.000000,36.000000,34.000000",34.0,34.0,41.0,37.0,148.0
3900,390189,33.0,"36.000000,33.000000,40.000000,36.000000",33.0,33.0,40.0,36.25,145.0
4000,400133,36.0,"36.000000,37.000000,36.000000,36.000000",36.0,36.0,37.0,36.25,145.0
4100,410162,36.0,"36.000000,36.000000,39.000000,36.000000",36.0,36.0,39.0,36.75,147.0
4200,420198,36.0,"37.000000,36.000000,38.000000,36.000000",36.0,36.0,38.0,36.75,147.0
4300,430186,35.0,"37.000000,36.000000,35.000000,37.000000",35.0,35.0,37.0,36.25,145.0
4400,440155,35.0,"37.000000,37.000000,35.000000,38.000000",35.0,35.0,38.0,36.75,147.0
4500,450195,34.0,"34.000000,35.000000,38.000000,43.000000",34.0,34.0,43.0,37.5,150.0
4600,460134,27.0,"32.000000,27.000000,30.000000,31.000000",27.0,27.0,32.0,30.0,120.0
4700,470140,35.0,"37.000000,35.000000,40.000000,35.000000",35.0,35.0,40.0,36.75,147.0
4800,470140,35.0,"37.000000,35.000000,40.000000,35.000000",35.0,35.0,40.0,36.75,147.0
