generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,166,48.0,"33.000000,32.000000,48.000000,33.000000",48.0,32.0,48.0,36.5,146.0
100,10145,96.0,"38.000000,0.000000,96.000000,0.000000",96.0,0.0,96.0,33.5,134.0
200,20130,62.0,"62.000000,0.000000,0.000000,57.000000",62.0,0.0,62.0,29.75,119.0
300,30133,102.0,"102.000000,0.000000,0.000000,15.000000",102.0,0.0,102.0,29.25,117.0
400,40130,55.0,"55.000000,16.000000,0.000000,0.000000",55.0,0.0,55.0,17.75,71.0
500,50163,73.0,"36.000000,73.000000,0.000000,36.000000",73.0,0.0,73.0,36.25,145.0
600,60187,113.0,"113.000000,5.000000,0.000000,25.000000",113.0,0.0,113.0,35.75,143.0
700,70155,44.0,"44.000000,0.000000,44.000000,0.000000",44.0,0.0,44.0,22.0,88.0
800,80159,48.0,"31.000000,48.000000,16.000000,47.000000",48.0,16.0,48.0,35.5,142.0
900,90144,70.0,"62.000000,0.000000,70.000000,0.000000",70.0,0.0,70.0,33.0,132.0
1000,100104,56.0,"56.000000,19.000000,42.000000,26.000000",56.0,19.0,56.0,35.75,143.0
1100,110164,107.0,"0.000000,107.000000,23.000000,0.000000",107.0,0.0,107.0,32.5,130.0
1200,120122,74.0,"14.000000,45.000000,0.000000,74.000000",74.0,0.0,74.0,33.25,133.0
1300,130125,64.0,"21.000000,64.000000,56.000000,0.000000",64.0,0.0,64.0,35.25,141.0
1400,140158,119.0,"7.000000,119.000000,0.000000,0.000000",119.0,0.0,119.0,31.5,126.0
1500,150185,80.0,"0.000000,0.000000,80.000000,50.000000",80.0,0.0,80.0,32.5,130.0
1600,160149,77.0,"0.000000,48.000000,20.000000,77.000000",77.0,0.0,77.0,36.25,145.0
1700,170102,106.0,"0.000000,10.000000,106.000000,0.000000",106.0,0.0,106.0,29.0,116.0
1800,180163,64.0,"27.000000,0.000000,64.000000,39.000000",64.0,0.0,64.0,32.5,130.0
1900,190168,107.0,"0.000000,107.000000,0.000000,24.000000",107.0,0.0,107.0,32.75,131.0
2000,200143,39.0,"29.000000,30.000000,29.000000,39.000000",39.0,29.0,39.0,31.75,127.0
2100,210102,57.0,"57.000000,39.000000,2.000000,6.000000",57.0,2.0,57.0,26.0,104.0
2200,220167,102.0,"0.000000,102.000000,38.000000,0.000000",102.0,0.0,102.0,35.0,140.0
2300,230149,37.0,"31.000000,37.000000,20.000000,33.000000",37.0,20.0,37.0,30.25,121.0
2400,240116,82.0,"0.000000,28.000000,82.000000,0.000000",82.0,0.0,82.0,27.5,110.0
2500,250105,77.0,"0.000000,0.000000,77.000000,51.000000",77.0,0.0,77.0,32.0,128.0
2600,260186,80.0,"0.000000,80.000000,12.000000,0.000000",80.0,0.0,80.0,23.0,92.0
2700,270163,87.0,"22.000000,0.000000,0.000000,87.000000",87.0,0.0,87.0,27.25,109.0
2800,280177,86.0,"15.000000,0.000000,86.000000,0.000000",86.0,0.0,86.0,25.25,101.0
2900,290198,64.0,"64.000000,0.000000,28.000000,34.000000",64.0,0.0,64.0,31.5,126.0
3000,300103,95.0,"32.000000,95.000000,0.000000,15.000000",95.0,0.0,95.0,35.5,142.0
3100,310192,77.0,"35.000000,0.000000,77.000000,0.000000",77.0,0.0,77.0,28.0,112.0
3200,320163,65.0,"0.000000,0.000000,65.000000,6.000000",65.0,0.0,65.0,17.75,71.0
3300,330151,86.0,"0.000000,86.000000,14.000000,0.000000",86.0,0.0,86.0,25.0,100.0
3400,340107,77.0,"0.000000,77.000000,53.000000,0.000000",77.0,0.0,77.0,32.5,130.0
3500,350164,76.0,"76.000000,11.000000,0.000000,43.000000",76.0,0.0,76.0,32.5,130.0
3600,360131,101.0,"101.000000,15.000000,17.000000,12.000000",101.0,12.0,101.0,36.25,145.0
3700,370159,92.0,"0.000000,16.000000,0.000000,92.000000",92.0,0.0,92.0,27.0,108.0
3800,380184,61.0,"47.000000,0.000000,61.000000,0.000000",61.0,0.0,61.0,27.0,108.0
3900,390117,80.0,"25.000000,80.000000,0.000000,0.000000",80.0,0.0,80.0,26.25,105.0
4000,400127,54.0,"0.000000,0.000000,54.000000,52.000000",54.0,0.0,54.0,26.5,106.0
4100,410137,119.0,"0.000000,0.000000,119.000000,12.000000",119.0,0.0,119.0,32.75,131.0
4200,420142,73.0,"0.000000,56.000000,17.000000,73.000000",73.0,0.0,73.0,36.5,146.0
4300,430192,99.0,"99.000000,16.000000,0.000000,0.000000",99.0,0.0,99.0,28.75,115.0
4400,440129,98.0,"98.000000,0.000000,6.000000,0.000000",98.0,0.0,98.0,26.0,104.0
4500,450179,20.0,"4.000000,8.000000,20.000000,6.000000",20.0,4.0,20.0,9.5,38.0
4600,460152,109.0,"109.000000,3.000000,0.000000,0.000000",109.0,0.0,109.0,28.0,112.0
4700,470137,59.0,"0.000000,0.000000,59.000000,51.000000",59.0,0.0,59.0,27.5,110.0
4800,480140,89.0,"89.000000,30.000000,0.000000,0.000000",89.0,0.0,89.0,29.75,119.0
