generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,169,36.0,"37.000000,41.000000,40.000000,26.000000",36.0,26.0,41.0,36.0,144.0
100,10188,35.75,"24.000000,30.000000,53.000000,36.000000",35.75,24.0,53.0,35.75,143.0
200,20116,36.5,"23.000000,53.000000,56.000000,14.000000",36.5,14.0,56.0,36.5,146.0
300,30156,35.5,"45.000000,28.000000,24.000000,45.000000",35.5,24.0,45.0,35.5,142.0
400,40163,35.5,"39.000000,41.000000,34.000000,28.000000",35.5,28.0,41.0,35.5,142.0
500,50131,36.5,"19.000000,26.000000,65.000000,36.000000",36.5,19.0,65.0,36.5,146.0
600,60195,37.0,"38.000000,32.000000,38.000000,40.000000",37.0,32.0,40.0,37.0,148.0
700,70146,37.0,"23.000000,48.000000,37.000000,40.000000",37.0,23.0,48.0,37.0,148.0
800,80196,37.0,"26.000000,46.000000,40.000000,36.000000",37.0,26.0,46.0,37.0,148.0
900,90163,35.25,"21.000000,32.000000,49.000000,39.000000",35.25,21.0,49.0,35.25,141.0
1000,100102,36.75,"44.000000,52.000000,23.000000,28.000000",36.75,23.0,52.0,36.75,147.0
1100,110160,36.0,"48.000000,30.000000,37.000000,29.000000",36.0,29.0,48.0,36.0,144.0
1200,120171,37.0,"42.000000,37.000000,46.000000,23.000000",37.0,23.0,46.0,37.0,148.0
1300,130143,35.75,"27.000000,47.000000,41.000000,28.000000",35.75,27.0,47.0,35.75,143.0
1400,140105,36.75,"34.000000,26.000000,45.000000,42.000000",36.75,26.0,45.0,36.75,147.0
1500,150197,37.0,"34.000000,45.000000,26.000000,43.000000",37.0,26.0,45.0,37.0,148.0
1600,160120,37.25,"33.000000,28.000000,35.000000,53.000000",37.25,28.0,53.0,37.25,149.0
1700,170189,35.75,"32.000000,48.000000,32.000000,31.000000",35.75,31.0,48.0,35.75,143.0
1800,180192,37.0,"19.000000,38.000000,43.000000,48.000000",37.0,19.0,48.0,37.0,148.0
1900,190123,36.75,"33.000000,41.000000,31.000000,42.000000",36.75,31.0,42.0,36.75,147.0
2000,200131,34.5,"31.000000,37.000000,40.000000,30.000000",34.5,30.0,40.0,34.5,138.0
2100,210171,37.75,"47.000000,40.000000,38.000000,26.000000",37.75,26.0,47.0,37.75,151.0
2200,220180,35.75,"50.000000,33.000000,33.000000,27.000000",35.75,27.0,50.0,35.75,143.0
2300,230186,37.0,"55.000000,39.000000,26.000000,28.000000",37.0,26.0,55.0,37.0,148.0
2400,240168,37.75,"47.000000,50.000000,25.000000,29.000000",37.75,25.0,50.0,37.75,151.0
2500,250153,36.25,"47.000000,29.000000,33.000000,36.000000",36.25,29.0,47.0,36.25,145.0
2600,260122,35.0,"34.000000,42.000000,31.000000,33.000000",35.0,31.0,42.0,35.0,140.0
2700,270170,36.5,"41.000000,42.000000,44.000000,19.000000",36.5,19.0,44.0,36.5,146.0
2800,280108,36.25,"38.000000,36.000000,38.000000,33.000000",36.25,33.0,38.0,36.25,145.0
2900,290135,36.5,"26.000000,41.000000,42.000000,37.000000",36.5,26.0,42.0,36.5,146.0
3000,300173,36.25,"30.000000,37.000000,39.000000,39.000000",36.25,30.0,39.0,36.25,145.0
3100,310149,37.25,"31.000000,29.000000,49.000000,40.000000",37.25,29.0,49.0,37.25,149.0
3200,320123,37.5,"30.000000,52.000000,38.000000,30.000000",37.5,30.0,52.0,37.5,150.0
3300,330139,36.5,"46.000000,14.000000,40.000000,46.000000",36.5,14.0,46.0,36.5,146.0
3400,340188,37.0,"33.000000,30.000000,48.000000,37.000000",37.0,30.0,48.0,37.0,148.0
3500,350199,36.75,"25.000000,40.000000,42.000000,40.000000",36.75,25.0,42.0,36.75,147.0
3600,360162,37.0,"51.000000,36.000000,25.000000,36.000000",37.0,25.0,51.0,37.0,148.0
3700,370100,37.0,"31.000000,49.000000,36.000000,32.000000",37.0,31.0,49.0,37.0,148.0
3800,380168,36.0,"32.000000,33.000000,46.000000,33.000000",36.0,32.0,46.0,36.0,144.0
3900,390108,35.75,"38.000000,35.000000,33.000000,37.000000",35.75,33.0,38.0,35.75,143.0
4000,400119,37.0,"28.000000,45.000000,43.000000,32.000000",37.0,28.0,45.0,37.0,148.0
4100,410134,37.5,"14.000000,51.000000,39.000000,46.000000",37.5,14.0,51.0,37.5,150.0
4200,420174,37.0,"20.000000,39.000000,40.000000,49.000000",37.0,20.0,49.0,37.0,148.0
4300,430126,37.25,"36.000000,30.000000,48.000000,35.000000",37.25,30.0,48.0,37.25,149.0
4400,440136,37.5,"39.000000,52.000000,30.000000,29.000000",37.5,29.0,52.0,37.5,150.0
4500,450105,37.0,"52.000000,27.000000,35.000000,34.000000",37.0,27.0,52.0,37.0,148.0
4600,460180,36.75,"24.000000,47.000000,45.000000,31.000000",36.75,24.0,47.0,36.75,147.0
4700,470156,36.5,"23.000000,27.000000,45.000000,51.000000",36.5,23.0,51.0,36.5,146.0
4800,470156,36.5,"23.000000,27.000000,45.000000,51.000000",36.5,23.0,51.0,36.5,146.0
