generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,165,20.75,"0.000000,4.000000,79.000000,0.000000",79.0,0.0,79.0,20.75,83.0
100,10195,31.75,"33.000000,49.000000,45.000000,0.000000",33.0,0.0,49.0,31.75,127.0
200,20168,22.5,"0.000000,0.000000,1.000000,89.000000",89.0,0.0,89.0,22.5,90.0
300,30107,35.0,"36.000000,54.000000,0.000000,50.000000",36.0,0.0,54.0,35.0,140.0
400,40127,34.75,"52.000000,31.000000,11.000000,45.000000",52.0,11.0,52.0,34.75,139.0
500,50175,34.5,"33.000000,20.000000,46.000000,39.000000",33.0,20.0,46.0,34.5,138.0
600,60167,35.25,"32.000000,61.000000,24.000000,24.000000",32.0,24.0,61.0,35.25,141.0
700,70117,36.0,"42.000000,10.000000,35.000000,57.000000",35.0,10.0,57.0,36.0,144.0
800,80156,32.0,"7.000000,48.000000,35.000000,38.000000",38.0,7.0,48.0,32.0,128.0
900,90180,35.75,"31.000000,38.000000,35.000000,39.000000",39.0,31.0,39.0,35.75,143.0
1000,100183,34.75,"47.000000,0.000000,52.000000,40.000000",47.0,0.0,52.0,34.75,139.0
1100,110113,36.0,"48.000000,25.000000,43.000000,28.000000",43.0,25.0,48.0,36.0,144.0
1200,120164,36.25,"37.000000,33.000000,43.000000,32.000000",32.0,32.0,43.0,36.25,145.0
1300,130121,35.25,"45.000000,24.000000,31.000000,41.000000",31.0,24.0,45.0,35.25,141.0
1400,140136,37.25,"46.000000,41.000000,25.000000,37.000000",37.0,25.0,46.0,37.25,149.0
1500,150174,31.0,"0.000000,80.000000,38.000000,6.000000",80.0,0.0,80.0,31.0,124.0
1600,160199,35.0,"50.000000,0.000000,29.000000,61.000000",50.0,0.0,61.0,35.0,140.0
1700,170184,35.25,"37.000000,59.000000,0.000000,45.000000",45.0,0.0,59.0,35.25,141.0
1800,180173,35.25,"35.000000,0.000000,52.000000,54.000000",52.0,0.0,54.0,35.25,141.0
1900,190173,35.25,"33.000000,30.000000,54.000000,24.000000",54.0,24.0,54.0,35.25,141.0
2000,200177,32.25,"20.000000,33.000000,37.000000,39.000000",37.0,20.0,39.0,32.25,129.0
2100,210149,35.25,"38.000000,39.000000,64.000000,0.000000",64.0,0.0,64.0,35.25,141.0
2200,220175,36.0,"46.000000,24.000000,31.000000,43.000000",46.0,24.0,46.0,36.0,144.0
2300,230172,37.75,"38.000000,35.000000,44.000000,34.000000",34.0,34.0,44.0,37.75,151.0
2400,240155,37.5,"57.000000,27.000000,36.000000,30.000000",57.0,27.0,57.0,37.5,150.0
2500,250105,28.75,"36.000000,18.000000,30.000000,31.000000",30.0,18.0,36.0,28.75,115.0
2600,260182,36.25,"0.000000,44.000000,29.000000,72.000000",44.0,0.0,72.0,36.25,145.0
2700,270104,36.25,"35.000000,24.000000,27.000000,59.000000",59.0,24.0,59.0,36.25,145.0
2800,280175,35.25,"45.000000,30.000000,42.000000,24.000000",45.0,24.0,45.0,35.25,141.0
2900,290154,32.75,"45.000000,54.000000,32.000000,0.000000",54.0,0.0,54.0,32.75,131.0
3000,300165,31.0,"0.000000,52.000000,43.000000,29.000000",43.0,0.0,52.0,31.0,124.0
3100,310180,33.25,"43.000000,43.000000,5.000000,42.000000",42.0,5.0,43.0,33.25,133.0
3200,320129,34.5,"1.000000,49.000000,62.000000,26.000000",62.0,1.0,62.0,34.5,138.0
3300,330113,34.5,"32.000000,25.000000,54.000000,27.000000",54.0,25.0,54.0,34.5,138.0
3400,340189,35.25,"32.000000,21.000000,37.000000,51.000000",37.0,21.0,51.0,35.25,141.0
3500,350106,28.0,"0.000000,40.000000,49.000000,23.000000",40.0,0.0,49.0,28.0,112.0
3600,360133,34.0,"10.000000,36.000000,34.000000,56.000000",34.0,10.0,56.0,34.0,136.0
3700,370179,35.75,"47.000000,30.000000,46.000000,20.000000",47.0,20.0,47.0,35.75,143.0
3800,380135,28.5,"59.000000,50.000000,0.000000,5.000000",59.0,0.0,59.0,28.5,114.0
3900,390104,34.75,"54.000000,0.000000,42.000000,43.000000",43.0,0.0,54.0,34.75,139.0
4000,400114,34.5,"67.000000,41.000000,0.000000,30.000000",41.0,0.0,67.0,34.5,138.0
4100,410161,34.25,"33.000000,62.000000,15.000000,27.000000",15.0,15.0,62.0,34.25,137.0
4200,420103,35.75,"36.000000,42.000000,34.000000,31.000000",36.0,31.0,42.0,35.75,143.0
4300,430180,33.75,"32.000000,18.000000,52.000000,33.000000",33.0,18.0,52.0,33.75,135.0
4400,440103,35.5,"19.000000,68.000000,0.000000,55.000000",19.0,0.0,68.0,35.5,142.0
4500,450104,35.0,"0.000000,21.000000,39.000000,80.000000",80.0,0.0,80.0,35.0,140.0
4600,460194,35.5,"71.000000,49.000000,11.000000,11.000000",49.0,11.0,71.0,35.5,142.0
4700,470168,37.25,"41.000000,0.000000,51.000000,57.000000",57.0,0.0,57.0,37.25,149.0
4800,480166,33.5,"0.000000,73.000000,40.000000,21.000000",73.0,0.0,73.0,33.5,134.0
