generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,128,44.0,"48.000000,0.000000,0.000000,44.000000",44.0,0.0,48.0,23.0,92.0
100,10158,44.0,"37.000000,44.000000,39.000000,30.000000",44.0,30.0,44.0,37.5,150.0
200,20137,37.0,"44.000000,31.000000,37.000000,37.000000",37.0,31.0,44.0,37.25,149.0
300,30164,49.0,"34.000000,41.000000,24.000000,49.000000",49.0,24.0,49.0,37.0,148.0
400,40157,49.0,"32.000000,51.000000,49.000000,18.000000",49.0,18.0,51.0,37.5,150.0
500,50149,38.0,"11.000000,58.000000,38.000000,40.000000",38.0,11.0,58.0,36.75,147.0
600,60120,40.0,"43.000000,38.000000,32.000000,40.000000",40.0,32.0,43.0,38.25,153.0
700,70107,56.0,"56.000000,21.000000,30.000000,41.000000",56.0,21.0,56.0,37.0,148.0
800,80110,39.0,"48.000000,39.000000,59.000000,2.000000",39.0,2.0,59.0,37.0,148.0
900,90113,33.0,"29.000000,36.000000,33.000000,51.000000",33.0,29.0,51.0,37.25,149.0
1000,100136,62.0,"41.000000,0.000000,46.000000,62.000000",62.0,0.0,62.0,37.25,149.0
1100,110106,39.0,"39.000000,39.000000,18.000000,47.000000",39.0,18.0,47.0,35.75,143.0
1200,120105,66.0,"2.000000,2.000000,66.000000,80.000000",66.0,2.0,80.0,37.5,150.0
1300,130155,50.0,"50.000000,35.000000,9.000000,52.000000",50.0,9.0,52.0,36.5,146.0
1400,140198,36.0,"51.000000,36.000000,40.000000,21.000000",36.0,21.0,51.0,37.0,148.0
1500,150175,38.0,"38.000000,29.000000,39.000000,41.000000",38.0,29.0,41.0,36.75,147.0
1600,160184,36.0,"32.000000,49.000000,33.000000,36.000000",36.0,32.0,49.0,37.5,150.0
1700,170103,45.0,"45.000000,34.000000,30.000000,43.000000",45.0,30.0,45.0,38.0,152.0
1800,180151,53.0,"53.000000,39.000000,27.000000,32.000000",53.0,27.0,53.0,37.75,151.0
1900,190154,49.0,"48.000000,49.000000,10.000000,39.000000",49.0,10.0,49.0,36.5,146.0
2000,200153,45.0,"48.000000,18.000000,45.000000,36.000000",45.0,18.0,48.0,36.75,147.0
2100,210150,29.0,"40.000000,29.000000,30.000000,51.000000",29.0,29.0,51.0,37.5,150.0
2200,220106,41.0,"37.000000,41.000000,32.000000,37.000000",41.0,32.0,41.0,36.75,147.0
2300,230102,43.0,"31.000000,43.000000,41.000000,37.000000",43.0,31.0,43.0,38.0,152.0
2400,240136,44.0,"36.000000,30.000000,40.000000,44.000000",44.0,30.0,44.0,37.5,150.0
2500,250131,48.0,"48.000000,57.000000,33.000000,10.000000",48.0,10.0,57.0,37.0,148.0
2600,260145,39.0,"35.000000,47.000000,39.000000,28.000000",39.0,28.0,47.0,37.25,149.0
2700,270160,53.0,"26.000000,44.000000,25.000000,53.000000",53.0,25.0,53.0,37.0,148.0
2800,280180,39.0,"24.000000,65.000000,15.000000,39.000000",39.0,15.0,65.0,35.75,143.0
2900,290136,52.0,"47.000000,49.000000,0.000000,52.000000",52.0,0.0,52.0,37.0,148.0
3000,300176,31.0,"29.000000,36.000000,52.000000,31.000000",31.0,29.0,52.0,37.0,148.0
3100,310103,35.0,"35.000000,24.000000,44.000000,44.000000",35.0,24.0,44.0,36.75,147.0
3200,320136,45.0,"32.000000,34.000000,40.000000,45.000000",45.0,32.0,45.0,37.75,151.0
3300,330173,62.0,"30.000000,16.000000,62.000000,40.000000",62.0,16.0,62.0,37.0,148.0
3400,340156,47.0,"29.000000,49.000000,29.000000,47.000000",47.0,29.0,49.0,38.5,154.0
3500,350130,44.0,"21.000000,44.000000,33.000000,52.000000",44.0,21.0,52.0,37.5,150.0
3600,360143,33.0,"33.000000,49.000000,42.000000,26.000000",33.0,26.0,49.0,37.5,150.0
3700,370101,40.0,"10.000000,48.000000,40.000000,52.000000",40.0,10.0,52.0,37.5,150.0
3800,380119,40.0,"40.000000,29.000000,48.000000,32.000000",40.0,29.0,48.0,37.25,149.0
3900,390108,47.0,"26.000000,39.000000,38.000000,47.000000",47.0,26.0,47.0,37.5,150.0
4000,400186,40.0,"35.000000,40.000000,55.000000,21.000000",40.0,21.0,55.0,37.75,151.0
4100,410137,33.0,"27.000000,47.000000,33.000000,43.000000",33.0,27.0,47.0,37.5,150.0
4200,420192,46.0,"53.000000,49.000000,0.000000,46.000000",46.0,0.0,53.0,37.0,148.0
4300,430133,70.0,"27.000000,3.000000,70.000000,44.000000",70.0,3.0,70.0,36.0,144.0
4400,440117,27.0,"38.000000,50.000000,27.000000,33.000000",27.0,27.0,50.0,37.0,148.0
4500,450167,39.0,"39.000000,23.000000,32.000000,49.000000",39.0,23.0,49.0,35.75,143.0
4600,460160,75.0,"9.000000,0.000000,60.000000,75.000000",75.0,0.0,75.0,36.0,144.0
4700,470131,56.0,"56.000000,25.000000,38.000000,29.000000",56.0,25.0,56.0,37.0,148.0
4800,480168,39.0,"34.000000,45.000000,32.000000,39.000000",39.0,32.0,45.0,37.5,150.0
