generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,171,19.5,"69.000000,0.000000,9.000000,0.000000",69.0,0.0,69.0,19.5,78.0
100,10141,36.75,"41.000000,55.000000,28.000000,23.000000",28.0,23.0,55.0,36.75,147.0
200,20115,31.75,"31.000000,9.000000,34.000000,53.000000",31.0,9.0,53.0,31.75,127.0
300,30160,28.25,"36.000000,0.000000,23.000000,54.000000",54.0,0.0,54.0,28.25,113.0
400,40100,34.75,"29.000000,27.000000,21.000000,62.000000",62.0,21.0,62.0,34.75,139.0
500,50133,35.0,"34.000000,21.000000,45.000000,40.000000",45.0,21.0,45.0,35.0,140.0
600,60182,36.75,"24.000000,58.000000,37.000000,28.000000",58.0,24.0,58.0,36.75,147.0
700,70120,32.5,"16.000000,31.000000,28.000000,55.000000",55.0,16.0,55.0,32.5,130.0
800,80197,28.5,"39.000000,0.000000,33.000000,42.000000",33.0,0.0,42.0,28.5,114.0
900,90133,32.5,"36.000000,0.000000,48.000000,46.000000",48.0,0.0,48.0,32.5,130.0
1000,100145,35.5,"26.000000,45.000000,47.000000,24.000000",47.0,24.0,47.0,35.5,142.0
1100,110148,37.0,"20.000000,34.000000,55.000000,39.000000",39.0,20.0,55.0,37.0,148.0
1200,120156,32.0,"0.000000,51.000000,19.000000,58.000000",58.0,0.0,58.0,32.0,128.0
1300,130125,34.25,"41.000000,45.000000,37.000000,14.000000",37.0,14.0,45.0,34.25,137.0
1400,140190,32.0,"30.000000,47.000000,18.000000,33.000000",47.0,18.0,47.0,32.0,128.0
1500,150119,34.25,"54.000000,57.000000,17.000000,9.000000",54.0,9.0,57.0,34.25,137.0
1600,160178,33.5,"49.000000,85.000000,0.000000,0.000000",85.0,0.0,85.0,33.5,134.0
1700,170174,25.75,"0.000000,33.000000,9.000000,61.000000",33.0,0.0,61.0,25.75,103.0
1800,180125,35.75,"35.000000,27.000000,35.000000,46.000000",35.0,27.0,46.0,35.75,143.0
1900,190130,36.0,"44.000000,22.000000,43.000000,35.000000",22.0,22.0,44.0,36.0,144.0
2000,200112,32.25,"31.000000,0.000000,47.000000,51.000000",51.0,0.0,51.0,32.25,129.0
2100,210133,35.5,"27.000000,40.000000,29.000000,46.000000",29.0,27.0,46.0,35.5,142.0
2200,220122,33.5,"34.000000,36.000000,39.000000,25.000000",36.0,25.0,39.0,33.5,134.0
2300,230151,32.75,"76.000000,0.000000,0.000000,55.000000",76.0,0.0,76.0,32.75,131.0
2400,240124,36.75,"19.000000,39.000000,58.000000,31.000000",31.0,19.0,58.0,36.75,147.0
2500,250139,33.0,"41.000000,37.000000,44.000000,10.000000",41.0,10.0,44.0,33.0,132.0
2600,260124,36.25,"31.000000,44.000000,49.000000,21.000000",21.0,21.0,49.0,36.25,145.0
2700,270163,32.75,"69.000000,47.000000,14.000000,1.000000",69.0,1.0,69.0,32.75,131.0
2800,280116,29.75,"18.000000,24.000000,25.000000,52.000000",52.0,18.0,52.0,29.75,119.0
2900,290158,34.25,"17.000000,58.000000,37.000000,25.000000",58.0,17.0,58.0,34.25,137.0
3000,300100,36.0,"53.000000,30.000000,26.000000,35.000000",35.0,26.0,53.0,36.0,144.0
3100,310165,35.75,"40.000000,15.000000,53.000000,35.000000",53.0,15.0,53.0,35.75,143.0
3200,320158,34.0,"29.000000,42.000000,30.000000,35.000000",42.0,29.0,42.0,34.0,136.0
3300,330153,35.25,"46.000000,0.000000,58.000000,37.000000",58.0,0.0,58.0,35.25,141.0
3400,340171,25.0,"63.000000,0.000000,37.000000,0.000000",63.0,0.0,63.0,25.0,100.0
3500,350156,34.25,"0.000000,0.000000,60.000000,77.000000",77.0,0.0,77.0,34.25,137.0
3600,360141,35.5,"38.000000,38.000000,50.000000,16.000000",50.0,16.0,50.0,35.5,142.0
3700,370132,33.75,"71.000000,0.000000,0.000000,64.000000",64.0,0.0,71.0,33.75,135.0
3800,380110,37.0,"33.000000,30.000000,44.000000,41.000000",30.0,30.0,44.0,37.0,148.0
3900,390141,33.25,"42.000000,38.000000,41.000000,12.000000",41.0,12.0,42.0,33.25,133.0
4000,400156,34.0,"47.000000,0.000000,48.000000,41.000000",41.0,0.0,48.0,34.0,136.0
4100,410146,36.0,"28.000000,41.000000,43.000000,32.000000",41.0,28.0,43.0,36.0,144.0
4200,420187,26.0,"23.000000,40.000000,41.000000,0.000000",23.0,0.0,41.0,26.0,104.0
4300,430163,37.0,"48.000000,33.000000,26.000000,41.000000",48.0,26.0,48.0,37.0,148.0
4400,440186,32.75,"47.000000,21.000000,31.000000,32.000000",21.0,21.0,47.0,32.75,131.0
4500,450159,34.5,"30.000000,28.000000,40.000000,40.000000",30.0,28.0,40.0,34.5,138.0
4600,460104,35.5,"36.000000,18.000000,48.000000,40.000000",40.0,18.0,48.0,35.5,142.0
4700,470183,31.25,"72.000000,0.000000,49.000000,4.000000",72.0,0.0,72.0,31.25,125.0
4800,470183,31.25,"72.000000,0.000000,49.000000,4.000000",72.0,0.0,72.0,31.25,125.0
