generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,108,39.0,"30.000000,39.000000,23.000000,37.000000",39.0,23.0,39.0,32.25,129.0
100,10112,98.0,"6.000000,98.000000,0.000000,0.000000",98.0,0.0,98.0,26.0,104.0
200,20121,116.0,"0.000000,116.000000,0.000000,2.000000",116.0,0.0,116.0,29.5,118.0
300,30145,101.0,"0.000000,101.000000,0.000000,0.000000",101.0,0.0,101.0,25.25,101.0
400,40117,85.0,"0.000000,85.000000,0.000000,0.000000",85.0,0.0,85.0,21.25,85.0
500,50184,112.0,"0.000000,112.000000,0.000000,0.000000",112.0,0.0,112.0,28.0,112.0
600,60164,82.0,"0.000000,82.000000,0.000000,1.000000",82.0,0.0,82.0,20.75,83.0
700,70121,104.0,"0.000000,104.000000,1.000000,0.000000",104.0,0.0,104.0,26.25,105.0
800,80100,98.0,"1.000000,98.000000,0.000000,0.000000",98.0,0.0,98.0,24.75,99.0
900,90109,91.0,"0.000000,91.000000,0.000000,0.000000",91.0,0.0,91.0,22.75,91.0
1000,100156,101.0,"1.000000,101.000000,0.000000,1.000000",101.0,0.0,101.0,25.75,103.0
1100,110118,105.0,"0.000000,105.000000,0.000000,0.000000",105.0,0.0,105.0,26.25,105.0
1200,120174,94.0,"0.000000,94.000000,0.000000,0.000000",94.0,0.0,94.0,23.5,94.0
1300,130125,117.0,"1.000000,117.000000,1.000000,1.000000",117.0,1.0,117.0,30.0,120.0
1400,140151,118.0,"0.000000,118.000000,0.000000,1.000000",118.0,0.0,118.0,29.75,119.0
1500,150149,112.0,"1.000000,112.000000,1.000000,0.000000",112.0,0.0,112.0,28.5,114.0
1600,160161,119.0,"0.000000,119.000000,0.000000,1.000000",119.0,0.0,119.0,30.0,120.0
1700,170182,81.0,"0.000000,0.000000,0.000000,81.000000",81.0,0.0,81.0,20.25,81.0
1800,180157,91.0,"0.000000,0.000000,0.000000,91.000000",91.0,0.0,91.0,22.75,91.0
1900,190104,95.0,"0.000000,0.000000,0.000000,95.000000",95.0,0.0,95.0,23.75,95.0
2000,200163,112.0,"0.000000,0.000000,0.000000,112.000000",112.0,0.0,112.0,28.0,112.0
2100,210129,106.0,"0.000000,0.000000,0.000000,106.000000",106.0,0.0,106.0,26.5,106.0
2200,220152,82.0,"0.000000,0.000000,0.000000,82.000000",82.0,0.0,82.0,20.5,82.0
2300,230158,123.0,"0.000000,2.000000,0.000000,123.000000",123.0,0.0,123.0,31.25,125.0
2400,240160,106.0,"0.000000,0.000000,0.000000,106.000000",106.0,0.0,106.0,26.5,106.0
2500,250118,92.0,"0.000000,0.000000,0.000000,92.000000",92.0,0.0,92.0,23.0,92.0
2600,260131,124.0,"1.000000,0.000000,0.000000,124.000000",124.0,0.0,124.0,31.25,125.0
2700,270174,96.0,"0.000000,0.000000,0.000000,96.000000",96.0,0.0,96.0,24.0,96.0
2800,280193,108.0,"0.000000,0.000000,0.000000,108.000000",108.0,0.0,108.0,27.0,108.0
2900,290190,127.0,"0.000000,0.000000,0.000000,127.000000",127.0,0.0,127.0,31.75,127.0
3000,300141,108.0,"0.000000,0.000000,0.000000,108.000000",108.0,0.0,108.0,27.0,108.0
3100,310165,112.0,"0.000000,0.000000,0.000000,112.000000",112.0,0.0,112.0,28.0,112.0
3200,320158,110.0,"1.000000,2.000000,0.000000,110.000000",110.0,0.0,110.0,28.25,113.0
3300,330121,101.0,"0.000000,1.000000,1.000000,101.000000",101.0,0.0,101.0,25.75,103.0
3400,340104,118.0,"0.000000,0.000000,1.000000,118.000000",118.0,0.0,118.0,29.75,119.0
3500,350112,114.0,"0.000000,1.000000,0.000000,114.000000",114.0,0.0,114.0,28.75,115.0
3600,360121,108.0,"0.000000,0.000000,0.000000,108.000000",108.0,0.0,108.0,27.0,108.0
3700,370110,113.0,"1.000000,0.000000,1.000000,113.000000",113.0,0.0,113.0,28.75,115.0
3800,380124,89.0,"2.000000,2.000000,0.000000,89.000000",89.0,0.0,89.0,23.25,93.0
3900,390105,119.0,"0.000000,0.000000,0.000000,119.000000",119.0,0.0,119.0,29.75,119.0
4000,400181,112.0,"0.000000,0.000000,0.000000,112.000000",112.0,0.0,112.0,28.0,112.0
4100,410149,99.0,"0.000000,0.000000,0.000000,99.000000",99.0,0.0,99.0,24.75,99.0
4200,420127,110.0,"0.000000,1.000000,0.000000,110.000000",110.0,0.0,110.0,27.75,111.0
4300,430177,113.0,"0.000000,1.000000,0.000000,113.000000",113.0,0.0,113.0,28.5,114.0
4400,440125,114.0,"0.000000,0.000000,0.000000,114.000000",114.0,0.0,114.0,28.5,114.0
4500,450134,88.0,"0.000000,0.000000,0.000000,88.000000",88.0,0.0,88.0,22.0,88.0
4600,460163,113.0,"0.000000,0.000000,0.000000,113.000000",113.0,0.0,113.0,28.25,113.0
4700,470134,120.0,"0.000000,0.000000,1.000000,120.000000",120.0,0.0,120.0,30.25,121.0
4800,480178,124.0,"0.000000,124.000000,0.000000,1.000000",124.0,0.0,124.0,31.25,125.0
