generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,194,36.5,"52.000000,23.000000,29.000000,42.000000",36.5,23.0,52.0,36.5,146.0
100,10196,37.0,"41.000000,48.000000,34.000000,25.000000",37.0,25.0,48.0,37.0,148.0
200,20116,35.25,"36.000000,19.000000,42.000000,44.000000",35.25,19.0,44.0,35.25,141.0
300,30100,37.0,"34.000000,18.000000,38.000000,58.000000",37.0,18.0,58.0,37.0,148.0
400,40132,34.0,"36.000000,36.000000,50.000000,14.000000",34.0,14.0,50.0,34.0,136.0
500,50111,37.25,"39.000000,28.000000,38.000000,44.000000",37.25,28.0,44.0,37.25,149.0
600,60130,36.25,"46.000000,46.000000,6.000000,47.000000",36.25,6.0,47.0,36.25,145.0
700,70148,37.5,"45.000000,34.000000,32.000000,39.000000",37.5,32.0,45.0,37.5,150.0
800,80141,37.25,"46.000000,38.000000,27.000000,38.000000",37.25,27.0,46.0,37.25,149.0
900,90156,36.25,"13.000000,42.000000,30.000000,60.000000",36.25,13.0,60.0,36.25,145.0
1000,100110,36.25,"38.000000,29.000000,32.000000,46.000000",36.25,29.0,46.0,36.25,145.0
1100,110125,35.75,"38.000000,44.000000,29.000000,32.000000",35.75,29.0,44.0,35.75,143.0
1200,120118,35.75,"33.000000,35.000000,24.000000,51.000000",35.75,24.0,51.0,35.75,143.0
1300,130130,36.75,"20.000000,39.000000,46.000000,42.000000",36.75,20.0,46.0,36.75,147.0
1400,140157,37.5,"49.000000,30.000000,45.000000,26.000000",37.5,26.0,49.0,37.5,150.0
1500,150172,36.75,"36.000000,61.000000,28.000000,22.000000",36.75,22.0,61.0,36.75,147.0
1600,160109,36.25,"38.000000,35.000000,44.000000,28.000000",36.25,28.0,44.0,36.25,145.0
1700,170150,37.25,"32.000000,45.000000,35.000000,37.000000",37.25,32.0,45.0,37.25,149.0
1800,180122,37.0,"42.000000,39.000000,27.000000,40.000000",37.0,27.0,42.0,37.0,148.0
1900,190111,35.75,"44.000000,33.000000,33.000000,33.000000",35.75,33.0,44.0,35.75,143.0
2000,200184,36.25,"47.000000,29.000000,30.000000,39.000000",36.25,29.0,47.0,36.25,145.0
2100,210177,37.25,"41.000000,29.000000,40.000000,39.000000",37.25,29.0,41.0,37.25,149.0
2200,220108,37.25,"57.000000,30.000000,21.000000,41.000000",37.25,21.0,57.0,37.25,149.0
2300,230126,36.75,"47.000000,53.000000,21.000000,26.000000",36.75,21.0,53.0,36.75,147.0
2400,240171,37.5,"43.000000,41.000000,25.000000,41.000000",37.5,25.0,43.0,37.5,150.0
2500,250125,36.75,"37.000000,35.000000,31.000000,44.000000",36.75,31.0,44.0,36.75,147.0
2600,260152,37.0,"31.000000,36.000000,42.000000,39.000000",37.0,31.0,42.0,37.0,148.0
2700,270193,37.75,"42.000000,49.000000,32.000000,28.000000",37.75,28.0,49.0,37.75,151.0
2800,280132,36.75,"23.000000,23.000000,48.000000,53.000000",36.75,23.0,53.0,36.75,147.0
2900,290104,34.75,"34.000000,29.000000,34.000000,42.000000",34.75,29.0,42.0,34.75,139.0
3000,300190,37.0,"25.000000,38.000000,27.000000,58.000000",37.0,25.0,58.0,37.0,148.0
3100,310151,36.75,"32.000000,56.000000,23.000000,36.000000",36.75,23.0,56.0,36.75,147.0
3200,320175,37.25,"26.000000,36.000000,49.000000,38.000000",37.25,26.0,49.0,37.25,149.0
3300,330183,37.0,"17.000000,53.000000,47.000000,31.000000",37.0,17.0,53.0,37.0,148.0
3400,340180,36.25,"44.000000,48.000000,33.000000,20.000000",36.25,20.0,48.0,36.25,145.0
3500,350171,36.25,"33.000000,30.000000,44.000000,38.000000",36.25,30.0,44.0,36.25,145.0
3600,360151,36.75,"32.000000,40.000000,42.000000,33.000000",36.75,32.0,42.0,36.75,147.0
3700,370180,37.0,"36.000000,29.000000,39.000000,44.000000",37.0,29.0,44.0,37.0,148.0
3800,380186,36.0,"28.000000,48.000000,35.000000,33.000000",36.0,28.0,48.0,36.0,144.0
3900,390167,37.25,"32.000000,36.000000,41.000000,40.000000",37.25,32.0,41.0,37.25,149.0
4000,400100,36.75,"27.000000,41.000000,36.000000,43.000000",36.75,27.0,43.0,36.75,147.0
4100,410189,37.0,"25.000000,40.000000,42.000000,41.000000",37.0,25.0,42.0,37.0,148.0
4200,420102,37.75,"36.000000,50.000000,30.000000,35.000000",37.75,30.0,50.0,37.75,151.0
4300,430173,37.25,"27.000000,45.000000,39.000000,38.000000",37.25,27.0,45.0,37.25,149.0
4400,440187,36.75,"30.000000,28.000000,33.000000,56.000000",36.75,28.0,56.0,36.75,147.0
4500,450127,36.75,"28.000000,26.000000,45.000000,48.000000",36.75,26.0,48.0,36.75,147.0
4600,460195,35.5,"25.000000,37.000000,36.000000,44.000000",35.5,25.0,44.0,35.5,142.0
4700,470113,36.25,"59.000000,23.000000,32.000000,31.000000",36.25,23.0,59.0,36.25,145.0
4800,480167,36.5,"51.000000,28.000000,38.000000,29.000000",36.5,28.0,51.0,36.5,146.0
