generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,123,35.75,"35.000000,46.000000,42.000000,20.000000",35.75,20.0,46.0,35.75,143.0
100,10114,36.5,"36.000000,35.000000,47.000000,28.000000",36.5,28.0,47.0,36.5,146.0
200,20177,35.0,"59.000000,25.000000,38.000000,18.000000",35.0,18.0,59.0,35.0,140.0
300,30179,35.5,"44.000000,33.000000,24.000000,41.000000",35.5,24.0,44.0,35.5,142.0
400,40165,36.25,"62.000000,33.000000,29.000000,21.000000",36.25,21.0,62.0,36.25,145.0
500,50125,37.5,"32.000000,39.000000,40.000000,39.000000",37.5,32.0,40.0,37.5,150.0
600,60146,36.25,"38.000000,36.000000,45.000000,26.000000",36.25,26.0,45.0,36.25,145.0
700,70151,36.5,"26.000000,55.000000,37.000000,28.000000",36.5,26.0,55.0,36.5,146.0
800,80153,36.25,"37.000000,42.000000,42.000000,24.000000",36.25,24.0,42.0,36.25,145.0
900,90178,36.0,"29.000000,34.000000,34.000000,47.000000",36.0,29.0,47.0,36.0,144.0
1000,100136,37.25,"38.000000,39.000000,50.000000,22.000000",37.25,22.0,50.0,37.25,149.0
1100,110167,36.75,"39.000000,43.000000,40.000000,25.000000",36.75,25.0,43.0,36.75,147.0
1200,120137,36.75,"31.000000,34.000000,46.000000,36.000000",36.75,31.0,46.0,36.75,147.0
1300,130147,38.5,"30.000000,37.000000,36.000000,51.000000",38.5,30.0,51.0,38.5,154.0
1400,140148,37.0,"37.000000,39.000000,38.000000,34.000000",37.0,34.0,39.0,37.0,148.0
1500,150140,35.75,"36.000000,31.000000,32.000000,44.000000",35.75,31.0,44.0,35.75,143.0
1600,160120,37.5,"41.000000,50.000000,26.000000,33.000000",37.5,26.0,50.0,37.5,150.0
1700,170187,35.75,"35.000000,39.000000,28.000000,41.000000",35.75,28.0,41.0,35.75,143.0
1800,180132,36.25,"42.000000,39.000000,25.000000,39.000000",36.25,25.0,42.0,36.25,145.0
1900,190168,36.25,"22.000000,59.000000,30.000000,34.000000",36.25,22.0,59.0,36.25,145.0
2000,200175,35.5,"29.000000,44.000000,35.000000,34.000000",35.5,29.0,44.0,35.5,142.0
2100,210107,35.75,"27.000000,40.000000,33.000000,43.000000",35.75,27.0,43.0,35.75,143.0
2200,220167,30.25,"43.000000,28.000000,34.000000,16.000000",30.25,16.0,43.0,30.25,121.0
2300,230106,31.25,"26.000000,24.000000,36.000000,39.000000",31.25,24.0,39.0,31.25,125.0
2400,240160,37.75,"30.000000,52.000000,48.000000,21.000000",37.75,21.0,52.0,37.75,151.0
2500,250192,35.5,"47.000000,33.000000,17.000000,45.000000",35.5,17.0,47.0,35.5,142.0
2600,260102,36.75,"32.000000,46.000000,50.000000,19.000000",36.75,19.0,50.0,36.75,147.0
2700,270196,37.5,"34.000000,31.000000,36.000000,49.000000",37.5,31.0,49.0,37.5,150.0
2800,280110,36.25,"33.000000,42.000000,30.000000,40.000000",36.25,30.0,42.0,36.25,145.0
2900,290178,36.25,"33.000000,23.000000,49.000000,40.000000",36.25,23.0,49.0,36.25,145.0
3000,300143,37.75,"34.000000,24.000000,58.000000,35.000000",37.75,24.0,58.0,37.75,151.0
3100,310136,32.25,"24.000000,36.000000,29.000000,40.000000",32.25,24.0,40.0,32.25,129.0
3200,320101,37.75,"34.000000,36.000000,61.000000,20.000000",37.75,20.0,61.0,37.75,151.0
3300,330122,37.75,"32.000000,49.000000,28.000000,42.000000",37.75,28.0,49.0,37.75,151.0
3400,340101,37.25,"37.000000,39.000000,34.000000,39.000000",37.25,34.0,39.0,37.25,149.0
3500,350121,35.75,"34.000000,34.000000,36.000000,39.000000",35.75,34.0,39.0,35.75,143.0
3600,360182,34.75,"35.000000,45.000000,16.000000,43.000000",34.75,16.0,45.0,34.75,139.0
3700,370195,36.5,"52.000000,15.000000,47.000000,32.000000",36.5,15.0,52.0,36.5,146.0
3800,380138,37.25,"38.000000,32.000000,39.000000,40.000000",37.25,32.0,40.0,37.25,149.0
3900,390157,36.5,"50.000000,23.000000,28.000000,45.000000",36.5,23.0,50.0,36.5,146.0
4000,400175,36.5,"19.000000,40.000000,57.000000,30.000000",36.5,19.0,57.0,36.5,146.0
4100,410175,36.5,"37.000000,28.000000,48.000000,33.000000",36.5,28.0,48.0,36.5,146.0
4200,420178,36.5,"50.000000,31.000000,30.000000,35.000000",36.5,30.0,50.0,36.5,146.0
4300,430134,37.0,"33.000000,40.000000,35.000000,40.000000",37.0,33.0,40.0,37.0,148.0
4400,440140,35.5,"25.000000,48.000000,34.000000,35.000000",35.5,25.0,48.0,35.5,142.0
4500,450139,37.25,"48.000000,28.000000,41.000000,32.000000",37.25,28.0,48.0,37.25,149.0
4600,460182,37.25,"32.000000,44.000000,28.000000,45.000000",37.25,28.0,45.0,37.25,149.0
4700,470180,35.25,"45.000000,26.000000,35.000000,35.000000",35.25,26.0,45.0,35.25,141.0
4800,480153,35.0,"31.000000,22.000000,32.000000,55.000000",35.0,22.0,55.0,35.0,140.0
