generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,169,53.0,"18.000000,34.000000,42.000000,53.000000",53.0,18.0,53.0,36.75,147.0
100,10123,72.0,"0.000000,72.000000,0.000000,59.000000",72.0,0.0,72.0,32.75,131.0
200,20125,51.0,"25.000000,45.000000,51.000000,8.000000",51.0,8.0,51.0,32.25,129.0
300,30109,120.0,"0.000000,0.000000,0.000000,120.000000",120.0,0.0,120.0,30.0,120.0
400,40149,72.0,"50.000000,12.000000,72.000000,5.000000",72.0,5.0,72.0,34.75,139.0
500,50179,101.0,"0.000000,0.000000,0.000000,101.000000",101.0,0.0,101.0,25.25,101.0
600,60190,59.0,"59.000000,0.000000,53.000000,28.000000",59.0,0.0,59.0,35.0,140.0
700,70145,100.0,"0.000000,0.000000,0.000000,100.000000",100.0,0.0,100.0,25.0,100.0
800,80162,93.0,"0.000000,0.000000,0.000000,93.000000",93.0,0.0,93.0,23.25,93.0
900,90172,69.0,"0.000000,69.000000,55.000000,0.000000",69.0,0.0,69.0,31.0,124.0
1000,100151,81.0,"0.000000,45.000000,81.000000,0.000000",81.0,0.0,81.0,31.5,126.0
1100,110147,84.0,"0.000000,53.000000,84.000000,0.000000",84.0,0.0,84.0,34.25,137.0
1200,120123,77.0,"0.000000,0.000000,77.000000,56.000000",77.0,0.0,77.0,33.25,133.0
1300,130121,72.0,"62.000000,0.000000,0.000000,72.000000",72.0,0.0,72.0,33.5,134.0
1400,140160,93.0,"0.000000,93.000000,0.000000,0.000000",93.0,0.0,93.0,23.25,93.0
1500,150137,98.0,"0.000000,98.000000,0.000000,0.000000",98.0,0.0,98.0,24.5,98.0
1600,160162,106.0,"0.000000,106.000000,0.000000,0.000000",106.0,0.0,106.0,26.5,106.0
1700,170170,97.0,"0.000000,97.000000,0.000000,0.000000",97.0,0.0,97.0,24.25,97.0
1800,180132,93.0,"93.000000,0.000000,0.000000,0.000000",93.0,0.0,93.0,23.25,93.0
1900,190179,125.0,"0.000000,0.000000,0.000000,125.000000",125.0,0.0,125.0,31.25,125.0
2000,200179,106.0,"0.000000,106.000000,0.000000,0.000000",106.0,0.0,106.0,26.5,106.0
2100,210168,93.0,"93.000000,0.000000,0.000000,0.000000",93.0,0.0,93.0,23.25,93.0
2200,220177,69.0,"0.000000,69.000000,0.000000,64.000000",69.0,0.0,69.0,33.25,133.0
2300,230100,93.0,"0.000000,0.000000,93.000000,0.000000",93.0,0.0,93.0,23.25,93.0
2400,240159,125.0,"0.000000,0.000000,0.000000,125.000000",125.0,0.0,125.0,31.25,125.0
2500,250145,102.0,"0.000000,0.000000,102.000000,0.000000",102.0,0.0,102.0,25.5,102.0
2600,260172,83.0,"45.000000,83.000000,0.000000,0.000000",83.0,0.0,83.0,32.0,128.0
2700,270137,103.0,"103.000000,0.000000,0.000000,0.000000",103.0,0.0,103.0,25.75,103.0
2800,280127,121.0,"121.000000,0.000000,0.000000,0.000000",121.0,0.0,121.0,30.25,121.0
2900,290108,114.0,"114.000000,0.000000,0.000000,0.000000",114.0,0.0,114.0,28.5,114.0
3000,300104,92.0,"92.000000,0.000000,0.000000,0.000000",92.0,0.0,92.0,23.0,92.0
3100,310111,104.0,"0.000000,0.000000,104.000000,0.000000",104.0,0.0,104.0,26.0,104.0
3200,320165,128.0,"0.000000,0.000000,0.000000,128.000000",128.0,0.0,128.0,32.0,128.0
3300,330168,86.0,"86.000000,0.000000,0.000000,0.000000",86.0,0.0,86.0,21.5,86.0
3400,340194,96.0,"0.000000,96.000000,0.000000,0.000000",96.0,0.0,96.0,24.0,96.0
3500,350177,63.0,"23.000000,0.000000,54.000000,63.000000",63.0,0.0,63.0,35.0,140.0
3600,360167,116.0,"0.000000,116.000000,0.000000,0.000000",116.0,0.0,116.0,29.0,116.0
3700,370140,99.0,"99.000000,0.000000,0.000000,0.000000",99.0,0.0,99.0,24.75,99.0
3800,380157,121.0,"121.000000,0.000000,0.000000,0.000000",121.0,0.0,121.0,30.25,121.0
3900,390153,64.0,"0.000000,36.000000,48.000000,64.000000",64.0,0.0,64.0,37.0,148.0
4000,400121,74.0,"74.000000,0.000000,0.000000,64.000000",74.0,0.0,74.0,34.5,138.0
4100,410140,58.0,"0.000000,0.000000,58.000000,0.000000",58.0,0.0,58.0,14.5,58.0
4200,420188,50.0,"47.000000,50.000000,0.000000,48.000000",50.0,0.0,50.0,36.25,145.0
4300,430130,104.0,"104.000000,0.000000,0.000000,0.000000",104.0,0.0,104.0,26.0,104.0
4400,440111,95.0,"43.000000,95.000000,0.000000,0.000000",95.0,0.0,95.0,34.5,138.0
4500,450146,75.0,"0.000000,75.000000,68.000000,0.000000",75.0,0.0,75.0,35.75,143.0
4600,460160,100.0,"100.000000,0.000000,0.000000,0.000000",100.0,0.0,100.0,25.0,100.0
4700,470199,127.0,"127.000000,0.000000,0.000000,0.000000",127.0,0.0,127.0,31.75,127.0
4800,470199,127.0,"127.000000,0.000000,0.000000,0.000000",127.0,0.0,127.0,31.75,127.0
