generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,115,27.0,"27.000000,33.000000,36.000000,38.000000",27.0,27.0,38.0,33.5,134.0
100,10181,28.0,"28.000000,42.000000,48.000000,32.000000",28.0,28.0,48.0,37.5,150.0
200,20101,36.0,"37.000000,36.000000,39.000000,36.000000",36.0,36.0,39.0,37.0,148.0
300,30100,35.0,"37.000000,36.000000,35.000000,40.000000",35.0,35.0,40.0,37.0,148.0
400,40195,33.0,"37.000000,33.000000,34.000000,39.000000",33.0,33.0,39.0,35.75,143.0
500,50187,33.0,"40.000000,38.000000,33.000000,34.000000",33.0,33.0,40.0,36.25,145.0
600,60182,30.0,"35.000000,40.000000,30.000000,38.000000",30.0,30.0,40.0,35.75,143.0
700,70174,36.0,"36.000000,39.000000,38.000000,36.000000",36.0,36.0,39.0,37.25,149.0
800,80187,32.0,"32.000000,35.000000,36.000000,37.000000",32.0,32.0,37.0,35.0,140.0
900,90172,34.0,"34.000000,37.000000,37.000000,34.000000",34.0,34.0,37.0,35.5,142.0
1000,100165,36.0,"39.000000,37.000000,39.000000,36.000000",36.0,36.0,39.0,37.75,151.0
1100,110178,32.0,"41.000000,42.000000,32.000000,37.000000",32.0,32.0,42.0,38.0,152.0
1200,120107,34.0,"35.000000,34.000000,40.000000,36.000000",34.0,34.0,40.0,36.25,145.0
1300,130187,32.0,"32.000000,39.000000,36.000000,37.000000",32.0,32.0,39.0,36.0,144.0
1400,140154,34.0,"39.000000,34.000000,37.000000,39.000000",34.0,34.0,39.0,37.25,149.0
1500,150147,36.0,"36.000000,36.000000,39.000000,38.000000",36.0,36.0,39.0,37.25,149.0
1600,160109,32.0,"32.000000,38.000000,35.000000,42.000000",32.0,32.0,42.0,36.75,147.0
1700,170184,36.0,"37.000000,36.000000,38.000000,37.000000",36.0,36.0,38.0,37.0,148.0
1800,180191,36.0,"41.000000,36.000000,36.000000,37.000000",36.0,36.0,41.0,37.5,150.0
1900,190180,32.0,"37.000000,35.000000,39.000000,32.000000",32.0,32.0,39.0,35.75,143.0
2000,200118,32.0,"35.000000,40.000000,32.000000,37.000000",32.0,32.0,40.0,36.0,144.0
2100,210172,34.0,"34.000000,34.000000,39.000000,36.000000",34.0,34.0,39.0,35.75,143.0
2200,220125,33.0,"33.000000,39.000000,39.000000,41.000000",33.0,33.0,41.0,38.0,152.0
2300,230191,33.0,"33.000000,37.000000,33.000000,37.000000",33.0,33.0,37.0,35.0,140.0
2400,240116,36.0,"37.000000,37.000000,38.000000,36.000000",36.0,36.0,38.0,37.0,148.0
2500,250195,31.0,"34.000000,36.000000,41.000000,31.000000",31.0,31.0,41.0,35.5,142.0
2600,260140,30.0,"38.000000,34.000000,30.000000,36.000000",30.0,30.0,38.0,34.5,138.0
2700,270197,35.0,"36.000000,35.000000,38.000000,40.000000",35.0,35.0,40.0,37.25,149.0
2800,280135,35.0,"39.000000,36.000000,35.000000,39.000000",35.0,35.0,39.0,37.25,149.0
2900,290105,32.0,"42.000000,33.000000,42.000000,32.000000",32.0,32.0,42.0,37.25,149.0
3000,300127,34.0,"34.000000,39.000000,38.000000,37.000000",34.0,34.0,39.0,37.0,148.0
3100,310113,34.0,"37.000000,36.000000,34.000000,41.000000",34.0,34.0,41.0,37.0,148.0
3200,320113,33.0,"38.000000,39.000000,33.000000,36.000000",33.0,33.0,39.0,36.5,146.0
3300,330148,34.0,"39.000000,36.000000,34.000000,37.000000",34.0,34.0,39.0,36.5,146.0
3400,340119,34.0,"39.000000,34.000000,38.000000,37.000000",34.0,34.0,39.0,37.0,148.0
3500,350171,33.0,"42.000000,36.000000,33.000000,37.000000",33.0,33.0,42.0,37.0,148.0
3600,360113,33.0,"35.000000,35.000000,41.000000,33.000000",33.0,33.0,41.0,36.0,144.0
3700,370162,33.0,"33.000000,34.000000,40.000000,38.000000",33.0,33.0,40.0,36.25,145.0
3800,380176,35.0,"37.000000,38.000000,35.000000,38.000000",35.0,35.0,38.0,37.0,148.0
3900,390146,30.0,"33.000000,39.000000,38.000000,30.000000",30.0,30.0,39.0,35.0,140.0
4000,400199,32.0,"32.000000,38.000000,35.000000,38.000000",32.0,32.0,38.0,35.75,143.0
4100,410108,37.0,"40.000000,39.000000,37.000000,39.000000",37.0,37.0,40.0,38.75,155.0
4200,420183,35.0,"35.000000,39.000000,35.000000,41.000000",35.0,35.0,41.0,37.5,150.0
4300,430108,28.0,"37.000000,28.000000,31.000000,33.000000",28.0,28.0,37.0,32.25,129.0
4400,440161,31.0,"35.000000,35.000000,38.000000,31.000000",31.0,31.0,38.0,34.75,139.0
4500,450108,26.0,"29.000000,32.000000,26.000000,28.000000",26.0,26.0,32.0,28.75,115.0
4600,460141,34.0,"40.000000,34.000000,39.000000,35.000000",34.0,34.0,40.0,37.0,148.0
4700,460141,34.0,"40.000000,34.000000,39.000000,35.000000",34.0,34.0,40.0,37.0,148.0
4800,460141,34.0,"40.000000,34.000000,39.000000,35.000000",34.0,34.0,40.0,37.0,148.0
