generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,104,21.0,"21.000000,38.000000,43.000000,29.000000",21.0,21.0,43.0,32.75,131.0
100,10142,27.0,"30.000000,27.000000,37.000000,36.000000",27.0,27.0,37.0,32.5,130.0
200,20143,24.0,"51.000000,24.000000,25.000000,43.000000",24.0,24.0,51.0,35.75,143.0
300,30136,25.0,"25.000000,35.000000,35.000000,46.000000",25.0,25.0,46.0,35.25,141.0
400,40127,22.0,"43.000000,37.000000,22.000000,41.000000",22.0,22.0,43.0,35.75,143.0
500,50143,28.0,"28.000000,51.000000,34.000000,34.000000",28.0,28.0,51.0,36.75,147.0
600,60122,28.0,"50.000000,37.000000,28.000000,30.000000",28.0,28.0,50.0,36.25,145.0
700,70108,32.0,"48.000000,32.000000,33.000000,32.000000",32.0,32.0,48.0,36.25,145.0
800,80169,21.0,"41.000000,42.000000,48.000000,21.000000",21.0,21.0,48.0,38.0,152.0
900,90116,30.0,"37.000000,30.000000,43.000000,38.000000",30.0,30.0,43.0,37.0,148.0
1000,100199,31.0,"35.000000,39.000000,31.000000,41.000000",31.0,31.0,41.0,36.5,146.0
1100,110101,22.0,"41.000000,22.000000,36.000000,52.000000",22.0,22.0,52.0,37.75,151.0
1200,120159,30.0,"30.000000,44.000000,31.000000,43.000000",30.0,30.0,44.0,37.0,148.0
1300,130131,22.0,"22.000000,31.000000,47.000000,37.000000",22.0,22.0,47.0,34.25,137.0
1400,140123,28.0,"47.000000,37.000000,28.000000,33.000000",28.0,28.0,47.0,36.25,145.0
1500,150139,29.0,"37.000000,45.000000,29.000000,35.000000",29.0,29.0,45.0,36.5,146.0
1600,160150,24.0,"24.000000,41.000000,36.000000,40.000000",24.0,24.0,41.0,35.25,141.0
1700,170113,31.0,"31.000000,37.000000,33.000000,45.000000",31.0,31.0,45.0,36.5,146.0
1800,180122,27.0,"41.000000,39.000000,27.000000,38.000000",27.0,27.0,41.0,36.25,145.0
1900,190160,20.0,"20.000000,42.000000,56.000000,27.000000",20.0,20.0,56.0,36.25,145.0
2000,200130,32.0,"40.000000,32.000000,43.000000,34.000000",32.0,32.0,43.0,37.25,149.0
2100,210183,27.0,"45.000000,32.000000,39.000000,27.000000",27.0,27.0,45.0,35.75,143.0
2200,220184,26.0,"38.000000,43.000000,26.000000,40.000000",26.0,26.0,43.0,36.75,147.0
2300,230128,25.0,"52.000000,32.000000,25.000000,36.000000",25.0,25.0,52.0,36.25,145.0
2400,240149,27.0,"38.000000,27.000000,52.000000,33.000000",27.0,27.0,52.0,37.5,150.0
2500,250155,26.0,"31.000000,51.000000,26.000000,36.000000",26.0,26.0,51.0,36.0,144.0
2600,260168,22.0,"46.000000,41.000000,22.000000,35.000000",22.0,22.0,46.0,36.0,144.0
2700,270121,26.0,"40.000000,35.000000,48.000000,26.000000",26.0,26.0,48.0,37.25,149.0
2800,280113,26.0,"37.000000,26.000000,48.000000,37.000000",26.0,26.0,48.0,37.0,148.0
2900,290150,33.0,"41.000000,33.000000,35.000000,39.000000",33.0,33.0,41.0,37.0,148.0
3000,300139,18.0,"56.000000,34.000000,38.000000,18.000000",18.0,18.0,56.0,36.5,146.0
3100,310164,26.0,"28.000000,26.000000,43.000000,50.000000",26.0,26.0,50.0,36.75,147.0
3200,320112,25.0,"30.000000,25.000000,41.000000,49.000000",25.0,25.0,49.0,36.25,145.0
3300,330129,35.0,"37.000000,35.000000,39.000000,35.000000",35.0,35.0,39.0,36.5,146.0
3400,340114,28.0,"40.000000,35.000000,28.000000,42.000000",28.0,28.0,42.0,36.25,145.0
3500,350141,32.0,"33.000000,36.000000,41.000000,32.000000",32.0,32.0,41.0,35.5,142.0
3600,360118,34.0,"38.000000,39.000000,37.000000,34.000000",34.0,34.0,39.0,37.0,148.0
3700,370141,33.0,"36.000000,33.000000,40.000000,35.000000",33.0,33.0,40.0,36.0,144.0
3800,380142,29.0,"31.000000,29.000000,30.000000,32.000000",29.0,29.0,32.0,30.5,122.0
3900,390109,33.0,"34.000000,34.000000,36.000000,33.000000",33.0,33.0,36.0,34.25,137.0
4000,400195,34.0,"35.000000,34.000000,36.000000,42.000000",34.0,34.0,42.0,36.75,147.0
4100,410102,32.0,"32.000000,34.000000,41.000000,40.000000",32.0,32.0,41.0,36.75,147.0
4200,420116,35.0,"40.000000,37.000000,39.000000,35.000000",35.0,35.0,40.0,37.75,151.0
4300,430155,36.0,"36.000000,39.000000,37.000000,36.000000",36.0,36.0,39.0,37.0,148.0
4400,440117,34.0,"38.000000,39.000000,34.000000,39.000000",34.0,34.0,39.0,37.5,150.0
4500,450144,33.0,"38.000000,39.000000,38.000000,33.000000",33.0,33.0,39.0,37.0,148.0
4600,460103,33.0,"36.000000,40.000000,41.000000,33.000000",33.0,33.0,41.0,37.5,150.0
4700,470134,33.0,"39.000000,36.000000,33.000000,35.000000",33.0,33.0,39.0,35.75,143.0
4800,480113,33.0,"36.000000,39.000000,33.000000,39.000000",33.0,33.0,39.0,36.75,147.0
