generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,152,35.25,"24.000000,55.000000,33.000000,29.000000",35.25,24.0,55.0,35.25,141.0
100,10195,37.0,"36.000000,32.000000,36.000000,44.000000",37.0,32.0,44.0,37.0,148.0
200,20114,36.5,"21.000000,42.000000,41.000000,42.000000",36.5,21.0,42.0,36.5,146.0
300,30172,36.25,"42.000000,15.000000,53.000000,35.000000",36.25,15.0,53.0,36.25,145.0
400,40133,37.5,"40.000000,20.000000,43.000000,47.000000",37.5,20.0,47.0,37.5,150.0
500,50195,36.25,"28.000000,32.000000,39.000000,46.000000",36.25,28.0,46.0,36.25,145.0
600,60120,35.25,"29.000000,41.000000,26.000000,45.000000",35.25,26.0,45.0,35.25,141.0
700,70193,36.25,"42.000000,37.000000,35.000000,31.000000",36.25,31.0,42.0,36.25,145.0
800,80109,36.75,"28.000000,38.000000,45.000000,36.000000",36.75,28.0,45.0,36.75,147.0
900,90138,36.5,"23.000000,33.000000,46.000000,44.000000",36.5,23.0,46.0,36.5,146.0
1000,100100,34.0,"36.000000,31.000000,33.000000,36.000000",34.0,31.0,36.0,34.0,136.0
1100,110131,36.75,"24.000000,36.000000,52.000000,35.000000",36.75,24.0,52.0,36.75,147.0
1200,120130,36.0,"29.000000,41.000000,25.000000,49.000000",36.0,25.0,49.0,36.0,144.0
1300,130114,36.75,"34.000000,42.000000,38.000000,33.000000",36.75,33.0,42.0,36.75,147.0
1400,140122,38.0,"41.000000,43.000000,21.000000,47.000000",38.0,21.0,47.0,38.0,152.0
1500,150129,36.0,"36.000000,51.000000,23.000000,34.000000",36.0,23.0,51.0,36.0,144.0
1600,160191,38.0,"45.000000,41.000000,29.000000,37.000000",38.0,29.0,45.0,38.0,152.0
1700,170105,37.0,"24.000000,30.000000,33.000000,61.000000",37.0,24.0,61.0,37.0,148.0
1800,180192,36.25,"13.000000,55.000000,34.000000,43.000000",36.25,13.0,55.0,36.25,145.0
1900,190148,36.5,"32.000000,39.000000,32.000000,43.000000",36.5,32.0,43.0,36.5,146.0
2000,200164,37.0,"34.000000,26.000000,35.000000,53.000000",37.0,26.0,53.0,37.0,148.0
2100,210161,36.5,"19.000000,53.000000,46.000000,28.000000",36.5,19.0,53.0,36.5,146.0
2200,220199,36.5,"43.000000,52.000000,40.000000,11.000000",36.5,11.0,52.0,36.5,146.0
2300,230180,37.0,"29.000000,41.000000,41.000000,37.000000",37.0,29.0,41.0,37.0,148.0
2400,240160,37.0,"38.000000,35.000000,26.000000,49.000000",37.0,26.0,49.0,37.0,148.0
2500,250102,36.25,"29.000000,34.000000,51.000000,31.000000",36.25,29.0,51.0,36.25,145.0
2600,260172,35.25,"34.000000,42.000000,24.000000,41.000000",35.25,24.0,42.0,35.25,141.0
2700,270118,38.25,"22.000000,36.000000,58.000000,37.000000",38.25,22.0,58.0,38.25,153.0
2800,280139,37.25,"58.000000,23.000000,33.000000,35.000000",37.25,23.0,58.0,37.25,149.0
2900,290181,37.25,"22.000000,49.000000,26.000000,52.000000",37.25,22.0,52.0,37.25,149.0
3000,300159,37.0,"29.000000,46.000000,24.000000,49.000000",37.0,24.0,49.0,37.0,148.0
3100,310189,36.5,"33.000000,33.000000,42.000000,38.000000",36.5,33.0,42.0,36.5,146.0
3200,320162,36.0,"36.000000,33.000000,35.000000,40.000000",36.0,33.0,40.0,36.0,144.0
3300,330171,36.5,"37.000000,35.000000,38.000000,36.000000",36.5,35.0,38.0,36.5,146.0
3400,340112,36.5,"27.000000,31.000000,57.000000,31.000000",36.5,27.0,57.0,36.5,146.0
3500,350134,35.75,"28.000000,30.000000,52.000000,33.000000",35.75,28.0,52.0,35.75,143.0
3600,360194,34.25,"25.000000,40.000000,46.000000,26.000000",34.25,25.0,46.0,34.25,137.0
3700,370116,36.25,"29.000000,31.000000,35.000000,50.000000",36.25,29.0,50.0,36.25,145.0
3800,380123,36.75,"41.000000,47.000000,31.000000,28.000000",36.75,28.0,47.0,36.75,147.0
3900,390135,37.0,"37.000000,48.000000,43.000000,20.000000",37.0,20.0,48.0,37.0,148.0
4000,400178,35.75,"23.000000,38.000000,47.000000,35.000000",35.75,23.0,47.0,35.75,143.0
4100,410191,36.0,"26.000000,36.000000,45.000000,37.000000",36.0,26.0,45.0,36.0,144.0
4200,420137,36.0,"41.000000,39.000000,28.000000,36.000000",36.0,28.0,41.0,36.0,144.0
4300,430127,36.0,"50.000000,13.000000,40.000000,41.000000",36.0,13.0,50.0,36.0,144.0
4400,440100,36.75,"39.000000,35.000000,37.000000,36.000000",36.75,35.0,39.0,36.75,147.0
4500,450166,36.5,"42.000000,42.000000,32.000000,30.000000",36.5,30.0,42.0,36.5,146.0
4600,460177,37.25,"18.000000,37.000000,45.000000,49.000000",37.25,18.0,49.0,37.25,149.0
4700,470179,37.25,"41.000000,44.000000,32.000000,32.000000",37.25,32.0,44.0,37.25,149.0
4800,470179,37.25,"41.000000,44.000000,32.000000,32.000000",37.25,32.0,44.0,37.25,149.0
