generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,152,37.25,"35.000000,35.000000,28.000000,51.000000",37.25,28.0,51.0,37.25,149.0
100,10178,36.5,"21.000000,44.000000,26.000000,55.000000",36.5,21.0,55.0,36.5,146.0
200,20118,36.5,"47.000000,20.000000,39.000000,40.000000",36.5,20.0,47.0,36.5,146.0
300,30142,35.5,"44.000000,42.000000,36.000000,20.000000",35.5,20.0,44.0,35.5,142.0
400,40142,37.0,"27.000000,41.000000,38.000000,42.000000",37.0,27.0,42.0,37.0,148.0
500,50180,36.5,"35.000000,37.000000,35.000000,39.000000",36.5,35.0,39.0,36.5,146.0
600,60193,36.75,"33.000000,51.000000,21.000000,42.000000",36.75,21.0,51.0,36.75,147.0
700,70118,36.5,"38.000000,33.000000,33.000000,42.000000",36.5,33.0,42.0,36.5,146.0
800,80199,36.25,"29.000000,51.000000,24.000000,41.000000",36.25,24.0,51.0,36.25,145.0
900,90125,37.25,"41.000000,22.000000,40.000000,46.000000",37.25,22.0,46.0,37.25,149.0
1000,100149,36.5,"27.000000,35.000000,30.000000,54.000000",36.5,27.0,54.0,36.5,146.0
1100,110147,36.75,"34.000000,44.000000,24.000000,45.000000",36.75,24.0,45.0,36.75,147.0
1200,120182,37.25,"34.000000,29.000000,41.000000,45.000000",37.25,29.0,45.0,37.25,149.0
1300,130191,37.25,"41.000000,23.000000,41.000000,44.000000",37.25,23.0,44.0,37.25,149.0
1400,140176,37.75,"31.000000,21.000000,53.000000,46.000000",37.75,21.0,53.0,37.75,151.0
1500,150131,37.25,"40.000000,42.000000,45.000000,22.000000",37.25,22.0,45.0,37.25,149.0
1600,160116,37.25,"50.000000,32.000000,31.000000,36.000000",37.25,31.0,50.0,37.25,149.0
1700,170127,36.25,"37.000000,40.000000,45.000000,23.000000",36.25,23.0,45.0,36.25,145.0
1800,180143,37.5,"34.000000,32.000000,47.000000,37.000000",37.5,32.0,47.0,37.5,150.0
1900,190179,36.0,"29.000000,44.000000,30.000000,41.000000",36.0,29.0,44.0,36.0,144.0
2000,200115,36.5,"43.000000,25.000000,43.000000,35.000000",36.5,25.0,43.0,36.5,146.0
2100,210162,37.0,"34.000000,29.000000,46.000000,39.000000",37.0,29.0,46.0,37.0,148.0
2200,220161,37.5,"49.000000,42.000000,36.000000,23.000000",37.5,23.0,49.0,37.5,150.0
2300,230152,36.0,"36.000000,36.000000,36.000000,36.000000",36.0,36.0,36.0,36.0,144.0
2400,240161,37.25,"29.000000,53.000000,32.000000,35.000000",37.25,29.0,53.0,37.25,149.0
2500,250100,36.5,"40.000000,43.000000,34.000000,29.000000",36.5,29.0,43.0,36.5,146.0
2600,260149,36.75,"37.000000,37.000000,28.000000,45.000000",36.75,28.0,45.0,36.75,147.0
2700,270139,37.0,"42.000000,26.000000,50.000000,30.000000",37.0,26.0,50.0,37.0,148.0
2800,280162,36.5,"43.000000,27.000000,50.000000,26.000000",36.5,26.0,50.0,36.5,146.0
2900,290170,36.0,"33.000000,44.000000,36.000000,31.000000",36.0,31.0,44.0,36.0,144.0
3000,300149,35.5,"34.000000,35.000000,35.000000,38.000000",35.5,34.0,38.0,35.5,142.0
3100,310137,35.25,"34.000000,53.000000,24.000000,30.000000",35.25,24.0,53.0,35.25,141.0
3200,320139,35.75,"39.000000,32.000000,13.000000,59.000000",35.75,13.0,59.0,35.75,143.0
3300,330187,37.25,"33.000000,31.000000,42.000000,43.000000",37.25,31.0,43.0,37.25,149.0
3400,340143,37.25,"33.000000,37.000000,30.000000,49.000000",37.25,30.0,49.0,37.25,149.0
3500,350166,36.0,"41.000000,45.000000,17.000000,41.000000",36.0,17.0,45.0,36.0,144.0
3600,360151,36.5,"36.000000,30.000000,37.000000,43.000000",36.5,30.0,43.0,36.5,146.0
3700,370133,36.75,"16.000000,36.000000,34.000000,61.000000",36.75,16.0,61.0,36.75,147.0
3800,380196,36.0,"42.000000,27.000000,41.000000,34.000000",36.0,27.0,42.0,36.0,144.0
3900,390136,36.75,"44.000000,33.000000,28.000000,42.000000",36.75,28.0,44.0,36.75,147.0
4000,400157,36.75,"35.000000,43.000000,26.000000,43.000000",36.75,26.0,43.0,36.75,147.0
4100,410176,37.0,"40.000000,47.000000,37.000000,24.000000",37.0,24.0,47.0,37.0,148.0
4200,420166,36.5,"23.000000,40.000000,41.000000,42.000000",36.5,23.0,42.0,36.5,146.0
4300,430184,36.75,"33.000000,36.000000,47.000000,31.000000",36.75,31.0,47.0,36.75,147.0
4400,440153,37.5,"25.000000,61.000000,28.000000,36.000000",37.5,25.0,61.0,37.5,150.0
4500,450121,36.5,"18.000000,40.000000,59.000000,29.000000",36.5,18.0,59.0,36.5,146.0
4600,460122,36.25,"37.000000,30.000000,31.000000,47.000000",36.25,30.0,47.0,36.25,145.0
4700,460122,36.25,"37.000000,30.000000,31.000000,47.000000",36.25,30.0,47.0,36.25,145.0
4800,460122,36.25,"37.000000,30.000000,31.000000,47.000000",36.25,30.0,47.0,36.25,145.0
