generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,192,0.0,"0.000000,9.000000,1.000000,27.000000",27.0,0.0,27.0,9.25,37.0
100,10112,11.0,"37.000000,27.000000,29.000000,11.000000",11.0,11.0,37.0,26.0,104.0
200,20163,10.0,"37.000000,10.000000,17.000000,29.000000",37.0,10.0,37.0,23.25,93.0
300,30191,28.0,"33.000000,34.000000,28.000000,44.000000",33.0,28.0,44.0,34.75,139.0
400,40111,16.0,"33.000000,24.000000,16.000000,40.000000",33.0,16.0,40.0,28.25,113.0
500,50136,30.0,"33.000000,35.000000,30.000000,40.000000",40.0,30.0,40.0,34.5,138.0
600,60111,20.0,"33.000000,43.000000,20.000000,21.000000",33.0,20.0,43.0,29.25,117.0
700,70197,14.0,"59.000000,37.000000,14.000000,19.000000",14.0,14.0,59.0,32.25,129.0
800,80144,18.0,"45.000000,47.000000,24.000000,18.000000",18.0,18.0,47.0,33.5,134.0
900,90155,22.0,"29.000000,22.000000,31.000000,37.000000",29.0,22.0,37.0,29.75,119.0
1000,100156,25.0,"38.000000,28.000000,29.000000,25.000000",25.0,25.0,38.0,30.0,120.0
1100,110182,19.0,"56.000000,23.000000,19.000000,19.000000",23.0,19.0,56.0,29.25,117.0
1200,120159,21.0,"21.000000,46.000000,30.000000,27.000000",21.0,21.0,46.0,31.0,124.0
1300,130156,20.0,"28.000000,20.000000,38.000000,30.000000",30.0,20.0,38.0,29.0,116.0
1400,140149,17.0,"37.000000,20.000000,39.000000,17.000000",39.0,17.0,39.0,28.25,113.0
1500,150197,23.0,"28.000000,40.000000,23.000000,27.000000",23.0,23.0,40.0,29.5,118.0
1600,160124,20.0,"29.000000,20.000000,30.000000,48.000000",48.0,20.0,48.0,31.75,127.0
1700,170168,24.0,"36.000000,30.000000,24.000000,41.000000",41.0,24.0,41.0,32.75,131.0
1800,180199,22.0,"38.000000,30.000000,24.000000,22.000000",38.0,22.0,38.0,28.5,114.0
1900,190199,21.0,"47.000000,28.000000,21.000000,37.000000",47.0,21.0,47.0,33.25,133.0
2000,200109,30.0,"31.000000,30.000000,43.000000,35.000000",43.0,30.0,43.0,34.75,139.0
2100,210159,23.0,"23.000000,45.000000,35.000000,26.000000",23.0,23.0,45.0,32.25,129.0
2200,220181,19.0,"19.000000,24.000000,63.000000,24.000000",63.0,19.0,63.0,32.5,130.0
2300,230139,20.0,"20.000000,52.000000,27.000000,22.000000",20.0,20.0,52.0,30.25,121.0
2400,240163,9.0,"41.000000,9.000000,24.000000,37.000000",41.0,9.0,41.0,27.75,111.0
2500,250159,22.0,"39.000000,31.000000,22.000000,28.000000",39.0,22.0,39.0,30.0,120.0
2600,260122,35.0,"37.000000,36.000000,36.000000,35.000000",36.0,35.0,37.0,36.0,144.0
2700,270178,21.0,"25.000000,52.000000,31.000000,21.000000",52.0,21.0,52.0,32.25,129.0
2800,280131,27.0,"31.000000,35.000000,36.000000,27.000000",31.0,27.0,36.0,32.25,129.0
2900,290114,22.0,"32.000000,43.000000,31.000000,22.000000",43.0,22.0,43.0,32.0,128.0
3000,300199,16.0,"21.000000,36.000000,22.000000,16.000000",21.0,16.0,36.0,23.75,95.0
3100,310152,16.0,"16.000000,40.000000,24.000000,51.000000",51.0,16.0,51.0,32.75,131.0
3200,320161,22.0,"22.000000,22.000000,47.000000,43.000000",47.0,22.0,47.0,33.5,134.0
3300,330183,21.0,"21.000000,33.000000,35.000000,37.000000",21.0,21.0,37.0,31.5,126.0
3400,340193,30.0,"36.000000,30.000000,33.000000,39.000000",33.0,30.0,39.0,34.5,138.0
3500,350183,31.0,"31.000000,34.000000,34.000000,43.000000",31.0,31.0,43.0,35.5,142.0
3600,360125,14.0,"32.000000,33.000000,14.000000,56.000000",14.0,14.0,56.0,33.75,135.0
3700,370188,25.0,"33.000000,49.000000,25.000000,27.000000",27.0,25.0,49.0,33.5,134.0
3800,380155,24.0,"24.000000,34.000000,33.000000,46.000000",24.0,24.0,46.0,34.25,137.0
3900,390136,4.0,"4.000000,51.000000,52.000000,23.000000",23.0,4.0,52.0,32.5,130.0
4000,400158,29.0,"29.000000,30.000000,32.000000,31.000000",30.0,29.0,32.0,30.5,122.0
4100,410107,19.0,"41.000000,19.000000,30.000000,49.000000",41.0,19.0,49.0,34.75,139.0
4200,420177,22.0,"22.000000,23.000000,49.000000,35.000000",49.0,22.0,49.0,32.25,129.0
4300,430154,21.0,"28.000000,21.000000,34.000000,38.000000",21.0,21.0,38.0,30.25,121.0
4400,440192,26.0,"35.000000,26.000000,40.000000,38.000000",38.0,26.0,40.0,34.75,139.0
4500,450106,25.0,"25.000000,34.000000,36.000000,26.000000",34.0,25.0,36.0,30.25,121.0
4600,460103,31.0,"34.000000,31.000000,31.000000,33.000000",34.0,31.0,34.0,32.25,129.0
4700,470160,27.0,"38.000000,39.000000,29.000000,27.000000",27.0,27.0,39.0,33.25,133.0
4800,470160,27.0,"38.000000,39.000000,29.000000,27.000000",27.0,27.0,39.0,33.25,133.0
