generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,175,34.25,"86.000000,44.000000,0.000000,7.000000",86.0,0.0,86.0,34.25,137.0
100,10199,33.0,"4.000000,81.000000,47.000000,0.000000",4.0,0.0,81.0,33.0,132.0
200,20145,35.0,"35.000000,0.000000,31.000000,74.000000",31.0,0.0,74.0,35.0,140.0
300,30133,28.75,"0.000000,0.000000,83.000000,32.000000",83.0,0.0,83.0,28.75,115.0
400,40124,36.5,"40.000000,27.000000,37.000000,42.000000",42.0,27.0,42.0,36.5,146.0
500,50161,35.5,"41.000000,40.000000,46.000000,15.000000",46.0,15.0,46.0,35.5,142.0
600,60100,33.0,"25.000000,14.000000,38.000000,55.000000",55.0,14.0,55.0,33.0,132.0
700,70145,27.5,"36.000000,0.000000,74.000000,0.000000",74.0,0.0,74.0,27.5,110.0
800,80133,31.5,"39.000000,38.000000,26.000000,23.000000",26.0,23.0,39.0,31.5,126.0
900,90142,32.75,"0.000000,63.000000,0.000000,68.000000",63.0,0.0,68.0,32.75,131.0
1000,100184,35.25,"46.000000,45.000000,41.000000,9.000000",9.0,9.0,46.0,35.25,141.0
1100,110139,36.75,"44.000000,32.000000,24.000000,47.000000",44.0,24.0,47.0,36.75,147.0
1200,120113,35.5,"48.000000,23.000000,30.000000,41.000000",30.0,23.0,48.0,35.5,142.0
1300,130166,32.75,"26.000000,47.000000,30.000000,28.000000",47.0,26.0,47.0,32.75,131.0
1400,140174,34.25,"25.000000,19.000000,49.000000,44.000000",19.0,19.0,49.0,34.25,137.0
1500,150106,32.0,"21.000000,43.000000,25.000000,39.000000",43.0,21.0,43.0,32.0,128.0
1600,160190,36.25,"32.000000,37.000000,38.000000,38.000000",37.0,32.0,38.0,36.25,145.0
1700,170106,31.0,"25.000000,55.000000,44.000000,0.000000",55.0,0.0,55.0,31.0,124.0
1800,180133,36.5,"25.000000,40.000000,45.000000,36.000000",45.0,25.0,45.0,36.5,146.0
1900,190163,30.75,"41.000000,31.000000,0.000000,51.000000",41.0,0.0,51.0,30.75,123.0
2000,200180,36.25,"38.000000,40.000000,20.000000,47.000000",47.0,20.0,47.0,36.25,145.0
2100,210197,33.25,"21.000000,0.000000,42.000000,70.000000",42.0,0.0,70.0,33.25,133.0
2200,220172,32.5,"38.000000,41.000000,0.000000,51.000000",51.0,0.0,51.0,32.5,130.0
2300,230149,36.75,"63.000000,25.000000,43.000000,16.000000",43.0,16.0,63.0,36.75,147.0
2400,240144,32.0,"0.000000,38.000000,35.000000,55.000000",55.0,0.0,55.0,32.0,128.0
2500,250164,35.0,"44.000000,17.000000,36.000000,43.000000",43.0,17.0,44.0,35.0,140.0
2600,260132,33.5,"34.000000,25.000000,34.000000,41.000000",41.0,25.0,41.0,33.5,134.0
2700,270135,34.25,"26.000000,44.000000,30.000000,37.000000",26.0,26.0,44.0,34.25,137.0
2800,280170,34.0,"20.000000,66.000000,23.000000,27.000000",66.0,20.0,66.0,34.0,136.0
2900,290135,34.25,"59.000000,48.000000,10.000000,20.000000",59.0,10.0,59.0,34.25,137.0
3000,300127,35.5,"29.000000,16.000000,40.000000,57.000000",29.0,16.0,57.0,35.5,142.0
3100,310188,34.75,"38.000000,44.000000,0.000000,57.000000",57.0,0.0,57.0,34.75,139.0
3200,320134,35.25,"35.000000,50.000000,34.000000,22.000000",50.0,22.0,50.0,35.25,141.0
3300,330107,35.0,"43.000000,31.000000,49.000000,17.000000",43.0,17.0,49.0,35.0,140.0
3400,340163,28.75,"40.000000,17.000000,26.000000,32.000000",40.0,17.0,40.0,28.75,115.0
3500,350139,32.5,"41.000000,43.000000,32.000000,14.000000",41.0,14.0,43.0,32.5,130.0
3600,360128,37.25,"18.000000,58.000000,50.000000,23.000000",23.0,18.0,58.0,37.25,149.0
3700,370145,34.25,"38.000000,9.000000,39.000000,51.000000",39.0,9.0,51.0,34.25,137.0
3800,380104,34.25,"45.000000,26.000000,14.000000,52.000000",52.0,14.0,52.0,34.25,137.0
3900,390130,35.5,"73.000000,29.000000,40.000000,0.000000",29.0,0.0,73.0,35.5,142.0
4000,400173,30.0,"31.000000,0.000000,45.000000,44.000000",45.0,0.0,45.0,30.0,120.0
4100,410182,35.75,"59.000000,55.000000,0.000000,29.000000",55.0,0.0,59.0,35.75,143.0
4200,420149,32.25,"0.000000,0.000000,79.000000,50.000000",79.0,0.0,79.0,32.25,129.0
4300,430182,33.5,"30.000000,59.000000,36.000000,9.000000",59.0,9.0,59.0,33.5,134.0
4400,440188,38.0,"53.000000,0.000000,50.000000,49.000000",49.0,0.0,53.0,38.0,152.0
4500,450139,35.5,"42.000000,0.000000,37.000000,63.000000",42.0,0.0,63.0,35.5,142.0
4600,460178,35.75,"41.000000,30.000000,31.000000,41.000000",30.0,30.0,41.0,35.75,143.0
4700,470153,30.5,"0.000000,48.000000,74.000000,0.000000",74.0,0.0,74.0,30.5,122.0
4800,470153,30.5,"0.000000,48.000000,74.000000,0.000000",74.0,0.0,74.0,30.5,122.0
