generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,145,48.0,"23.000000,39.000000,34.000000,48.000000",48.0,23.0,48.0,36.0,144.0
100,10113,109.0,"0.000000,109.000000,0.000000,0.000000",109.0,0.0,109.0,27.25,109.0
200,20102,60.0,"42.000000,0.000000,60.000000,42.000000",60.0,0.0,60.0,36.0,144.0
300,30145,115.0,"0.000000,0.000000,0.000000,115.000000",115.0,0.0,115.0,28.75,115.0
400,40158,106.0,"0.000000,0.000000,0.000000,106.000000",106.0,0.0,106.0,26.5,106.0
500,50134,100.0,"100.000000,0.000000,0.000000,0.000000",100.0,0.0,100.0,25.0,100.0
600,60195,73.0,"67.000000,73.000000,0.000000,0.000000",73.0,0.0,73.0,35.0,140.0
700,70163,122.0,"122.000000,0.000000,0.000000,0.000000",122.0,0.0,122.0,30.5,122.0
800,80184,101.0,"0.000000,0.000000,0.000000,101.000000",101.0,0.0,101.0,25.25,101.0
900,90175,99.0,"99.000000,0.000000,0.000000,0.000000",99.0,0.0,99.0,24.75,99.0
1000,100156,75.0,"62.000000,0.000000,75.000000,0.000000",75.0,0.0,75.0,34.25,137.0
1100,110174,81.0,"0.000000,45.000000,0.000000,81.000000",81.0,0.0,81.0,31.5,126.0
1200,120124,111.0,"0.000000,0.000000,111.000000,0.000000",111.0,0.0,111.0,27.75,111.0
1300,130149,54.0,"39.000000,48.000000,54.000000,0.000000",54.0,0.0,54.0,35.25,141.0
1400,140154,63.0,"0.000000,63.000000,45.000000,41.000000",63.0,0.0,63.0,37.25,149.0
1500,150194,54.0,"41.000000,54.000000,43.000000,0.000000",54.0,0.0,54.0,34.5,138.0
1600,160133,99.0,"0.000000,99.000000,0.000000,0.000000",99.0,0.0,99.0,24.75,99.0
1700,170119,98.0,"0.000000,0.000000,0.000000,98.000000",98.0,0.0,98.0,24.5,98.0
1800,180187,105.0,"105.000000,0.000000,0.000000,0.000000",105.0,0.0,105.0,26.25,105.0
1900,190127,51.0,"44.000000,51.000000,47.000000,0.000000",51.0,0.0,51.0,35.5,142.0
2000,200180,77.0,"0.000000,77.000000,0.000000,61.000000",77.0,0.0,77.0,34.5,138.0
2100,210167,62.0,"43.000000,42.000000,62.000000,0.000000",62.0,0.0,62.0,36.75,147.0
2200,220135,74.0,"0.000000,68.000000,74.000000,0.000000",74.0,0.0,74.0,35.5,142.0
2300,230193,86.0,"0.000000,0.000000,57.000000,86.000000",86.0,0.0,86.0,35.75,143.0
2400,240104,43.0,"33.000000,43.000000,39.000000,35.000000",43.0,33.0,43.0,37.5,150.0
2500,250179,51.0,"0.000000,49.000000,43.000000,51.000000",51.0,0.0,51.0,35.75,143.0
2600,260199,51.0,"51.000000,0.000000,43.000000,49.000000",51.0,0.0,51.0,35.75,143.0
2700,270142,90.0,"0.000000,90.000000,0.000000,55.000000",90.0,0.0,90.0,36.25,145.0
2800,280157,49.0,"48.000000,48.000000,0.000000,49.000000",49.0,0.0,49.0,36.25,145.0
2900,290109,83.0,"65.000000,0.000000,0.000000,83.000000",83.0,0.0,83.0,37.0,148.0
3000,300110,86.0,"0.000000,86.000000,52.000000,0.000000",86.0,0.0,86.0,34.5,138.0
3100,310177,71.0,"0.000000,63.000000,0.000000,71.000000",71.0,0.0,71.0,33.5,134.0
3200,320160,81.0,"47.000000,0.000000,81.000000,0.000000",81.0,0.0,81.0,32.0,128.0
3300,330116,104.0,"104.000000,0.000000,0.000000,0.000000",104.0,0.0,104.0,26.0,104.0
3400,340132,63.0,"44.000000,33.000000,63.000000,0.000000",63.0,0.0,63.0,35.0,140.0
3500,350150,128.0,"0.000000,0.000000,128.000000,0.000000",128.0,0.0,128.0,32.0,128.0
3600,360196,55.0,"50.000000,42.000000,55.000000,0.000000",55.0,0.0,55.0,36.75,147.0
3700,370127,69.0,"0.000000,0.000000,59.000000,69.000000",69.0,0.0,69.0,32.0,128.0
3800,380153,87.0,"0.000000,0.000000,87.000000,0.000000",87.0,0.0,87.0,21.75,87.0
3900,390185,117.0,"0.000000,117.000000,0.000000,0.000000",117.0,0.0,117.0,29.25,117.0
4000,400171,114.0,"0.000000,0.000000,0.000000,114.000000",114.0,0.0,114.0,28.5,114.0
4100,410151,90.0,"90.000000,0.000000,51.000000,0.000000",90.0,0.0,90.0,35.25,141.0
4200,420130,124.0,"0.000000,124.000000,0.000000,0.000000",124.0,0.0,124.0,31.0,124.0
4300,430151,109.0,"109.000000,0.000000,0.000000,0.000000",109.0,0.0,109.0,27.25,109.0
4400,440177,83.0,"0.000000,83.000000,0.000000,57.000000",83.0,0.0,83.0,35.0,140.0
4500,450182,70.0,"70.000000,69.000000,0.000000,0.000000",70.0,0.0,70.0,34.75,139.0
4600,460185,111.0,"0.000000,0.000000,0.000000,111.000000",111.0,0.0,111.0,27.75,111.0
4700,470119,123.0,"0.000000,123.000000,0.000000,0.000000",123.0,0.0,123.0,30.75,123.0
4800,480183,68.0,"68.000000,0.000000,67.000000,0.000000",68.0,0.0,68.0,33.75,135.0
