replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,60,34,37,21,24,67,36,23,21,23,60,67,38.0,37.5,152,150
1,49,24,29,50,41,45,34,33,24,33,50,45,38.0,38.25,152,153
2,32,27,42,46,41,51,29,26,27,26,46,51,36.75,36.75,147,147
3,25,32,43,52,46,41,40,25,25,25,52,46,38.0,38.0,152,152
4,28,43,47,33,23,67,41,22,28,22,47,67,37.75,38.25,151,153
5,59,34,29,29,55,35,34,27,29,27,59,55,37.75,37.75,151,151
6,49,51,19,32,35,35,43,39,19,35,51,43,37.75,38.0,151,152
7,34,28,51,35,30,30,46,47,28,30,51,47,37.0,38.25,148,153
8,25,31,51,41,52,33,31,31,25,31,51,52,37.0,36.75,148,147
9,24,50,43,36,24,37,38,50,24,24,50,50,38.25,37.25,153,149
10,30,27,43,51,26,46,38,43,27,26,51,46,37.75,38.25,151,153
11,44,39,30,39,33,43,29,46,30,29,44,46,38.0,37.75,152,151
12,20,65,23,43,44,25,37,44,20,25,65,44,37.75,37.5,151,150
13,22,32,48,50,39,25,33,56,22,25,50,56,38.0,38.25,152,153
14,28,29,32,63,34,45,30,43,28,30,63,45,38.0,38.0,152,152
15,46,29,57,18,45,39,34,34,18,34,57,45,37.5,38.0,150,152
16,38,36,43,35,43,34,37,39,35,34,43,43,38.0,38.25,152,153
17,62,34,31,24,28,53,40,32,24,28,62,53,37.75,38.25,151,153
18,52,30,41,28,29,26,49,47,28,26,52,49,37.75,37.75,151,151
19,30,43,41,39,26,41,46,39,30,26,43,46,38.25,38.0,153,152
20,64,33,26,29,39,20,44,49,26,20,64,49,38.0,38.0,152,152
21,26,38,48,41,49,29,48,26,26,26,48,49,38.25,38.0,153,152
22,15,53,29,56,28,47,54,23,15,23,56,54,38.25,38.0,153,152
23,40,44,40,29,25,53,36,36,29,25,44,53,38.25,37.5,153,150
24,37,43,38,34,43,25,34,49,34,25,43,49,38.0,37.75,152,151
25,33,50,31,35,44,52,32,25,31,25,50,52,37.25,38.25,149,153
26,51,38,24,37,47,28,45,33,24,28,51,47,37.5,38.25,150,153
27,32,40,53,26,33,21,51,47,26,21,53,51,37.75,38.0,151,152
28,30,38,41,41,34,34,47,36,30,34,41,47,37.5,37.75,150,151
29,51,42,29,30,47,31,32,42,29,31,51,47,38.0,38.0,152,152
30,40,37,47,28,47,34,46,26,28,26,47,47,38.0,38.25,152,153
31,49,45,31,27,36,19,45,50,27,19,49,50,38.0,37.5,152,150
32,25,37,55,31,52,30,25,44,25,25,55,52,37.0,37.75,148,151
33,23,33,53,43,50,26,39,35,23,26,53,50,38.0,37.5,152,150
34,29,40,47,36,56,33,27,37,29,27,47,56,38.0,38.25,152,153
35,40,24,46,43,47,50,31,20,24,20,46,50,38.25,37.0,153,148
36,39,33,54,26,50,37,33,29,26,29,54,50,38.0,37.25,152,149
37,38,25,49,37,29,39,36,48,25,29,49,48,37.25,38.0,149,152
38,32,45,26,45,32,36,35,47,26,32,45,47,37.0,37.5,148,150
39,28,44,42,38,28,34,44,46,28,28,44,46,38.0,38.0,152,152
40,47,34,36,36,32,48,39,28,34,28,47,48,38.25,36.75,153,147
41,46,32,39,28,24,42,40,46,28,24,46,46,36.25,38.0,145,152
42,37,39,34,43,41,26,46,38,34,26,43,46,38.25,37.75,153,151
43,48,20,56,28,40,33,45,33,20,33,56,45,38.0,37.75,152,151
44,45,38,35,35,34,45,39,34,35,34,45,45,38.25,38.0,153,152
45,30,44,51,27,37,37,35,43,27,35,51,43,38.0,38.0,152,152
46,42,18,53,36,41,53,33,25,18,25,53,53,37.25,38.0,149,152
47,38,35,47,32,35,38,44,35,32,35,47,44,38.0,38.0,152,152
48,29,41,36,47,47,16,40,50,29,16,47,50,38.25,38.25,153,153
49,39,22,29,58,48,37,27,40,22,27,58,48,37.0,38.0,148,152
50,33,30,36,50,35,40,28,50,30,28,50,50,37.25,38.25,149,153
51,21,47,44,39,42,40,37,31,21,31,47,42,37.75,37.5,151,150
52,33,45,42,33,45,39,36,31,33,31,45,45,38.25,37.75,153,151
53,32,48,38,35,31,40,45,35,32,31,48,45,38.25,37.75,153,151
54,28,38,48,38,38,48,28,37,28,28,48,48,38.0,37.75,152,151
55,30,49,36,38,35,46,39,31,30,31,49,46,38.25,37.75,153,151
56,53,38,34,27,34,60,32,26,27,26,53,60,38.0,38.0,152,152
57,37,38,33,45,40,18,45,45,33,18,45,45,38.25,37.0,153,148
58,53,40,20,40,30,49,47,26,20,26,53,49,38.25,38.0,153,152
59,32,24,45,49,44,37,47,21,24,21,49,47,37.5,37.25,150,149
60,44,51,30,27,26,42,31,53,27,26,51,53,38.0,38.0,152,152
61,26,38,43,33,41,34,36,37,26,34,43,41,35.0,37.0,140,148
62,27,28,41,51,37,49,35,31,27,31,51,49,36.75,38.0,147,152
63,55,41,39,17,33,43,34,32,17,32,55,43,38.0,35.5,152,142
64,39,37,28,46,53,37,24,36,28,24,46,53,37.5,37.5,150,150
65,33,34,52,33,50,23,38,38,33,23,52,50,38.0,37.25,152,149
66,47,46,29,30,35,38,44,36,29,35,47,44,38.0,38.25,152,153
67,35,38,47,31,42,30,30,46,31,30,47,46,37.75,37.0,151,148
68,25,36,49,42,36,25,34,53,25,25,49,53,38.0,37.0,152,148
69,23,45,32,49,22,35,51,45,23,22,49,51,37.25,38.25,149,153
70,27,45,35,45,48,24,46,35,27,24,45,48,38.0,38.25,152,153
71,47,22,47,36,44,35,30,41,22,30,47,44,38.0,37.5,152,150
72,48,39,28,37,45,27,33,48,28,27,48,48,38.0,38.25,152,153
73,43,38,41,31,39,40,42,28,31,28,43,42,38.25,37.25,153,149
74,45,31,44,33,44,52,38,16,31,16,45,52,38.25,37.5,153,150
75,32,42,45,32,37,41,43,32,32,32,45,43,37.75,38.25,151,153
76,54,35,31,33,32,20,60,38,31,20,54,60,38.25,37.5,153,150
77,37,52,34,28,43,38,23,48,28,23,52,48,37.75,38.0,151,152
78,49,26,46,31,30,33,41,41,26,30,49,41,38.0,36.25,152,145
