replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,30,25,55,36,35,31,36,43,25,31,55,43,36.5,36.25,146,145
1,34,30,42,39,29,41,36,38,30,29,42,41,36.25,36.0,145,144
2,22,43,38,38,51,26,32,34,22,26,43,51,35.25,35.75,141,143
3,44,40,32,29,32,35,24,53,29,24,44,53,36.25,36.0,145,144
4,37,32,39,39,34,50,37,20,32,20,39,50,36.75,35.25,147,141
5,32,54,23,37,31,48,27,38,23,27,54,48,36.5,36.0,146,144
6,35,31,32,40,48,24,33,42,31,24,40,48,34.5,36.75,138,147
7,24,45,29,44,57,27,33,27,24,27,45,57,35.5,36.0,142,144
8,39,49,26,33,47,31,45,24,26,24,49,47,36.75,36.75,147,147
9,36,49,27,35,47,24,25,49,27,24,49,49,36.75,36.25,147,145
10,37,32,34,42,35,42,31,32,32,31,42,42,36.25,35.0,145,140
11,43,35,31,38,46,31,38,30,31,30,43,46,36.75,36.25,147,145
12,42,35,33,36,22,53,32,37,33,22,42,53,36.5,36.0,146,144
13,23,43,28,47,36,35,36,40,23,35,47,40,35.25,36.75,141,147
14,40,38,40,28,31,33,42,35,28,31,40,42,36.5,35.25,146,141
15,30,38,42,37,32,49,31,32,30,31,42,49,36.75,36.0,147,144
16,43,35,36,31,27,40,43,34,31,27,43,43,36.25,36.0,145,144
17,34,27,36,48,35,48,28,36,27,28,48,48,36.25,36.75,145,147
18,37,36,43,31,30,34,33,48,31,30,43,48,36.75,36.25,147,145
19,40,33,18,53,39,39,30,37,18,30,53,39,36.0,36.25,144,145
20,34,37,41,34,28,52,28,39,34,28,41,52,36.5,36.75,146,147
21,31,34,21,58,37,28,36,33,21,28,58,37,36.0,33.5,144,134
22,41,38,29,38,38,32,35,42,29,32,41,42,36.5,36.75,146,147
23,39,35,22,51,54,31,32,25,22,25,51,54,36.75,35.5,147,142
24,31,33,32,48,46,40,25,36,31,25,48,46,36.0,36.75,144,147
25,35,64,20,26,30,36,39,42,20,30,64,42,36.25,36.75,145,147
26,36,35,38,38,47,43,29,20,35,20,38,47,36.75,34.75,147,139
27,28,21,57,38,24,46,42,33,21,24,57,46,36.0,36.25,144,145
28,58,19,22,47,27,35,30,54,19,27,58,54,36.5,36.5,146,146
29,49,33,23,42,42,33,40,32,23,32,49,42,36.75,36.75,147,147
30,38,48,34,25,35,33,38,35,25,33,48,38,36.25,35.25,145,141
31,32,38,34,38,49,29,29,36,32,29,38,49,35.5,35.75,142,143
32,42,42,33,30,33,28,36,37,30,28,42,37,36.75,33.5,147,134
33,35,43,35,33,34,36,33,41,33,33,43,41,36.5,36.0,146,144
34,39,49,25,33,35,34,28,49,25,28,49,49,36.5,36.5,146,146
35,38,39,15,52,52,36,26,29,15,26,52,52,36.0,35.75,144,143
36,38,36,33,39,37,21,30,49,33,21,39,49,36.5,34.25,146,137
37,46,39,30,30,34,45,33,35,30,33,46,45,36.25,36.75,145,147
38,33,31,44,33,46,33,43,23,31,23,44,46,35.25,36.25,141,145
39,31,48,30,37,35,57,14,37,30,14,48,57,36.5,35.75,146,143
40,36,30,41,39,26,55,25,40,30,25,41,55,36.5,36.5,146,146
41,34,46,44,22,40,26,32,48,22,26,46,48,36.5,36.5,146,146
42,49,32,21,45,36,32,30,47,21,30,49,47,36.75,36.25,147,145
43,27,50,28,38,23,51,36,37,27,23,50,51,35.75,36.75,143,147
44,30,41,32,44,49,32,38,28,30,28,44,49,36.75,36.75,147,147
45,40,22,55,29,47,35,26,36,22,26,55,47,36.5,36.0,146,144
46,48,30,42,27,35,34,48,29,27,29,48,48,36.75,36.5,147,146
47,53,32,28,31,42,37,36,30,28,30,53,42,36.0,36.25,144,145
48,46,34,37,26,32,37,35,42,26,32,46,42,35.75,36.5,143,146
49,54,46,28,19,21,51,33,37,19,21,54,51,36.75,35.5,147,142
50,41,22,33,50,35,34,36,39,22,34,50,39,36.5,36.0,146,144
51,36,49,24,37,52,26,44,25,24,25,49,52,36.5,36.75,146,147
52,40,39,30,36,22,42,41,42,30,22,40,42,36.25,36.75,145,147
53,48,33,28,37,39,37,32,38,28,32,48,39,36.5,36.5,146,146
54,42,35,32,38,35,32,34,46,32,32,42,46,36.75,36.75,147,147
55,31,35,48,29,28,46,44,27,29,27,48,46,35.75,36.25,143,145
56,31,53,38,24,33,39,39,34,24,33,53,39,36.5,36.25,146,145
57,51,34,19,38,26,45,40,32,19,26,51,45,35.5,35.75,142,143
58,44,35,45,23,35,29,50,31,23,29,45,50,36.75,36.25,147,145
59,44,38,21,42,37,25,46,39,21,25,44,46,36.25,36.75,145,147
60,42,28,34,42,37,47,25,36,28,25,42,47,36.5,36.25,146,145
61,29,38,34,45,32,35,31,49,29,31,45,49,36.5,36.75,146,147
62,53,33,33,27,41,41,26,39,27,26,53,41,36.5,36.75,146,147
63,40,33,38,36,42,25,49,28,33,25,40,49,36.75,36.0,147,144
64,41,48,31,27,51,28,31,36,27,28,48,51,36.75,36.5,147,146
65,38,28,48,32,35,39,38,33,28,33,48,39,36.5,36.25,146,145
66,35,22,55,29,37,39,36,33,22,33,55,39,35.25,36.25,141,145
67,36,32,38,40,28,43,31,43,32,28,40,43,36.5,36.25,146,145
68,41,32,33,32,21,42,37,44,32,21,41,44,34.5,36.0,138,144
69,37,38,47,19,36,41,24,43,19,24,47,43,35.25,36.0,141,144
70,36,14,44,50,27,55,32,32,14,27,50,55,36.0,36.5,144,146
71,45,33,22,47,39,43,27,38,22,27,47,43,36.75,36.75,147,147
72,54,35,29,28,34,33,31,48,28,31,54,48,36.5,36.5,146,146
73,39,33,35,40,31,40,25,50,33,25,40,50,36.75,36.5,147,146
74,41,37,24,43,41,39,18,42,24,18,43,42,36.25,35.0,145,140
75,46,23,44,32,20,36,37,52,23,20,46,52,36.25,36.25,145,145
76,34,46,37,29,15,48,35,44,29,15,46,48,36.5,35.5,146,142
77,30,49,37,28,34,32,32,48,28,32,49,48,36.0,36.5,144,146
78,37,40,44,26,34,56,36,20,26,20,44,56,36.75,36.5,147,146
79,34,29,32,50,44,37,36,30,29,30,50,44,36.25,36.75,145,147
80,31,37,41,38,43,43,32,28,31,28,41,43,36.75,36.5,147,146
81,26,39,37,43,46,33,38,28,26,28,43,46,36.25,36.25,145,145
82,21,16,43,67,34,32,39,39,16,32,67,39,36.75,36.0,147,144
83,32,51,24,39,38,29,41,37,24,29,51,41,36.5,36.25,146,145
84,45,37,42,22,52,39,35,21,22,21,45,52,36.5,36.75,146,147
85,31,38,40,38,33,38,42,34,31,33,40,42,36.75,36.75,147,147
86,38,30,40,38,29,40,25,40,30,25,40,40,36.5,33.5,146,134
87,31,43,38,34,18,21,55,53,31,18,43,55,36.5,36.75,146,147
88,58,19,40,30,38,34,36,37,19,34,58,38,36.75,36.25,147,145
89,44,30,36,37,35,33,33,41,30,33,44,41,36.75,35.5,147,142
90,26,25,48,47,37,37,31,40,25,31,48,40,36.5,36.25,146,145
91,39,34,35,38,22,36,48,40,34,22,39,48,36.5,36.5,146,146
92,38,52,38,13,31,31,39,46,13,31,52,46,35.25,36.75,141,147
93,24,58,35,28,32,48,39,23,24,23,58,48,36.25,35.5,145,142
94,43,39,35,28,36,15,50,44,28,15,43,50,36.25,36.25,145,145
95,24,43,28,51,38,34,19,51,24,19,51,51,36.5,35.5,146,142
96,25,38,51,32,12,52,31,45,25,12,51,52,36.5,35.0,146,140
97,31,55,27,33,36,36,33,39,27,33,55,39,36.5,36.0,146,144
98,52,22,32,37,25,36,41,43,22,25,52,43,35.75,36.25,143,145
99,35,41,33,34,46,35,27,39,33,27,41,46,35.75,36.75,143,147
