replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,49,0,42,58,62,0,40,48,0,0,58,62,37.25,37.5,149,150
1,40,0,51,59,58,0,32,54,0,0,59,58,37.5,36.0,150,144
2,64,0,52,33,39,0,55,55,0,0,64,55,37.25,37.25,149,149
3,32,0,65,49,62,0,34,54,0,0,65,62,36.5,37.5,146,150
4,56,0,54,36,38,0,57,51,0,0,56,57,36.5,36.5,146,146
5,45,0,44,60,41,0,63,35,0,0,60,63,37.25,34.75,149,139
6,41,0,51,52,49,0,67,30,0,0,52,67,36.0,36.5,144,146
7,47,0,63,36,74,0,32,41,0,0,63,74,36.5,36.75,146,147
8,41,0,49,60,60,0,50,37,0,0,60,60,37.5,36.75,150,147
9,52,0,58,35,35,0,37,75,0,0,58,75,36.25,36.75,145,147
10,49,0,51,47,52,0,37,44,0,0,51,52,36.75,33.25,147,133
11,46,0,63,35,45,0,53,42,0,0,63,53,36.0,35.0,144,140
12,63,0,33,51,35,0,44,64,0,0,63,64,36.75,35.75,147,143
13,48,0,34,60,54,0,49,45,0,0,60,54,35.5,37.0,142,148
14,47,0,60,36,57,0,53,35,0,0,60,57,35.75,36.25,143,145
15,46,0,50,51,56,0,52,41,0,0,51,56,36.75,37.25,147,149
16,37,0,59,45,54,0,40,53,0,0,59,54,35.25,36.75,141,147
17,42,0,65,35,28,0,44,62,0,0,65,62,35.5,33.5,142,134
18,55,0,44,51,16,0,83,47,0,0,55,83,37.5,36.5,150,146
19,35,0,54,52,53,0,52,35,0,0,54,53,35.25,35.0,141,140
20,26,0,66,49,69,0,45,32,0,0,66,69,35.25,36.5,141,146
21,45,0,35,60,58,0,42,45,0,0,60,58,35.0,36.25,140,145
22,40,0,61,50,43,0,41,60,0,0,61,60,37.75,36.0,151,144
23,53,0,45,49,37,0,45,58,0,0,53,58,36.75,35.0,147,140
24,44,0,46,56,60,0,60,22,0,0,56,60,36.5,35.5,146,142
25,63,0,40,44,57,0,41,51,0,0,63,57,36.75,37.25,147,149
26,44,0,54,51,51,0,55,45,0,0,54,55,37.25,37.75,149,151
27,53,0,46,48,39,0,45,62,0,0,53,62,36.75,36.5,147,146
