replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,35,28,36,28,32,22,49,23,28,22,36,49,31.75,31.5,127,126
1,28,36,40,36,27,22,40,37,28,22,40,40,35.0,31.5,140,126
2,34,43,25,38,34,31,36,28,25,28,43,36,35.0,32.25,140,129
3,36,41,37,20,37,23,37,48,20,23,41,48,33.5,36.25,134,145
4,34,33,28,30,38,36,34,32,28,32,34,38,31.25,35.0,125,140
5,38,27,48,30,26,38,35,28,27,26,48,38,35.75,31.75,143,127
6,18,41,34,28,32,31,41,25,18,25,41,41,30.25,32.25,121,129
7,18,41,29,50,40,24,35,43,18,24,50,43,34.5,35.5,138,142
8,39,34,26,35,36,35,39,26,26,26,39,39,33.5,34.0,134,136
9,30,26,55,31,26,38,40,25,26,25,55,40,35.5,32.25,142,129
10,27,37,36,35,43,17,35,38,27,17,37,43,33.75,33.25,135,133
11,43,27,39,34,32,32,37,34,27,32,43,37,35.75,33.75,143,135
12,40,42,19,37,39,34,29,37,19,29,42,39,34.5,34.75,138,139
13,35,33,40,30,37,28,29,26,30,26,40,37,34.5,30.0,138,120
14,55,25,25,35,53,28,36,19,25,19,55,53,35.0,34.0,140,136
15,31,27,43,38,45,32,23,31,27,23,43,45,34.75,32.75,139,131
16,46,32,25,25,41,31,35,34,25,31,46,41,32.0,35.25,128,141
17,28,39,27,29,55,21,40,21,27,21,39,55,30.75,34.25,123,137
18,31,54,27,31,33,29,36,26,27,26,54,36,35.75,31.0,143,124
19,31,38,34,36,32,26,35,26,31,26,38,35,34.75,29.75,139,119
20,36,46,24,30,44,24,30,37,24,24,46,44,34.0,33.75,136,135
21,35,46,25,32,30,41,22,31,25,22,46,41,34.5,31.0,138,124
22,41,29,16,48,33,26,35,44,16,26,48,44,33.5,34.5,134,138
23,39,42,34,21,19,44,38,34,21,19,42,44,34.0,33.75,136,135
24,22,43,35,44,31,37,29,39,22,29,44,39,36.0,34.0,144,136
25,29,36,26,44,36,42,31,29,26,29,44,42,33.75,34.5,135,138
26,35,37,37,34,39,28,38,33,34,28,37,39,35.75,34.5,143,138
27,31,26,49,32,41,29,31,36,26,29,49,41,34.5,34.25,138,137
28,31,33,33,35,34,32,36,29,31,29,35,36,33.0,32.75,132,131
29,30,30,46,30,32,40,39,33,30,32,46,40,34.0,36.0,136,144
30,28,50,28,25,41,34,36,29,25,29,50,41,32.75,35.0,131,140
31,37,41,24,33,40,22,54,20,24,20,41,54,33.75,34.0,135,136
32,24,33,37,33,29,41,35,32,24,29,37,41,31.75,34.25,127,137
33,18,32,27,61,41,34,22,36,18,22,61,41,34.5,33.25,138,133
34,25,37,44,38,40,20,39,34,25,20,44,40,36.0,33.25,144,133
35,46,7,37,37,38,25,35,40,7,25,46,40,31.75,34.5,127,138
36,36,23,27,46,26,35,45,33,23,26,46,45,33.0,34.75,132,139
37,36,39,36,23,27,22,39,51,23,22,39,51,33.5,34.75,134,139
38,47,25,22,45,42,25,42,17,22,17,47,42,34.75,31.5,139,126
39,28,49,42,19,30,38,28,32,19,28,49,38,34.5,32.0,138,128
40,48,22,30,29,40,25,25,39,22,25,48,40,32.25,32.25,129,129
41,48,31,39,23,12,49,25,41,23,12,48,49,35.25,31.75,141,127
42,18,38,19,69,29,37,18,52,18,18,69,52,36.0,34.0,144,136
43,38,53,24,27,41,26,26,36,24,26,53,41,35.5,32.25,142,129
44,35,36,29,36,38,34,31,29,29,29,36,38,34.0,33.0,136,132
45,51,40,18,22,35,42,31,30,18,30,51,42,32.75,34.5,131,138
46,42,30,33,37,39,27,40,35,30,27,42,40,35.5,35.25,142,141
47,31,28,42,41,29,38,33,37,28,29,42,38,35.5,34.25,142,137
48,40,34,33,36,42,27,31,37,33,27,40,42,35.75,34.25,143,137
49,24,38,27,53,37,28,34,41,24,28,53,41,35.5,35.0,142,140
50,30,23,31,52,38,37,21,40,23,21,52,40,34.0,34.0,136,136
51,49,29,27,28,55,24,31,25,27,24,49,55,33.25,33.75,133,135
52,32,15,52,32,45,29,34,31,15,29,52,45,32.75,34.75,131,139
53,30,37,49,25,41,41,29,20,25,20,49,41,35.25,32.75,141,131
54,33,46,40,23,39,33,38,19,23,19,46,39,35.5,32.25,142,129
55,29,40,38,25,44,39,36,17,25,17,40,44,33.0,34.0,132,136
56,43,31,34,30,30,27,38,39,30,27,43,39,34.5,33.5,138,134
57,50,24,36,25,33,19,42,18,24,18,50,42,33.75,28.0,135,112
58,44,26,32,40,36,37,35,18,26,18,44,37,35.5,31.5,142,126
59,48,31,26,29,41,34,38,24,26,24,48,41,33.5,34.25,134,137
60,29,41,23,50,31,42,28,28,23,28,50,42,35.75,32.25,143,129
61,37,54,28,27,50,25,31,31,27,25,54,50,36.5,34.25,146,137
62,30,39,44,28,35,50,21,34,28,21,44,50,35.25,35.0,141,140
63,40,28,25,44,38,40,36,28,25,28,44,40,34.25,35.5,137,142
64,35,28,27,40,36,36,44,23,27,23,40,44,32.5,34.75,130,139
65,29,26,40,44,32,33,26,39,26,26,44,39,34.75,32.5,139,130
66,30,46,30,29,35,41,43,19,29,19,46,43,33.75,34.5,135,138
67,41,45,13,34,40,34,33,27,13,27,45,40,33.25,33.5,133,134
68,32,25,53,30,47,36,19,18,25,18,53,47,35.0,30.0,140,120
69,15,39,38,31,30,31,42,37,15,30,39,42,30.75,35.0,123,140
70,41,41,33,26,34,36,25,39,26,25,41,39,35.25,33.5,141,134
71,35,23,36,20,21,55,29,35,20,21,36,55,28.5,35.0,114,140
72,27,38,21,39,29,38,24,36,21,24,39,38,31.25,31.75,125,127
73,40,41,29,28,30,44,34,29,28,29,41,44,34.5,34.25,138,137
74,29,34,59,19,56,26,25,34,19,25,59,56,35.25,35.25,141,141
75,48,33,27,27,47,20,35,33,27,20,48,47,33.75,33.75,135,135
76,31,36,29,42,31,28,42,30,29,28,42,42,34.5,32.75,138,131
77,33,40,28,40,38,35,18,41,28,18,40,41,35.25,33.0,141,132
78,34,32,32,29,42,39,27,25,29,25,34,42,31.75,33.25,127,133
79,43,21,44,24,42,40,33,26,21,26,44,42,33.0,35.25,132,141
80,23,51,23,39,21,36,24,37,23,21,51,37,34.0,29.5,136,118
81,53,20,16,54,48,26,46,25,16,25,54,48,35.75,36.25,143,145
82,48,32,20,28,34,38,30,40,20,30,48,40,32.0,35.5,128,142
83,42,23,40,35,46,36,28,30,23,28,42,46,35.0,35.0,140,140
84,28,46,26,34,32,28,44,35,26,28,46,44,33.5,34.75,134,139
85,36,37,31,17,36,39,29,33,17,29,37,39,30.25,34.25,121,137
86,33,25,37,41,47,22,36,33,25,22,41,47,34.0,34.5,136,138
87,27,44,31,37,47,34,31,28,27,28,44,47,34.75,35.0,139,140
88,20,37,23,35,34,39,26,42,20,26,37,42,28.75,35.25,115,141
89,33,18,49,23,35,27,22,37,18,22,49,37,30.75,30.25,123,121
90,25,56,31,23,26,23,56,36,23,23,56,56,33.75,35.25,135,141
91,39,25,33,43,24,49,28,23,25,23,43,49,35.0,31.0,140,124
92,43,37,25,18,38,25,35,31,18,25,43,38,30.75,32.25,123,129
93,51,36,21,28,51,30,37,23,21,23,51,51,34.0,35.25,136,141
94,31,30,38,34,32,35,25,29,30,25,38,35,33.25,30.25,133,121
95,32,25,28,47,39,40,36,22,25,22,47,40,33.0,34.25,132,137
96,37,28,33,38,55,25,22,32,28,22,38,55,34.0,33.5,136,134
97,40,21,23,34,29,36,24,37,21,24,40,37,29.5,31.5,118,126
98,34,40,38,32,40,32,23,24,32,23,40,40,36.0,29.75,144,119
99,19,45,24,32,32,38,37,30,19,30,45,38,30.0,34.25,120,137
