replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,49,25,36,39,25,27,38,58,25,25,49,58,37.25,37.0,149,148
1,44,32,35,38,27,44,30,45,32,27,44,45,37.25,36.5,149,146
2,36,40,52,18,38,47,26,36,18,26,52,47,36.5,36.75,146,147
3,34,38,20,49,38,33,30,43,20,30,49,43,35.25,36.0,141,144
4,35,25,45,42,47,39,31,29,25,29,45,47,36.75,36.5,147,146
5,24,35,55,28,49,27,31,42,24,27,55,49,35.5,37.25,142,149
6,52,33,18,44,40,59,21,28,18,21,52,59,36.75,37.0,147,148
7,35,54,34,24,39,28,26,52,24,26,54,52,36.75,36.25,147,145
8,42,48,26,33,57,26,33,31,26,26,48,57,37.25,36.75,149,147
9,38,40,18,51,46,30,36,31,18,30,51,46,36.75,35.75,147,143
10,42,39,27,41,48,40,32,24,27,24,42,48,37.25,36.0,149,144
11,35,48,35,28,41,35,49,19,28,19,48,49,36.5,36.0,146,144
12,48,36,23,36,41,34,31,40,23,31,48,41,35.75,36.5,143,146
13,35,26,32,54,30,70,25,22,26,22,54,70,36.75,36.75,147,147
14,23,46,45,30,50,43,29,24,23,24,46,50,36.0,36.5,144,146
15,45,50,23,31,24,45,32,45,23,24,50,45,37.25,36.5,149,146
16,50,24,46,27,39,20,36,54,24,20,50,54,36.75,37.25,147,149
17,39,35,35,40,45,40,39,24,35,24,40,45,37.25,37.0,149,148
18,40,30,39,39,25,42,34,47,30,25,40,47,37.0,37.0,148,148
19,25,40,42,41,30,43,42,34,25,30,42,43,37.0,37.25,148,149
20,17,43,43,43,34,26,54,33,17,26,43,54,36.5,36.75,146,147
21,31,39,44,33,29,43,48,27,31,27,44,48,36.75,36.75,147,147
22,36,47,25,35,46,24,33,38,25,24,47,46,35.75,35.25,143,141
23,35,33,27,51,32,44,50,22,27,22,51,50,36.5,37.0,146,148
24,34,29,45,38,35,34,44,35,29,34,45,44,36.5,37.0,146,148
25,52,33,29,34,53,26,39,26,29,26,52,53,37.0,36.0,148,144
26,48,34,41,23,48,15,44,40,23,15,48,48,36.5,36.75,146,147
27,46,37,42,20,62,32,26,28,20,26,46,62,36.25,37.0,145,148
28,35,41,33,37,44,42,26,32,33,26,41,44,36.5,36.0,146,144
29,34,36,31,46,37,39,27,46,31,27,46,46,36.75,37.25,147,149
30,52,37,32,25,43,35,42,29,25,29,52,43,36.5,37.25,146,149
31,37,41,40,27,34,49,45,20,27,20,41,49,36.25,37.0,145,148
32,35,26,32,49,37,55,22,30,26,22,49,55,35.5,36.0,142,144
33,45,37,30,35,45,34,36,34,30,34,45,45,36.75,37.25,147,149
34,36,34,30,42,44,34,38,33,30,33,42,44,35.5,37.25,142,149
35,51,25,34,32,48,32,34,35,25,32,51,48,35.5,37.25,142,149
36,50,43,28,26,44,34,40,31,26,31,50,44,36.75,37.25,147,149
37,25,41,35,45,50,25,51,21,25,21,45,51,36.5,36.75,146,147
38,47,26,42,34,23,35,55,33,26,23,47,55,37.25,36.5,149,146
39,34,44,29,39,22,39,45,41,29,22,44,45,36.5,36.75,146,147
40,32,31,35,49,30,40,44,33,31,30,49,44,36.75,36.75,147,147
41,49,46,27,22,34,44,39,31,22,31,49,44,36.0,37.0,144,148
42,53,29,40,26,22,35,45,44,26,22,53,45,37.0,36.5,148,146
43,33,41,33,40,42,37,28,42,33,28,41,42,36.75,37.25,147,149
44,39,32,40,33,41,30,30,45,32,30,40,45,36.0,36.5,144,146
45,35,43,34,34,29,52,25,41,34,25,43,52,36.5,36.75,146,147
46,39,46,21,43,53,29,25,41,21,25,46,53,37.25,37.0,149,148
47,29,49,43,24,34,45,50,18,24,18,49,50,36.25,36.75,145,147
48,41,27,37,44,38,49,32,26,27,26,44,49,37.25,36.25,149,145
49,42,23,41,42,31,36,38,40,23,31,42,40,37.0,36.25,148,145
50,41,31,36,38,29,38,37,45,31,29,41,45,36.5,37.25,146,149
51,42,38,40,29,43,56,33,17,29,17,42,56,37.25,37.25,149,149
52,45,37,35,30,36,35,39,38,30,35,45,39,36.75,37.0,147,148
53,33,40,33,38,39,27,41,42,33,27,40,42,36.0,37.25,144,149
54,53,30,28,37,20,34,61,31,28,20,53,61,37.0,36.5,148,146
55,34,23,47,45,39,36,30,44,23,30,47,44,37.25,37.25,149,149
56,40,43,43,19,36,42,28,41,19,28,43,42,36.25,36.75,145,147
57,41,20,46,37,27,39,48,34,20,27,46,48,36.0,37.0,144,148
58,48,44,37,18,32,49,38,29,18,29,48,49,36.75,37.0,147,148
59,39,31,47,32,43,34,35,37,31,34,47,43,37.25,37.25,149,149
60,39,48,28,32,53,28,33,30,28,28,48,53,36.75,36.0,147,144
61,37,61,20,31,40,21,43,38,20,21,61,43,37.25,35.5,149,142
62,33,45,39,24,56,26,26,39,24,26,45,56,35.25,36.75,141,147
63,44,38,21,44,24,31,51,41,21,24,44,51,36.75,36.75,147,147
64,22,55,36,33,41,37,26,44,22,26,55,44,36.5,37.0,146,148
65,39,42,29,36,42,27,46,33,29,27,42,46,36.5,37.0,146,148
66,45,42,28,33,28,33,40,47,28,28,45,47,37.0,37.0,148,148
67,45,54,16,33,45,44,32,28,16,28,54,45,37.0,37.25,148,149
68,60,28,43,14,42,39,32,33,14,32,60,42,36.25,36.5,145,146
69,46,43,23,29,37,46,43,19,23,19,46,46,35.25,36.25,141,145
70,25,29,31,61,42,37,25,45,25,25,61,45,36.5,37.25,146,149
71,41,35,32,41,33,35,42,36,32,33,41,42,37.25,36.5,149,146
72,17,32,62,35,37,43,32,35,17,32,62,43,36.5,36.75,146,147
73,47,33,42,26,27,41,39,37,26,27,47,41,37.0,36.0,148,144
74,19,34,54,41,36,55,35,18,19,18,54,55,37.0,36.0,148,144
75,43,22,44,36,53,30,44,20,22,20,44,53,36.25,36.75,145,147
76,47,28,40,27,65,36,17,29,27,17,47,65,35.5,36.75,142,147
77,28,40,42,39,33,41,49,23,28,23,42,49,37.25,36.5,149,146
78,42,29,34,40,46,34,30,38,29,30,42,46,36.25,37.0,145,148
79,45,42,17,40,32,44,22,47,17,22,45,47,36.0,36.25,144,145
80,29,25,46,48,35,53,29,27,25,27,48,53,37.0,36.0,148,144
81,33,33,41,40,41,32,38,37,33,32,41,41,36.75,37.0,147,148
82,29,50,31,36,42,26,39,41,29,26,50,42,36.5,37.0,146,148
83,39,33,54,21,23,43,43,37,21,23,54,43,36.75,36.5,147,146
84,35,30,49,34,40,35,30,44,30,30,49,44,37.0,37.25,148,149
85,46,25,17,58,24,41,40,42,17,24,58,42,36.5,36.75,146,147
86,54,37,33,25,47,47,40,15,25,15,54,47,37.25,37.25,149,149
87,40,40,42,26,36,31,41,40,26,31,42,41,37.0,37.0,148,148
88,46,20,44,35,35,16,48,41,20,16,46,48,36.25,35.0,145,140
89,56,27,18,45,48,32,42,25,18,25,56,48,36.5,36.75,146,147
90,38,36,43,30,47,41,33,23,30,23,43,47,36.75,36.0,147,144
91,41,49,23,36,28,38,29,52,23,28,49,52,37.25,36.75,149,147
92,19,35,44,49,39,35,31,42,19,31,49,42,36.75,36.75,147,147
93,32,36,37,42,22,46,33,41,32,22,42,46,36.75,35.5,147,142
94,36,36,36,40,37,40,29,39,36,29,40,40,37.0,36.25,148,145
95,46,36,37,26,48,20,44,35,26,20,46,48,36.25,36.75,145,147
96,38,30,24,55,35,41,44,25,24,25,55,44,36.75,36.25,147,145
