replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,37,33,34,45,42,21,36,49,33,21,45,49,37.25,37.0,149,148
1,38,35,25,49,35,32,43,39,25,32,49,43,36.75,37.25,147,149
2,57,28,19,44,35,43,33,37,19,33,57,43,37.0,37.0,148,148
3,50,24,38,37,46,41,27,35,24,27,50,46,37.25,37.25,149,149
4,45,36,41,27,37,35,29,48,27,29,45,48,37.25,37.25,149,149
5,38,52,25,33,43,39,31,36,25,31,52,43,37.0,37.25,148,149
6,17,52,34,45,43,38,23,45,17,23,52,45,37.0,37.25,148,149
7,34,51,32,30,40,33,29,43,30,29,51,43,36.75,36.25,147,145
8,24,37,48,38,30,41,27,51,24,27,48,51,36.75,37.25,147,149
9,28,55,33,30,44,41,27,36,28,27,55,44,36.5,37.0,146,148
10,52,29,35,32,25,58,43,23,29,23,52,58,37.0,37.25,148,149
11,32,38,49,30,29,41,36,43,30,29,49,43,37.25,37.25,149,149
12,42,33,31,41,37,33,59,20,31,20,42,59,36.75,37.25,147,149
13,38,24,39,39,30,35,41,43,24,30,39,43,35.0,37.25,140,149
14,17,51,43,37,42,49,29,29,17,29,51,49,37.0,37.25,148,149
15,39,36,46,28,36,47,27,39,28,27,46,47,37.25,37.25,149,149
16,21,40,40,47,38,27,45,39,21,27,47,45,37.0,37.25,148,149
17,51,46,18,32,42,18,41,48,18,18,51,48,36.75,37.25,147,149
18,27,33,33,55,41,28,40,40,27,28,55,41,37.0,37.25,148,149
19,23,38,47,39,31,41,47,28,23,28,47,47,36.75,36.75,147,147
20,34,33,35,47,51,29,36,33,33,29,47,51,37.25,37.25,149,149
21,44,43,26,36,27,46,37,38,26,27,44,46,37.25,37.0,149,148
22,44,42,45,18,37,54,26,32,18,26,45,54,37.25,37.25,149,149
23,46,35,31,37,32,34,40,43,31,32,46,43,37.25,37.25,149,149
24,35,29,44,38,34,39,32,44,29,32,44,44,36.5,37.25,146,149
25,29,35,37,46,28,40,37,44,29,28,46,44,36.75,37.25,147,149
26,43,29,42,35,25,35,48,41,29,25,43,48,37.25,37.25,149,149
27,42,41,34,31,39,27,55,28,31,27,42,55,37.0,37.25,148,149
28,45,40,38,26,25,41,39,43,26,25,45,43,37.25,37.0,149,148
29,34,25,54,34,43,16,32,58,25,16,54,58,36.75,37.25,147,149
30,42,37,42,26,39,44,35,30,26,30,42,44,36.75,37.0,147,148
31,37,31,44,37,30,41,42,35,31,30,44,42,37.25,37.0,149,148
32,32,47,39,28,34,36,46,33,28,33,47,46,36.5,37.25,146,149
33,45,26,35,41,50,33,34,32,26,32,45,50,36.75,37.25,147,149
34,42,36,27,44,33,44,39,33,27,33,44,44,37.25,37.25,149,149
35,36,27,37,47,42,36,32,38,27,32,47,42,36.75,37.0,147,148
36,40,41,39,25,30,36,53,30,25,30,41,53,36.25,37.25,145,149
37,36,40,40,32,47,34,40,27,32,27,40,47,37.0,37.0,148,148
38,41,32,27,46,41,26,28,54,27,26,46,54,36.5,37.25,146,149
39,52,27,46,24,32,38,30,49,24,30,52,49,37.25,37.25,149,149
40,44,27,20,58,40,37,42,30,20,30,58,42,37.25,37.25,149,149
41,40,36,41,32,43,24,33,49,32,24,41,49,37.25,37.25,149,149
42,49,31,30,38,38,30,68,11,30,11,49,68,37.0,36.75,148,147
43,37,28,52,32,42,26,48,33,28,26,52,48,37.25,37.25,149,149
44,60,27,27,34,47,38,44,19,27,19,60,47,37.0,37.0,148,148
45,38,27,41,43,34,45,32,37,27,32,43,45,37.25,37.0,149,148
46,31,31,41,45,35,48,25,41,31,25,45,48,37.0,37.25,148,149
47,38,38,32,41,48,40,35,25,32,25,41,48,37.25,37.0,149,148
48,38,24,41,46,40,47,22,39,24,22,46,47,37.25,37.0,149,148
49,32,34,49,30,52,31,32,34,30,31,49,52,36.25,37.25,145,149
50,37,44,45,23,35,40,40,34,23,34,45,40,37.25,37.25,149,149
51,29,40,51,29,35,34,53,26,29,26,51,53,37.25,37.0,149,148
52,39,30,34,46,42,44,21,42,30,21,46,44,37.25,37.25,149,149
53,41,39,36,33,30,35,42,42,33,30,41,42,37.25,37.25,149,149
54,30,36,40,43,47,30,39,33,30,30,43,47,37.25,37.25,149,149
55,38,29,38,44,34,43,38,34,29,34,44,43,37.25,37.25,149,149
56,30,40,25,53,36,46,32,34,25,32,53,46,37.0,37.0,148,148
57,49,41,25,34,37,31,48,32,25,31,49,48,37.25,37.0,149,148
58,39,33,34,43,32,54,38,25,33,25,43,54,37.25,37.25,149,149
59,43,32,36,35,44,34,27,44,32,27,43,44,36.5,37.25,146,149
60,33,36,47,33,46,41,33,24,33,24,47,46,37.25,36.0,149,144
61,35,30,50,33,38,32,31,46,30,31,50,46,37.0,36.75,148,147
62,37,39,46,27,37,42,41,28,27,28,46,42,37.25,37.0,149,148
63,30,32,43,43,37,40,22,50,30,22,43,50,37.0,37.25,148,149
64,43,46,34,26,23,31,34,61,26,23,46,61,37.25,37.25,149,149
65,36,48,38,27,48,36,24,40,27,24,48,48,37.25,37.0,149,148
66,59,31,32,27,35,37,27,47,27,27,59,47,37.25,36.5,149,146
67,33,36,48,32,29,41,40,38,32,29,48,41,37.25,37.0,149,148
68,52,42,28,27,43,28,45,31,27,28,52,45,37.25,36.75,149,147
69,32,32,45,40,37,41,37,33,32,33,45,41,37.25,37.0,149,148
70,29,34,51,34,29,20,58,42,29,20,51,58,37.0,37.25,148,149
71,42,30,24,46,48,36,25,38,24,25,46,48,35.5,36.75,142,147
72,42,20,67,20,27,47,40,33,20,27,67,47,37.25,36.75,149,147
73,40,44,40,24,49,33,47,20,24,20,44,49,37.0,37.25,148,149
74,46,34,34,32,36,46,21,46,32,21,46,46,36.5,37.25,146,149
75,32,43,39,32,31,35,39,44,32,31,43,44,36.5,37.25,146,149
76,48,39,30,32,29,54,34,32,30,29,48,54,37.25,37.25,149,149
77,27,42,34,44,27,44,32,46,27,27,44,46,36.75,37.25,147,149
78,38,30,30,49,32,52,25,35,30,25,49,52,36.75,36.0,147,144
79,52,37,32,28,45,24,30,50,28,24,52,50,37.25,37.25,149,149
