replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,0,90,0,0,0,64,38,40,0,0,90,64,22.5,35.5,90,142
1,0,53,64,0,0,0,0,106,0,0,64,106,29.25,26.5,117,106
2,0,60,70,0,0,59,38,43,0,0,70,59,32.5,35.0,130,140
3,0,73,0,59,0,56,67,0,0,0,73,67,33.0,30.75,132,123
4,0,0,0,101,0,52,90,0,0,0,101,90,25.25,35.5,101,142
5,0,31,58,54,0,52,42,47,0,0,58,52,35.75,35.25,143,141
6,0,0,58,81,0,52,28,63,0,0,81,63,34.75,35.75,139,143
7,0,51,22,66,0,0,52,71,0,0,66,71,34.75,30.75,139,123
8,0,0,85,0,0,60,79,0,0,0,85,79,21.25,34.75,85,139
9,0,62,74,0,0,38,38,51,0,0,74,51,34.0,31.75,136,127
10,0,58,69,0,0,49,35,60,0,0,69,60,31.75,36.0,127,144
11,0,50,39,56,0,87,0,0,0,0,56,87,36.25,21.75,145,87
12,0,0,60,78,0,0,110,0,0,0,78,110,34.5,27.5,138,110
13,0,0,83,37,0,48,51,42,0,0,83,51,30.0,35.25,120,141
14,0,58,0,80,0,61,41,44,0,0,80,61,34.5,36.5,138,146
15,0,70,0,31,0,76,44,0,0,0,70,76,25.25,30.0,101,120
16,0,38,73,0,0,77,56,0,0,0,73,77,27.75,33.25,111,133
17,0,0,0,102,0,0,44,78,0,0,102,78,25.5,30.5,102,122
18,0,0,0,91,0,54,50,40,0,0,91,54,22.75,36.0,91,144
19,0,55,0,54,0,35,47,63,0,0,55,63,27.25,36.25,109,145
20,0,55,0,83,0,33,40,69,0,0,83,69,34.5,35.5,138,142
21,0,110,0,0,0,51,53,31,0,0,110,53,27.5,33.75,110,135
22,0,48,56,37,0,0,0,111,0,0,56,111,35.25,27.75,141,111
23,0,62,43,42,0,64,0,0,0,0,62,64,36.75,16.0,147,64
24,0,44,41,60,0,65,0,66,0,0,60,66,36.25,32.75,145,131
25,0,0,66,69,0,42,31,69,0,0,69,69,33.75,35.5,135,142
26,0,58,77,0,0,39,51,54,0,0,77,54,33.75,36.0,135,144
27,0,49,37,55,0,53,60,31,0,0,55,60,35.25,36.0,141,144
28,0,62,70,0,0,0,63,60,0,0,70,63,33.0,30.75,132,123
29,0,53,67,0,0,0,72,66,0,0,67,72,30.0,34.5,120,138
30,0,0,50,84,0,0,76,56,0,0,84,76,33.5,33.0,134,132
31,0,53,38,51,0,53,65,0,0,0,53,65,35.5,29.5,142,118
32,0,78,65,0,0,67,32,45,0,0,78,67,35.75,36.0,143,144
33,0,28,51,53,0,0,70,53,0,0,53,70,33.0,30.75,132,123
34,0,0,0,0,0,43,56,45,0,0,0,56,0.0,36.0,0,144
35,0,39,55,52,0,39,30,68,0,0,55,68,36.5,34.25,146,137
36,0,73,63,0,0,50,41,50,0,0,73,50,34.0,35.25,136,141
37,0,58,0,71,0,60,59,0,0,0,71,60,32.25,29.75,129,119
38,0,0,66,51,0,0,0,98,0,0,66,98,29.25,24.5,117,98
39,0,58,44,36,0,43,28,77,0,0,58,77,34.5,37.0,138,148
40,0,0,83,0,0,52,60,0,0,0,83,60,20.75,28.0,83,112
41,0,70,58,0,0,54,0,72,0,0,70,72,32.0,31.5,128,126
42,0,70,21,56,0,86,56,0,0,0,70,86,36.75,35.5,147,142
43,0,76,56,0,0,88,44,0,0,0,76,88,33.0,33.0,132,132
44,0,53,43,47,0,51,44,47,0,0,53,51,35.75,35.5,143,142
45,0,59,39,43,0,40,38,51,0,0,59,51,35.25,32.25,141,129
46,0,37,58,47,0,48,43,55,0,0,58,55,35.5,36.5,142,146
47,0,0,116,0,0,54,42,37,0,0,116,54,29.0,33.25,116,133
48,0,89,42,0,0,53,44,47,0,0,89,53,32.75,36.0,131,144
49,0,63,42,38,0,0,60,70,0,0,63,70,35.75,32.5,143,130
50,0,0,0,97,0,56,67,0,0,0,97,67,24.25,30.75,97,123
51,0,61,41,42,0,43,48,56,0,0,61,56,36.0,36.75,144,147
52,0,0,57,75,0,58,0,66,0,0,75,66,33.0,31.0,132,124
53,0,57,52,29,0,65,42,36,0,0,57,65,34.5,35.75,138,143
54,0,48,45,50,0,49,53,42,0,0,50,53,35.75,36.0,143,144
55,0,50,0,89,0,52,38,50,0,0,89,52,34.75,35.0,139,140
56,0,66,72,0,0,0,72,62,0,0,72,72,34.5,33.5,138,134
57,0,68,38,40,0,56,36,52,0,0,68,56,36.5,36.0,146,144
58,0,54,0,81,0,0,81,61,0,0,81,81,33.75,35.5,135,142
59,0,96,0,0,0,55,50,35,0,0,96,55,24.0,35.0,96,140
60,0,34,29,72,0,62,71,0,0,0,72,71,33.75,33.25,135,133
61,0,115,0,0,0,81,60,0,0,0,115,81,28.75,35.25,115,141
62,0,52,44,52,0,45,87,0,0,0,52,87,37.0,33.0,148,132
63,0,35,52,57,0,51,48,43,0,0,57,51,36.0,35.5,144,142
64,0,56,33,51,0,33,91,0,0,0,56,91,35.0,31.0,140,124
65,0,62,61,0,0,0,0,109,0,0,62,109,30.75,27.25,123,109
66,0,0,60,71,0,0,96,43,0,0,71,96,32.75,34.75,131,139
67,0,0,0,93,0,41,62,36,0,0,93,62,23.25,34.75,93,139
68,0,58,57,30,0,70,69,0,0,0,58,70,36.25,34.75,145,139
69,0,0,59,71,0,0,0,73,0,0,71,73,32.5,18.25,130,73
70,0,87,0,47,0,59,33,53,0,0,87,59,33.5,36.25,134,145
71,0,0,103,0,0,52,45,48,0,0,103,52,25.75,36.25,103,145
72,0,50,50,47,0,38,41,59,0,0,50,59,36.75,34.5,147,138
73,0,59,48,36,0,63,0,66,0,0,59,66,35.75,32.25,143,129
74,0,0,0,95,0,39,85,0,0,0,95,85,23.75,31.0,95,124
75,0,0,0,0,0,100,0,0,0,0,0,100,0.0,25.0,0,100
76,0,49,35,62,0,66,0,64,0,0,62,66,36.5,32.5,146,130
77,0,47,0,74,0,62,75,0,0,0,74,75,30.25,34.25,121,137
78,0,32,54,60,0,42,44,49,0,0,60,49,36.5,33.75,146,135
79,0,25,48,73,0,78,55,0,0,0,73,78,36.5,33.25,146,133
80,0,0,62,80,0,42,56,51,0,0,80,56,35.5,37.25,142,149
81,0,0,0,0,0,53,49,44,0,0,0,53,0.0,36.5,0,146
82,0,50,36,48,0,51,39,59,0,0,50,59,33.5,37.25,134,149
83,0,57,0,77,0,0,54,54,0,0,77,54,33.5,27.0,134,108
84,0,38,61,48,0,41,0,73,0,0,61,73,36.75,28.5,147,114
85,0,37,66,44,0,36,59,49,0,0,66,59,36.75,36.0,147,144
86,0,88,49,0,0,96,0,0,0,0,88,96,34.25,24.0,137,96
87,0,44,42,51,0,0,57,50,0,0,51,57,34.25,26.75,137,107
88,0,60,41,46,0,44,56,43,0,0,60,56,36.75,35.75,147,143
89,0,44,47,56,0,48,45,42,0,0,56,48,36.75,33.75,147,135
90,0,59,0,74,0,70,58,0,0,0,74,70,33.25,32.0,133,128
91,0,87,0,39,0,44,74,0,0,0,87,74,31.5,29.5,126,118
92,0,40,58,44,0,76,63,0,0,0,58,76,35.5,34.75,142,139
93,0,0,66,71,0,0,0,95,0,0,71,95,34.25,23.75,137,95
94,0,104,0,0,0,68,69,0,0,0,104,69,26.0,34.25,104,137
95,0,57,0,49,0,0,91,0,0,0,57,91,26.5,22.75,106,91
96,0,37,60,47,0,47,54,47,0,0,60,54,36.0,37.0,144,148
97,0,62,0,70,0,42,72,35,0,0,70,72,33.0,37.25,132,149
98,0,34,44,70,0,0,59,78,0,0,70,78,37.0,34.25,148,137
99,0,0,0,0,0,55,40,53,0,0,0,55,0.0,37.0,0,148
