replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,31,40,35,42,36,44,36,29,31,29,42,44,37.0,36.25,148,145
1,41,26,39,44,31,46,33,37,26,31,44,46,37.5,36.75,150,147
2,42,33,35,37,40,46,26,35,33,26,42,46,36.75,36.75,147,147
3,50,26,29,43,31,45,25,45,26,25,50,45,37.0,36.5,148,146
4,30,26,48,43,41,43,31,25,26,25,48,43,36.75,35.0,147,140
5,37,40,40,32,30,28,51,38,32,28,40,51,37.25,36.75,149,147
6,40,47,33,29,44,44,24,35,29,24,47,44,37.25,36.75,149,147
7,31,43,31,31,58,20,34,36,31,20,43,58,34.0,37.0,136,148
8,39,34,48,28,37,36,40,34,28,34,48,40,37.25,36.75,149,147
9,50,31,35,26,32,42,45,29,26,29,50,45,35.5,37.0,142,148
10,33,37,29,47,15,34,48,44,29,15,47,48,36.5,35.25,146,141
11,25,49,44,32,60,20,32,32,25,20,49,60,37.5,36.0,150,144
12,39,40,39,25,32,30,42,38,25,30,40,42,35.75,35.5,143,142
13,38,37,32,41,47,53,27,22,32,22,41,53,37.0,37.25,148,149
14,39,35,40,36,33,64,27,22,35,22,40,64,37.5,36.5,150,146
15,33,32,44,38,32,38,39,38,32,32,44,39,36.75,36.75,147,147
16,36,31,35,42,44,33,28,45,31,28,42,45,36.0,37.5,144,150
17,40,30,38,39,34,48,36,23,30,23,40,48,36.75,35.25,147,141
18,45,42,29,27,39,49,30,31,27,30,45,49,35.75,37.25,143,149
19,39,54,30,23,28,38,42,36,23,28,54,42,36.5,36.0,146,144
20,34,43,29,43,59,40,18,22,29,18,43,59,37.25,34.75,149,139
21,31,50,35,30,19,44,44,39,30,19,50,44,36.5,36.5,146,146
22,39,40,40,29,33,35,34,40,29,33,40,40,37.0,35.5,148,142
23,28,37,31,49,31,34,41,42,28,31,49,42,36.25,37.0,145,148
24,25,33,42,48,34,30,57,24,25,24,48,57,37.0,36.25,148,145
25,34,45,34,31,37,67,11,29,31,11,45,67,36.0,36.0,144,144
26,39,24,33,44,39,42,19,46,24,19,44,46,35.0,36.5,140,146
27,49,35,48,18,28,45,32,43,18,28,49,45,37.5,37.0,150,148
28,46,37,42,23,29,46,35,40,23,29,46,46,37.0,37.5,148,150
29,46,17,40,40,36,57,20,35,17,20,46,57,35.75,37.0,143,148
30,29,49,23,46,49,28,45,26,23,26,49,49,36.75,37.0,147,148
31,32,48,35,30,28,55,36,24,30,24,48,55,36.25,35.75,145,143
32,50,27,43,27,35,45,42,23,27,23,50,45,36.75,36.25,147,145
33,50,37,25,37,41,27,31,45,25,27,50,45,37.25,36.0,149,144
34,48,22,46,33,44,27,41,35,22,27,48,44,37.25,36.75,149,147
35,45,35,33,35,40,36,52,21,33,21,45,52,37.0,37.25,148,149
36,32,44,29,39,22,43,38,45,29,22,44,45,36.0,37.0,144,148
37,32,50,35,31,43,27,33,42,31,27,50,43,37.0,36.25,148,145
38,39,28,47,35,33,25,48,43,28,25,47,48,37.25,37.25,149,149
39,57,40,11,30,25,38,50,31,11,25,57,50,34.5,36.0,138,144
40,41,36,29,43,36,28,39,43,29,28,43,43,37.25,36.5,149,146
41,37,41,27,42,44,38,34,31,27,31,42,44,36.75,36.75,147,147
42,40,27,30,46,30,40,43,36,27,30,46,43,35.75,37.25,143,149
43,34,40,36,37,46,37,31,32,34,31,40,46,36.75,36.5,147,146
44,44,34,36,29,52,25,31,42,29,25,44,52,35.75,37.5,143,150
45,39,35,41,33,40,47,25,33,33,25,41,47,37.0,36.25,148,145
46,34,25,48,41,45,38,29,27,25,27,48,45,37.0,34.75,148,139
47,43,36,42,29,37,32,46,29,29,29,43,46,37.5,36.0,150,144
48,26,41,45,33,47,31,38,31,26,31,45,47,36.25,36.75,145,147
49,56,30,18,45,52,19,35,44,18,19,56,52,37.25,37.5,149,150
50,43,38,34,31,29,49,38,32,31,29,43,49,36.5,37.0,146,148
51,40,38,27,38,34,41,45,22,27,22,40,45,35.75,35.5,143,142
52,35,33,39,37,37,45,32,28,33,28,39,45,36.0,35.5,144,142
53,33,38,40,38,37,27,47,37,33,27,40,47,37.25,37.0,149,148
54,45,36,25,42,36,36,35,41,25,35,45,41,37.0,37.0,148,148
55,25,33,50,41,26,37,37,49,25,26,50,49,37.25,37.25,149,149
56,34,22,33,60,27,38,28,49,22,27,60,49,37.25,35.5,149,142
57,41,31,42,31,33,22,57,23,31,22,42,57,36.25,33.75,145,135
58,35,41,43,26,24,45,40,39,26,24,43,45,36.25,37.0,145,148
59,35,38,36,41,40,35,30,41,35,30,41,41,37.5,36.5,150,146
60,50,32,48,18,56,30,43,17,18,17,50,56,37.0,36.5,148,146
61,31,25,33,50,32,36,38,43,25,32,50,43,34.75,37.25,139,149
62,52,38,25,33,27,35,50,36,25,27,52,50,37.0,37.0,148,148
63,41,20,23,58,31,42,38,38,20,31,58,42,35.5,37.25,142,149
64,30,67,20,30,33,31,36,44,20,31,67,44,36.75,36.0,147,144
65,27,53,36,33,34,18,41,51,27,18,53,51,37.25,36.0,149,144
66,39,33,33,42,44,33,42,31,33,31,42,44,36.75,37.5,147,150
